timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T22:18:43.0462320Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:43.0462320Z,robot_state,open,0,4084,0,22,0,4084,0,22,0.00,32.67,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:44.1208640Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:44.1208640Z,robot_state,open,0,8362,0,45,0,4278,0,23,0.00,34.22,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:45.2210010Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:45.2210010Z,robot_state,open,0,12268,0,66,0,3906,0,21,0.00,31.25,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:46.3187750Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:46.3187750Z,robot_state,open,0,16732,0,90,0,4464,0,24,0.00,35.71,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:47.3307030Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:47.3307030Z,robot_state,open,0,21027,0,113,0,4295,0,23,0.00,34.36,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:48.4586720Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:48.4586720Z,robot_state,open,0,25141,0,135,0,4114,0,22,0.00,32.91,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:49.5402050Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:49.5402050Z,robot_state,open,0,29629,0,159,0,4488,0,24,0.00,35.90,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:50.6237030Z,commands,open,1992,0,29,0,1992,0,29,0,15.94,0.00,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:50.6237030Z,robot_state,open,0,35391,0,183,0,5762,0,24,0.00,46.10,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:51.7129790Z,commands,open,4200,0,61,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:51.7129790Z,robot_state,open,0,41296,0,207,0,5905,0,24,0.00,47.24,0,0,N/A,N/A,2.00,0.00
2026-05-23T22:18:52.8085360Z,commands,open,6408,0,93,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:52.8085360Z,robot_state,open,0,47210,0,231,0,5914,0,24,0.00,47.31,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:53.8769840Z,commands,open,8572,0,124,0,2164,0,31,0,17.31,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:53.8769840Z,robot_state,open,0,53165,0,255,0,5955,0,24,0.00,47.64,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:55.0219490Z,commands,open,10812,0,156,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:55.0219490Z,robot_state,open,0,59099,0,279,0,5934,0,24,0.00,47.47,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:56.0897950Z,commands,open,13052,0,188,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:56.0897950Z,robot_state,open,0,65045,0,303,0,5946,0,24,0.00,47.57,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:57.1903790Z,commands,open,15292,0,220,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:57.1903790Z,robot_state,open,0,71019,0,327,0,5974,0,24,0.00,47.79,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:58.2811510Z,commands,open,17532,0,252,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:58.2811510Z,robot_state,open,0,76725,0,350,0,5706,0,23,0.00,45.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:59.3753150Z,commands,open,19772,0,284,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:18:59.3753150Z,robot_state,open,0,82682,0,374,0,5957,0,24,0.00,47.66,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:00.4537480Z,commands,open,21942,0,315,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:00.4537480Z,robot_state,open,0,88387,0,397,0,5705,0,23,0.00,45.64,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:01.5521930Z,commands,open,24182,0,347,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:01.5521930Z,robot_state,open,0,94107,0,420,0,5720,0,23,0.00,45.76,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:02.6521970Z,commands,open,26422,0,379,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:02.6521970Z,robot_state,open,0,100077,0,444,0,5970,0,24,0.00,47.76,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:03.7563010Z,commands,open,28662,0,411,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:03.7563010Z,robot_state,open,0,105782,0,467,0,5705,0,23,0.00,45.64,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:04.8230090Z,commands,open,30832,0,442,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:04.8230090Z,robot_state,open,0,111725,0,491,0,5943,0,24,0.00,47.54,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:05.8899530Z,commands,open,33002,0,473,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:05.8899530Z,robot_state,open,0,117167,0,513,0,5442,0,22,0.00,43.54,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:06.9788340Z,commands,open,35242,0,505,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:06.9788340Z,robot_state,open,0,123124,0,537,0,5957,0,24,0.00,47.66,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:08.0469130Z,commands,open,37412,0,536,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:08.0469130Z,robot_state,open,0,128591,0,559,0,5467,0,22,0.00,43.74,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:09.1216340Z,commands,open,39582,0,567,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:09.1216340Z,robot_state,open,0,134296,0,582,0,5705,0,23,0.00,45.64,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:10.2245260Z,commands,open,41752,0,598,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:10.2245260Z,robot_state,open,0,140239,0,606,0,5943,0,24,0.00,47.54,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:11.3294490Z,commands,open,43992,0,630,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:11.3294490Z,robot_state,open,0,145945,0,629,0,5706,0,23,0.00,45.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:12.3972700Z,commands,open,46162,0,661,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:12.3972700Z,robot_state,open,0,151893,0,653,0,5948,0,24,0.00,47.58,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:13.4722250Z,commands,open,48332,0,692,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:13.4722250Z,robot_state,open,0,157590,0,676,0,5697,0,23,0.00,45.58,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:19:14.5657810Z,commands,open,50572,0,724,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:19:14.5657810Z,robot_state,open,0,163285,0,699,0,5695,0,23,0.00,45.56,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:19:15.6070660Z,commands,open,52672,0,754,0,2100,0,30,0,16.80,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:19:15.6070660Z,robot_state,open,0,168981,0,722,0,5696,0,23,0.00,45.57,0,0,N/A,N/A,0.00,0.00
