Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0380,2.9916,2.9916
0.0880,2.9416,2.9416
0.1210,2.8916,2.8916
0.1590,2.8416,2.8416
0.2440,2.7416,2.7416
0.2820,2.6916,2.6916
0.3650,2.5916,2.5916
0.4030,2.5416,2.5416
0.4540,2.4916,2.4916
0.4880,2.4416,2.4416
0.5260,2.3416,2.3416
0.5760,2.2916,2.2916
0.6090,2.2416,2.2416
0.6490,2.1916,2.1916
0.7010,2.1416,2.1416
0.7340,2.0916,2.0916
0.7720,1.9916,1.9916
0.8220,1.9416,1.9416
0.8920,1.8916,1.8916
0.9430,1.7916,1.7916
0.9770,1.7416,1.7416
1.0150,1.6916,1.6916
1.0700,1.5916,1.5916
1.1040,1.5416,1.5416
1.1440,1.4916,1.4916
1.1950,1.4416,1.4416
1.2280,1.3916,1.3916
1.2660,1.3416,1.3416
1.3150,1.2416,1.2416
1.3480,1.1916,1.1916
1.4370,1.1416,1.1416
1.4730,1.0416,1.0416
1.5100,0.9916,0.9916
1.5620,0.9416,0.9416
1.5950,0.8916,0.8916
1.6320,0.8416,0.8416
1.6820,0.7416,0.7416
1.7150,0.6916,0.6916
1.7530,0.6416,0.6416
1.8030,0.5916,0.5916
1.8370,0.5416,0.5416
1.8740,0.4916,0.4916
1.9570,0.3916,0.3916
1.9950,0.3416,0.3416
2.0460,0.2416,0.2416
2.0790,0.1916,0.1916
2.1180,0.1416,0.1416
2.1680,0.0916,0.0916
2.2010,0.0416,0.0416
2.2410,-0.0084,-0.0084
2.2910,-0.1084,-0.1084
2.3240,-0.1584,-0.1584
2.3620,-0.2084,-0.2084
2.4120,-0.2584,-0.2584
2.4450,-0.3084,-0.3084
2.4840,-0.3584,-0.3584
2.5660,-0.4584,-0.4584
2.6040,-0.5084,-0.5084
2.6530,-0.6084,-0.6084
2.6890,-0.6584,-0.6584
2.7280,-0.7084,-0.7084
2.7780,-0.7584,-0.7584
2.8100,-0.8084,-0.8084
2.8490,-0.8584,-0.8584
2.9340,-0.9584,-0.9584
2.9750,-1.0584,-1.0584
3.0250,-1.1084,-1.1084
3.0590,-1.1584,-1.1584
3.0980,-1.2084,-1.2084
3.1480,-1.3084,-1.3084
3.1830,-1.3584,-1.3584
3.2210,-1.4084,-1.4084
3.2710,-1.4584,-1.4584
3.3040,-1.5084,-1.5084
3.3410,-1.5584,-1.5584
3.3920,-1.6084,-1.6084
3.4250,-1.6584,-1.6584
3.4640,-1.7084,-1.7084
3.5140,-1.8084,-1.8084
3.5860,-1.9084,-1.9084
3.6360,-1.9584,-1.9584
3.6690,-2.0084,-2.0084
3.7070,-2.0584,-2.0584
3.7580,-2.1084,-2.1084
3.7910,-2.1584,-2.1584
3.8300,-2.2584,-2.2584
3.8800,-2.3084,-2.3084
3.9140,-2.3584,-2.3584
3.9520,-2.4084,-2.4084
4.0020,-2.4584,-2.4584
4.0360,-2.5084,-2.5084
4.0740,-2.5584,-2.5584
4.1260,-2.6584,-2.6584
4.1600,-2.7084,-2.7084
4.1980,-2.7584,-2.7584
4.2480,-2.8084,-2.8084
4.2840,-2.8584,-2.8584
4.3220,-2.9084,-2.9084
4.3730,-3.0084,-3.0084
4.4060,-3.0584,-3.0584
4.4440,-3.1084,-3.1084
4.4940,-3.1584,-3.1584
4.5670,-3.2084,-3.2084
4.6200,-3.3584,-3.3584
4.6560,-3.4084,-3.4084
4.6940,-3.4584,-3.4584
4.7440,-3.5084,-3.5084
4.7770,-3.5584,-3.5584
4.8140,-3.6084,-3.6084
4.8650,-3.6584,-3.6584
4.8990,-3.7084,-3.7084
4.9870,-3.8084,-3.8084
5.0200,-3.9084,-3.9084
5.0580,-3.9584,-3.9584
5.1080,-4.0084,-4.0084
5.1440,-4.0584,-4.0584
5.1830,-4.1084,-4.1084
5.2330,-4.2084,-4.2084
5.2660,-4.2584,-4.2584
5.3030,-4.3084,-4.3084
5.3540,-4.3584,-4.3584
5.3870,-4.4084,-4.4084
5.4270,-4.4584,-4.4584
5.5120,-4.5584,-4.5584
5.5500,-4.6584,-4.6584
5.6030,-4.7084,-4.7084
5.6370,-4.7584,-4.7584
5.6740,-4.8084,-4.8084
5.7240,-4.8584,-4.8584
5.7570,-4.9084,-4.9084
5.7970,-4.9584,-4.9584
5.8470,-5.0584,-5.0584
5.8800,-5.1084,-5.1084
5.9180,-5.1584,-5.1584
5.9690,-5.2084,-5.2084
6.0030,-5.2584,-5.2584
6.0400,-5.3084,-5.3084
6.0950,-5.4084,-5.4084
6.1680,-5.5084,-5.5084
6.2200,-5.5584,-5.5584
6.2530,-5.6084,-5.6084
6.2910,-5.6584,-5.6584
6.3410,-5.7584,-5.7584
6.3740,-5.8084,-5.8084
6.4140,-5.8584,-5.8584
6.4640,-5.9084,-5.9084
6.4960,-5.9584,-5.9584
6.5350,-6.0084,-6.0084
6.6190,-6.0584,-6.0584
6.6580,-6.1584,-6.1584
6.7080,-6.2584,-6.2584
6.7420,-6.3084,-6.3084
6.7800,-6.3584,-6.3584
6.8310,-6.4084,-6.4084
6.8640,-6.4584,-6.4584
6.9020,-6.5084,-6.5084
6.9520,-6.6084,-6.6084
7.0250,-6.6584,-6.6584
7.0750,-6.7584,-6.7584
7.1090,-6.8084,-6.8084
7.1480,-6.8584,-6.8584
7.1980,-6.9084,-6.9084
7.2310,-6.9584,-6.9584
7.2680,-7.0084,-7.0084
7.3180,-7.1084,-7.1084
7.3520,-7.1584,-7.1584
7.3930,-7.2084,-7.2084
7.4420,-7.2584,-7.2584
7.4750,-7.3084,-7.3084
7.5130,-7.3584,-7.3584
7.5630,-7.4584,-7.4584
7.6330,-7.5084,-7.5084
7.6840,-7.6084,-7.6084
7.7170,-7.6584,-7.6584
