Time_sec,ExpectedPos,ActualPos
0.0000,2.9916,2.9916
0.0330,2.9416,2.9416
0.0720,2.8916,2.8916
0.1220,2.8416,2.8416
0.1570,2.7916,2.7916
0.1950,2.7416,2.7416
0.2450,2.6416,2.6416
0.2810,2.5916,2.5916
0.3190,2.5416,2.5416
0.4030,2.4916,2.4916
0.4410,2.3916,2.3916
0.4920,2.3416,2.3416
0.5250,2.2916,2.2916
0.5630,2.2416,2.2416
0.6150,2.1416,2.1416
0.6480,2.0916,2.0916
0.6860,2.0416,2.0416
0.7360,1.9916,1.9916
0.7690,1.9416,1.9416
0.8060,1.8916,1.8916
0.8570,1.7916,1.7916
0.8910,1.7416,1.7416
0.9270,1.6916,1.6916
0.9770,1.6416,1.6416
1.0110,1.5916,1.5916
1.0480,1.5416,1.5416
1.0990,1.4916,1.4916
1.1360,1.4416,1.4416
1.1760,1.3916,1.3916
1.2250,1.2916,1.2916
1.2580,1.2416,1.2416
1.2960,1.1916,1.1916
1.3460,1.1416,1.1416
1.3790,1.0916,1.0916
1.4160,1.0416,1.0416
1.4670,0.9416,0.9416
1.5000,0.8916,0.8916
1.5400,0.8416,0.8416
1.5900,0.7916,0.7916
1.6230,0.7416,0.7416
1.6600,0.6916,0.6916
1.7110,0.5916,0.5916
1.7450,0.5416,0.5416
1.7830,0.4916,0.4916
1.8340,0.4416,0.4416
1.8670,0.3916,0.3916
1.9060,0.3416,0.3416
1.9570,0.2916,0.2916
2.0280,0.2416,0.2416
2.0790,0.0916,0.0916
2.1140,0.0416,0.0416
2.1540,-0.0084,-0.0084
2.2030,-0.0584,-0.0584
2.2360,-0.1084,-0.1084
2.2740,-0.1584,-0.1584
2.3240,-0.2584,-0.2584
2.3570,-0.3084,-0.3084
2.4460,-0.3584,-0.3584
2.4800,-0.4584,-0.4584
2.5170,-0.5084,-0.5084
2.5670,-0.5584,-0.5584
2.6010,-0.6084,-0.6084
2.6390,-0.6584,-0.6584
2.6890,-0.7084,-0.7084
2.7210,-0.7584,-0.7584
2.7600,-0.8084,-0.8084
2.8100,-0.9084,-0.9084
2.8430,-0.9584,-0.9584
2.8810,-1.0084,-1.0084
2.9320,-1.0584,-1.0584
2.9650,-1.1084,-1.1084
3.0030,-1.1584,-1.1584
3.0530,-1.2084,-1.2084
3.0860,-1.2584,-1.2584
3.1250,-1.3084,-1.3084
3.1760,-1.4084,-1.4084
3.2090,-1.4584,-1.4584
3.2520,-1.5084,-1.5084
3.2980,-1.5584,-1.5584
3.3300,-1.6084,-1.6084
3.3680,-1.6584,-1.6584
3.4180,-1.7084,-1.7084
3.4510,-1.7584,-1.7584
3.4880,-1.8084,-1.8084
3.6100,-1.9084,-1.9084
3.6600,-2.0084,-2.0084
3.6940,-2.0584,-2.0584
3.7320,-2.1084,-2.1084
3.7820,-2.1584,-2.1584
3.8150,-2.2084,-2.2084
3.8520,-2.2584,-2.2584
3.9020,-2.3084,-2.3084
3.9740,-2.3584,-2.3584
4.0240,-2.4584,-2.4584
4.0580,-2.5084,-2.5084
4.0950,-2.5584,-2.5584
4.1460,-2.6084,-2.6084
4.1790,-2.6584,-2.6584
4.2170,-2.7084,-2.7084
4.2670,-2.7584,-2.7584
4.3000,-2.8084,-2.8084
4.3380,-2.8584,-2.8584
4.3890,-2.9584,-2.9584
4.4210,-3.0084,-3.0084
4.4590,-3.0584,-3.0584
4.5100,-3.1084,-3.1084
4.5440,-3.1584,-3.1584
4.5820,-3.2084,-3.2084
4.6340,-3.3084,-3.3084
4.6670,-3.3584,-3.3584
4.7050,-3.4084,-3.4084
4.7570,-3.4584,-3.4584
4.7890,-3.5084,-3.5084
4.8270,-3.5584,-3.5584
4.8780,-3.6584,-3.6584
4.9120,-3.7084,-3.7084
4.9490,-3.7584,-3.7584
5.0320,-3.8584,-3.8584
5.0690,-3.9084,-3.9084
5.1190,-4.0084,-4.0084
5.1540,-4.0584,-4.0584
5.2430,-4.1584,-4.1584
5.2760,-4.2084,-4.2084
5.3150,-4.2584,-4.2584
5.3660,-4.3584,-4.3584
5.3990,-4.4084,-4.4084
5.4370,-4.4584,-4.4584
5.5200,-4.5084,-4.5084
5.5580,-4.6084,-4.6084
5.6090,-4.6584,-4.6584
5.6420,-4.7084,-4.7084
5.6810,-4.7584,-4.7584
5.7320,-4.8584,-4.8584
5.7640,-4.9084,-4.9084
5.8040,-4.9584,-4.9584
5.8560,-5.0584,-5.0584
5.8890,-5.1084,-5.1084
5.9270,-5.1584,-5.1584
5.9780,-5.2084,-5.2084
6.0500,-5.2584,-5.2584
6.1000,-5.3584,-5.3584
6.1340,-5.4084,-5.4084
6.1720,-5.4584,-5.4584
6.2220,-5.5584,-5.5584
6.2550,-5.6084,-5.6084
6.2930,-5.6584,-5.6584
6.3430,-5.7084,-5.7084
6.3760,-5.7584,-5.7584
6.4140,-5.8084,-5.8084
6.4640,-5.9084,-5.9084
6.4970,-5.9584,-5.9584
6.5350,-6.0084,-6.0084
6.6190,-6.0584,-6.0584
6.6570,-6.1584,-6.1584
6.7080,-6.2084,-6.2084
6.7420,-6.2584,-6.2584
6.7810,-6.3584,-6.3584
6.8360,-6.4084,-6.4084
6.8720,-6.4584,-6.4584
6.9160,-6.5584,-6.5584
6.9680,-6.6084,-6.6084
7.0460,-6.6584,-6.6584
7.0970,-6.8084,-6.8084
7.1720,-6.9084,-6.9084
7.2250,-6.9584,-6.9584
7.2580,-7.0084,-7.0084
7.2970,-7.0584,-7.0584
7.3470,-7.1584,-7.1584
7.3800,-7.2084,-7.2084
7.4180,-7.2584,-7.2584
7.4680,-7.3084,-7.3084
7.5010,-7.3584,-7.3584
7.5380,-7.4084,-7.4084
7.5890,-7.5084,-7.5084
7.6580,-7.5584,-7.5584
7.7090,-7.6584,-7.6584
7.7450,-7.7084,-7.7084
7.7820,-7.7584,-7.7584
7.8330,-7.8584,-7.8584
7.8670,-7.9084,-7.9084
7.9050,-7.9584,-7.9584
7.9560,-8.0084,-8.0084
7.9920,-8.0584,-8.0584
8.0310,-8.1084,-8.1084
8.0810,-8.1584,-8.1584
8.1140,-8.2084,-8.2084
8.1540,-8.2584,-8.2584
8.2040,-8.3084,-8.3084
8.2380,-8.3584,-8.3584
8.2760,-8.4084,-8.4084
8.3260,-8.5084,-8.5084
8.3600,-8.5584,-8.5584
8.3960,-8.6084,-8.6084
8.4480,-8.6584,-8.6584
8.4810,-8.7084,-8.7084
8.5190,-8.8084,-8.8084
8.6030,-8.8584,-8.8584
8.6410,-8.9584,-8.9584
8.6920,-9.0084,-9.0084
8.7250,-9.0584,-9.0584
8.7640,-9.1084,-9.1084
8.8150,-9.2084,-9.2084
8.8550,-9.2584,-9.2584
8.8980,-9.3084,-9.3084
8.9470,-9.4084,-9.4084
8.9820,-9.4584,-9.4584
9.0240,-9.5084,-9.5084
9.1080,-9.5584,-9.5584
9.1490,-9.6584,-9.6584
9.1990,-9.7584,-9.7584
9.2370,-9.8084,-9.8084
9.2750,-9.8584,-9.8584
9.3260,-9.9084,-9.9084
9.3590,-9.9584,-9.9584
9.3970,-10.0084,-10.0084
9.4480,-10.0584,-10.0584
9.4810,-10.1084,-10.1084
9.5190,-10.1584,-10.1584
9.5700,-10.2084,-10.2084
9.6030,-10.2584,-10.2584
9.6910,-10.3084,-10.3084
9.7640,-10.4084,-10.4084
9.8140,-10.4584,-10.4584
9.8480,-10.5084,-10.5084
9.8860,-10.5584,-10.5584
9.9370,-10.6084,-10.6084
10.0100,-10.6584,-10.6584
10.0600,-10.7084,-10.7084
10.0950,-10.7584,-10.7584
10.1320,-10.8084,-10.8084
10.2160,-10.8584,-10.8584
10.2540,-10.9584,-10.9584
10.3360,-11.0084,-11.0084
10.3740,-11.0584,-11.0584
10.4240,-11.1084,-11.1084
10.4950,-11.1584,-11.1584
10.5440,-11.2084,-11.2084
10.5770,-11.2584,-11.2584
10.6150,-11.3084,-11.3084
10.6640,-11.3584,-11.3584
