utc_iso,unix_ms,seq,cmd_seq_echo,t0_echo,t1_echo,t3_recv,tq_dequeue,t4_physics,t5_send,t6_unity
2026-05-23T22:45:13.3579840Z,1779576313357,1,-1,0,0,0,0,1779576313304,1779576313304,1779576313326
2026-05-23T22:45:13.4248880Z,1779576313424,2,-1,0,0,0,0,1779576313342,1779576313347,1779576313358
2026-05-23T22:45:13.4299710Z,1779576313429,3,-1,0,0,0,0,1779576313383,1779576313384,1779576313425
2026-05-23T22:45:13.4960100Z,1779576313496,4,-1,0,0,0,0,1779576313444,1779576313447,1779576313464
2026-05-23T22:45:13.5361700Z,1779576313536,5,-1,0,0,0,0,1779576313479,1779576313482,1779576313496
2026-05-23T22:45:13.5669750Z,1779576313566,6,-1,0,0,0,0,1779576313521,1779576313524,1779576313536
2026-05-23T22:45:13.6365010Z,1779576313636,8,-1,0,0,0,0,1779576313620,1779576313622,1779576313633
2026-05-23T22:45:13.7019400Z,1779576313701,9,-1,0,0,0,0,1779576313666,1779576313670,1779576313669
2026-05-23T22:45:13.9409980Z,1779576313940,14,-1,0,0,0,0,1779576313905,1779576313908,1779576313909
2026-05-23T22:45:14.0039550Z,1779576314003,15,-1,0,0,0,0,1779576313946,1779576313949,1779576313972
2026-05-23T22:45:14.0672900Z,1779576314067,16,-1,0,0,0,0,1779576314007,1779576314009,1779576314035
2026-05-23T22:45:14.0995140Z,1779576314099,17,-1,0,0,0,0,1779576314042,1779576314045,1779576314067
2026-05-23T22:45:14.1417540Z,1779576314141,18,-1,0,0,0,0,1779576314083,1779576314087,1779576314099
2026-05-23T22:45:14.1855850Z,1779576314185,19,-1,0,0,0,0,1779576314144,1779576314144,1779576314141
2026-05-23T22:45:14.2334560Z,1779576314233,20,-1,0,0,0,0,1779576314179,1779576314179,1779576314185
2026-05-23T22:45:14.2657880Z,1779576314265,21,-1,0,0,0,0,1779576314221,1779576314225,1779576314233
2026-05-23T22:45:14.3436170Z,1779576314343,22,-1,0,0,0,0,1779576314282,1779576314282,1779576314308
2026-05-23T22:45:14.3834340Z,1779576314383,23,-1,0,0,0,0,1779576314317,1779576314318,1779576314349
2026-05-23T22:45:14.4207950Z,1779576314420,24,-1,0,0,0,0,1779576314358,1779576314360,1779576314383
2026-05-23T22:45:14.4555170Z,1779576314455,25,-1,0,0,0,0,1779576314419,1779576314422,1779576314420
2026-05-23T22:45:14.5347850Z,1779576314534,26,-1,0,0,0,0,1779576314453,1779576314453,1779576314455
2026-05-23T22:45:14.5433440Z,1779576314543,27,-1,0,0,0,0,1779576314494,1779576314496,1779576314534
2026-05-23T22:45:14.6195770Z,1779576314619,28,-1,0,0,0,0,1779576314555,1779576314558,1779576314587
2026-05-23T22:45:14.6546700Z,1779576314654,29,-1,0,0,0,0,1779576314590,1779576314594,1779576314629
2026-05-23T22:45:14.7280620Z,1779576314728,30,-1,0,0,0,0,1779576314631,1779576314636,1779576314654
2026-05-23T22:45:14.7340700Z,1779576314734,32,-1,0,0,0,0,1779576314728,1779576314729,1779576314728
2026-05-23T22:45:14.8433830Z,1779576314843,34,-1,0,0,0,0,1779576314832,1779576314834,1779576314839
2026-05-23T22:45:14.9325240Z,1779576314932,35,-1,0,0,0,0,1779576314866,1779576314870,1779576314885
2026-05-23T22:45:14.9798480Z,1779576314979,36,-1,0,0,0,0,1779576314908,1779576314912,1779576314932
2026-05-23T22:45:15.0246080Z,1779576315024,37,-1,0,0,0,0,1779576314970,1779576314974,1779576314979
