Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0410,2.9916,2.9916
0.1350,2.9416,2.9416
0.1730,2.8416,2.8416
0.2260,2.7416,2.7416
0.2590,2.6916,2.6916
0.2990,2.6416,2.6416
0.3520,2.5416,2.5416
0.4260,2.4416,2.4416
0.4800,2.3916,2.3916
0.5530,2.3416,2.3416
0.6390,2.1916,2.1916
0.6790,2.1416,2.1416
0.7310,2.0416,2.0416
0.7660,1.9916,1.9916
0.8060,1.9416,1.9416
0.8590,1.8416,1.8416
0.8920,1.7916,1.7916
0.9310,1.7416,1.7416
0.9840,1.6916,1.6916
1.0190,1.6416,1.6416
1.0590,1.5916,1.5916
1.1130,1.4916,1.4916
1.1470,1.4416,1.4416
1.1870,1.3916,1.3916
1.2410,1.3416,1.3416
1.2740,1.2916,1.2916
1.3140,1.1916,1.1916
1.3680,1.1416,1.1416
1.4010,1.0916,1.0916
1.4420,1.0416,1.0416
1.4960,0.9416,0.9416
1.5310,0.8916,0.8916
1.5760,0.8416,0.8416
1.6280,0.7916,0.7916
1.6620,0.7416,0.7416
1.7010,0.6916,0.6916
1.7550,0.5916,0.5916
1.7890,0.5416,0.5416
1.8290,0.4916,0.4916
1.9150,0.3916,0.3916
1.9550,0.2916,0.2916
2.0080,0.2416,0.2416
2.0420,0.1916,0.1916
2.0810,0.1416,0.1416
2.1670,0.0916,0.0916
2.2070,-0.0084,-0.0084
2.2640,-0.1084,-0.1084
2.2980,-0.1584,-0.1584
2.3380,-0.2084,-0.2084
2.3910,-0.3084,-0.3084
2.4300,-0.3584,-0.3584
2.4710,-0.4084,-0.4084
2.5250,-0.4584,-0.4584
2.5610,-0.5084,-0.5084
2.6550,-0.6584,-0.6584
2.6890,-0.7084,-0.7084
2.7300,-0.7584,-0.7584
2.7830,-0.8584,-0.8584
2.8160,-0.9084,-0.9084
2.8560,-0.9584,-0.9584
2.9080,-1.0084,-1.0084
2.9430,-1.0584,-1.0584
2.9830,-1.1084,-1.1084
3.0370,-1.1584,-1.1584
3.1100,-1.2084,-1.2084
3.1980,-1.3084,-1.3084
3.2370,-1.4084,-1.4084
3.3240,-1.5084,-1.5084
3.3640,-1.5584,-1.5584
3.4190,-1.6584,-1.6584
3.4530,-1.7084,-1.7084
3.4940,-1.7584,-1.7584
3.5480,-1.8084,-1.8084
3.5820,-1.8584,-1.8584
3.6220,-1.9084,-1.9084
3.6750,-2.0084,-2.0084
3.7500,-2.1084,-2.1084
3.8020,-2.1584,-2.1584
3.8360,-2.2084,-2.2084
3.8760,-2.2584,-2.2584
3.9290,-2.3584,-2.3584
3.9630,-2.4084,-2.4084
4.0030,-2.4584,-2.4584
4.0900,-2.5584,-2.5584
4.1290,-2.6084,-2.6084
4.1830,-2.7084,-2.7084
4.2190,-2.7584,-2.7584
4.2580,-2.8084,-2.8084
4.3110,-2.8584,-2.8584
4.3440,-2.9084,-2.9084
4.3840,-2.9584,-2.9584
4.4370,-3.0584,-3.0584
4.4720,-3.1084,-3.1084
4.5140,-3.1584,-3.1584
4.5670,-3.2584,-3.2584
4.6040,-3.3084,-3.3084
4.6470,-3.3584,-3.3584
4.6980,-3.4084,-3.4084
4.7330,-3.4584,-3.4584
4.7720,-3.5084,-3.5084
4.8260,-3.6084,-3.6084
4.8600,-3.6584,-3.6584
4.8990,-3.7084,-3.7084
4.9530,-3.8084,-3.8084
4.9860,-3.8584,-3.8584
5.0260,-3.9084,-3.9084
5.0790,-3.9584,-3.9584
5.1550,-4.0084,-4.0084
5.2080,-4.1084,-4.1084
5.2430,-4.2084,-4.2084
5.2830,-4.2584,-4.2584
5.3360,-4.3084,-4.3084
5.3700,-4.3584,-4.3584
5.4090,-4.4084,-4.4084
5.4620,-4.5084,-4.5084
5.4960,-4.5584,-4.5584
5.5370,-4.6084,-4.6084
5.5900,-4.7084,-4.7084
5.6640,-4.7584,-4.7584
5.7520,-4.8584,-4.8584
5.7920,-4.9584,-4.9584
5.8460,-5.0084,-5.0084
5.8790,-5.0584,-5.0584
5.9210,-5.1584,-5.1584
5.9730,-5.2084,-5.2084
6.0080,-5.2584,-5.2584
6.0480,-5.3084,-5.3084
6.1010,-5.4084,-5.4084
6.1340,-5.4584,-5.4584
6.1740,-5.5084,-5.5084
6.2270,-5.5584,-5.5584
6.2600,-5.6084,-5.6084
6.3000,-5.6584,-5.6584
6.3530,-5.7084,-5.7084
6.3870,-5.7584,-5.7584
6.4270,-5.8084,-5.8084
6.4800,-5.9084,-5.9084
6.5130,-5.9584,-5.9584
6.5520,-6.0084,-6.0084
6.6050,-6.0584,-6.0584
6.6390,-6.1084,-6.1084
6.6780,-6.1584,-6.1584
6.7660,-6.2584,-6.2584
6.8090,-6.3584,-6.3584
6.8610,-6.4084,-6.4084
6.8970,-6.4584,-6.4584
6.9370,-6.5084,-6.5084
6.9920,-6.6084,-6.6084
7.0260,-6.6584,-6.6584
7.0660,-6.7084,-6.7084
7.1190,-6.8084,-6.8084
7.1920,-6.8584,-6.8584
7.2470,-6.9584,-6.9584
7.2800,-7.0084,-7.0084
7.3200,-7.0584,-7.0584
7.3730,-7.1584,-7.1584
7.4080,-7.2084,-7.2084
7.4480,-7.2584,-7.2584
7.5010,-7.3084,-7.3084
7.5350,-7.3584,-7.3584
7.5750,-7.4584,-7.4584
7.6290,-7.5084,-7.5084
7.6630,-7.5584,-7.5584
7.7040,-7.6084,-7.6084
7.7570,-7.7084,-7.7084
7.8290,-7.7584,-7.7584
7.8820,-7.8584,-7.8584
7.9170,-7.9084,-7.9084
7.9560,-7.9584,-7.9584
8.0080,-8.0584,-8.0584
8.0430,-8.1084,-8.1084
8.0870,-8.1584,-8.1584
8.1370,-8.2084,-8.2084
8.1720,-8.2584,-8.2584
8.2120,-8.3584,-8.3584
8.2650,-8.4084,-8.4084
8.2990,-8.4584,-8.4584
8.3390,-8.5084,-8.5084
8.3920,-8.5584,-8.5584
8.4270,-8.6084,-8.6084
8.4660,-8.7084,-8.7084
8.5190,-8.7584,-8.7584
8.5530,-8.8084,-8.8084
8.5930,-8.8584,-8.8584
8.6460,-8.9584,-8.9584
8.6800,-9.0084,-9.0084
8.7190,-9.0584,-9.0584
8.8070,-9.1084,-9.1084
8.8460,-9.2084,-9.2084
8.9000,-9.3084,-9.3084
8.9340,-9.3584,-9.3584
8.9740,-9.4084,-9.4084
9.0270,-9.4584,-9.4584
9.0610,-9.5084,-9.5084
9.1000,-9.6084,-9.6084
9.1530,-9.6584,-9.6584
9.2260,-9.7084,-9.7084
9.2790,-9.8084,-9.8084
9.3130,-9.8584,-9.8584
9.3520,-9.9084,-9.9084
9.4060,-10.0084,-10.0084
9.4390,-10.0584,-10.0584
9.4790,-10.1084,-10.1084
9.5320,-10.2084,-10.2084
9.5660,-10.2584,-10.2584
9.6060,-10.3084,-10.3084
9.6580,-10.3584,-10.3584
9.6950,-10.4084,-10.4084
9.7360,-10.4584,-10.4584
9.7900,-10.5584,-10.5584
9.8270,-10.6084,-10.6084
9.8660,-10.6584,-10.6584
9.9190,-10.7084,-10.7084
9.9530,-10.7584,-10.7584
9.9960,-10.8584,-10.8584
10.0490,-10.9084,-10.9084
10.0830,-10.9584,-10.9584
10.1230,-11.0084,-11.0084
10.1750,-11.1084,-11.1084
10.2100,-11.1584,-11.1584
10.2500,-11.2084,-11.2084
10.3030,-11.2584,-11.2584
10.3370,-11.3084,-11.3084
10.3760,-11.3584,-11.3584
10.4290,-11.4584,-11.4584
10.4630,-11.5084,-11.5084
10.5040,-11.5584,-11.5584
10.5560,-11.6084,-11.6084
10.5900,-11.6584,-11.6584
10.6300,-11.7084,-11.7084
10.6820,-11.8084,-11.8084
10.7160,-11.8584,-11.8584
10.7570,-11.9084,-11.9084
10.8100,-11.9584,-11.9584
10.8430,-12.0084,-12.0084
10.8830,-12.0584,-12.0584
10.9360,-12.1584,-12.1584
10.9700,-12.2084,-12.2084
11.0090,-12.2584,-12.2584
11.0620,-12.3584,-12.3584
11.0960,-12.4084,-12.4084
11.1350,-12.4584,-12.4584
11.1880,-12.5084,-12.5084
11.2230,-12.5584,-12.5584
11.2650,-12.6084,-12.6084
11.3190,-12.7084,-12.7084
11.3530,-12.7584,-12.7584
11.3920,-12.8084,-12.8084
11.4450,-12.8584,-12.8584
11.4790,-12.9084,-12.9084
11.5190,-12.9584,-12.9584
11.5710,-13.0584,-13.0584
11.6050,-13.1084,-13.1084
11.6450,-13.1584,-13.1584
11.6980,-13.2584,-13.2584
11.7320,-13.3084,-13.3084
11.7720,-13.3584,-13.3584
11.8260,-13.4084,-13.4084
11.9010,-13.4584,-13.4584
11.9530,-13.6084,-13.6084
11.9860,-13.6584,-13.6584
12.0250,-13.7084,-13.7084
12.0780,-13.7584,-13.7584
12.1120,-13.8084,-13.8084
12.1510,-13.8584,-13.8584
12.2040,-13.9584,-13.9584
12.2420,-14.0084,-14.0084
12.2810,-14.0584,-14.0584
12.3390,-14.1584,-14.1584
12.4110,-14.2084,-14.2084
12.4650,-14.3084,-14.3084
12.4980,-14.3584,-14.3584
12.5380,-14.4084,-14.4084
12.5910,-14.5084,-14.5084
12.6250,-14.5584,-14.5584
12.6670,-14.6084,-14.6084
12.7200,-14.6584,-14.6584
12.7570,-14.7084,-14.7084
12.7960,-14.8084,-14.8084
12.8490,-14.8584,-14.8584
12.8830,-14.9084,-14.9084
12.9230,-14.9584,-14.9584
12.9760,-15.0084,-15.0084
13.0090,-15.0584,-15.0584
13.0490,-15.1085,-15.1084
13.1020,-15.2085,-15.2084
13.1410,-15.2585,-15.2584
13.1790,-15.3085,-15.3084
13.2320,-15.3585,-15.3584
13.2680,-15.4085,-15.4084
13.3070,-15.5085,-15.5084
13.3940,-15.5585,-15.5584
13.4330,-15.6585,-15.6584
13.4860,-15.7085,-15.7084
13.5190,-15.7585,-15.7584
13.5590,-15.8085,-15.8084
13.6110,-15.9085,-15.9084
13.6460,-15.9585,-15.9584
13.6860,-16.0085,-16.0084
13.7400,-16.1085,-16.1084
13.7760,-16.1585,-16.1584
13.8170,-16.2084,-16.2084
13.8700,-16.2584,-16.2584
13.9420,-16.3084,-16.3084
13.9960,-16.4584,-16.4584
14.0300,-16.5084,-16.5084
14.0690,-16.5584,-16.5584
14.1210,-16.6084,-16.6084
14.1550,-16.6584,-16.6584
14.1940,-16.7084,-16.7084
14.2480,-16.8084,-16.8084
14.2820,-16.8584,-16.8584
14.3750,-16.9084,-16.9084
14.4090,-17.0084,-17.0084
14.4490,-17.0584,-17.0584
14.5020,-17.1584,-17.1584
14.5360,-17.2084,-17.2084
14.5760,-17.2584,-17.2584
14.6630,-17.3584,-17.3584
14.7040,-17.4584,-17.4584
14.7580,-17.5084,-17.5084
14.7940,-17.5584,-17.5584
14.8370,-17.6084,-17.6084
14.8890,-17.7084,-17.7084
14.9230,-17.7584,-17.7584
14.9630,-17.8084,-17.8084
15.0160,-17.8584,-17.8584
15.0490,-17.9084,-17.9084
15.0890,-17.9584,-17.9584
15.1420,-18.0584,-18.0584
15.1750,-18.1084,-18.1084
15.2140,-18.1584,-18.1584
15.2670,-18.2584,-18.2584
15.3400,-18.3584,-18.3584
15.3950,-18.4084,-18.4084
15.4290,-18.4584,-18.4584
15.4680,-18.5084,-18.5084
15.5210,-18.6084,-18.6084
15.5550,-18.6584,-18.6584
15.5950,-18.7084,-18.7084
15.6480,-18.7584,-18.7584
15.6820,-18.8084,-18.8084
15.7210,-18.9084,-18.9084
15.7750,-18.9584,-18.9584
15.8080,-19.0084,-19.0084
15.8510,-19.0584,-19.0584
15.9360,-19.1584,-19.1584
15.9750,-19.2584,-19.2584
16.0280,-19.3084,-19.3084
16.0610,-19.3584,-19.3584
16.1020,-19.4084,-19.4084
16.1540,-19.5084,-19.5084
16.1880,-19.5584,-19.5584
16.2280,-19.6084,-19.6084
16.2800,-19.6584,-19.6584
16.3140,-19.7084,-19.7084
16.3530,-19.7584,-19.7584
16.4060,-19.8584,-19.8584
16.4790,-19.9084,-19.9084
16.5310,-20.0084,-20.0084
16.5660,-20.0584,-20.0584
