seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
239,2,1779573704077,1779573704077,1779573704097,1779573704106,1779573704106,1779573704108,1779573704140,31,0,9,22,32,63,23.7125
240,3,1779573704108,1779573704108,1779573704128,1779573704145,1779573704146,1779573704140,1779573704173,32,1,17,14,33,65,22.7826
241,5,1779573704173,1779573704173,1779573704193,1779573704203,1779573704203,1779573704206,1779573704238,33,0,10,23,32,65,21.7116
242,6,1779573704205,1779573704205,1779573704225,1779573704237,1779573704237,1779573704238,1779573704271,33,0,12,21,33,66,20.4103
243,7,1779573704238,1779573704238,1779573704258,1779573704283,1779573704283,1779573704271,1779573704304,33,0,25,8,33,66,20.0078
244,9,1779573704304,1779573704304,1779573704324,1779573704342,1779573704342,1779573704336,1779573704369,32,0,18,14,33,65,19.1220
245,10,1779573704336,1779573704336,1779573704356,1779573704376,1779573704377,1779573704369,1779573704403,33,1,20,12,34,67,18.0945
246,11,1779573704369,1779573704369,1779573704389,1779573704416,1779573704416,1779573704402,1779573704444,33,0,27,6,42,75,17.0424
247,13,1779573704444,1779573704444,1779573704464,1779573704473,1779573704473,1779573704475,1779573704508,31,0,9,22,33,64,16.4262
248,14,1779573704475,1779573704475,1779573704495,1779573704508,1779573704508,1779573704508,1779573704552,33,0,13,20,44,77,16.1631
249,15,1779573704508,1779573704508,1779573704528,1779573704550,1779573704550,1779573704552,1779573704589,44,0,22,22,37,81,15.4265
250,16,1779573704551,1779573704551,1779573704572,1779573704607,1779573704607,1779573704589,1779573704622,38,0,35,3,33,71,16.0021
251,18,1779573704621,1779573704621,1779573704641,1779573704642,1779573704642,1779573704655,1779573704692,34,0,1,33,37,71,17.0559
252,19,1779573704654,1779573704654,1779573704675,1779573704683,1779573704683,1779573704692,1779573704724,38,0,8,30,32,70,16.5774
254,21,1779573704724,1779573704724,1779573704744,1779573704778,1779573704778,1779573704793,1779573704797,69,0,34,35,4,73,16.8808
255,23,1779573704796,1779573704796,1779573704816,1779573704817,1779573704817,1779573704830,1779573704863,34,0,1,33,33,67,17.6223
