Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0320,2.9916,2.9916
0.0980,2.8916,2.8916
0.1300,2.8416,2.8416
0.1630,2.7916,2.7916
0.2280,2.6916,2.6916
0.2610,2.6416,2.6416
0.2940,2.5916,2.5916
0.3670,2.4916,2.4916
0.4000,2.4416,2.4416
0.4440,2.3916,2.3916
0.4810,2.3416,2.3416
0.5470,2.2416,2.2416
0.5840,2.1916,2.1916
0.6850,2.0916,2.0916
0.7220,1.9916,1.9916
0.7550,1.9416,1.9416
0.7890,1.8916,1.8916
0.8640,1.8416,1.8416
0.9350,1.7416,1.7416
0.9710,1.6416,1.6416
1.0370,1.5416,1.5416
1.0730,1.4916,1.4916
1.1060,1.4416,1.4416
1.1700,1.3416,1.3416
1.2030,1.2916,1.2916
1.2360,1.2416,1.2416
1.3020,1.1416,1.1416
1.3440,1.0916,1.0916
1.3760,1.0416,1.0416
1.4100,0.9916,0.9916
1.4500,0.9416,0.9416
1.4880,0.8916,0.8916
1.5540,0.7916,0.7916
1.5860,0.7416,0.7416
1.6190,0.6916,0.6916
1.6840,0.5916,0.5916
1.7180,0.5416,0.5416
1.7860,0.4916,0.4916
1.8230,0.3916,0.3916
1.8650,0.3416,0.3416
1.9340,0.2916,0.2916
1.9710,0.1916,0.1916
2.0360,0.0916,0.0916
2.0690,0.0416,0.0416
2.1010,-0.0084,-0.0084
2.1670,-0.1084,-0.1084
2.2000,-0.1584,-0.1584
2.2660,-0.2084,-0.2084
2.2980,-0.3084,-0.3084
2.3310,-0.3584,-0.3584
2.3720,-0.4084,-0.4084
2.4040,-0.4584,-0.4584
2.4830,-0.5584,-0.5584
2.5160,-0.6084,-0.6084
2.5480,-0.6584,-0.6584
2.6130,-0.7584,-0.7584
2.6460,-0.8084,-0.8084
2.6790,-0.8584,-0.8584
2.7450,-0.9584,-0.9584
2.7770,-1.0084,-1.0084
2.8100,-1.0584,-1.0584
2.8860,-1.1084,-1.1084
2.9660,-1.2084,-1.2084
2.9970,-1.3084,-1.3084
3.0300,-1.3584,-1.3584
3.0660,-1.4084,-1.4084
3.1310,-1.5084,-1.5084
3.1640,-1.5584,-1.5584
3.1970,-1.6084,-1.6084
3.2620,-1.7084,-1.7084
3.2950,-1.7584,-1.7584
3.3270,-1.8084,-1.8084
3.4010,-1.8584,-1.8584
3.4390,-1.9584,-1.9584
3.4800,-2.0084,-2.0084
3.5170,-2.0584,-2.0584
3.5490,-2.1084,-2.1084
3.6150,-2.1584,-2.1584
3.6480,-2.2584,-2.2584
3.6800,-2.3084,-2.3084
3.7450,-2.4084,-2.4084
3.7780,-2.4584,-2.4584
3.8110,-2.5084,-2.5084
3.8770,-2.6084,-2.6084
3.9180,-2.6584,-2.6584
3.9950,-2.7084,-2.7084
4.0660,-2.8584,-2.8584
4.0990,-2.9084,-2.9084
4.1320,-2.9584,-2.9584
4.1970,-3.0584,-3.0584
4.2310,-3.1084,-3.1084
4.2620,-3.1584,-3.1584
4.3280,-3.2584,-3.2584
4.3610,-3.3084,-3.3084
4.3940,-3.3584,-3.3584
4.4360,-3.4084,-3.4084
4.4670,-3.4584,-3.4584
4.5070,-3.5084,-3.5084
4.5720,-3.6084,-3.6084
4.6050,-3.6584,-3.6584
4.6380,-3.7084,-3.7084
4.7030,-3.8084,-3.8084
4.7360,-3.8584,-3.8584
4.7680,-3.9084,-3.9084
4.8340,-4.0084,-4.0084
4.8670,-4.0584,-4.0584
4.9000,-4.1084,-4.1084
4.9710,-4.2084,-4.2084
5.0050,-4.2584,-4.2584
5.0830,-4.3084,-4.3084
5.1200,-4.4084,-4.4084
5.1890,-4.5084,-4.5084
5.2200,-4.5584,-4.5584
5.2530,-4.6084,-4.6084
5.3220,-4.7084,-4.7084
5.3580,-4.7584,-4.7584
5.3950,-4.8084,-4.8084
5.4370,-4.8584,-4.8584
5.5140,-4.9584,-4.9584
5.5560,-5.0084,-5.0084
5.6210,-5.1084,-5.1084
5.6540,-5.1584,-5.1584
5.6870,-5.2084,-5.2084
5.7520,-5.3084,-5.3084
5.7850,-5.3584,-5.3584
5.8170,-5.4084,-5.4084
5.8830,-5.5084,-5.5084
5.9170,-5.5584,-5.5584
5.9570,-5.6084,-5.6084
6.0290,-5.7084,-5.7084
6.0610,-5.7584,-5.7584
6.0930,-5.8084,-5.8084
6.1620,-5.8584,-5.8584
6.2000,-5.9584,-5.9584
6.2330,-6.0084,-6.0084
6.2980,-6.0584,-6.0584
6.3310,-6.1584,-6.1584
6.3640,-6.2084,-6.2084
6.4300,-6.2584,-6.2584
6.4740,-6.3584,-6.3584
6.5430,-6.4084,-6.4084
6.5850,-6.5084,-6.5084
6.6170,-6.5584,-6.5584
6.6830,-6.6584,-6.6584
6.7160,-6.7084,-6.7084
6.7480,-6.7584,-6.7584
6.8130,-6.8584,-6.8584
6.8460,-6.9084,-6.9084
6.8790,-6.9584,-6.9584
6.9450,-7.0584,-7.0584
6.9870,-7.1084,-7.1084
7.0190,-7.1584,-7.1584
7.0600,-7.2084,-7.2084
7.1260,-7.2584,-7.2584
7.1580,-7.3584,-7.3584
7.1910,-7.4084,-7.4084
7.2600,-7.4584,-7.4584
7.2970,-7.5084,-7.5084
7.3300,-7.6084,-7.6084
7.3640,-7.6584,-7.6584
7.4290,-7.7084,-7.7084
7.4630,-7.8084,-7.8084
7.5050,-7.8584,-7.8584
7.5410,-7.9084,-7.9084
7.6130,-8.0084,-8.0084
7.6460,-8.0584,-8.0584
7.6790,-8.1084,-8.1084
7.7450,-8.2084,-8.2084
7.7770,-8.2584,-8.2584
7.8100,-8.3084,-8.3084
7.8750,-8.4084,-8.4084
7.9080,-8.4584,-8.4584
7.9400,-8.5084,-8.5084
8.0160,-8.6084,-8.6084
8.0890,-8.7084,-8.7084
8.1210,-8.7584,-8.7584
8.1530,-8.8084,-8.8084
8.2180,-8.8584,-8.8584
8.2510,-8.9584,-8.9584
8.3200,-9.0084,-9.0084
8.3900,-9.1584,-9.1584
8.4240,-9.2084,-9.2084
8.4570,-9.2584,-9.2584
8.5290,-9.3084,-9.3084
8.5690,-9.4084,-9.4084
8.6100,-9.4584,-9.4584
8.6430,-9.5084,-9.5084
8.6760,-9.5584,-9.5584
8.7410,-9.6084,-9.6084
8.7740,-9.7084,-9.7084
8.8070,-9.7584,-9.7584
8.8720,-9.8584,-9.8584
8.9050,-9.9084,-9.9084
8.9380,-9.9584,-9.9584
9.0430,-10.0584,-10.0584
9.0830,-10.1584,-10.1584
9.1240,-10.2084,-10.2084
9.1880,-10.3084,-10.3084
9.2210,-10.3584,-10.3584
9.2540,-10.4084,-10.4084
9.3190,-10.5084,-10.5084
9.3520,-10.5584,-10.5584
9.4210,-10.6084,-10.6084
9.4260,-10.6584,-10.6584
9.4930,-10.7084,-10.7084
9.5680,-10.8084,-10.8084
9.6090,-10.9084,-10.9084
9.6490,-10.9584,-10.9584
9.7250,-11.0584,-11.0584
9.7960,-11.1084,-11.1084
9.8380,-11.2084,-11.2084
9.8730,-11.2584,-11.2584
9.9090,-11.3084,-11.3084
9.9760,-11.4084,-11.4084
10.0070,-11.4584,-11.4584
10.0410,-11.5084,-11.5084
10.1150,-11.6084,-11.6084
10.1550,-11.6584,-11.6584
10.1870,-11.7084,-11.7084
10.2220,-11.7584,-11.7584
10.2850,-11.8084,-11.8084
10.3170,-11.9084,-11.9084
10.3510,-11.9584,-11.9584
10.4160,-12.0084,-12.0084
10.4480,-12.1084,-12.1084
10.5170,-12.1584,-12.1584
10.5930,-12.2584,-12.2584
10.6360,-12.3584,-12.3584
10.6770,-12.4084,-12.4084
10.7080,-12.4584,-12.4584
10.7740,-12.5084,-12.5084
10.8070,-12.6084,-12.6084
10.8390,-12.6584,-12.6584
10.9060,-12.7084,-12.7084
10.9380,-12.8084,-12.8084
10.9700,-12.8584,-12.8584
11.0360,-12.9584,-12.9584
11.0810,-13.0084,-13.0084
11.1550,-13.1084,-13.1084
11.1850,-13.1584,-13.1584
