Time_sec,ExpectedPos,ActualPos
0.0000,2.9916,2.9916
0.0330,2.9416,2.9416
0.1370,2.8416,2.8416
0.1780,2.7416,2.7416
0.2470,2.6916,2.6916
0.2830,2.5916,2.5916
0.3160,2.5416,2.5416
0.3500,2.4916,2.4916
0.4150,2.3916,2.3916
0.4460,2.3416,2.3416
0.5180,2.2916,2.2916
0.5550,2.1916,2.1916
0.5880,2.1416,2.1416
0.6220,2.0916,2.0916
0.6940,1.9916,1.9916
0.7350,1.9416,1.9416
0.7670,1.8916,1.8916
0.8310,1.7916,1.7916
0.8640,1.7416,1.7416
0.8970,1.6916,1.6916
0.9630,1.5916,1.5916
0.9950,1.5416,1.5416
1.0280,1.4916,1.4916
1.0940,1.3916,1.3916
1.1270,1.3416,1.3416
1.1690,1.2916,1.2916
1.2410,1.1916,1.1916
1.2730,1.1416,1.1416
1.3050,1.0916,1.0916
1.3710,0.9916,0.9916
1.4050,0.9416,0.9416
1.4360,0.8916,0.8916
1.5020,0.7916,0.7916
1.5350,0.7416,0.7416
1.6030,0.6916,0.6916
1.6790,0.5916,0.5916
1.7160,0.4916,0.4916
1.7870,0.4416,0.4416
1.8200,0.3416,0.3416
1.8530,0.2916,0.2916
1.9180,0.1916,0.1916
1.9510,0.1416,0.1416
1.9860,0.0916,0.0916
2.0610,-0.0084,-0.0084
2.1340,-0.1084,-0.1084
2.1710,-0.1584,-0.1584
2.2120,-0.2084,-0.2084
2.2460,-0.2584,-0.2584
2.3190,-0.3584,-0.3584
2.3510,-0.4084,-0.4084
2.3840,-0.4584,-0.4584
2.4500,-0.5584,-0.5584
2.4830,-0.6084,-0.6084
2.5470,-0.7084,-0.7084
2.5800,-0.7584,-0.7584
2.6450,-0.8584,-0.8584
2.7220,-0.9084,-0.9084
2.7600,-1.0084,-1.0084
2.8020,-1.0584,-1.0584
2.8660,-1.1584,-1.1584
2.8980,-1.2084,-1.2084
2.9310,-1.2584,-1.2584
2.9970,-1.3584,-1.3584
3.0290,-1.4084,-1.4084
3.0940,-1.5084,-1.5084
3.1600,-1.5584,-1.5584
3.1930,-1.6084,-1.6084
3.2350,-1.7084,-1.7084
3.2660,-1.7584,-1.7584
3.3070,-1.8084,-1.8084
3.3700,-1.8584,-1.8584
3.4030,-1.9584,-1.9584
3.4370,-2.0084,-2.0084
3.5020,-2.1084,-2.1084
3.5670,-2.1584,-2.1584
3.6000,-2.2584,-2.2584
3.6330,-2.3084,-2.3084
3.6980,-2.4084,-2.4084
3.7380,-2.4584,-2.4584
3.8150,-2.5084,-2.5084
3.8550,-2.6084,-2.6084
3.8870,-2.6584,-2.6584
3.9540,-2.7584,-2.7584
3.9860,-2.8084,-2.8084
4.0510,-2.9084,-2.9084
4.0840,-2.9584,-2.9584
4.1170,-3.0084,-3.0084
4.1820,-3.1084,-3.1084
4.2150,-3.1584,-3.1584
4.2570,-3.2084,-3.2084
4.3290,-3.3084,-3.3084
4.3600,-3.3584,-3.3584
4.3930,-3.4084,-3.4084
4.4580,-3.5084,-3.5084
4.4910,-3.5584,-3.5584
4.5550,-3.6084,-3.6084
4.5880,-3.7084,-3.7084
4.6530,-3.8084,-3.8084
4.6870,-3.8584,-3.8584
4.7200,-3.9084,-3.9084
4.7920,-3.9584,-3.9584
4.8330,-4.0584,-4.0584
4.9000,-4.1084,-4.1084
4.9370,-4.2084,-4.2084
5.0040,-4.2584,-4.2584
5.0360,-4.3584,-4.3584
5.0690,-4.4084,-4.4084
5.1340,-4.5084,-4.5084
5.2000,-4.6084,-4.6084
5.2750,-4.7084,-4.7084
5.3060,-4.7584,-4.7584
5.3470,-4.8084,-4.8084
5.4110,-4.9084,-4.9084
5.4440,-4.9584,-4.9584
5.5090,-5.0084,-5.0084
5.5420,-5.1084,-5.1084
5.6080,-5.2084,-5.2084
5.6410,-5.2584,-5.2584
5.6730,-5.3084,-5.3084
5.7380,-5.4084,-5.4084
5.7800,-5.4584,-5.4584
5.8120,-5.5084,-5.5084
5.8530,-5.5584,-5.5584
5.9160,-5.6584,-5.6584
5.9850,-5.7084,-5.7084
6.0220,-5.8084,-5.8084
6.0890,-5.9084,-5.9084
6.1540,-5.9584,-5.9584
6.1860,-6.0084,-6.0084
6.2200,-6.1084,-6.1084
6.2940,-6.2084,-6.2084
6.3640,-6.2584,-6.2584
6.4000,-6.3584,-6.3584
6.4330,-6.4084,-6.4084
6.4990,-6.4584,-6.4584
6.5310,-6.5584,-6.5584
6.5960,-6.6084,-6.6084
6.6290,-6.7084,-6.7084
6.6940,-6.7584,-6.7584
6.7270,-6.8584,-6.8584
6.7600,-6.9084,-6.9084
6.8320,-6.9584,-6.9584
6.8730,-7.0084,-7.0084
6.9040,-7.0584,-7.0584
6.9370,-7.1584,-7.1584
6.9690,-7.2084,-7.2084
7.0710,-7.3084,-7.3084
7.1400,-7.4084,-7.4084
7.1750,-7.5084,-7.5084
7.2390,-7.6084,-7.6084
7.2720,-7.6584,-7.6584
7.3440,-7.7084,-7.7084
7.4150,-7.8084,-7.8084
7.4460,-7.9084,-7.9084
7.5110,-8.0084,-8.0084
7.5440,-8.0584,-8.0584
7.5760,-8.1084,-8.1084
7.6410,-8.2084,-8.2084
7.6740,-8.2584,-8.2584
7.7070,-8.3084,-8.3084
7.7730,-8.4084,-8.4084
7.8450,-8.4584,-8.4584
7.9220,-8.6084,-8.6084
7.9530,-8.6584,-8.6584
7.9860,-8.7084,-8.7084
8.0510,-8.8084,-8.8084
8.1190,-8.8584,-8.8584
8.1890,-9.0084,-9.0084
8.2220,-9.0584,-9.0584
8.2550,-9.1084,-9.1084
8.3220,-9.2084,-9.2084
8.3620,-9.2584,-9.2584
8.4320,-9.3084,-9.3084
8.4690,-9.3584,-9.3584
8.5020,-9.4584,-9.4584
8.5350,-9.5084,-9.5084
8.6000,-9.6084,-9.6084
8.6320,-9.6584,-9.6584
8.6650,-9.7084,-9.7084
8.7300,-9.8084,-9.8084
8.7630,-9.8584,-9.8584
8.7960,-9.9084,-9.9084
8.8780,-10.0084,-10.0084
8.9010,-10.0584,-10.0584
8.9350,-10.1084,-10.1084
9.0090,-10.2084,-10.2084
9.0410,-10.2584,-10.2584
9.0720,-10.3084,-10.3084
9.1370,-10.4084,-10.4084
9.1700,-10.4584,-10.4584
9.2030,-10.5084,-10.5084
9.2680,-10.6084,-10.6084
9.3010,-10.6584,-10.6584
9.3350,-10.7084,-10.7084
9.4190,-10.7584,-10.7584
9.4580,-10.8084,-10.8084
9.4900,-10.9084,-10.9084
9.5550,-10.9584,-10.9584
9.5880,-11.0584,-11.0584
9.6210,-11.1084,-11.1084
9.6860,-11.2084,-11.2084
9.7190,-11.2584,-11.2584
9.7520,-11.3084,-11.3084
9.8180,-11.4084,-11.4084
9.8510,-11.4584,-11.4584
9.8940,-11.5084,-11.5084
9.9660,-11.6084,-11.6084
10.0290,-11.7084,-11.7084
10.0950,-11.8084,-11.8084
10.1280,-11.8584,-11.8584
10.1600,-11.9084,-11.9084
10.2250,-12.0084,-12.0084
10.2950,-12.0584,-12.0584
10.3670,-12.2084,-12.2084
10.4090,-12.2584,-12.2584
10.4410,-12.3084,-12.3084
10.4820,-12.3584,-12.3584
10.5140,-12.4084,-12.4084
10.5780,-12.5084,-12.5084
10.6110,-12.5584,-12.5584
10.6440,-12.6084,-12.6084
10.7100,-12.7084,-12.7084
10.7760,-12.7584,-12.7584
10.8080,-12.8584,-12.8584
10.8410,-12.9084,-12.9084
10.9160,-13.0084,-13.0084
10.9800,-13.1084,-13.1084
11.0520,-13.1584,-13.1584
11.0850,-13.2084,-13.2084
11.1170,-13.3084,-13.3084
11.1840,-13.4084,-13.4084
11.2160,-13.4584,-13.4584
11.2480,-13.5084,-13.5084
11.3130,-13.6084,-13.6084
11.3890,-13.6584,-13.6584
11.4700,-13.8084,-13.8084
11.5340,-13.9084,-13.9084
11.5990,-13.9584,-13.9584
11.6320,-14.0584,-14.0584
