utc_iso,unix_ms,received_queue_size
2026-05-23T19:40:41.7839120Z,1779565241783,0
2026-05-23T19:40:42.7012440Z,1779565242701,0
2026-05-23T19:40:42.7528690Z,1779565242752,0
2026-05-23T19:40:42.7955950Z,1779565242795,0
2026-05-23T19:40:42.8335210Z,1779565242833,0
2026-05-23T19:40:42.8712730Z,1779565242871,0
2026-05-23T19:40:42.9085880Z,1779565242908,0
2026-05-23T19:40:42.9452180Z,1779565242945,0
2026-05-23T19:40:42.9825730Z,1779565242982,0
2026-05-23T19:40:43.0193640Z,1779565243019,0
2026-05-23T19:40:43.0561830Z,1779565243056,0
2026-05-23T19:40:43.0993070Z,1779565243099,0
2026-05-23T19:40:43.1529730Z,1779565243152,0
2026-05-23T19:40:43.1575220Z,1779565243157,0
2026-05-23T19:40:43.1906690Z,1779565243190,0
2026-05-23T19:40:43.2228040Z,1779565243222,0
2026-05-23T19:40:43.2962740Z,1779565243296,0
2026-05-23T19:40:43.3002780Z,1779565243300,0
2026-05-23T19:40:43.3320610Z,1779565243332,1
2026-05-23T19:40:43.3641910Z,1779565243364,1
2026-05-23T19:40:43.3961870Z,1779565243396,0
2026-05-23T19:40:43.4285580Z,1779565243428,1
2026-05-23T19:40:43.4605620Z,1779565243460,1
2026-05-23T19:40:43.4926720Z,1779565243492,0
2026-05-23T19:40:43.5247330Z,1779565243524,1
2026-05-23T19:40:43.5997860Z,1779565243599,2
2026-05-23T19:40:43.6032620Z,1779565243603,0
2026-05-23T19:40:43.6784030Z,1779565243678,2
2026-05-23T19:40:43.6836280Z,1779565243683,0
2026-05-23T19:40:43.7200400Z,1779565243720,1
2026-05-23T19:40:43.7545230Z,1779565243754,1
2026-05-23T19:40:43.7897200Z,1779565243789,0
2026-05-23T19:40:43.8254430Z,1779565243825,1
2026-05-23T19:40:43.8580220Z,1779565243858,1
2026-05-23T19:40:43.8914560Z,1779565243891,1
2026-05-23T19:40:43.9244210Z,1779565243924,0
2026-05-23T19:40:43.9577650Z,1779565243957,1
2026-05-23T19:40:43.9897250Z,1779565243989,1
2026-05-23T19:40:44.0221820Z,1779565244022,1
2026-05-23T19:40:44.0541730Z,1779565244054,0
2026-05-23T19:40:44.0875420Z,1779565244087,1
2026-05-23T19:40:44.1202530Z,1779565244120,1
2026-05-23T19:40:44.1620090Z,1779565244162,1
2026-05-23T19:40:44.1927850Z,1779565244192,1
2026-05-23T19:40:44.2252550Z,1779565244225,0
2026-05-23T19:40:44.2589500Z,1779565244258,1
2026-05-23T19:40:44.2916030Z,1779565244291,1
2026-05-23T19:40:44.3250160Z,1779565244325,1
2026-05-23T19:40:44.3578870Z,1779565244357,1
2026-05-23T19:40:44.4214930Z,1779565244421,1
2026-05-23T19:40:44.4254410Z,1779565244425,0
2026-05-23T19:40:44.4642890Z,1779565244464,1
2026-05-23T19:40:44.5005060Z,1779565244500,1
2026-05-23T19:40:44.5328100Z,1779565244532,1
2026-05-23T19:40:44.5778010Z,1779565244577,1
2026-05-23T19:40:44.6111450Z,1779565244611,1
2026-05-23T19:40:44.6612190Z,1779565244661,1
2026-05-23T19:40:44.7008110Z,1779565244700,0
2026-05-23T19:40:44.7407050Z,1779565244740,2
2026-05-23T19:40:44.7842180Z,1779565244784,1
2026-05-23T19:40:44.8277290Z,1779565244827,0
2026-05-23T19:40:44.8742920Z,1779565244874,2
2026-05-23T19:40:44.9092550Z,1779565244909,1
2026-05-23T19:40:44.9402250Z,1779565244940,0
2026-05-23T19:40:44.9715580Z,1779565244971,1
2026-05-23T19:40:45.0025880Z,1779565245002,1
2026-05-23T19:40:45.0346080Z,1779565245034,0
2026-05-23T19:40:45.0655330Z,1779565245065,1
2026-05-23T19:40:45.1031410Z,1779565245103,1
2026-05-23T19:40:45.1772430Z,1779565245177,2
2026-05-23T19:40:45.1847490Z,1779565245184,0
2026-05-23T19:40:45.2199770Z,1779565245219,1
2026-05-23T19:40:45.2599470Z,1779565245259,1
2026-05-23T19:40:45.2946600Z,1779565245294,1
2026-05-23T19:40:45.3257740Z,1779565245325,0
2026-05-23T19:40:45.3574120Z,1779565245357,1
2026-05-23T19:40:45.3885590Z,1779565245388,1
2026-05-23T19:40:45.4197200Z,1779565245419,1
2026-05-23T19:40:45.4509280Z,1779565245450,0
2026-05-23T19:40:45.4823410Z,1779565245482,1
2026-05-23T19:40:45.5154960Z,1779565245515,1
2026-05-23T19:40:45.5467140Z,1779565245546,0
2026-05-23T19:40:45.5776320Z,1779565245577,1
2026-05-23T19:40:45.6092320Z,1779565245609,1
2026-05-23T19:40:45.6805270Z,1779565245680,2
2026-05-23T19:40:45.6862170Z,1779565245686,0
2026-05-23T19:40:45.7206830Z,1779565245720,0
2026-05-23T19:40:45.7631380Z,1779565245763,1
2026-05-23T19:40:45.8060270Z,1779565245806,1
2026-05-23T19:40:45.8392890Z,1779565245839,1
2026-05-23T19:40:45.8703240Z,1779565245870,0
2026-05-23T19:40:45.9015100Z,1779565245901,1
2026-05-23T19:40:45.9326930Z,1779565245932,1
2026-05-23T19:40:45.9640780Z,1779565245964,1
2026-05-23T19:40:45.9954980Z,1779565245995,0
2026-05-23T19:40:46.0266860Z,1779565246026,1
2026-05-23T19:40:46.0579510Z,1779565246057,1
2026-05-23T19:40:46.0890960Z,1779565246089,1
2026-05-23T19:40:46.1205960Z,1779565246120,0
2026-05-23T19:40:46.1530480Z,1779565246153,1
2026-05-23T19:40:46.1933840Z,1779565246193,1
2026-05-23T19:40:46.2661960Z,1779565246266,2
2026-05-23T19:40:46.2699140Z,1779565246269,0
2026-05-23T19:40:46.3013510Z,1779565246301,1
2026-05-23T19:40:46.3328010Z,1779565246332,1
2026-05-23T19:40:46.3638970Z,1779565246363,0
2026-05-23T19:40:46.3951210Z,1779565246395,1
2026-05-23T19:40:46.4265480Z,1779565246426,1
2026-05-23T19:40:46.4577160Z,1779565246457,1
2026-05-23T19:40:46.4891710Z,1779565246489,0
2026-05-23T19:40:46.5220170Z,1779565246522,1
2026-05-23T19:40:46.5614100Z,1779565246561,1
2026-05-23T19:40:46.5918950Z,1779565246591,1
2026-05-23T19:40:46.6233610Z,1779565246623,0
2026-05-23T19:40:46.6548390Z,1779565246654,1
2026-05-23T19:40:46.6962350Z,1779565246696,1
2026-05-23T19:40:46.7278670Z,1779565246727,1
2026-05-23T19:40:46.7675550Z,1779565246767,1
2026-05-23T19:40:46.7980280Z,1779565246798,1
2026-05-23T19:40:46.8292100Z,1779565246829,0
2026-05-23T19:40:46.8606080Z,1779565246860,1
2026-05-23T19:40:46.8920150Z,1779565246892,1
2026-05-23T19:40:46.9232200Z,1779565246923,1
2026-05-23T19:40:46.9543850Z,1779565246954,0
2026-05-23T19:40:46.9855790Z,1779565246985,1
2026-05-23T19:40:47.0168570Z,1779565247016,1
2026-05-23T19:40:47.0481290Z,1779565247048,0
2026-05-23T19:40:47.0791110Z,1779565247079,1
2026-05-23T19:40:47.1103950Z,1779565247110,1
2026-05-23T19:40:47.1419150Z,1779565247141,0
2026-05-23T19:40:47.2117430Z,1779565247211,2
2026-05-23T19:40:47.2149820Z,1779565247214,0
2026-05-23T19:40:47.2472440Z,1779565247247,1
2026-05-23T19:40:47.2883090Z,1779565247288,1
2026-05-23T19:40:47.3189170Z,1779565247318,1
2026-05-23T19:40:47.3557620Z,1779565247355,1
2026-05-23T19:40:47.3961050Z,1779565247396,0
2026-05-23T19:40:47.4433070Z,1779565247443,1
2026-05-23T19:40:47.4843310Z,1779565247484,0
2026-05-23T19:40:47.5203100Z,1779565247520,0
2026-05-23T19:40:47.5546660Z,1779565247554,0
2026-05-23T19:40:47.5934790Z,1779565247593,0
2026-05-23T19:40:47.6286370Z,1779565247628,5
2026-05-23T19:40:47.6595340Z,1779565247659,0
2026-05-23T19:40:47.6915150Z,1779565247691,0
2026-05-23T19:40:47.7367920Z,1779565247736,0
2026-05-23T19:40:47.7688540Z,1779565247768,0
2026-05-23T19:40:47.8115860Z,1779565247811,0
2026-05-23T19:40:47.8506180Z,1779565247850,0
