Time_sec,ExpectedPos,ActualPos
0.0000,2.9916,2.9916
0.0330,2.9416,2.9416
0.1370,2.8416,2.8416
0.1740,2.7416,2.7416
0.2140,2.6916,2.6916
0.2770,2.5916,2.5916
0.3100,2.5416,2.5416
0.3750,2.4416,2.4416
0.4440,2.3916,2.3916
0.5150,2.2916,2.2916
0.5480,2.1916,2.1916
0.6140,2.1416,2.1416
0.6480,2.0416,2.0416
0.6880,1.9916,1.9916
0.7200,1.9416,1.9416
0.7610,1.8916,1.8916
0.8250,1.7916,1.7916
0.8570,1.7416,1.7416
0.9230,1.6916,1.6916
0.9880,1.5416,1.5416
1.0540,1.4416,1.4416
1.1190,1.3416,1.3416
1.1520,1.2916,1.2916
1.1930,1.2416,1.2416
1.2660,1.1416,1.1416
1.3300,1.0416,1.0416
1.3980,0.9916,0.9916
1.4290,0.8916,0.8916
1.4610,0.8416,0.8416
1.5270,0.7416,0.7416
1.5600,0.6916,0.6916
1.5920,0.6416,0.6416
1.6580,0.5416,0.5416
1.7410,0.4916,0.4916
1.8120,0.3416,0.3416
1.8440,0.2916,0.2916
1.8770,0.2416,0.2416
1.9420,0.1416,0.1416
1.9750,0.0916,0.0916
2.0070,0.0416,0.0416
2.0730,-0.0584,-0.0584
2.1060,-0.1084,-0.1084
2.1380,-0.1584,-0.1584
2.2120,-0.2584,-0.2584
2.2440,-0.3084,-0.3084
2.2840,-0.3584,-0.3584
2.3480,-0.4584,-0.4584
2.3810,-0.5084,-0.5084
2.4130,-0.5584,-0.5584
2.4790,-0.6584,-0.6584
2.5120,-0.7084,-0.7084
2.5440,-0.7584,-0.7584
2.6130,-0.8084,-0.8084
2.6510,-0.9084,-0.9084
2.6850,-0.9584,-0.9584
2.7610,-1.0584,-1.0584
2.8010,-1.1084,-1.1084
2.8320,-1.1584,-1.1584
2.8970,-1.2584,-1.2584
2.9300,-1.3084,-1.3084
2.9630,-1.3584,-1.3584
3.0280,-1.4584,-1.4584
3.0610,-1.5084,-1.5084
3.0950,-1.5584,-1.5584
3.1590,-1.6584,-1.6584
3.1920,-1.7084,-1.7084
3.2350,-1.7584,-1.7584
3.3060,-1.8584,-1.8584
3.3370,-1.9084,-1.9084
3.3690,-1.9584,-1.9584
3.4360,-2.0584,-2.0584
3.4710,-2.1084,-2.1084
3.5070,-2.1584,-2.1584
3.5820,-2.2584,-2.2584
3.6190,-2.3084,-2.3084
3.6540,-2.3584,-2.3584
3.7230,-2.4584,-2.4584
3.7640,-2.5084,-2.5084
3.8330,-2.5584,-2.5584
3.8730,-2.6084,-2.6084
3.9450,-2.7084,-2.7084
3.9850,-2.8084,-2.8084
4.0170,-2.8584,-2.8584
4.0820,-2.9584,-2.9584
4.1480,-3.0084,-3.0084
4.1800,-3.0584,-3.0584
4.2130,-3.1584,-3.1584
4.2860,-3.2084,-3.2084
4.3260,-3.2584,-3.2584
4.3580,-3.3584,-3.3584
4.4220,-3.4084,-3.4084
4.4550,-3.5084,-3.5084
4.4890,-3.5584,-3.5584
4.5530,-3.6584,-3.6584
4.5860,-3.7084,-3.7084
4.6180,-3.7584,-3.7584
4.6840,-3.8584,-3.8584
4.7160,-3.9084,-3.9084
4.7890,-3.9584,-3.9584
4.8250,-4.0584,-4.0584
4.8660,-4.1084,-4.1084
4.8970,-4.1584,-4.1584
4.9660,-4.2084,-4.2084
5.0030,-4.3084,-4.3084
5.0360,-4.3584,-4.3584
5.1020,-4.4584,-4.4584
5.1350,-4.5084,-4.5084
5.1680,-4.5584,-4.5584
5.2730,-4.6584,-4.6584
5.3100,-4.7584,-4.7584
5.3820,-4.8084,-4.8084
5.4180,-4.9084,-4.9084
5.4520,-4.9584,-4.9584
5.5170,-5.0584,-5.0584
5.5490,-5.1084,-5.1084
5.5820,-5.1584,-5.1584
5.6480,-5.2584,-5.2584
5.6800,-5.3084,-5.3084
5.7140,-5.3584,-5.3584
5.7880,-5.4584,-5.4584
5.8190,-5.5084,-5.5084
5.8520,-5.5584,-5.5584
5.9250,-5.6584,-5.6584
5.9570,-5.7084,-5.7084
6.0270,-5.7584,-5.7584
6.0640,-5.8584,-5.8584
6.0970,-5.9084,-5.9084
6.1300,-5.9584,-5.9584
6.1950,-6.0584,-6.0584
6.2280,-6.1084,-6.1084
6.3010,-6.1584,-6.1584
6.3380,-6.2584,-6.2584
6.3790,-6.3084,-6.3084
6.4100,-6.3584,-6.3584
6.4760,-6.4584,-6.4584
6.5080,-6.5084,-6.5084
6.5410,-6.5584,-6.5584
6.6060,-6.6584,-6.6584
6.6390,-6.7084,-6.7084
6.6710,-6.7584,-6.7584
6.7370,-6.8584,-6.8584
6.8100,-6.9084,-6.9084
6.8870,-7.0584,-7.0584
6.9180,-7.1084,-7.1084
6.9510,-7.1584,-7.1584
7.0180,-7.2584,-7.2584
7.0850,-7.3084,-7.3084
7.1550,-7.4584,-7.4584
7.1880,-7.5084,-7.5084
7.2210,-7.5584,-7.5584
7.2870,-7.6584,-7.6584
7.3290,-7.7084,-7.7084
7.3600,-7.7584,-7.7584
7.4330,-7.8584,-7.8584
7.4650,-7.9084,-7.9084
7.4980,-7.9584,-7.9584
7.5630,-8.0584,-8.0584
7.5960,-8.1084,-8.1084
7.6280,-8.1584,-8.1584
7.6930,-8.2584,-8.2584
7.7260,-8.3084,-8.3084
7.7920,-8.4084,-8.4084
7.8320,-8.4584,-8.4584
7.8640,-8.5084,-8.5084
7.9050,-8.5584,-8.5584
7.9680,-8.6584,-8.6584
8.0000,-8.7084,-8.7084
8.0660,-8.8084,-8.8084
8.1360,-8.8584,-8.8584
8.1740,-8.9584,-8.9584
8.2390,-9.0584,-9.0584
8.2720,-9.1084,-9.1084
8.3450,-9.1584,-9.1584
8.3810,-9.2584,-9.2584
8.4230,-9.3084,-9.3084
8.4540,-9.3584,-9.3584
8.5190,-9.4584,-9.4584
8.5520,-9.5084,-9.5084
8.6170,-9.6084,-9.6084
8.6830,-9.6584,-9.6584
8.7160,-9.7084,-9.7084
8.7480,-9.8084,-9.8084
8.8140,-9.9084,-9.9084
8.8480,-9.9584,-9.9584
8.8890,-10.0084,-10.0084
8.9590,-10.0584,-10.0584
9.0280,-10.2084,-10.2084
9.0930,-10.3084,-10.3084
9.1260,-10.3584,-10.3584
9.1580,-10.4084,-10.4084
9.2270,-10.4584,-10.4584
9.2650,-10.5584,-10.5584
9.2980,-10.6084,-10.6084
9.3720,-10.7084,-10.7084
9.4370,-10.8084,-10.8084
9.5020,-10.9084,-10.9084
9.5340,-10.9584,-10.9584
9.5680,-11.0084,-11.0084
9.6330,-11.1084,-11.1084
9.6660,-11.1584,-11.1584
9.6980,-11.2084,-11.2084
9.7640,-11.3084,-11.3084
9.7970,-11.3584,-11.3584
9.8730,-11.4584,-11.4584
9.9040,-11.5084,-11.5084
9.9380,-11.5584,-11.5584
9.9780,-11.6084,-11.6084
10.0420,-11.7084,-11.7084
10.0750,-11.7584,-11.7584
10.1400,-11.8584,-11.8584
10.1730,-11.9084,-11.9084
10.2380,-11.9584,-11.9584
10.2710,-12.0584,-12.0584
10.3420,-12.1084,-12.1084
10.3840,-12.2084,-12.2084
10.4890,-12.3084,-12.3084
10.5250,-12.4084,-12.4084
10.5910,-12.5084,-12.5084
10.6230,-12.5584,-12.5584
10.6890,-12.6084,-12.6084
10.7220,-12.7084,-12.7084
10.7550,-12.7584,-12.7584
10.8200,-12.8584,-12.8584
10.8930,-12.9584,-12.9584
10.9630,-13.0084,-13.0084
10.9990,-13.1084,-13.1084
11.0320,-13.1584,-13.1584
11.0970,-13.2084,-13.2084
11.1300,-13.3084,-13.3084
11.1950,-13.3584,-13.3584
11.2280,-13.4584,-13.4584
11.2920,-13.5584,-13.5584
11.3260,-13.6084,-13.6084
11.4020,-13.6584,-13.6584
11.4410,-13.7584,-13.7584
11.4810,-13.8084,-13.8084
11.5450,-13.9084,-13.9084
11.5770,-13.9584,-13.9584
