t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779564426963,1779564426968,50,1779564426954,1779564426954,delta,"0,0.05"
1779564426997,1779564427019,51,1779564426988,1779564426988,delta,"0,0.05"
1779564427031,1779564427052,52,1779564427023,1779564427023,delta,"0,0.05"
1779564427067,1779564427089,53,1779564427058,1779564427058,delta,"0,0.05"
1779564427100,1779564427140,54,1779564427092,1779564427092,delta,"0,0.05"
1779564427136,1779564427140,55,1779564427127,1779564427127,delta,"0,0.05"
1779564427178,1779564427211,56,1779564427170,1779564427170,delta,"0,0.05"
1779564427213,1779564427262,57,1779564427204,1779564427204,delta,"0,0.05"
1779564427254,1779564427262,58,1779564427246,1779564427246,delta,"0,0.05"
1779564427287,1779564427295,59,1779564427279,1779564427279,delta,"0,0.05"
1779564427322,1779564427333,60,1779564427313,1779564427313,delta,"0,0.05"
1779564427356,1779564427383,61,1779564427348,1779564427348,delta,"0,0.05"
1779564427391,1779564427417,62,1779564427382,1779564427382,delta,"0,0.05"
1779564427425,1779564427456,63,1779564427416,1779564427416,delta,"0,0.05"
1779564427460,1779564427506,64,1779564427451,1779564427451,delta,"0,0.05"
1779564427494,1779564427507,65,1779564427485,1779564427485,delta,"0,0.05"
1779564427528,1779564427540,66,1779564427520,1779564427520,delta,"0,0.05"
1779564427564,1779564427578,67,1779564427554,1779564427554,delta,"0,0.05"
1779564427598,1779564427627,68,1779564427589,1779564427589,delta,"0,0.05"
1779564427634,1779564427661,69,1779564427625,1779564427625,delta,"0,0.05"
1779564427675,1779564427699,70,1779564427666,1779564427666,delta,"0,0.05"
1779564427748,1779564427782,71,1779564427740,1779564427740,delta,"0,0.05"
1779564427753,1779564427782,72,1779564427744,1779564427744,delta,"0,0.05"
1779564427785,1779564427819,73,1779564427777,1779564427777,delta,"0,0.05"
1779564427821,1779564427869,74,1779564427812,1779564427812,delta,"0,0.05"
1779564427854,1779564427869,75,1779564427846,1779564427846,delta,"0,0.05"
1779564427889,1779564427905,76,1779564427880,1779564427880,delta,"0,0.05"
1779564427930,1779564427943,77,1779564427921,1779564427921,delta,"0,0.05"
1779564427965,1779564427993,78,1779564427957,1779564427957,delta,"0,0.05"
1779564427999,1779564428026,79,1779564427991,1779564427991,delta,"0,0.05"
1779564428034,1779564428064,80,1779564428025,1779564428025,delta,"0,0.05"
1779564428068,1779564428114,81,1779564428059,1779564428059,delta,"0,0.05"
1779564428103,1779564428114,82,1779564428094,1779564428094,delta,"0,0.05"
1779564428179,1779564428189,83,1779564428170,1779564428170,delta,"0,0.05"
1779564428182,1779564428190,84,1779564428174,1779564428174,delta,"0,0.05"
1779564428217,1779564428240,85,1779564428208,1779564428208,delta,"0,0.05"
1779564428260,1779564428275,86,1779564428251,1779564428251,delta,"0,0.05"
1779564428293,1779564428313,87,1779564428284,1779564428284,delta,"0,0.05"
1779564428326,1779564428364,88,1779564428318,1779564428318,delta,"0,0.05"
1779564428361,1779564428364,89,1779564428353,1779564428353,delta,"0,0.05"
1779564428395,1779564428398,90,1779564428387,1779564428387,delta,"0,0.05"
1779564428431,1779564428436,91,1779564428422,1779564428422,delta,"0,0.05"
1779564428465,1779564428486,92,1779564428456,1779564428456,delta,"0,0.05"
1779564428498,1779564428519,93,1779564428490,1779564428490,delta,"0,0.05"
1779564428543,1779564428557,94,1779564428534,1779564428534,delta,"0,0.05"
1779564428575,1779564428607,95,1779564428567,1779564428567,delta,"0,0.05"
1779564428609,1779564428641,96,1779564428601,1779564428601,delta,"0,0.05"
1779564428644,1779564428679,97,1779564428635,1779564428635,delta,"0,0.05"
1779564428687,1779564428730,98,1779564428679,1779564428679,delta,"0,0.05"
1779564428722,1779564428730,99,1779564428712,1779564428712,delta,"0,0.05"
1779564428774,1779564428802,100,1779564428765,1779564428765,delta,"0,0.05"
1779564428796,1779564428802,101,1779564428788,1779564428788,delta,"0,0.05"
1779564428831,1779564428851,102,1779564428822,1779564428822,delta,"0,0.05"
1779564428865,1779564428885,103,1779564428856,1779564428856,delta,"0,0.05"
1779564428900,1779564428923,104,1779564428891,1779564428891,delta,"0,0.05"
1779564428934,1779564428973,105,1779564428926,1779564428926,delta,"0,0.05"
1779564428976,1779564429007,106,1779564428967,1779564428967,delta,"0,0.05"
1779564429010,1779564429046,107,1779564429001,1779564429001,delta,"0,0.05"
1779564429044,1779564429046,108,1779564429036,1779564429036,delta,"0,0.05"
1779564429078,1779564429096,109,1779564429070,1779564429070,delta,"0,0.05"
1779564429113,1779564429129,110,1779564429104,1779564429104,delta,"0,0.05"
1779564429149,1779564429167,111,1779564429140,1779564429140,delta,"0,0.05"
1779564429182,1779564429218,112,1779564429174,1779564429174,delta,"0,0.05"
1779564429226,1779564429251,113,1779564429217,1779564429217,delta,"0,0.05"
1779564429259,1779564429289,114,1779564429251,1779564429251,delta,"0,0.05"
1779564429303,1779564429341,115,1779564429294,1779564429294,delta,"0,0.05"
1779564429335,1779564429341,116,1779564429327,1779564429327,delta,"0,0.05"
1779564429369,1779564429376,117,1779564429360,1779564429360,delta,"0,0.05"
1779564429403,1779564429414,118,1779564429395,1779564429395,delta,"0,0.05"
1779564429438,1779564429464,119,1779564429429,1779564429429,delta,"0,0.05"
1779564429473,1779564429499,120,1779564429464,1779564429464,delta,"0,0.05"
1779564429506,1779564429538,121,1779564429497,1779564429497,delta,"0,0.05"
1779564429541,1779564429588,122,1779564429532,1779564429532,delta,"0,0.05"
1779564429574,1779564429588,123,1779564429566,1779564429566,delta,"0,0.05"
1779564429609,1779564429622,124,1779564429600,1779564429600,delta,"0,0.05"
1779564429643,1779564429659,125,1779564429635,1779564429635,delta,"0,0.05"
1779564429679,1779564429709,126,1779564429670,1779564429670,delta,"0,0.05"
1779564429723,1779564429743,127,1779564429714,1779564429714,delta,"0,0.05"
1779564429795,1779564429836,128,1779564429787,1779564429787,delta,"0,0.05"
1779564429800,1779564429836,129,1779564429791,1779564429791,delta,"0,0.05"
1779564429833,1779564429836,130,1779564429825,1779564429825,delta,"0,0.05"
1779564429868,1779564429871,131,1779564429859,1779564429859,delta,"0,0.05"
1779564429902,1779564429909,132,1779564429894,1779564429894,delta,"0,0.05"
1779564429940,1779564429959,133,1779564429930,1779564429930,delta,"0,0.05"
1779564429979,1779564429992,134,1779564429971,1779564429971,delta,"0,0.05"
1779564430013,1779564430030,135,1779564430004,1779564430004,delta,"0,0.05"
1779564430047,1779564430080,136,1779564430039,1779564430039,delta,"0,0.05"
1779564430082,1779564430114,137,1779564430073,1779564430073,delta,"0,0.05"
1779564430116,1779564430152,138,1779564430107,1779564430107,delta,"0,0.05"
1779564430151,1779564430152,139,1779564430143,1779564430143,delta,"0,0.05"
1779564430227,1779564430235,140,1779564430218,1779564430218,delta,"0,0.05"
1779564430230,1779564430235,141,1779564430222,1779564430222,delta,"0,0.05"
1779564430264,1779564430274,142,1779564430256,1779564430256,delta,"0,0.05"
1779564430307,1779564430324,143,1779564430298,1779564430298,delta,"0,0.05"
1779564430339,1779564430359,144,1779564430331,1779564430331,delta,"0,0.05"
1779564430374,1779564430398,145,1779564430365,1779564430365,delta,"0,0.05"
1779564430407,1779564430448,146,1779564430399,1779564430399,delta,"0,0.05"
1779564430442,1779564430448,147,1779564430434,1779564430434,delta,"0,0.05"
1779564430477,1779564430481,148,1779564430468,1779564430468,delta,"0,0.05"
1779564430511,1779564430519,149,1779564430503,1779564430503,delta,"0,0.05"
1779564430546,1779564430569,150,1779564430537,1779564430537,delta,"0,0.05"
1779564430580,1779564430603,151,1779564430571,1779564430571,delta,"0,0.05"
1779564430614,1779564430642,152,1779564430606,1779564430606,delta,"0,0.05"
1779564430649,1779564430693,153,1779564430640,1779564430640,delta,"0,0.05"
1779564430683,1779564430693,154,1779564430675,1779564430675,delta,"0,0.05"
1779564430759,1779564430766,155,1779564430750,1779564430750,delta,"0,0.05"
1779564430762,1779564430766,156,1779564430754,1779564430754,delta,"0,0.05"
1779564430797,1779564430819,157,1779564430789,1779564430789,delta,"0,0.05"
1779564430840,1779564430852,158,1779564430832,1779564430832,delta,"0,0.05"
1779564430874,1779564430890,159,1779564430865,1779564430865,delta,"0,0.05"
1779564430907,1779564430940,160,1779564430899,1779564430899,delta,"0,0.05"
1779564430945,1779564430973,161,1779564430936,1779564430936,delta,"0,0.05"
1779564430985,1779564431011,162,1779564430976,1779564430976,delta,"0,0.05"
1779564431019,1779564431062,163,1779564431010,1779564431010,delta,"0,0.05"
1779564431054,1779564431062,164,1779564431045,1779564431045,delta,"0,0.05"
1779564431088,1779564431096,165,1779564431079,1779564431079,delta,"0,0.05"
1779564431123,1779564431134,166,1779564431114,1779564431114,delta,"0,0.05"
1779564431159,1779564431184,167,1779564431149,1779564431149,delta,"0,0.05"
1779564431192,1779564431217,168,1779564431183,1779564431183,delta,"0,0.05"
1779564431227,1779564431255,169,1779564431218,1779564431218,delta,"0,0.05"
1779564431270,1779564431310,170,1779564431262,1779564431262,delta,"0,0.05"
1779564431302,1779564431310,171,1779564431294,1779564431294,delta,"0,0.05"
1779564431346,1779564431384,172,1779564431337,1779564431337,delta,"0,0.05"
1779564431379,1779564431384,173,1779564431370,1779564431370,delta,"0,0.05"
1779564431413,1779564431435,174,1779564431405,1779564431405,delta,"0,0.05"
1779564431448,1779564431468,175,1779564431439,1779564431439,delta,"0,0.05"
1779564431483,1779564431507,176,1779564431474,1779564431474,delta,"0,0.05"
1779564431516,1779564431556,177,1779564431508,1779564431508,delta,"0,0.05"
1779564431551,1779564431556,178,1779564431543,1779564431543,delta,"0,0.05"
1779564431586,1779564431590,179,1779564431577,1779564431577,delta,"0,0.05"
1779564431621,1779564431629,180,1779564431612,1779564431612,delta,"0,0.05"
1779564431655,1779564431679,181,1779564431646,1779564431646,delta,"0,0.05"
1779564431689,1779564431712,182,1779564431681,1779564431681,delta,"0,0.05"
1779564431724,1779564431750,183,1779564431715,1779564431715,delta,"0,0.05"
1779564431766,1779564431801,184,1779564431758,1779564431758,delta,"0,0.05"
1779564431840,1779564431873,185,1779564431832,1779564431832,delta,"0,0.05"
1779564431844,1779564431873,186,1779564431836,1779564431836,delta,"0,0.05"
1779564431878,1779564431923,187,1779564431870,1779564431870,delta,"0,0.05"
1779564431913,1779564431924,188,1779564431905,1779564431905,delta,"0,0.05"
1779564431947,1779564431957,189,1779564431939,1779564431939,delta,"0,0.05"
1779564431984,1779564431995,190,1779564431975,1779564431975,delta,"0,0.05"
1779564432025,1779564432046,191,1779564432017,1779564432017,delta,"0,0.05"
1779564432059,1779564432080,192,1779564432051,1779564432051,delta,"0,0.05"
1779564432094,1779564432117,193,1779564432086,1779564432086,delta,"0,0.05"
1779564432129,1779564432168,194,1779564432121,1779564432121,delta,"0,0.05"
1779564432163,1779564432168,195,1779564432155,1779564432155,delta,"0,0.05"
1779564432198,1779564432201,196,1779564432189,1779564432189,delta,"0,0.05"
1779564432273,1779564432291,197,1779564432265,1779564432265,delta,"0,0.05"
1779564432278,1779564432291,198,1779564432269,1779564432269,delta,"0,0.05"
1779564432313,1779564432324,199,1779564432305,1779564432305,delta,"0,0.05"
1779564432356,1779564432363,200,1779564432347,1779564432347,delta,"0,0.05"
1779564432389,1779564432413,201,1779564432380,1779564432380,delta,"0,0.05"
1779564432423,1779564432446,202,1779564432415,1779564432415,delta,"0,0.05"
1779564432458,1779564432484,203,1779564432449,1779564432449,delta,"0,0.05"
1779564432493,1779564432533,204,1779564432484,1779564432484,delta,"0,0.05"
1779564432527,1779564432534,205,1779564432518,1779564432518,delta,"0,0.05"
1779564432561,1779564432568,206,1779564432552,1779564432552,delta,"0,0.05"
1779564432594,1779564432608,207,1779564432586,1779564432586,delta,"0,0.05"
1779564432629,1779564432657,208,1779564432621,1779564432621,delta,"0,0.05"
1779564432664,1779564432690,209,1779564432655,1779564432655,delta,"0,0.05"
1779564432698,1779564432728,210,1779564432690,1779564432690,delta,"0,0.05"
1779564432734,1779564432778,211,1779564432725,1779564432725,delta,"0,0.05"
1779564432776,1779564432778,212,1779564432767,1779564432767,delta,"0,0.05"
1779564432809,1779564432811,213,1779564432801,1779564432801,delta,"0,0.05"
1779564432853,1779564432899,214,1779564432844,1779564432844,delta,"0,0.05"
1779564432885,1779564432899,215,1779564432876,1779564432876,delta,"0,0.05"
1779564432919,1779564432932,216,1779564432911,1779564432911,delta,"0,0.05"
1779564432954,1779564432971,217,1779564432946,1779564432946,delta,"0,0.05"
1779564432995,1779564433021,218,1779564432986,1779564432986,delta,"0,0.05"
1779564433031,1779564433054,219,1779564433022,1779564433022,delta,"0,0.05"
1779564433066,1779564433092,220,1779564433057,1779564433057,delta,"0,0.05"
1779564433099,1779564433143,221,1779564433091,1779564433091,delta,"0,0.05"
1779564433134,1779564433143,222,1779564433125,1779564433125,delta,"0,0.05"
1779564433169,1779564433176,223,1779564433160,1779564433160,delta,"0,0.05"
1779564433203,1779564433214,224,1779564433195,1779564433195,delta,"0,0.05"
1779564433239,1779564433265,225,1779564433229,1779564433229,delta,"0,0.05"
1779564433280,1779564433299,226,1779564433272,1779564433272,delta,"0,0.05"
1779564433353,1779564433387,227,1779564433345,1779564433345,delta,"0,0.05"
1779564433356,1779564433387,228,1779564433348,1779564433348,delta,"0,0.05"
1779564433391,1779564433420,229,1779564433382,1779564433382,delta,"0,0.05"
1779564433425,1779564433458,230,1779564433416,1779564433416,delta,"0,0.05"
1779564433459,1779564433510,231,1779564433451,1779564433451,delta,"0,0.05"
1779564433495,1779564433510,232,1779564433486,1779564433486,delta,"0,0.05"
1779564433536,1779564433546,233,1779564433528,1779564433528,delta,"0,0.05"
1779564433571,1779564433584,234,1779564433561,1779564433561,delta,"0,0.05"
1779564433604,1779564433635,235,1779564433595,1779564433595,delta,"0,0.05"
1779564433638,1779564433667,236,1779564433630,1779564433630,delta,"0,0.05"
1779564433673,1779564433706,237,1779564433664,1779564433664,delta,"0,0.05"
1779564433706,1779564433757,238,1779564433698,1779564433698,delta,"0,0.05"
1779564433741,1779564433757,239,1779564433733,1779564433733,delta,"0,0.05"
1779564433777,1779564433793,240,1779564433768,1779564433768,delta,"0,0.05"
1779564433819,1779564433833,241,1779564433810,1779564433810,delta,"0,0.05"
1779564433892,1779564433917,242,1779564433884,1779564433884,delta,"0,0.05"
1779564433896,1779564433917,243,1779564433887,1779564433887,delta,"0,0.05"
1779564433930,1779564433955,244,1779564433921,1779564433921,delta,"0,0.05"
1779564433964,1779564434006,245,1779564433956,1779564433956,delta,"0,0.05"
1779564434007,1779564434039,246,1779564433998,1779564433998,delta,"0,0.05"
1779564434041,1779564434078,247,1779564434032,1779564434032,delta,"0,0.05"
1779564434075,1779564434078,248,1779564434066,1779564434066,delta,"0,0.05"
1779564434111,1779564434127,249,1779564434103,1779564434103,delta,"0,0.05"
1779564434144,1779564434160,250,1779564434135,1779564434135,delta,"0,0.05"
1779564434178,1779564434198,251,1779564434170,1779564434170,delta,"0,0.05"
1779564434212,1779564434248,252,1779564434204,1779564434204,delta,"0,0.05"
1779564434246,1779564434248,253,1779564434238,1779564434238,delta,"0,0.05"
1779564434324,1779564434369,254,1779564434315,1779564434315,delta,"0,0.05"
1779564434328,1779564434369,255,1779564434320,1779564434320,delta,"0,0.05"
1779564434363,1779564434369,256,1779564434354,1779564434354,delta,"0,0.05"
1779564434406,1779564434440,257,1779564434397,1779564434397,delta,"0,0.05"
1779564434440,1779564434440,258,1779564434431,1779564434431,delta,"0,0.05"
1779564434473,1779564434490,259,1779564434465,1779564434465,delta,"0,0.05"
1779564434507,1779564434525,260,1779564434499,1779564434499,delta,"0,0.05"
1779564434542,1779564434564,261,1779564434534,1779564434534,delta,"0,0.05"
1779564434576,1779564434616,262,1779564434568,1779564434568,delta,"0,0.05"
1779564434612,1779564434616,263,1779564434603,1779564434603,delta,"0,0.05"
1779564434645,1779564434649,264,1779564434636,1779564434636,delta,"0,0.05"
1779564434679,1779564434688,265,1779564434670,1779564434670,delta,"0,0.05"
1779564434713,1779564434738,266,1779564434705,1779564434705,delta,"0,0.05"
1779564434748,1779564434774,267,1779564434739,1779564434739,delta,"0,0.05"
1779564434783,1779564434812,268,1779564434774,1779564434774,delta,"0,0.05"
1779564434824,1779564434863,269,1779564434816,1779564434816,delta,"0,0.05"
1779564434858,1779564434863,270,1779564434849,1779564434849,delta,"0,0.05"
1779564434902,1779564434935,271,1779564434893,1779564434893,delta,"0,0.05"
1779564434934,1779564434935,272,1779564434925,1779564434925,delta,"0,0.05"
1779564434968,1779564434986,273,1779564434959,1779564434959,delta,"0,0.05"
1779564435010,1779564435021,274,1779564435002,1779564435002,delta,"0,0.05"
1779564435044,1779564435059,275,1779564435035,1779564435035,delta,"0,0.05"
1779564435079,1779564435110,276,1779564435070,1779564435070,delta,"0,0.05"
1779564435113,1779564435143,277,1779564435105,1779564435105,delta,"0,0.05"
1779564435147,1779564435181,278,1779564435139,1779564435139,delta,"0,0.05"
1779564435182,1779564435233,279,1779564435174,1779564435174,delta,"0,0.05"
1779564435216,1779564435233,280,1779564435208,1779564435208,delta,"0,0.05"
1779564435251,1779564435267,281,1779564435242,1779564435242,delta,"0,0.05"
1779564435285,1779564435306,282,1779564435277,1779564435277,delta,"0,0.05"
1779564435323,1779564435357,283,1779564435314,1779564435314,delta,"0,0.05"
1779564435367,1779564435394,284,1779564435358,1779564435358,delta,"0,0.05"
1779564435404,1779564435431,285,1779564435395,1779564435395,delta,"0,0.05"
1779564435448,1779564435481,286,1779564435439,1779564435439,delta,"0,0.05"
1779564435487,1779564435514,287,1779564435478,1779564435478,delta,"0,0.05"
1779564435524,1779564435552,288,1779564435516,1779564435516,delta,"0,0.05"
1779564435563,1779564435602,289,1779564435554,1779564435554,delta,"0,0.05"
1779564435597,1779564435602,290,1779564435588,1779564435588,delta,"0,0.05"
1779564435631,1779564435635,291,1779564435623,1779564435623,delta,"0,0.05"
1779564435666,1779564435673,292,1779564435658,1779564435658,delta,"0,0.05"
1779564435700,1779564435723,293,1779564435691,1779564435691,delta,"0,0.05"
1779564435734,1779564435757,294,1779564435726,1779564435726,delta,"0,0.05"
1779564435769,1779564435796,295,1779564435760,1779564435760,delta,"0,0.05"
1779564435803,1779564435846,296,1779564435795,1779564435795,delta,"0,0.05"
1779564435839,1779564435846,297,1779564435831,1779564435831,delta,"0,0.05"
1779564435883,1779564435921,298,1779564435873,1779564435873,delta,"0,0.05"
1779564435956,1779564435972,299,1779564435947,1779564435947,delta,"0,0.05"
1779564435960,1779564435972,300,1779564435951,1779564435951,delta,"0,0.05"
1779564435996,1779564436006,301,1779564435987,1779564435987,delta,"0,0.05"
1779564436037,1779564436045,302,1779564436028,1779564436028,delta,"0,0.05"
1779564436070,1779564436096,303,1779564436062,1779564436062,delta,"0,0.05"
1779564436104,1779564436129,304,1779564436096,1779564436096,delta,"0,0.05"
1779564436140,1779564436166,305,1779564436131,1779564436131,delta,"0,0.05"
1779564436174,1779564436217,306,1779564436165,1779564436165,delta,"0,0.05"
1779564436208,1779564436217,307,1779564436199,1779564436199,delta,"0,0.05"
1779564436242,1779564436251,308,1779564436233,1779564436233,delta,"0,0.05"
1779564436276,1779564436289,309,1779564436268,1779564436268,delta,"0,0.05"
1779564436311,1779564436343,310,1779564436303,1779564436303,delta,"0,0.05"
1779564436354,1779564436376,311,1779564436345,1779564436345,delta,"0,0.05"
1779564436387,1779564436414,312,1779564436379,1779564436379,delta,"0,0.05"
1779564436429,1779564436464,313,1779564436420,1779564436420,delta,"0,0.05"
1779564436463,1779564436464,314,1779564436454,1779564436454,delta,"0,0.05"
1779564436497,1779564436497,315,1779564436488,1779564436488,delta,"0,0.05"
1779564436532,1779564436535,316,1779564436523,1779564436523,delta,"0,0.05"
1779564436566,1779564436586,317,1779564436557,1779564436557,delta,"0,0.05"
1779564436600,1779564436619,318,1779564436592,1779564436592,delta,"0,0.05"
1779564436635,1779564436656,319,1779564436626,1779564436626,delta,"0,0.05"
1779564436676,1779564436707,320,1779564436667,1779564436667,delta,"0,0.05"
1779564436704,1779564436707,321,1779564436695,1779564436695,delta,"0,0.05"
1779564436738,1779564436739,322,1779564436729,1779564436729,delta,"0,0.05"
1779564436772,1779564436777,323,1779564436763,1779564436763,delta,"0,0.05"
1779564436807,1779564436828,324,1779564436798,1779564436798,delta,"0,0.05"
1779564436842,1779564436863,325,1779564436834,1779564436834,delta,"0,0.05"
1779564436885,1779564436901,326,1779564436877,1779564436877,delta,"0,0.05"
1779564436919,1779564436951,327,1779564436910,1779564436910,delta,"0,0.05"
1779564436962,1779564436985,328,1779564436954,1779564436954,delta,"0,0.05"
1779564436995,1779564437022,329,1779564436986,1779564436986,delta,"0,0.05"
1779564437037,1779564437073,330,1779564437028,1779564437028,delta,"0,0.05"
1779564437071,1779564437073,331,1779564437063,1779564437063,delta,"0,0.05"
1779564437106,1779564437110,332,1779564437097,1779564437097,delta,"0,0.05"
1779564437140,1779564437150,333,1779564437132,1779564437132,delta,"0,0.05"
1779564437176,1779564437200,334,1779564437167,1779564437167,delta,"0,0.05"
1779564437209,1779564437234,335,1779564437200,1779564437200,delta,"0,0.05"
1779564437244,1779564437272,336,1779564437235,1779564437235,delta,"0,0.05"
1779564437277,1779564437322,337,1779564437269,1779564437269,delta,"0,0.05"
1779564437313,1779564437322,338,1779564437304,1779564437304,delta,"0,0.05"
1779564437347,1779564437356,339,1779564437339,1779564437339,delta,"0,0.05"
1779564437390,1779564437393,340,1779564437382,1779564437382,delta,"0,0.05"
1779564437463,1779564437477,341,1779564437455,1779564437455,delta,"0,0.05"
1779564437467,1779564437477,342,1779564437458,1779564437458,delta,"0,0.05"
1779564437501,1779564437515,343,1779564437493,1779564437493,delta,"0,0.05"
1779564437535,1779564437566,344,1779564437527,1779564437527,delta,"0,0.05"
1779564437569,1779564437600,345,1779564437561,1779564437561,delta,"0,0.05"
1779564437604,1779564437639,346,1779564437596,1779564437596,delta,"0,0.05"
1779564437638,1779564437639,347,1779564437630,1779564437630,delta,"0,0.05"
1779564437672,1779564437691,348,1779564437664,1779564437664,delta,"0,0.05"
1779564437707,1779564437725,349,1779564437698,1779564437698,delta,"0,0.05"
1779564437741,1779564437762,350,1779564437732,1779564437732,delta,"0,0.05"
1779564437775,1779564437814,351,1779564437766,1779564437766,delta,"0,0.05"
1779564437810,1779564437814,352,1779564437801,1779564437801,delta,"0,0.05"
1779564437844,1779564437849,353,1779564437836,1779564437836,delta,"0,0.05"
1779564437880,1779564437889,354,1779564437871,1779564437871,delta,"0,0.05"
1779564437923,1779564437941,355,1779564437914,1779564437914,delta,"0,0.05"
1779564437996,1779564438017,356,1779564437987,1779564437987,delta,"0,0.05"
1779564437999,1779564438017,357,1779564437991,1779564437991,delta,"0,0.05"
1779564438038,1779564438067,358,1779564438030,1779564438030,delta,"0,0.05"
1779564438076,1779564438101,359,1779564438067,1779564438067,delta,"0,0.05"
1779564438110,1779564438139,360,1779564438101,1779564438101,delta,"0,0.05"
1779564438144,1779564438190,361,1779564438135,1779564438135,delta,"0,0.05"
1779564438178,1779564438190,362,1779564438170,1779564438170,delta,"0,0.05"
1779564438213,1779564438223,363,1779564438204,1779564438204,delta,"0,0.05"
1779564438247,1779564438260,364,1779564438238,1779564438238,delta,"0,0.05"
1779564438282,1779564438310,365,1779564438273,1779564438273,delta,"0,0.05"
1779564438315,1779564438343,366,1779564438307,1779564438307,delta,"0,0.05"
1779564438350,1779564438380,367,1779564438342,1779564438342,delta,"0,0.05"
1779564438426,1779564438430,368,1779564438418,1779564438418,delta,"0,0.05"
1779564438429,1779564438430,369,1779564438421,1779564438421,delta,"0,0.05"
1779564438463,1779564438501,370,1779564438455,1779564438455,delta,"0,0.05"
1779564438507,1779564438552,371,1779564438499,1779564438499,delta,"0,0.05"
1779564438542,1779564438552,372,1779564438533,1779564438533,delta,"0,0.05"
1779564438574,1779564438586,373,1779564438566,1779564438566,delta,"0,0.05"
1779564438608,1779564438624,374,1779564438600,1779564438600,delta,"0,0.05"
