seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
89,1,1779576130406,1779576130407,1779576130413,1779576130415,1779576130415,1779576130445,1779576130478,38,0,2,36,33,71,25.3230
90,3,1779576130445,1779576130445,1779576130450,1779576130456,1779576130456,1779576130478,1779576130512,33,0,6,27,34,67,24.2651
91,5,1779576130511,1779576130511,1779576130516,1779576130517,1779576130517,1779576130543,1779576130576,32,0,1,31,33,65,23.1264
92,6,1779576130543,1779576130543,1779576130548,1779576130553,1779576130553,1779576130576,1779576130609,33,0,5,28,33,66,22.0095
93,7,1779576130575,1779576130576,1779576130580,1779576130594,1779576130595,1779576130609,1779576130644,33,1,14,18,35,68,20.9949
94,9,1779576130643,1779576130643,1779576130648,1779576130655,1779576130656,1779576130681,1779576130750,38,1,7,30,69,107,22.3219
96,10,1779576130681,1779576130681,1779576130686,1779576130690,1779576130731,1779576130750,1779576130753,69,41,4,24,3,72,25.2941
97,12,1779576130753,1779576130753,1779576130758,1779576130792,1779576130792,1779576130820,1779576130862,67,0,34,33,42,109,26.6826
98,14,1779576130820,1779576130820,1779576130825,1779576130828,1779576130828,1779576130862,1779576130893,42,0,3,39,31,73,25.3543
99,15,1779576130861,1779576130861,1779576130867,1779576130870,1779576130870,1779576130893,1779576130933,32,0,3,29,40,72,23.8275
100,16,1779576130893,1779576130893,1779576130898,1779576130932,1779576130932,1779576130933,1779576130964,40,0,34,6,31,71,24.2016
101,17,1779576130933,1779576130933,1779576130938,1779576130966,1779576130967,1779576130997,1779576131030,64,1,28,35,33,97,24.5033
102,19,1779576130997,1779576130997,1779576131002,1779576131007,1779576131007,1779576131030,1779576131063,33,0,5,28,33,66,23.2590
103,21,1779576131063,1779576131063,1779576131067,1779576131069,1779576131069,1779576131095,1779576131128,32,0,2,30,33,65,21.9590
