timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T22:42:06.3764730Z,1,-1,0,1779576126323,0,0,0,1779576126320000000,1779576126323000000,1779576126343000000,1779576126376000000,N/A,N/A,N/A,33.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.4070940Z,2,-1,0,1779576126360,0,0,0,1779576126355000000,1779576126360000000,1779576126376000000,1779576126407000000,N/A,N/A,N/A,31.0000,N/A,0.38,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.4415470Z,3,-1,0,1779576126398,0,0,0,1779576126397000000,1779576126398000000,1779576126407000000,1779576126441000000,N/A,N/A,N/A,34.0000,N/A,0.57,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.5414910Z,4,-1,0,1779576126461,0,0,0,1779576126457000000,1779576126461000000,1779576126475000000,1779576126541000000,N/A,N/A,N/A,66.0000,N/A,2.84,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.5446790Z,6,-1,0,1779576126534,0,0,0,1779576126533000000,1779576126534000000,1779576126541000000,1779576126544000000,N/A,N/A,N/A,3.0000,N/A,7.01,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.6403640Z,7,-1,0,1779576126596,0,0,0,1779576126594000000,1779576126596000000,1779576126608000000,1779576126640000000,N/A,N/A,N/A,32.0000,N/A,8.68,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.6716080Z,8,-1,0,1779576126632,0,0,0,1779576126630000000,1779576126632000000,1779576126640000000,1779576126671000000,N/A,N/A,N/A,31.0000,N/A,8.43,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.7809160Z,9,-1,0,1779576126675,0,0,0,1779576126673000000,1779576126675000000,1779576126703000000,1779576126780000000,N/A,N/A,N/A,77.0000,N/A,12.05,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:06.7846310Z,10,-1,0,1779576126739,0,0,0,1779576126736000000,1779576126739000000,1779576126780000000,1779576126784000000,N/A,N/A,N/A,4.0000,N/A,15.06,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.0164210Z,15,-1,0,1779576126968,0,0,0,1779576126965000000,1779576126968000000,1779576126984000000,1779576127016000000,N/A,N/A,N/A,32.0000,N/A,14.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.0800690Z,16,-1,0,1779576127026,0,0,0,1779576127025000000,1779576127026000000,1779576127048000000,1779576127080000000,N/A,N/A,N/A,32.0000,N/A,13.75,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.1114090Z,17,-1,0,1779576127063,0,0,0,1779576127059000000,1779576127063000000,1779576127080000000,1779576127111000000,N/A,N/A,N/A,31.0000,N/A,13.24,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.1430910Z,18,-1,0,1779576127104,0,0,0,1779576127101000000,1779576127104000000,1779576127111000000,1779576127143000000,N/A,N/A,N/A,32.0000,N/A,13.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.2068830Z,19,-1,0,1779576127165,0,0,0,1779576127162000000,1779576127165000000,1779576127174000000,1779576127206000000,N/A,N/A,N/A,32.0000,N/A,12.36,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:42:07.2392660Z,20,-1,0,1779576127201,0,0,0,1779576127197000000,1779576127201000000,1779576127206000000,1779576127239000000,N/A,N/A,N/A,33.0000,N/A,11.81,T3-T5 on Isaac clock; Network_est approximate
