timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T22:42:07.3529010Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,3.00,0.00
2026-05-23T22:42:07.3529010Z,robot_state,open,0,4083,0,22,0,4083,0,22,0.00,32.66,0,0,N/A,N/A,3.00,0.00
2026-05-23T22:42:08.4306410Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:08.4306410Z,robot_state,open,0,8361,0,45,0,4278,0,23,0.00,34.22,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:09.5293690Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:09.5293690Z,robot_state,open,0,12639,0,68,0,4278,0,23,0.00,34.22,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:10.6090120Z,commands,open,408,0,6,0,408,0,6,0,3.26,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:10.6090120Z,robot_state,open,0,17091,0,91,0,4452,0,23,0.00,35.62,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:11.7144930Z,commands,open,2613,0,38,0,2205,0,32,0,17.64,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:11.7144930Z,robot_state,open,0,23001,0,115,0,5910,0,24,0.00,47.28,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:12.8078510Z,commands,open,4821,0,70,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:12.8078510Z,robot_state,open,0,28935,0,139,0,5934,0,24,0.00,47.47,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:13.9418820Z,commands,open,7032,0,102,0,2211,0,32,0,17.69,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:13.9418820Z,robot_state,open,0,34849,0,163,0,5914,0,24,0.00,47.31,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:14.9950690Z,commands,open,9272,0,134,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:14.9950690Z,robot_state,open,0,40782,0,187,0,5933,0,24,0.00,47.46,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:16.0688030Z,commands,open,11442,0,165,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:16.0688030Z,robot_state,open,0,46464,0,210,0,5682,0,23,0.00,45.46,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:17.1627600Z,commands,open,13682,0,197,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:17.1627600Z,robot_state,open,0,52384,0,234,0,5920,0,24,0.00,47.36,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:18.2555500Z,commands,open,15922,0,229,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:18.2555500Z,robot_state,open,0,58352,0,258,0,5968,0,24,0.00,47.74,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:19.3509740Z,commands,open,18162,0,261,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:19.3509740Z,robot_state,open,0,64308,0,282,0,5956,0,24,0.00,47.65,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:20.4319930Z,commands,open,20332,0,292,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:20.4319930Z,robot_state,open,0,70279,0,306,0,5971,0,24,0.00,47.77,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:21.5294710Z,commands,open,22572,0,324,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:21.5294710Z,robot_state,open,0,76250,0,330,0,5971,0,24,0.00,47.77,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:22.5975430Z,commands,open,24742,0,355,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:22.5975430Z,robot_state,open,0,81956,0,353,0,5706,0,23,0.00,45.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:23.7017960Z,commands,open,26982,0,387,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:23.7017960Z,robot_state,open,0,87914,0,377,0,5958,0,24,0.00,47.66,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:24.8044500Z,commands,open,29222,0,419,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:24.8044500Z,robot_state,open,0,93884,0,401,0,5970,0,24,0.00,47.76,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:25.8793310Z,commands,open,31392,0,450,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:25.8793310Z,robot_state,open,0,99604,0,424,0,5720,0,23,0.00,45.76,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:26.9763860Z,commands,open,33632,0,482,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:26.9763860Z,robot_state,open,0,105575,0,448,0,5971,0,24,0.00,47.77,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:28.0444700Z,commands,open,35802,0,513,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:28.0444700Z,robot_state,open,0,111241,0,471,0,5666,0,23,0.00,45.33,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:29.1148180Z,commands,open,37972,0,544,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:29.1148180Z,robot_state,open,0,117224,0,495,0,5983,0,24,0.00,47.86,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:30.2099660Z,commands,open,40142,0,575,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:30.2099660Z,robot_state,open,0,122917,0,518,0,5693,0,23,0.00,45.54,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:31.3447440Z,commands,open,42382,0,607,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:31.3447440Z,robot_state,open,0,128847,0,542,0,5930,0,24,0.00,47.44,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:32.4467250Z,commands,open,44692,0,640,0,2310,0,33,0,18.48,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:32.4467250Z,robot_state,open,0,135055,0,567,0,6208,0,25,0.00,49.66,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:33.5410070Z,commands,open,46932,0,672,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:33.5410070Z,robot_state,open,0,141001,0,591,0,5946,0,24,0.00,47.57,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:34.6349820Z,commands,open,49172,0,704,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:34.6349820Z,robot_state,open,0,146951,0,615,0,5950,0,24,0.00,47.60,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:35.7282130Z,commands,open,51412,0,736,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:35.7282130Z,robot_state,open,0,152871,0,639,0,5920,0,24,0.00,47.36,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:36.8155020Z,commands,open,53652,0,768,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:36.8155020Z,robot_state,open,0,158593,0,662,0,5722,0,23,0.00,45.78,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:37.9121450Z,commands,open,55892,0,800,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:37.9121450Z,robot_state,open,0,164565,0,686,0,5972,0,24,0.00,47.78,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:42:39.0175190Z,commands,open,58132,0,832,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:39.0175190Z,robot_state,open,0,170501,0,710,0,5936,0,24,0.00,47.49,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:42:40.1353750Z,commands,open,60302,0,863,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
