Time_sec,ExpectedPos,ActualPos
0.0000,3.0916,3.0916
0.0330,2.9916,2.9916
0.0980,2.8916,2.8916
0.1310,2.8416,2.8416
0.1640,2.7916,2.7916
0.2360,2.6916,2.6916
0.3050,2.6416,2.6416
0.3750,2.5416,2.5416
0.4170,2.4416,2.4416
0.4480,2.3916,2.3916
0.4880,2.3416,2.3416
0.5520,2.2916,2.2916
0.5850,2.1916,2.1916
0.6500,2.0916,2.0916
0.6830,2.0416,2.0416
0.7170,1.9916,1.9916
0.7850,1.8916,1.8916
0.8180,1.8416,1.8416
0.8500,1.7916,1.7916
0.9230,1.7416,1.7416
0.9590,1.6916,1.6916
1.0000,1.5916,1.5916
1.0650,1.4916,1.4916
1.0970,1.4416,1.4416
1.1300,1.3916,1.3916
1.1970,1.2916,1.2916
1.2360,1.2416,1.2416
1.2690,1.1916,1.1916
1.3340,1.0916,1.0916
1.4100,1.0416,1.0416
1.4900,0.8916,0.8916
1.5210,0.8416,0.8416
1.5540,0.7916,0.7916
1.6190,0.6916,0.6916
1.6520,0.6416,0.6416
1.6850,0.5916,0.5916
1.7500,0.4916,0.4916
1.7830,0.4416,0.4416
1.8160,0.3916,0.3916
1.8810,0.2916,0.2916
1.9530,0.2416,0.2416
2.0300,0.0916,0.0916
2.0610,0.0416,0.0416
2.0940,-0.0084,-0.0084
2.1590,-0.1084,-0.1084
2.1920,-0.1584,-0.1584
2.2320,-0.2084,-0.2084
2.2970,-0.3084,-0.3084
2.3300,-0.3584,-0.3584
2.3630,-0.4084,-0.4084
2.4730,-0.5084,-0.5084
2.5490,-0.6084,-0.6084
2.5840,-0.7084,-0.7084
2.6180,-0.7584,-0.7584
2.6500,-0.8084,-0.8084
2.7160,-0.9084,-0.9084
2.7520,-0.9584,-0.9584
2.7840,-1.0084,-1.0084
2.8500,-1.1084,-1.1084
2.8820,-1.1584,-1.1584
2.9150,-1.2084,-1.2084
2.9890,-1.3084,-1.3084
3.0200,-1.3584,-1.3584
3.0600,-1.4084,-1.4084
3.1240,-1.5084,-1.5084
3.1570,-1.5584,-1.5584
