timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T21:37:27.6260630Z,robot_state,open,0,4456,0,24,0,4456,0,24,0.00,35.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:27.6260630Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:28.6892510Z,robot_state,open,0,8920,0,48,0,4464,0,24,0.00,35.71,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:28.6892510Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:29.7693060Z,robot_state,open,0,13570,0,73,0,4650,0,25,0.00,37.20,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:29.7693060Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:30.8755320Z,robot_state,open,0,18407,0,99,0,4837,0,26,0.00,38.70,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:30.8755320Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:31.9720230Z,robot_state,open,0,23269,0,125,0,4862,0,26,0.00,38.90,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:31.9720230Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:33.0689420Z,robot_state,open,0,28965,0,150,0,5696,0,25,0.00,45.57,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:33.0689420Z,commands,open,1371,0,20,0,1371,0,20,0,10.97,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:34.1748750Z,robot_state,open,0,35354,0,176,0,6389,0,26,0.00,51.11,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:34.1748750Z,commands,open,3303,0,48,0,1932,0,28,0,15.46,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:35.2653490Z,robot_state,open,0,41521,0,201,0,6167,0,25,0.00,49.34,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:35.2653490Z,commands,open,5304,0,77,0,2001,0,29,0,16.01,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:36.3338850Z,robot_state,open,0,47670,0,226,0,6149,0,25,0.00,49.19,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:36.3338850Z,commands,open,7242,0,105,0,1938,0,28,0,15.50,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:37.4509650Z,robot_state,open,0,54075,0,252,0,6405,0,26,0.00,51.24,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:37.4509650Z,commands,open,9272,0,134,0,2030,0,29,0,16.24,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:38.5726510Z,robot_state,open,0,60493,0,278,0,6418,0,26,0.00,51.34,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:38.5726510Z,commands,open,11302,0,163,0,2030,0,29,0,16.24,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:37:39.6842060Z,robot_state,open,0,66690,0,303,0,6197,0,25,0.00,49.58,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:37:39.6842060Z,commands,open,13262,0,191,0,1960,0,28,0,15.68,0.00,0,0,N/A,N/A,1.00,0.00
