Time_sec,ExpectedPos,ActualPos
0.0000,3.0916,3.0916
0.0530,2.9916,2.9916
0.0870,2.9416,2.9416
0.1280,2.8916,2.8916
0.1820,2.8416,2.8416
0.2200,2.7916,2.7916
0.2590,2.6916,2.6916
0.3130,2.6416,2.6416
0.3470,2.5916,2.5916
0.3870,2.5416,2.5416
0.4400,2.4416,2.4416
0.4730,2.3916,2.3916
0.5130,2.3416,2.3416
0.5660,2.2916,2.2916
0.6410,2.1916,2.1916
0.6940,2.0916,2.0916
0.7280,2.0416,2.0416
0.7690,1.9916,1.9916
0.8220,1.9416,1.9416
0.8610,1.8416,1.8416
0.8960,1.7916,1.7916
0.9490,1.7416,1.7416
0.9820,1.6916,1.6916
1.0210,1.6416,1.6416
1.0750,1.5416,1.5416
1.1080,1.4916,1.4916
1.1470,1.4416,1.4416
1.2000,1.3916,1.3916
1.2340,1.3416,1.3416
1.2730,1.2916,1.2916
1.3270,1.1916,1.1916
1.3600,1.1416,1.1416
1.4000,1.0916,1.0916
1.4530,1.0416,1.0416
1.4870,0.9916,0.9916
1.5280,0.8916,0.8916
1.5830,0.8416,0.8416
1.6160,0.7916,0.7916
1.6560,0.7416,0.7416
1.7080,0.6916,0.6916
1.7810,0.5916,0.5916
1.8360,0.4916,0.4916
1.8700,0.4416,0.4416
1.9110,0.3916,0.3916
1.9650,0.2916,0.2916
1.9990,0.2416,0.2416
2.0390,0.1916,0.1916
2.0930,0.0916,0.0916
2.1660,-0.0084,-0.0084
2.2520,-0.0584,-0.0584
2.2920,-0.1584,-0.1584
2.3470,-0.2084,-0.2084
2.3810,-0.2584,-0.2584
2.4230,-0.3584,-0.3584
2.4760,-0.4084,-0.4084
2.5100,-0.4584,-0.4584
2.5510,-0.5084,-0.5084
2.6060,-0.6084,-0.6084
2.6450,-0.6584,-0.6584
2.6830,-0.7084,-0.7084
2.7700,-0.8084,-0.8084
2.8620,-0.9584,-0.9584
2.9000,-1.0084,-1.0084
2.9390,-1.0584,-1.0584
2.9920,-1.1584,-1.1584
3.0260,-1.2084,-1.2084
3.0650,-1.2584,-1.2584
3.1180,-1.3084,-1.3084
3.1520,-1.3584,-1.3584
3.1920,-1.4084,-1.4084
3.2460,-1.5084,-1.5084
3.2790,-1.5584,-1.5584
3.3190,-1.6084,-1.6084
