Time_sec,ExpectedPos,ActualPos
0.0000,2.9916,2.9916
0.0380,2.8916,2.8916
0.1500,2.7916,2.7916
0.1860,2.6916,2.6916
0.2560,2.5916,2.5916
0.2930,2.5416,2.5416
0.3310,2.4916,2.4916
0.4040,2.4416,2.4416
0.4410,2.3416,2.3416
0.4740,2.2916,2.2916
0.5400,2.1916,2.1916
0.6120,2.1416,2.1416
0.6910,1.9916,1.9916
0.7210,1.9416,1.9416
0.7540,1.8916,1.8916
0.8200,1.7916,1.7916
0.8530,1.7416,1.7416
0.8860,1.6916,1.6916
0.9510,1.5916,1.5916
0.9830,1.5416,1.5416
1.0490,1.4416,1.4416
1.1270,1.3916,1.3916
1.2060,1.2916,1.2916
1.2370,1.1916,1.1916
1.2710,1.1416,1.1416
1.3360,1.0416,1.0416
1.4010,0.9916,0.9916
1.4340,0.8916,0.8916
1.4670,0.8416,0.8416
1.5320,0.7416,0.7416
1.5650,0.6916,0.6916
1.5980,0.6416,0.6416
1.6710,0.5416,0.5416
1.7110,0.4916,0.4916
1.7420,0.4416,0.4416
1.8080,0.3416,0.3416
1.8410,0.2916,0.2916
1.8730,0.2416,0.2416
1.9390,0.1416,0.1416
1.9710,0.0916,0.0916
2.0370,-0.0084,-0.0084
2.1030,-0.1084,-0.1084
2.1430,-0.1584,-0.1584
2.2100,-0.2084,-0.2084
2.2810,-0.3084,-0.3084
2.3140,-0.4084,-0.4084
2.3790,-0.5084,-0.5084
2.4120,-0.5584,-0.5584
2.4450,-0.6084,-0.6084
2.5100,-0.7084,-0.7084
2.5430,-0.7584,-0.7584
2.5750,-0.8084,-0.8084
2.6490,-0.9084,-0.9084
2.6800,-0.9584,-0.9584
2.7140,-1.0084,-1.0084
2.7850,-1.1084,-1.1084
2.8180,-1.1584,-1.1584
2.8500,-1.2084,-1.2084
2.9150,-1.3084,-1.3084
2.9810,-1.3584,-1.3584
3.0140,-1.4584,-1.4584
3.0790,-1.5584,-1.5584
3.1120,-1.6084,-1.6084
3.1840,-1.6584,-1.6584
3.2210,-1.7584,-1.7584
3.2970,-1.8084,-1.8084
3.3680,-1.9084,-1.9084
3.4010,-2.0084,-2.0084
3.4330,-2.0584,-2.0584
3.4980,-2.1584,-2.1584
3.5310,-2.2084,-2.2084
3.5640,-2.2584,-2.2584
3.6290,-2.3584,-2.3584
3.7020,-2.4084,-2.4084
3.7790,-2.5584,-2.5584
3.8100,-2.6084,-2.6084
3.8430,-2.6584,-2.6584
3.9080,-2.7584,-2.7584
3.9410,-2.8084,-2.8084
4.0060,-2.8584,-2.8584
4.0720,-2.9584,-2.9584
4.1050,-3.0084,-3.0084
4.1380,-3.1084,-3.1084
4.2150,-3.1584,-3.1584
4.2940,-3.3084,-3.3084
4.3250,-3.3584,-3.3584
4.3580,-3.4084,-3.4084
4.4240,-3.5084,-3.5084
4.4890,-3.6084,-3.6084
4.5220,-3.6584,-3.6584
4.5550,-3.7084,-3.7084
4.6190,-3.8084,-3.8084
4.6530,-3.8584,-3.8584
4.6860,-3.9084,-3.9084
4.7580,-4.0084,-4.0084
4.7980,-4.0584,-4.0584
4.8290,-4.1084,-4.1084
4.9280,-4.2584,-4.2584
4.9930,-4.3584,-4.3584
5.0580,-4.4584,-4.4584
5.0910,-4.5084,-4.5084
5.1230,-4.5584,-4.5584
