seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
144,3,1779530143717,1779530143717,1779530143719,1779530143743,1779530143778,1779530143785,1779530143789,68,35,24,9,4,72,18.7312
145,5,1779530143789,1779530143789,1779530143791,1779530143820,1779530143820,1779530143823,1779530143864,34,0,29,5,41,75,19.6458
147,7,1779530143864,1779530143864,1779530143867,1779530143882,1779530143917,1779530143935,1779530143940,71,35,15,21,5,76,19.7853
148,9,1779530143939,1779530143939,1779530143942,1779530143959,1779530143959,1779530143971,1779530144005,32,0,17,15,34,66,19.8094
149,11,1779530144005,1779530144005,1779530144007,1779530144021,1779530144021,1779530144041,1779530144078,36,0,14,22,37,73,19.2260
150,12,1779530144041,1779530144041,1779530144044,1779530144056,1779530144057,1779530144078,1779530144116,37,1,12,24,38,75,18.4251
151,13,1779530144078,1779530144078,1779530144081,1779530144098,1779530144098,1779530144116,1779530144159,38,0,17,21,43,81,17.3562
152,14,1779530144115,1779530144115,1779530144118,1779530144160,1779530144160,1779530144189,1779530144226,74,0,42,32,37,111,16.6036
153,16,1779530144189,1779530144189,1779530144192,1779530144196,1779530144196,1779530144226,1779530144259,37,0,4,33,33,70,15.8482
154,17,1779530144226,1779530144226,1779530144229,1779530144238,1779530144238,1779530144259,1779530144292,33,0,9,24,33,66,15.4166
155,19,1779530144292,1779530144292,1779530144294,1779530144300,1779530144300,1779530144325,1779530144397,33,0,6,27,72,105,16.9801
157,20,1779530144324,1779530144324,1779530144327,1779530144339,1779530144382,1779530144397,1779530144402,73,43,12,18,5,78,20.4301
158,23,1779530144435,1779530144435,1779530144437,1779530144445,1779530144445,1779530144476,1779530144506,41,0,8,33,30,71,21.5972
159,24,1779530144475,1779530144476,1779530144478,1779530144483,1779530144483,1779530144506,1779530144539,30,0,5,25,33,63,20.5130
160,25,1779530144506,1779530144506,1779530144509,1779530144523,1779530144523,1779530144539,1779530144572,33,0,14,19,33,66,19.7342
161,27,1779530144572,1779530144572,1779530144575,1779530144586,1779530144586,1779530144605,1779530144638,33,0,11,22,33,66,18.6686
162,28,1779530144604,1779530144604,1779530144607,1779530144621,1779530144622,1779530144638,1779530144671,34,1,14,19,33,67,17.7277
163,29,1779530144637,1779530144637,1779530144640,1779530144664,1779530144664,1779530144671,1779530144703,34,0,24,10,32,66,17.2007
164,31,1779530144702,1779530144702,1779530144705,1779530144726,1779530144726,1779530144736,1779530144768,34,0,21,13,32,66,16.2279
165,32,1779530144736,1779530144736,1779530144738,1779530144763,1779530144764,1779530144768,1779530144801,32,1,25,6,33,65,15.4162
166,34,1779530144801,1779530144801,1779530144804,1779530144807,1779530144807,1779530144834,1779530144912,33,0,3,30,78,111,18.7797
168,35,1779530144834,1779530144834,1779530144836,1779530144869,1779530144906,1779530144912,1779530144916,78,37,33,8,4,82,23.4769
169,37,1779530144916,1779530144916,1779530144919,1779530144950,1779530144950,1779530144991,1779530145022,75,0,31,44,31,106,25.6378
170,39,1779530144991,1779530144991,1779530144995,1779530145012,1779530145012,1779530145022,1779530145056,31,0,17,14,34,65,25.8229
171,40,1779530145022,1779530145022,1779530145025,1779530145048,1779530145048,1779530145056,1779530145088,34,0,23,11,32,66,24.5659
172,42,1779530145088,1779530145088,1779530145092,1779530145093,1779530145093,1779530145121,1779530145154,33,0,1,32,33,66,24.4344
173,43,1779530145120,1779530145120,1779530145123,1779530145154,1779530145154,1779530145186,1779530145219,66,0,31,35,33,99,23.1831
174,45,1779530145186,1779530145186,1779530145189,1779530145190,1779530145190,1779530145219,1779530145252,33,0,1,32,33,66,22.0048
175,46,1779530145219,1779530145219,1779530145222,1779530145231,1779530145231,1779530145252,1779530145284,33,0,9,24,32,65,20.8959
176,48,1779530145284,1779530145284,1779530145287,1779530145293,1779530145293,1779530145317,1779530145350,33,0,6,27,33,66,19.8228
177,49,1779530145317,1779530145317,1779530145320,1779530145329,1779530145329,1779530145350,1779530145383,33,0,9,24,33,66,18.9028
178,50,1779530145350,1779530145350,1779530145353,1779530145372,1779530145372,1779530145383,1779530145424,33,0,19,14,41,74,17.7226
179,52,1779530145424,1779530145424,1779530145427,1779530145434,1779530145435,1779530145456,1779530145496,32,1,7,24,40,72,17.1395
180,53,1779530145456,1779530145456,1779530145459,1779530145470,1779530145470,1779530145496,1779530145527,40,0,11,29,31,71,16.3740
181,54,1779530145496,1779530145496,1779530145499,1779530145512,1779530145512,1779530145527,1779530145560,31,0,13,18,33,64,15.9263
182,56,1779530145560,1779530145560,1779530145563,1779530145574,1779530145574,1779530145593,1779530145626,33,0,11,22,33,66,15.1087
183,57,1779530145593,1779530145593,1779530145596,1779530145613,1779530145613,1779530145626,1779530145658,33,0,17,16,32,65,14.4648
184,58,1779530145626,1779530145626,1779530145629,1779530145655,1779530145655,1779530145658,1779530145691,32,0,26,6,33,65,14.0825
185,60,1779530145691,1779530145691,1779530145694,1779530145717,1779530145717,1779530145724,1779530145756,33,0,23,10,32,65,13.2825
186,61,1779530145723,1779530145724,1779530145726,1779530145752,1779530145752,1779530145756,1779530145789,32,0,26,6,33,65,12.6589
187,63,1779530145789,1779530145789,1779530145791,1779530145794,1779530145794,1779530145822,1779530145854,33,0,3,30,32,65,13.3821
188,65,1779530145854,1779530145854,1779530145857,1779530145857,1779530145857,1779530145888,1779530145928,34,0,0,34,40,74,13.2255
189,66,1779530145888,1779530145888,1779530145891,1779530145892,1779530145893,1779530145928,1779530145995,40,1,1,38,67,107,14.3617
190,67,1779530145928,1779530145928,1779530145931,1779530145934,1779530145934,1779530145995,1779530145999,67,0,3,64,4,71,15.8557
192,69,1779530145999,1779530145999,1779530146002,1779530146033,1779530146033,1779530146066,1779530146099,67,0,31,36,33,100,17.2647
193,71,1779530146066,1779530146066,1779530146068,1779530146076,1779530146076,1779530146099,1779530146131,33,0,8,25,32,65,16.7042
194,73,1779530146131,1779530146131,1779530146134,1779530146138,1779530146138,1779530146164,1779530146197,33,0,4,29,33,66,15.9095
195,74,1779530146164,1779530146164,1779530146167,1779530146175,1779530146175,1779530146197,1779530146230,33,0,8,25,33,66,15.1357
196,75,1779530146197,1779530146197,1779530146200,1779530146216,1779530146216,1779530146230,1779530146262,33,0,16,17,32,65,14.8778
197,77,1779530146262,1779530146262,1779530146264,1779530146277,1779530146277,1779530146295,1779530146328,33,0,13,20,33,66,14.1838
198,78,1779530146295,1779530146295,1779530146298,1779530146312,1779530146313,1779530146328,1779530146360,33,1,14,18,32,65,13.3330
199,79,1779530146327,1779530146327,1779530146330,1779530146355,1779530146355,1779530146360,1779530146393,33,0,25,8,33,66,13.3192
200,81,1779530146393,1779530146393,1779530146396,1779530146417,1779530146417,1779530146434,1779530146465,41,0,21,20,31,72,13.4124
201,82,1779530146434,1779530146434,1779530146436,1779530146453,1779530146453,1779530146465,1779530146499,31,0,17,14,34,65,12.7565
202,83,1779530146465,1779530146465,1779530146467,1779530146495,1779530146495,1779530146499,1779530146538,34,0,28,6,39,73,12.1108
203,85,1779530146538,1779530146538,1779530146541,1779530146558,1779530146558,1779530146570,1779530146603,32,0,17,15,33,65,11.4279
204,86,1779530146570,1779530146570,1779530146573,1779530146593,1779530146593,1779530146603,1779530146635,33,0,20,13,32,65,10.9203
205,87,1779530146602,1779530146603,1779530146606,1779530146636,1779530146636,1779530146635,1779530146668,32,0,30,2,33,65,10.7632
206,89,1779530146668,1779530146668,1779530146671,1779530146697,1779530146698,1779530146700,1779530146733,32,1,26,5,33,65,10.0931
207,90,1779530146700,1779530146700,1779530146703,1779530146733,1779530146733,1779530146766,1779530146799,66,0,30,36,33,99,11.2548
208,92,1779530146766,1779530146766,1779530146768,1779530146775,1779530146775,1779530146799,1779530146831,33,0,7,26,32,65,11.0954
209,94,1779530146831,1779530146831,1779530146834,1779530146837,1779530146837,1779530146864,1779530146897,33,0,3,30,33,66,10.5641
210,95,1779530146864,1779530146864,1779530146866,1779530146876,1779530146876,1779530146897,1779530146969,33,0,10,23,72,105,12.1746
211,96,1779530146896,1779530146896,1779530146899,1779530146917,1779530146917,1779530146969,1779530146973,73,0,18,55,4,77,13.7911
212,98,1779530146973,1779530146973,1779530146975,1779530146979,1779530146979,1779530147006,1779530147082,33,0,4,29,76,109,15.9870
214,99,1779530147006,1779530147006,1779530147009,1779530147015,1779530147057,1779530147082,1779530147086,76,42,6,28,4,80,19.5858
215,101,1779530147086,1779530147086,1779530147089,1779530147121,1779530147121,1779530147153,1779530147186,67,0,32,35,33,100,20.2985
216,103,1779530147152,1779530147152,1779530147156,1779530147157,1779530147157,1779530147186,1779530147218,34,0,1,33,32,66,19.0337
217,104,1779530147186,1779530147186,1779530147189,1779530147199,1779530147199,1779530147218,1779530147251,32,0,10,22,33,65,18.4468
218,106,1779530147250,1779530147250,1779530147253,1779530147261,1779530147261,1779530147283,1779530147316,33,0,8,25,33,66,17.4620
219,107,1779530147283,1779530147283,1779530147286,1779530147296,1779530147296,1779530147316,1779530147349,33,0,10,23,33,66,16.6051
