timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T10:38:52.8869790Z,1,-1,0,1779532732823,0,0,0,1779532732820000000,1779532732823000000,1779532732855000000,1779532732886000000,N/A,N/A,N/A,31.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:52.9193480Z,2,-1,0,1779532732860,0,0,0,1779532732856000000,1779532732860000000,1779532732886000000,1779532732919000000,N/A,N/A,N/A,33.0000,N/A,0.26,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:52.9889750Z,3,-1,0,1779532732897,0,0,0,1779532732895000000,1779532732897000000,1779532732919000000,1779532732988000000,N/A,N/A,N/A,69.0000,N/A,2.28,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:52.9943120Z,4,-1,0,1779532732953,0,0,0,1779532732953000000,1779532732953000000,1779532732988000000,1779532732994000000,N/A,N/A,N/A,6.0000,N/A,5.30,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.0308960Z,5,-1,0,1779532732990,0,0,0,1779532732986000000,1779532732990000000,1779532732994000000,1779532733030000000,N/A,N/A,N/A,36.0000,N/A,4.98,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.0968750Z,6,-1,0,1779532733032,0,0,0,1779532733027000000,1779532733032000000,1779532733063000000,1779532733096000000,N/A,N/A,N/A,33.0000,N/A,6.17,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.1297470Z,7,-1,0,1779532733089,0,0,0,1779532733085000000,1779532733089000000,1779532733096000000,1779532733129000000,N/A,N/A,N/A,33.0000,N/A,7.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.1990330Z,8,-1,0,1779532733119,0,0,0,1779532733118000000,1779532733119000000,1779532733129000000,1779532733199000000,N/A,N/A,N/A,70.0000,N/A,9.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.2021350Z,9,-1,0,1779532733160,0,0,0,1779532733157000000,1779532733160000000,1779532733198000000,1779532733202000000,N/A,N/A,N/A,4.0000,N/A,11.08,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.2771820Z,10,-1,0,1779532733216,0,0,0,1779532733215000000,1779532733216000000,1779532733236000000,1779532733277000000,N/A,N/A,N/A,41.0000,N/A,11.57,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.3477210Z,11,-1,0,1779532733253,0,0,0,1779532733248000000,1779532733253000000,1779532733277000000,1779532733347000000,N/A,N/A,N/A,70.0000,N/A,12.94,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.3511470Z,12,-1,0,1779532733289,0,0,0,1779532733288000000,1779532733289000000,1779532733347000000,1779532733351000000,N/A,N/A,N/A,4.0000,N/A,14.17,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.3844110Z,13,-1,0,1779532733349,0,0,0,1779532733346000000,1779532733349000000,1779532733351000000,1779532733384000000,N/A,N/A,N/A,33.0000,N/A,14.96,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.4158560Z,14,-1,0,1779532733379,0,0,0,1779532733378000000,1779532733379000000,1779532733384000000,1779532733415000000,N/A,N/A,N/A,31.0000,N/A,14.11,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.4817810Z,15,-1,0,1779532733420,0,0,0,1779532733418000000,1779532733420000000,1779532733448000000,1779532733481000000,N/A,N/A,N/A,33.0000,N/A,14.79,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.5225550Z,16,-1,0,1779532733477,0,0,0,1779532733476000000,1779532733477000000,1779532733481000000,1779532733522000000,N/A,N/A,N/A,41.0000,N/A,14.88,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.5540710Z,17,-1,0,1779532733509,0,0,0,1779532733508000000,1779532733509000000,1779532733522000000,1779532733554000000,N/A,N/A,N/A,32.0000,N/A,13.98,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.5863210Z,18,-1,0,1779532733550,0,0,0,1779532733548000000,1779532733550000000,1779532733554000000,1779532733586000000,N/A,N/A,N/A,32.0000,N/A,13.65,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.6518840Z,19,-1,0,1779532733606,0,0,0,1779532733606000000,1779532733606000000,1779532733619000000,1779532733651000000,N/A,N/A,N/A,32.0000,N/A,13.39,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.6845430Z,20,-1,0,1779532733642,0,0,0,1779532733638000000,1779532733642000000,1779532733651000000,1779532733684000000,N/A,N/A,N/A,33.0000,N/A,12.76,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.7176010Z,21,-1,0,1779532733678,0,0,0,1779532733678000000,1779532733678000000,1779532733684000000,1779532733717000000,N/A,N/A,N/A,33.0000,N/A,12.15,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.7972520Z,22,-1,0,1779532733737,0,0,0,1779532733736000000,1779532733737000000,1779532733751000000,1779532733797000000,N/A,N/A,N/A,46.0000,N/A,12.68,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.8336610Z,23,-1,0,1779532733769,0,0,0,1779532733769000000,1779532733769000000,1779532733797000000,1779532733833000000,N/A,N/A,N/A,36.0000,N/A,12.18,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.8703140Z,24,-1,0,1779532733812,0,0,0,1779532733810000000,1779532733812000000,1779532733827000000,1779532733870000000,N/A,N/A,N/A,43.0000,N/A,11.55,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.9345150Z,25,-1,0,1779532733870,0,0,0,1779532733868000000,1779532733870000000,1779532733899000000,1779532733934000000,N/A,N/A,N/A,35.0000,N/A,11.52,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:53.9676440Z,26,-1,0,1779532733901,0,0,0,1779532733901000000,1779532733901000000,1779532733934000000,1779532733967000000,N/A,N/A,N/A,33.0000,N/A,10.93,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.0000470Z,27,-1,0,1779532733942,0,0,0,1779532733941000000,1779532733942000000,1779532733967000000,1779532734000000000,N/A,N/A,N/A,33.0000,N/A,10.78,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.0715560Z,29,-1,0,1779532734035,0,0,0,1779532734032000000,1779532734035000000,1779532734068000000,1779532734071000000,N/A,N/A,N/A,3.0000,N/A,11.45,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.1390150Z,30,-1,0,1779532734077,0,0,0,1779532734072000000,1779532734077000000,1779532734105000000,1779532734139000000,N/A,N/A,N/A,34.0000,N/A,12.32,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.1718360Z,31,-1,0,1779532734134,0,0,0,1779532734129000000,1779532734134000000,1779532734138000000,1779532734171000000,N/A,N/A,N/A,33.0000,N/A,13.07,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.2040850Z,32,-1,0,1779532734166,0,0,0,1779532734163000000,1779532734166000000,1779532734171000000,1779532734204000000,N/A,N/A,N/A,33.0000,N/A,12.27,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.2792350Z,34,-1,0,1779532734262,0,0,0,1779532734261000000,1779532734262000000,1779532734275000000,1779532734279000000,N/A,N/A,N/A,4.0000,N/A,12.81,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.3516940Z,35,-1,0,1779532734304,0,0,0,1779532734301000000,1779532734304000000,1779532734311000000,1779532734351000000,N/A,N/A,N/A,40.0000,N/A,13.91,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.3827640Z,36,-1,0,1779532734342,0,0,0,1779532734341000000,1779532734342000000,1779532734351000000,1779532734382000000,N/A,N/A,N/A,31.0000,N/A,13.47,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.4483200Z,37,-1,0,1779532734398,0,0,0,1779532734398000000,1779532734398000000,1779532734415000000,1779532734448000000,N/A,N/A,N/A,33.0000,N/A,13.22,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.4810630Z,38,-1,0,1779532734435,0,0,0,1779532734431000000,1779532734435000000,1779532734448000000,1779532734481000000,N/A,N/A,N/A,33.0000,N/A,12.66,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.5132260Z,39,-1,0,1779532734472,0,0,0,1779532734471000000,1779532734472000000,1779532734481000000,1779532734513000000,N/A,N/A,N/A,32.0000,N/A,12.17,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.5797120Z,40,-1,0,1779532734529,0,0,0,1779532734529000000,1779532734529000000,1779532734545000000,1779532734579000000,N/A,N/A,N/A,34.0000,N/A,12.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.6157910Z,41,-1,0,1779532734566,0,0,0,1779532734562000000,1779532734566000000,1779532734579000000,1779532734615000000,N/A,N/A,N/A,36.0000,N/A,11.31,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.6523130Z,42,-1,0,1779532734607,0,0,0,1779532734603000000,1779532734607000000,1779532734615000000,1779532734652000000,N/A,N/A,N/A,37.0000,N/A,10.88,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.7252810Z,43,-1,0,1779532734664,0,0,0,1779532734660000000,1779532734664000000,1779532734688000000,1779532734725000000,N/A,N/A,N/A,37.0000,N/A,11.19,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.7616930Z,44,-1,0,1779532734695,0,0,0,1779532734694000000,1779532734695000000,1779532734725000000,1779532734761000000,N/A,N/A,N/A,36.0000,N/A,10.83,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.8032560Z,45,-1,0,1779532734737,0,0,0,1779532734735000000,1779532734737000000,1779532734761000000,1779532734803000000,N/A,N/A,N/A,42.0000,N/A,10.18,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.8782700Z,46,-1,0,1779532734794,0,0,0,1779532734794000000,1779532734794000000,1779532734803000000,1779532734878000000,N/A,N/A,N/A,75.0000,N/A,10.67,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.8825860Z,48,-1,0,1779532734871,0,0,0,1779532734868000000,1779532734871000000,1779532734878000000,1779532734882000000,N/A,N/A,N/A,4.0000,N/A,14.54,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:54.9792790Z,49,-1,0,1779532734928,0,0,0,1779532734926000000,1779532734928000000,1779532734946000000,1779532734979000000,N/A,N/A,N/A,33.0000,N/A,16.13,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.0117490Z,50,-1,0,1779532734959,0,0,0,1779532734959000000,1779532734959000000,1779532734979000000,1779532735011000000,N/A,N/A,N/A,32.0000,N/A,15.21,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.0439670Z,51,-1,0,1779532735001,0,0,0,1779532734999000000,1779532735001000000,1779532735011000000,1779532735043000000,N/A,N/A,N/A,32.0000,N/A,14.87,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.1094090Z,52,-1,0,1779532735058,0,0,0,1779532735057000000,1779532735058000000,1779532735076000000,1779532735109000000,N/A,N/A,N/A,33.0000,N/A,14.47,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.1792210Z,53,-1,0,1779532735094,0,0,0,1779532735090000000,1779532735094000000,1779532735109000000,1779532735179000000,N/A,N/A,N/A,70.0000,N/A,15.68,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.1823600Z,54,-1,0,1779532735132,0,0,0,1779532735129000000,1779532735132000000,1779532735179000000,1779532735182000000,N/A,N/A,N/A,3.0000,N/A,16.87,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.2496430Z,55,-1,0,1779532735189,0,0,0,1779532735187000000,1779532735189000000,1779532735215000000,1779532735249000000,N/A,N/A,N/A,34.0000,N/A,16.46,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.3258670Z,56,-1,0,1779532735225,0,0,0,1779532735221000000,1779532735225000000,1779532735249000000,1779532735325000000,N/A,N/A,N/A,76.0000,N/A,17.94,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.3310030Z,58,-1,0,1779532735319,0,0,0,1779532735319000000,1779532735319000000,1779532735325000000,1779532735331000000,N/A,N/A,N/A,6.0000,N/A,22.38,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.4029490Z,59,2,0,1779532735356,1779532735330000000,1779532735330000000,1779532735330000000,1779532735352000000,1779532735356000000,1779532735363000000,1779532735402000000,33.0000,22.0000,5.5000,39.0000,72.0000,23.16,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.4338850Z,60,3,0,1779532735392,1779532735363000000,1779532735363000000,1779532735363000000,1779532735392000000,1779532735392000000,1779532735402000000,1779532735433000000,39.0000,29.0000,5.0000,31.0000,70.0000,22.02,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.4994070Z,61,5,0,1779532735455,1779532735433000000,1779532735433000000,1779532735433000000,1779532735450000000,1779532735455000000,1779532735466000000,1779532735499000000,33.0000,17.0000,8.0000,33.0000,66.0000,20.79,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.5315890Z,62,6,0,1779532735486,1779532735466000000,1779532735466000000,1779532735465000000,1779532735484000000,1779532735486000000,1779532735499000000,1779532735531000000,33.0000,19.0000,7.0000,32.0000,65.0000,19.57,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.5649810Z,63,7,0,1779532735527,1779532735499000000,1779532735499000000,1779532735499000000,1779532735524000000,1779532735527000000,1779532735531000000,1779532735564000000,32.0000,25.0000,3.5000,33.0000,65.0000,18.84,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.6301340Z,64,9,0,1779532735585,1779532735564000000,1779532735564000000,1779532735564000000,1779532735583000000,1779532735585000000,1779532735597000000,1779532735630000000,33.0000,19.0000,7.0000,33.0000,66.0000,18.13,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.6630500Z,65,10,0,1779532735617,1779532735597000000,1779532735597000000,1779532735597000000,1779532735617000000,1779532735617000000,1779532735630000000,1779532735663000000,33.0000,20.0000,6.5000,33.0000,66.0000,17.03,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.6950500Z,66,11,0,1779532735659,1779532735629000000,1779532735630000000,1779532735629000000,1779532735657000000,1779532735659000000,1779532735662000000,1779532735695000000,32.0000,28.0000,2.0000,33.0000,66.0000,16.58,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.7605690Z,67,13,0,1779532735718,1779532735694000000,1779532735694000000,1779532735694000000,1779532735716000000,1779532735718000000,1779532735727000000,1779532735760000000,33.0000,22.0000,5.5000,33.0000,66.0000,15.95,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.7933950Z,68,14,0,1779532735755,1779532735727000000,1779532735727000000,1779532735727000000,1779532735750000000,1779532735755000000,1779532735760000000,1779532735793000000,33.0000,23.0000,5.0000,33.0000,66.0000,15.21,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.8346300Z,69,15,0,1779532735792,1779532735760000000,1779532735760000000,1779532735760000000,1779532735791000000,1779532735792000000,1779532735793000000,1779532735834000000,33.0000,31.0000,1.0000,41.0000,74.0000,14.53,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.9064350Z,70,17,0,1779532735853,1779532735834000000,1779532735834000000,1779532735834000000,1779532735851000000,1779532735853000000,1779532735865000000,1779532735906000000,31.0000,17.0000,7.0000,41.0000,72.0000,14.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.9379290Z,71,18,0,1779532735890,1779532735865000000,1779532735865000000,1779532735865000000,1779532735889000000,1779532735890000000,1779532735906000000,1779532735937000000,41.0000,24.0000,8.5000,31.0000,72.0000,13.76,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:55.9708060Z,72,19,0,1779532735932,1779532735906000000,1779532735906000000,1779532735906000000,1779532735930000000,1779532735932000000,1779532735937000000,1779532735970000000,31.0000,24.0000,3.5000,33.0000,64.0000,13.48,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.0356640Z,73,21,0,1779532735992,1779532735970000000,1779532735970000000,1779532735970000000,1779532735989000000,1779532735992000000,1779532736003000000,1779532736035000000,33.0000,19.0000,7.0000,32.0000,65.0000,12.97,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.0684670Z,74,22,0,1779532736024,1779532736002000000,1779532736002000000,1779532736002000000,1779532736022000000,1779532736024000000,1779532736035000000,1779532736068000000,33.0000,20.0000,6.5000,33.0000,66.0000,12.21,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.1009000Z,75,23,0,1779532736066,1779532736035000000,1779532736035000000,1779532736035000000,1779532736062000000,1779532736066000000,1779532736068000000,1779532736100000000,33.0000,27.0000,3.0000,32.0000,65.0000,12.05,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.1668670Z,76,25,0,1779532736123,1779532736100000000,1779532736100000000,1779532736100000000,1779532736121000000,1779532736123000000,1779532736133000000,1779532736166000000,33.0000,21.0000,6.0000,33.0000,66.0000,11.86,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.2000880Z,77,26,0,1779532736156,1779532736133000000,1779532736133000000,1779532736132000000,1779532736154000000,1779532736156000000,1779532736166000000,1779532736200000000,33.0000,22.0000,5.5000,34.0000,67.0000,11.15,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.2678640Z,78,27,0,1779532736197,1779532736166000000,1779532736166000000,1779532736166000000,1779532736194000000,1779532736197000000,1779532736200000000,1779532736267000000,34.0000,28.0000,3.0000,67.0000,101.0000,12.17,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.2719920Z,79,28,0,1779532736254,1779532736199000000,1779532736199000000,1779532736199000000,1779532736252000000,1779532736254000000,1779532736267000000,1779532736271000000,68.0000,53.0000,7.5000,4.0000,72.0000,14.71,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.3502950Z,81,30,0,1779532736328,1779532736271000000,1779532736271000000,1779532736272000000,1779532736325000000,1779532736328000000,1779532736345000000,1779532736350000000,74.0000,53.0000,10.5000,5.0000,79.0000,14.06,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.4545260Z,82,33,0,1779532736386,1779532736382000000,1779532736382000000,1779532736382000000,1779532736383000000,1779532736386000000,1779532736423000000,1779532736454000000,41.0000,1.0000,20.0000,31.0000,72.0000,16.06,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.4889770Z,83,33,0,1779532736423,1779532736382000000,1779532736382000000,1779532736382000000,1779532736417000000,1779532736423000000,1779532736454000000,1779532736488000000,72.0000,35.0000,18.5000,34.0000,106.0000,15.31,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.5198540Z,84,35,0,1779532736459,1779532736454000000,1779532736454000000,1779532736454000000,1779532736458000000,1779532736459000000,1779532736488000000,1779532736519000000,34.0000,4.0000,15.0000,31.0000,65.0000,14.59,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.5855260Z,85,36,0,1779532736522,1779532736487000000,1779532736487000000,1779532736487000000,1779532736517000000,1779532736522000000,1779532736552000000,1779532736585000000,65.0000,30.0000,17.5000,33.0000,98.0000,13.85,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.6176410Z,86,37,0,1779532736554,1779532736519000000,1779532736519000000,1779532736519000000,1779532736551000000,1779532736554000000,1779532736585000000,1779532736617000000,66.0000,32.0000,17.0000,32.0000,98.0000,12.99,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.6504970Z,87,39,0,1779532736595,1779532736585000000,1779532736585000000,1779532736585000000,1779532736590000000,1779532736595000000,1779532736617000000,1779532736650000000,32.0000,5.0000,13.5000,33.0000,65.0000,12.70,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.7154970Z,88,40,0,1779532736652,1779532736617000000,1779532736617000000,1779532736617000000,1779532736649000000,1779532736652000000,1779532736683000000,1779532736715000000,66.0000,32.0000,17.0000,32.0000,98.0000,12.41,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.7486400Z,89,41,0,1779532736683,1779532736650000000,1779532736650000000,1779532736650000000,1779532736682000000,1779532736683000000,1779532736715000000,1779532736748000000,65.0000,32.0000,16.5000,33.0000,98.0000,11.77,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.7814990Z,90,43,0,1779532736725,1779532736715000000,1779532736715000000,1779532736715000000,1779532736723000000,1779532736725000000,1779532736748000000,1779532736781000000,33.0000,8.0000,12.5000,33.0000,66.0000,11.61,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.8589590Z,92,45,0,1779532736819,1779532736781000000,1779532736781000000,1779532736781000000,1779532736815000000,1779532736819000000,1779532736854000000,1779532736858000000,73.0000,34.0000,19.5000,4.0000,77.0000,11.92,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.8912980Z,93,46,0,1779532736857,1779532736853000000,1779532736854000000,1779532736853000000,1779532736855000000,1779532736857000000,1779532736858000000,1779532736891000000,4.0000,2.0000,1.0000,33.0000,38.0000,11.53,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.9653020Z,94,48,0,1779532736915,1779532736891000000,1779532736891000000,1779532736890000000,1779532736913000000,1779532736915000000,1779532736936000000,1779532736965000000,45.0000,23.0000,11.0000,29.0000,74.0000,11.80,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:56.9971400Z,95,49,0,1779532736951,1779532736933000000,1779532736935000000,1779532736935000000,1779532736946000000,1779532736951000000,1779532736965000000,1779532736997000000,30.0000,11.0000,9.5000,32.0000,64.0000,11.31,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.0303020Z,96,50,0,1779532736988,1779532736964000000,1779532736964000000,1779532736964000000,1779532736986000000,1779532736988000000,1779532736997000000,1779532737030000000,33.0000,22.0000,5.5000,33.0000,66.0000,10.85,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.0958810Z,97,52,0,1779532737044,1779532737029000000,1779532737030000000,1779532737030000000,1779532737044000000,1779532737044000000,1779532737062000000,1779532737095000000,32.0000,14.0000,9.0000,33.0000,66.0000,10.72,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.1278110Z,98,53,0,1779532737080,1779532737062000000,1779532737062000000,1779532737063000000,1779532737077000000,1779532737080000000,1779532737095000000,1779532737127000000,33.0000,14.0000,9.5000,32.0000,65.0000,10.24,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.1622290Z,99,54,0,1779532737122,1779532737094000000,1779532737094000000,1779532737094000000,1779532737120000000,1779532737122000000,1779532737127000000,1779532737162000000,33.0000,26.0000,3.5000,35.0000,68.0000,10.08,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.2259820Z,100,56,0,1779532737180,1779532737162000000,1779532737162000000,1779532737163000000,1779532737178000000,1779532737180000000,1779532737194000000,1779532737225000000,32.0000,15.0000,8.5000,31.0000,63.0000,9.81,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.2587970Z,101,57,0,1779532737213,1779532737194000000,1779532737194000000,1779532737194000000,1779532737211000000,1779532737213000000,1779532737225000000,1779532737258000000,31.0000,17.0000,7.0000,33.0000,64.0000,9.21,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.2919550Z,102,58,0,1779532737256,1779532737225000000,1779532737225000000,1779532737225000000,1779532737251000000,1779532737256000000,1779532737258000000,1779532737291000000,33.0000,26.0000,3.5000,33.0000,66.0000,9.26,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.3753610Z,104,60,0,1779532737346,1779532737291000000,1779532737291000000,1779532737292000000,1779532737343000000,1779532737346000000,1779532737369000000,1779532737375000000,78.0000,51.0000,13.5000,6.0000,84.0000,9.09,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.4509990Z,105,62,0,1779532737390,1779532737375000000,1779532737375000000,1779532737375000000,1779532737385000000,1779532737390000000,1779532737410000000,1779532737450000000,35.0000,10.0000,12.5000,40.0000,75.0000,10.50,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.4832240Z,106,63,0,1779532737446,1779532737410000000,1779532737410000000,1779532737410000000,1779532737443000000,1779532737446000000,1779532737450000000,1779532737483000000,40.0000,33.0000,3.5000,33.0000,73.0000,11.32,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.5482110Z,107,65,0,1779532737487,1779532737483000000,1779532737483000000,1779532737483000000,1779532737485000000,1779532737487000000,1779532737515000000,1779532737548000000,32.0000,2.0000,15.0000,33.0000,65.0000,12.11,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.5809300Z,108,66,0,1779532737529,1779532737514000000,1779532737514000000,1779532737514000000,1779532737525000000,1779532737529000000,1779532737548000000,1779532737580000000,34.0000,11.0000,11.5000,32.0000,66.0000,11.94,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.6458680Z,109,68,0,1779532737585,1779532737580000000,1779532737580000000,1779532737580000000,1779532737583000000,1779532737585000000,1779532737614000000,1779532737645000000,34.0000,3.0000,15.5000,31.0000,65.0000,11.75,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.6791220Z,110,69,0,1779532737617,1779532737614000000,1779532737614000000,1779532737614000000,1779532737616000000,1779532737617000000,1779532737645000000,1779532737679000000,31.0000,2.0000,14.5000,34.0000,65.0000,11.09,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T10:38:57.7111520Z,111,70,0,1779532737660,1779532737645000000,1779532737645000000,1779532737645000000,1779532737656000000,1779532737660000000,1779532737679000000,1779532737711000000,34.0000,11.0000,11.5000,32.0000,66.0000,11.08,T3-T5 on Isaac clock; Network_est approximate
