timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T10:35:52.7203680Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:35:52.7203680Z,robot_state,open,0,4269,0,23,0,4269,0,23,0.00,34.15,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:35:53.8128870Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:53.8128870Z,robot_state,open,0,8733,0,47,0,4464,0,24,0.00,35.71,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:54.9121500Z,commands,open,750,0,11,0,750,0,11,0,6.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:54.9121500Z,robot_state,open,0,14041,0,73,0,5308,0,26,0.00,42.46,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:55.9989820Z,commands,open,2958,0,43,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:55.9989820Z,robot_state,open,0,19966,0,97,0,5925,0,24,0.00,47.40,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:57.0610720Z,commands,open,5097,0,74,0,2139,0,31,0,17.11,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:57.0610720Z,robot_state,open,0,25895,0,121,0,5929,0,24,0.00,47.43,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:58.1483640Z,commands,open,7312,0,106,0,2215,0,32,0,17.72,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:58.1483640Z,robot_state,open,0,31823,0,145,0,5928,0,24,0.00,47.42,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:59.2600070Z,commands,open,9482,0,137,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:35:59.2600070Z,robot_state,open,0,37755,0,169,0,5932,0,24,0.00,47.46,0,0,N/A,N/A,1.00,0.00
