Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0350,2.9916,2.9916
0.1050,2.8916,2.8916
0.1420,2.8416,2.8416
0.1790,2.7916,2.7916
0.2170,2.7416,2.7416
0.2540,2.6916,2.6916
0.2890,2.6416,2.6416
0.3650,2.5416,2.5416
0.4330,2.4916,2.4916
0.5020,2.3416,2.3416
0.5710,2.2916,2.2916
0.6410,2.1416,2.1416
0.6760,2.0916,2.0916
0.7070,2.0416,2.0416
0.7730,1.9416,1.9416
0.8060,1.8916,1.8916
0.8390,1.8416,1.8416
0.9120,1.7916,1.7916
0.9530,1.6916,1.6916
1.0510,1.5416,1.5416
1.1160,1.4416,1.4416
1.1800,1.3416,1.3416
1.2130,1.2916,1.2916
1.2460,1.2416,1.2416
1.3120,1.1416,1.1416
1.3450,1.0916,1.0916
1.3880,1.0416,1.0416
1.4510,0.9416,0.9416
1.4830,0.8916,0.8916
1.5170,0.8416,0.8416
1.6180,0.7416,0.7416
1.6550,0.6416,0.6416
1.6890,0.5916,0.5916
1.7220,0.5416,0.5416
1.7870,0.4416,0.4416
1.8200,0.3916,0.3916
1.8920,0.3416,0.3416
2.0000,0.1916,0.1916
2.0360,0.0916,0.0916
2.1020,-0.0084,-0.0084
2.1350,-0.0584,-0.0584
2.2000,-0.1084,-0.1084
2.2330,-0.2084,-0.2084
2.2660,-0.2584,-0.2584
2.2980,-0.3084,-0.3084
2.3640,-0.4084,-0.4084
2.4050,-0.4584,-0.4584
2.4750,-0.5084,-0.5084
2.5130,-0.6084,-0.6084
2.5450,-0.6584,-0.6584
2.5770,-0.7084,-0.7084
2.6790,-0.8084,-0.8084
2.7190,-0.9084,-0.9084
2.7520,-0.9584,-0.9584
2.8180,-1.0084,-1.0084
2.8510,-1.1084,-1.1084
2.9260,-1.2084,-1.2084
2.9980,-1.2584,-1.2584
3.0290,-1.3584,-1.3584
3.0610,-1.4084,-1.4084
3.1270,-1.5084,-1.5084
3.1600,-1.5584,-1.5584
3.1920,-1.6084,-1.6084
3.2580,-1.6584,-1.6584
3.2910,-1.7584,-1.7584
3.3230,-1.8084,-1.8084
3.3900,-1.9084,-1.9084
3.4320,-1.9584,-1.9584
3.4630,-2.0084,-2.0084
3.5030,-2.0584,-2.0584
3.5670,-2.1584,-2.1584
3.6000,-2.2084,-2.2084
3.6330,-2.2584,-2.2584
3.7330,-2.3584,-2.3584
3.7700,-2.4584,-2.4584
3.8360,-2.5584,-2.5584
3.8690,-2.6084,-2.6084
3.9420,-2.6584,-2.6584
3.9460,-2.7084,-2.7084
3.9780,-2.7584,-2.7584
4.0500,-2.8084,-2.8084
4.0830,-2.9084,-2.9084
4.1160,-2.9584,-2.9584
4.1800,-3.0084,-3.0084
4.2130,-3.1084,-3.1084
4.2460,-3.1584,-3.1584
4.3110,-3.2084,-3.2084
4.3440,-3.3084,-3.3084
4.3770,-3.3584,-3.3584
4.4430,-3.4584,-3.4584
4.4850,-3.5084,-3.5084
4.5570,-3.5584,-3.5584
4.6720,-3.7084,-3.7084
4.7120,-3.7584,-3.7584
4.7510,-3.8584,-3.8584
4.7860,-3.9084,-3.9084
4.8550,-3.9584,-3.9584
4.8940,-4.0584,-4.0584
4.9290,-4.1084,-4.1084
4.9740,-4.1584,-4.1584
5.0460,-4.2084,-4.2084
5.1170,-4.3084,-4.3084
5.1510,-4.4084,-4.4084
5.1850,-4.4584,-4.4584
5.2180,-4.5084,-4.5084
5.2840,-4.6084,-4.6084
5.3170,-4.6584,-4.6584
5.3490,-4.7084,-4.7084
5.4160,-4.8084,-4.8084
5.4910,-4.8584,-4.8584
5.5730,-5.0084,-5.0084
5.6710,-5.1084,-5.1084
5.7160,-5.2084,-5.2084
5.7510,-5.2584,-5.2584
5.8380,-5.3584,-5.3584
5.8750,-5.4084,-5.4084
6.0040,-5.5084,-5.5084
6.0900,-5.6084,-5.6084
6.1270,-5.7084,-5.7084
6.1580,-5.7584,-5.7584
6.2260,-5.8584,-5.8584
6.2590,-5.9084,-5.9084
6.2910,-5.9584,-5.9584
6.3550,-6.0584,-6.0584
6.3890,-6.1084,-6.1084
6.4230,-6.1584,-6.1584
6.4870,-6.2584,-6.2584
6.5300,-6.3084,-6.3084
6.5610,-6.3584,-6.3584
6.6010,-6.4084,-6.4084
6.6320,-6.4584,-6.4584
6.6960,-6.5584,-6.5584
6.7350,-6.6084,-6.6084
6.7660,-6.6584,-6.6584
