Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0340,2.9916,2.9916
0.0750,2.9416,2.9416
0.1250,2.8916,2.8916
0.1580,2.8416,2.8416
0.1970,2.7916,2.7916
0.2490,2.6916,2.6916
0.2820,2.6416,2.6416
0.3200,2.5916,2.5916
0.3710,2.5416,2.5416
0.4040,2.4916,2.4916
0.4420,2.4416,2.4416
0.4930,2.3416,2.3416
0.5260,2.2916,2.2916
0.5650,2.2416,2.2416
0.6160,2.1916,2.1916
0.6510,2.1416,2.1416
0.6880,2.0916,2.0916
0.7390,2.0416,2.0416
0.7740,1.9416,1.9416
0.8130,1.8916,1.8916
0.8660,1.8416,1.8416
0.9000,1.7916,1.7916
0.9390,1.7416,1.7416
0.9900,1.6416,1.6416
1.0240,1.5916,1.5916
1.0620,1.5416,1.5416
1.1130,1.4916,1.4916
1.2360,1.3416,1.3416
1.2690,1.2916,1.2916
1.3080,1.2416,1.2416
1.3590,1.1416,1.1416
1.3920,1.0916,1.0916
1.4300,1.0416,1.0416
1.4800,0.9916,0.9916
1.5120,0.9416,0.9416
1.5510,0.8916,0.8916
1.6010,0.7916,0.7916
1.6340,0.7416,0.7416
1.7570,0.5916,0.5916
1.7950,0.5416,0.5416
1.8460,0.4916,0.4916
1.8790,0.4416,0.4416
1.9190,0.3416,0.3416
1.9690,0.2916,0.2916
2.0020,0.2416,0.2416
2.0390,0.1916,0.1916
2.2840,-0.1584,-0.1584
2.3350,-0.2084,-0.2084
2.3670,-0.2584,-0.2584
2.4060,-0.3084,-0.3084
2.4560,-0.4084,-0.4084
2.4890,-0.4584,-0.4584
2.5290,-0.5084,-0.5084
2.5810,-0.5584,-0.5584
2.6170,-0.6084,-0.6084
2.6550,-0.6584,-0.6584
2.7770,-0.8084,-0.8084
2.8310,-0.9084,-0.9084
2.8640,-0.9584,-0.9584
2.9020,-1.0084,-1.0084
2.9530,-1.1084,-1.1084
3.0240,-1.2084,-1.2084
3.0750,-1.2584,-1.2584
3.1100,-1.3084,-1.3084
3.1480,-1.3584,-1.3584
3.1990,-1.4084,-1.4084
3.2330,-1.4584,-1.4584
3.2710,-1.5084,-1.5084
3.3220,-1.6084,-1.6084
3.3560,-1.6584,-1.6584
3.3940,-1.7084,-1.7084
3.4450,-1.7584,-1.7584
3.4780,-1.8084,-1.8084
3.5170,-1.8584,-1.8584
3.5680,-1.9584,-1.9584
3.6010,-2.0084,-2.0084
3.6410,-2.0584,-2.0584
3.6910,-2.1084,-2.1084
3.7250,-2.1584,-2.1584
3.7630,-2.2084,-2.2084
3.8140,-2.2584,-2.2584
3.8470,-2.3084,-2.3084
3.8850,-2.4084,-2.4084
3.9350,-2.4584,-2.4584
3.9680,-2.5084,-2.5084
4.0060,-2.5584,-2.5584
4.0560,-2.6584,-2.6584
4.0890,-2.7084,-2.7084
4.2100,-2.8584,-2.8584
4.3330,-3.0084,-3.0084
4.3700,-3.0584,-3.0584
4.4210,-3.1584,-3.1584
4.4550,-3.2084,-3.2084
4.4930,-3.2584,-3.2584
4.5450,-3.3084,-3.3084
4.5810,-3.3584,-3.3584
4.6190,-3.4084,-3.4084
4.7410,-3.6084,-3.6084
4.7900,-3.6584,-3.6584
4.8230,-3.7084,-3.7084
4.8620,-3.7584,-3.7584
4.9120,-3.8084,-3.8084
4.9440,-3.8584,-3.8584
4.9820,-3.9084,-3.9084
5.0320,-4.0084,-4.0084
5.0660,-4.0584,-4.0584
5.1030,-4.1084,-4.1084
5.1540,-4.1584,-4.1584
5.1890,-4.2084,-4.2084
5.2280,-4.2584,-4.2584
5.2780,-4.3084,-4.3084
5.3110,-4.3584,-4.3584
5.3480,-4.4084,-4.4084
5.3990,-4.5084,-4.5084
5.4320,-4.5584,-4.5584
5.4710,-4.6084,-4.6084
5.5210,-4.6584,-4.6584
5.5550,-4.7084,-4.7084
5.5930,-4.7584,-4.7584
5.6440,-4.8584,-4.8584
5.6770,-4.9084,-4.9084
5.7150,-4.9584,-4.9584
5.7660,-5.0084,-5.0084
5.8010,-5.0584,-5.0584
5.8390,-5.1084,-5.1084
5.8920,-5.2084,-5.2084
5.9250,-5.2584,-5.2584
5.9630,-5.3084,-5.3084
6.0140,-5.3584,-5.3584
6.0480,-5.4084,-5.4084
6.0860,-5.4584,-5.4584
6.1380,-5.5584,-5.5584
6.1700,-5.6084,-5.6084
6.2090,-5.6584,-5.6584
6.2600,-5.7084,-5.7084
6.3820,-5.8584,-5.8584
6.4140,-5.9084,-5.9084
6.4520,-5.9584,-5.9584
