timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T10:08:04.4910530Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:04.4910530Z,robot_state,open,0,4269,0,23,0,4269,0,23,0.00,34.15,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:05.5865050Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:05.5865050Z,robot_state,open,0,8547,0,46,0,4278,0,23,0.00,34.22,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:06.6871650Z,commands,open,476,0,7,0,476,0,7,0,3.81,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:06.6871650Z,robot_state,open,0,13263,0,70,0,4716,0,24,0.00,37.73,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:07.7873250Z,commands,open,2682,0,39,0,2206,0,32,0,17.65,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:07.7873250Z,robot_state,open,0,19155,0,94,0,5892,0,24,0.00,47.14,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:08.8764240Z,commands,open,4890,0,71,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:08:08.8764240Z,robot_state,open,0,25056,0,118,0,5901,0,24,0.00,47.21,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:08:09.9681070Z,commands,open,7102,0,103,0,2212,0,32,0,17.70,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:08:09.9681070Z,robot_state,open,0,30747,0,141,0,5691,0,23,0.00,45.53,0,0,N/A,N/A,0.00,0.00
2026-05-23T10:08:11.0034260Z,commands,open,9272,0,134,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:11.0034260Z,robot_state,open,0,36415,0,164,0,5668,0,23,0.00,45.34,0,0,N/A,N/A,1.00,0.00
2026-05-23T10:08:12.0966300Z,commands,open,11442,0,165,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
