seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
189,3,1779573926462,1779573926462,1779573926481,1779573926494,1779573926494,1779573926506,1779573926574,44,0,13,31,68,112,25.2381
191,4,1779573926506,1779573926506,1779573926525,1779573926529,1779573926569,1779573926574,1779573926578,68,40,4,24,4,72,27.9139
192,6,1779573926578,1779573926578,1779573926597,1779573926627,1779573926627,1779573926644,1779573926676,66,0,30,36,32,98,28.5538
193,8,1779573926643,1779573926644,1779573926663,1779573926663,1779573926663,1779573926676,1779573926709,32,0,0,32,33,65,27.0765
194,9,1779573926675,1779573926675,1779573926694,1779573926701,1779573926701,1779573926709,1779573926741,34,0,7,27,32,66,25.6028
196,11,1779573926741,1779573926741,1779573926759,1779573926790,1779573926790,1779573926781,1779573926814,40,0,31,9,33,73,25.0002
197,12,1779573926780,1779573926780,1779573926799,1779573926828,1779573926828,1779573926814,1779573926848,34,0,29,5,34,68,23.6649
198,14,1779573926847,1779573926847,1779573926866,1779573926885,1779573926885,1779573926884,1779573926916,37,0,19,18,32,69,22.7317
199,15,1779573926883,1779573926883,1779573926902,1779573926919,1779573926919,1779573926916,1779573926949,33,0,17,16,33,66,21.4183
200,16,1779573926916,1779573926916,1779573926935,1779573926957,1779573926958,1779573926949,1779573926983,33,1,22,10,34,67,20.6271
201,18,1779573926982,1779573926982,1779573927001,1779573927015,1779573927015,1779573927024,1779573927055,42,0,14,28,31,73,20.5540
202,19,1779573927023,1779573927023,1779573927042,1779573927050,1779573927050,1779573927055,1779573927095,32,0,8,24,40,72,19.4822
203,20,1779573927055,1779573927055,1779573927073,1779573927093,1779573927093,1779573927095,1779573927127,40,0,20,20,32,72,18.9193
205,22,1779573927126,1779573927127,1779573927145,1779573927150,1779573927184,1779573927199,1779573927202,72,34,5,33,3,75,18.8799
206,24,1779573927202,1779573927202,1779573927221,1779573927224,1779573927224,1779573927237,1779573927269,35,0,3,32,32,67,19.5052
207,25,1779573927236,1779573927236,1779573927256,1779573927281,1779573927281,1779573927269,1779573927302,33,0,25,8,33,66,19.7281
208,26,1779573927269,1779573927269,1779573927287,1779573927320,1779573927320,1779573927335,1779573927368,66,0,33,33,33,99,19.9769
209,28,1779573927335,1779573927335,1779573927353,1779573927362,1779573927362,1779573927368,1779573927400,33,0,9,24,32,65,19.3331
210,30,1779573927400,1779573927400,1779573927420,1779573927424,1779573927424,1779573927433,1779573927466,33,0,4,29,33,66,18.5696
211,31,1779573927433,1779573927433,1779573927451,1779573927463,1779573927463,1779573927466,1779573927508,33,0,12,21,42,75,17.4543
212,32,1779573927466,1779573927466,1779573927487,1779573927508,1779573927508,1779573927508,1779573927539,42,0,21,21,31,73,17.0929
213,34,1779573927539,1779573927539,1779573927558,1779573927567,1779573927567,1779573927580,1779573927612,41,0,9,32,32,73,16.7915
214,35,1779573927580,1779573927580,1779573927599,1779573927606,1779573927606,1779573927612,1779573927644,32,0,7,25,32,64,16.0787
215,36,1779573927611,1779573927611,1779573927630,1779573927648,1779573927648,1779573927644,1779573927678,33,0,18,15,34,67,15.7441
216,38,1779573927677,1779573927677,1779573927696,1779573927707,1779573927708,1779573927709,1779573927742,32,1,11,20,33,65,15.1836
217,39,1779573927709,1779573927709,1779573927728,1779573927750,1779573927750,1779573927742,1779573927783,33,0,22,11,41,74,14.2426
218,40,1779573927742,1779573927742,1779573927760,1779573927798,1779573927798,1779573927815,1779573927849,73,0,38,35,34,107,14.2020
219,42,1779573927815,1779573927815,1779573927834,1779573927857,1779573927857,1779573927849,1779573927881,34,0,23,11,32,66,14.8632
220,43,1779573927849,1779573927849,1779573927867,1779573927892,1779573927892,1779573927881,1779573927914,32,0,25,7,33,65,14.2035
221,45,1779573927914,1779573927914,1779573927932,1779573927932,1779573927932,1779573927947,1779573928019,33,0,0,33,72,105,17.2915
223,46,1779573927947,1779573927947,1779573927965,1779573927988,1779573928024,1779573928018,1779573928022,71,36,23,12,4,75,21.4883
224,48,1779573928022,1779573928022,1779573928040,1779573928064,1779573928064,1779573928055,1779573928126,33,0,24,9,71,104,24.0278
225,49,1779573928054,1779573928054,1779573928072,1779573928123,1779573928123,1779573928126,1779573928130,72,0,51,21,4,76,25.9084
226,51,1779573928130,1779573928130,1779573928148,1779573928157,1779573928157,1779573928162,1779573928231,32,0,9,23,69,101,28.6055
227,52,1779573928162,1779573928162,1779573928180,1779573928196,1779573928196,1779573928231,1779573928234,69,0,16,53,3,72,29.2255
228,54,1779573928234,1779573928234,1779573928253,1779573928253,1779573928253,1779573928268,1779573928302,34,0,0,34,34,68,28.0345
230,56,1779573928301,1779573928301,1779573928320,1779573928326,1779573928326,1779573928338,1779573928368,37,0,6,31,30,67,25.4490
232,58,1779573928368,1779573928368,1779573928386,1779573928416,1779573928416,1779573928401,1779573928433,33,0,30,3,32,65,25.3544
233,60,1779573928433,1779573928433,1779573928451,1779573928455,1779573928456,1779573928466,1779573928499,33,1,4,28,33,66,25.1999
234,61,1779573928466,1779573928466,1779573928485,1779573928516,1779573928516,1779573928532,1779573928573,66,0,31,35,41,107,24.7593
235,63,1779573928532,1779573928532,1779573928550,1779573928550,1779573928550,1779573928573,1779573928605,41,0,0,41,32,73,23.5871
236,64,1779573928573,1779573928573,1779573928591,1779573928592,1779573928592,1779573928605,1779573928646,32,0,1,31,41,73,22.1677
237,65,1779573928605,1779573928605,1779573928623,1779573928650,1779573928650,1779573928646,1779573928677,41,0,27,14,31,72,22.4709
238,66,1779573928646,1779573928646,1779573928664,1779573928685,1779573928685,1779573928677,1779573928709,31,0,21,10,32,63,21.0837
239,67,1779573928677,1779573928677,1779573928695,1779573928724,1779573928725,1779573928742,1779573928781,65,1,29,35,39,104,21.5515
240,69,1779573928742,1779573928742,1779573928760,1779573928782,1779573928782,1779573928781,1779573928815,39,0,22,17,34,73,21.6441
241,70,1779573928781,1779573928781,1779573928799,1779573928815,1779573928815,1779573928815,1779573928848,34,0,16,18,33,67,20.3415
242,71,1779573928815,1779573928815,1779573928833,1779573928855,1779573928856,1779573928848,1779573928880,33,1,22,10,32,65,19.6063
243,73,1779573928880,1779573928880,1779573928898,1779573928912,1779573928912,1779573928913,1779573928946,33,0,14,19,33,66,19.0911
244,74,1779573928913,1779573928913,1779573928931,1779573928945,1779573928945,1779573928946,1779573928979,33,0,14,19,33,66,18.0185
245,75,1779573928945,1779573928945,1779573928964,1779573928984,1779573928984,1779573928979,1779573929011,34,0,20,14,32,66,17.1622
247,77,1779573929011,1779573929011,1779573929029,1779573929041,1779573929075,1779573929083,1779573929087,72,34,12,26,4,76,17.0931
248,79,1779573929087,1779573929087,1779573929105,1779573929117,1779573929117,1779573929120,1779573929160,33,0,12,21,40,73,17.9071
249,80,1779573929119,1779573929119,1779573929137,1779573929174,1779573929174,1779573929160,1779573929196,41,0,37,4,36,77,18.1477
250,81,1779573929160,1779573929160,1779573929178,1779573929208,1779573929208,1779573929196,1779573929229,36,0,30,6,33,69,17.0904
252,83,1779573929229,1779573929229,1779573929247,1779573929303,1779573929303,1779573929297,1779573929300,68,0,56,12,3,71,17.7823
253,85,1779573929299,1779573929299,1779573929318,1779573929339,1779573929339,1779573929333,1779573929367,34,0,21,13,34,68,18.8755
254,86,1779573929333,1779573929333,1779573929351,1779573929378,1779573929378,1779573929367,1779573929400,34,0,27,7,33,67,18.1794
255,88,1779573929400,1779573929400,1779573929418,1779573929434,1779573929434,1779573929435,1779573929474,35,0,16,19,39,74,18.0813
256,89,1779573929435,1779573929435,1779573929454,1779573929470,1779573929470,1779573929474,1779573929551,39,0,16,23,77,116,19.5135
257,90,1779573929474,1779573929474,1779573929492,1779573929513,1779573929513,1779573929551,1779573929564,77,0,21,56,13,90,20.0391
259,92,1779573929564,1779573929564,1779573929582,1779573929604,1779573929604,1779573929599,1779573929640,35,0,22,13,41,76,18.9790
260,93,1779573929599,1779573929599,1779573929617,1779573929648,1779573929648,1779573929640,1779573929675,41,0,31,10,35,76,18.5953
261,95,1779573929675,1779573929675,1779573929694,1779573929704,1779573929705,1779573929709,1779573929742,34,1,10,23,33,67,18.0122
262,96,1779573929709,1779573929709,1779573929727,1779573929738,1779573929738,1779573929742,1779573929775,33,0,11,22,33,66,16.9529
263,97,1779573929742,1779573929742,1779573929760,1779573929775,1779573929775,1779573929775,1779573929815,33,0,15,18,40,73,16.1096
264,98,1779573929775,1779573929775,1779573929793,1779573929831,1779573929831,1779573929847,1779573929880,72,0,38,34,33,105,15.5807
265,99,1779573929815,1779573929815,1779573929833,1779573929863,1779573929863,1779573929880,1779573929913,65,0,30,35,33,98,14.7883
266,101,1779573929880,1779573929880,1779573929898,1779573929901,1779573929901,1779573929913,1779573929945,33,0,3,30,32,65,14.1400
267,102,1779573929913,1779573929913,1779573929931,1779573929957,1779573929957,1779573929945,1779573929979,32,0,26,6,34,66,14.8738
268,103,1779573929945,1779573929945,1779573929964,1779573929989,1779573929989,1779573929978,1779573930011,33,0,25,8,33,66,14.0122
269,104,1779573929978,1779573929978,1779573929997,1779573930028,1779573930028,1779573930044,1779573930086,66,0,31,35,42,108,15.5804
270,106,1779573930044,1779573930044,1779573930062,1779573930085,1779573930085,1779573930086,1779573930117,42,0,23,19,31,73,16.2122
271,107,1779573930085,1779573930086,1779573930104,1779573930123,1779573930123,1779573930117,1779573930157,31,0,19,12,40,71,15.2600
272,108,1779573930117,1779573930117,1779573930135,1779573930164,1779573930165,1779573930157,1779573930189,40,1,29,10,32,72,15.0655
273,110,1779573930189,1779573930189,1779573930210,1779573930221,1779573930221,1779573930221,1779573930253,32,0,11,21,32,64,14.5899
274,111,1779573930221,1779573930221,1779573930239,1779573930254,1779573930255,1779573930253,1779573930286,32,1,15,16,33,65,13.7839
275,112,1779573930253,1779573930253,1779573930271,1779573930294,1779573930294,1779573930286,1779573930354,33,0,23,10,68,101,14.5621
276,113,1779573930286,1779573930286,1779573930304,1779573930351,1779573930352,1779573930354,1779573930358,68,1,47,20,4,72,16.9832
277,115,1779573930358,1779573930358,1779573930376,1779573930385,1779573930385,1779573930391,1779573930424,33,0,9,24,33,66,18.1363
278,116,1779573930391,1779573930391,1779573930409,1779573930424,1779573930425,1779573930424,1779573930458,33,1,15,17,34,67,17.5224
279,118,1779573930458,1779573930458,1779573930476,1779573930481,1779573930481,1779573930490,1779573930523,32,0,5,27,33,65,17.1253
280,119,1779573930490,1779573930490,1779573930508,1779573930515,1779573930515,1779573930523,1779573930557,33,0,7,26,34,67,16.2804
281,120,1779573930523,1779573930523,1779573930541,1779573930555,1779573930555,1779573930557,1779573930598,34,0,14,20,41,75,15.2906
282,121,1779573930556,1779573930556,1779573930575,1779573930612,1779573930612,1779573930598,1779573930630,42,0,37,5,32,74,15.7536
283,123,1779573930629,1779573930629,1779573930648,1779573930650,1779573930650,1779573930671,1779573930702,42,0,2,40,31,73,16.9761
284,124,1779573930671,1779573930671,1779573930689,1779573930690,1779573930690,1779573930702,1779573930734,31,0,1,30,32,63,16.5182
285,125,1779573930701,1779573930701,1779573930720,1779573930746,1779573930746,1779573930734,1779573930767,33,0,26,7,33,66,16.9058
286,126,1779573930734,1779573930734,1779573930752,1779573930780,1779573930780,1779573930767,1779573930802,33,0,28,5,35,68,16.0296
287,127,1779573930767,1779573930767,1779573930785,1779573930819,1779573930819,1779573930840,1779573930873,73,0,34,39,33,106,16.8961
288,129,1779573930840,1779573930840,1779573930861,1779573930875,1779573930875,1779573930873,1779573930906,33,0,14,19,33,66,17.1874
289,130,1779573930873,1779573930873,1779573930891,1779573930907,1779573930907,1779573930906,1779573930939,33,0,16,17,33,66,16.1657
290,131,1779573930905,1779573930905,1779573930924,1779573930946,1779573930946,1779573930939,1779573930971,34,0,22,12,32,66,15.7324
291,133,1779573930971,1779573930971,1779573930992,1779573931002,1779573931002,1779573931004,1779573931037,33,0,10,23,33,66,15.6265
292,134,1779573931003,1779573931003,1779573931022,1779573931035,1779573931035,1779573931037,1779573931070,34,0,13,21,33,67,14.9175
293,135,1779573931037,1779573931037,1779573931055,1779573931076,1779573931076,1779573931070,1779573931111,33,0,21,12,41,74,13.9915
294,137,1779573931111,1779573931111,1779573931129,1779573931134,1779573931134,1779573931142,1779573931187,31,0,5,26,45,76,14.2497
295,138,1779573931142,1779573931142,1779573931160,1779573931168,1779573931168,1779573931187,1779573931217,45,0,8,37,30,75,13.4452
296,139,1779573931187,1779573931187,1779573931205,1779573931207,1779573931207,1779573931217,1779573931251,30,0,2,28,34,64,13.0951
297,140,1779573931217,1779573931217,1779573931236,1779573931263,1779573931263,1779573931251,1779573931283,34,0,27,7,32,66,13.6415
298,141,1779573931250,1779573931251,1779573931269,1779573931297,1779573931297,1779573931316,1779573931348,65,0,28,37,32,97,14.5772
299,143,1779573931315,1779573931315,1779573931334,1779573931336,1779573931336,1779573931348,1779573931381,33,0,2,31,33,66,13.9373
300,144,1779573931348,1779573931348,1779573931367,1779573931392,1779573931392,1779573931381,1779573931414,33,0,25,8,33,66,14.5318
301,145,1779573931381,1779573931381,1779573931399,1779573931428,1779573931428,1779573931447,1779573931480,66,0,29,37,33,99,15.3629
302,147,1779573931446,1779573931446,1779573931465,1779573931466,1779573931466,1779573931480,1779573931512,34,0,1,33,32,66,14.6190
303,148,1779573931479,1779573931479,1779573931498,1779573931526,1779573931526,1779573931512,1779573931545,33,0,28,5,33,66,15.2996
305,150,1779573931544,1779573931544,1779573931563,1779573931600,1779573931600,1779573931621,1779573931625,77,0,37,40,4,81,14.8382
306,152,1779573931625,1779573931625,1779573931644,1779573931666,1779573931666,1779573931659,1779573931701,34,0,22,12,42,76,14.3356
307,153,1779573931659,1779573931659,1779573931678,1779573931700,1779573931700,1779573931701,1779573931732,42,0,22,20,31,73,13.4891
308,154,1779573931701,1779573931701,1779573931719,1779573931740,1779573931741,1779573931732,1779573931765,31,1,21,9,33,64,13.2262
309,156,1779573931765,1779573931765,1779573931783,1779573931796,1779573931796,1779573931798,1779573931837,33,0,13,20,39,72,13.2549
310,157,1779573931798,1779573931798,1779573931816,1779573931829,1779573931829,1779573931837,1779573931871,39,0,13,26,34,73,12.5745
311,158,1779573931837,1779573931837,1779573931855,1779573931868,1779573931868,1779573931871,1779573931905,34,0,13,21,34,68,11.9935
312,160,1779573931905,1779573931905,1779573931923,1779573931923,1779573931924,1779573931937,1779573931970,32,1,0,31,33,65,11.7172
313,161,1779573931937,1779573931937,1779573931955,1779573931956,1779573931957,1779573931970,1779573932002,33,1,1,31,32,65,11.0539
314,162,1779573931969,1779573931969,1779573931988,1779573931995,1779573931995,1779573932002,1779573932034,33,0,7,26,32,65,10.6410
315,163,1779573932001,1779573932001,1779573932020,1779573932051,1779573932051,1779573932068,1779573932102,67,0,31,36,34,101,10.5588
316,165,1779573932067,1779573932068,1779573932086,1779573932087,1779573932087,1779573932101,1779573932141,33,0,1,32,40,73,10.0715
317,166,1779573932101,1779573932101,1779573932120,1779573932125,1779573932125,1779573932141,1779573932172,40,0,5,35,31,71,9.7339
318,167,1779573932141,1779573932141,1779573932159,1779573932183,1779573932183,1779573932172,1779573932205,31,0,24,7,33,64,10.8917
319,168,1779573932172,1779573932172,1779573932191,1779573932217,1779573932217,1779573932205,1779573932238,33,0,26,7,33,66,10.3376
320,169,1779573932205,1779573932205,1779573932224,1779573932257,1779573932257,1779573932271,1779573932304,66,0,33,33,33,99,11.1407
321,171,1779573932270,1779573932270,1779573932289,1779573932313,1779573932313,1779573932304,1779573932336,34,0,24,10,32,66,11.9587
322,172,1779573932303,1779573932303,1779573932322,1779573932346,1779573932346,1779573932336,1779573932369,33,0,24,9,33,66,11.2973
323,173,1779573932336,1779573932336,1779573932354,1779573932385,1779573932385,1779573932369,1779573932402,33,0,31,2,33,66,10.8670
324,175,1779573932401,1779573932401,1779573932419,1779573932441,1779573932441,1779573932434,1779573932468,33,0,22,11,34,67,10.7007
325,176,1779573932434,1779573932434,1779573932452,1779573932475,1779573932475,1779573932467,1779573932500,33,0,23,10,33,66,10.2635
326,177,1779573932467,1779573932467,1779573932486,1779573932514,1779573932514,1779573932500,1779573932532,33,0,28,5,32,65,9.8953
327,179,1779573932532,1779573932532,1779573932550,1779573932571,1779573932571,1779573932565,1779573932599,33,0,21,12,34,67,9.7983
328,180,1779573932565,1779573932565,1779573932583,1779573932605,1779573932605,1779573932599,1779573932641,34,0,22,12,42,76,9.7824
329,181,1779573932599,1779573932599,1779573932617,1779573932645,1779573932645,1779573932640,1779573932716,41,0,28,13,76,117,11.1695
330,182,1779573932640,1779573932640,1779573932658,1779573932704,1779573932705,1779573932715,1779573932720,75,1,46,28,5,80,13.8983
331,184,1779573932720,1779573932720,1779573932738,1779573932739,1779573932739,1779573932754,1779573932788,34,0,1,33,34,68,15.2829
332,185,1779573932754,1779573932754,1779573932772,1779573932778,1779573932778,1779573932788,1779573932821,34,0,6,28,33,67,14.8867
333,186,1779573932787,1779573932787,1779573932806,1779573932834,1779573932834,1779573932821,1779573932862,34,0,28,6,41,75,14.6846
334,187,1779573932820,1779573932821,1779573932839,1779573932866,1779573932866,1779573932862,1779573932893,41,0,27,14,31,72,13.7964
335,188,1779573932862,1779573932862,1779573932880,1779573932905,1779573932905,1779573932893,1779573932926,31,0,25,6,33,64,13.5236
336,190,1779573932926,1779573932926,1779573932944,1779573932960,1779573932960,1779573932959,1779573932991,33,0,16,17,32,65,13.5035
337,191,1779573932959,1779573932959,1779573932977,1779573932992,1779573932992,1779573932991,1779573933025,32,0,15,17,34,66,12.9456
338,192,1779573932991,1779573932991,1779573933009,1779573933031,1779573933031,1779573933025,1779573933057,34,0,22,12,32,66,12.3011
339,194,1779573933057,1779573933057,1779573933075,1779573933088,1779573933088,1779573933089,1779573933123,32,0,13,19,34,66,12.0314
340,195,1779573933089,1779573933089,1779573933107,1779573933123,1779573933123,1779573933123,1779573933164,34,0,16,18,41,75,11.8699
341,196,1779573933123,1779573933123,1779573933141,1779573933167,1779573933167,1779573933164,1779573933200,41,0,26,15,36,77,11.8492
342,198,1779573933200,1779573933200,1779573933218,1779573933223,1779573933223,1779573933240,1779573933272,40,0,5,35,32,72,12.0974
344,200,1779573933271,1779573933272,1779573933290,1779573933297,1779573933297,1779573933304,1779573933337,32,0,7,25,33,65,11.2725
345,201,1779573933304,1779573933304,1779573933322,1779573933353,1779573933353,1779573933370,1779573933403,66,0,31,35,33,99,11.0778
346,202,1779573933337,1779573933337,1779573933355,1779573933386,1779573933386,1779573933402,1779573933435,65,0,31,34,33,98,10.4194
347,204,1779573933402,1779573933402,1779573933420,1779573933425,1779573933425,1779573933435,1779573933468,33,0,5,28,33,66,10.2817
348,205,1779573933435,1779573933435,1779573933453,1779573933482,1779573933483,1779573933501,1779573933533,66,1,29,36,32,98,10.1610
349,207,1779573933500,1779573933500,1779573933519,1779573933520,1779573933521,1779573933533,1779573933602,33,1,1,31,69,102,11.6014
350,208,1779573933533,1779573933533,1779573933551,1779573933562,1779573933562,1779573933602,1779573933607,69,0,11,58,5,74,13.1430
351,209,1779573933602,1779573933602,1779573933620,1779573933620,1779573933621,1779573933607,1779573933679,5,1,0,4,72,77,13.2702
352,210,1779573933607,1779573933607,1779573933625,1779573933658,1779573933658,1779573933679,1779573933683,72,0,33,39,4,76,14.9403
353,211,1779573933679,1779573933679,1779573933697,1779573933699,1779573933699,1779573933717,1779573933758,38,0,2,36,41,79,16.4247
354,213,1779573933717,1779573933717,1779573933736,1779573933755,1779573933756,1779573933758,1779573933789,41,1,19,21,31,72,17.1151
355,214,1779573933758,1779573933758,1779573933776,1779573933788,1779573933788,1779573933789,1779573933822,31,0,12,19,33,64,16.1677
356,215,1779573933789,1779573933789,1779573933807,1779573933826,1779573933827,1779573933822,1779573933863,33,1,19,13,41,74,15.3971
357,217,1779573933863,1779573933863,1779573933881,1779573933883,1779573933883,1779573933895,1779573933928,32,0,2,30,33,65,14.9372
358,218,1779573933895,1779573933895,1779573933913,1779573933915,1779573933916,1779573933928,1779573933961,33,1,2,30,33,66,14.0251
359,219,1779573933928,1779573933928,1779573933946,1779573933954,1779573933954,1779573933961,1779573933994,33,0,8,25,33,66,13.3213
360,220,1779573933961,1779573933961,1779573933979,1779573934010,1779573934010,1779573934026,1779573934059,65,0,31,34,33,98,12.9146
361,221,1779573933994,1779573933994,1779573934012,1779573934043,1779573934043,1779573934059,1779573934091,65,0,31,34,32,97,12.1792
362,223,1779573934059,1779573934059,1779573934077,1779573934084,1779573934084,1779573934091,1779573934124,32,0,7,25,33,65,11.8993
363,224,1779573934091,1779573934091,1779573934109,1779573934141,1779573934141,1779573934158,1779573934199,67,0,32,35,41,108,12.1793
364,225,1779573934124,1779573934124,1779573934142,1779573934176,1779573934176,1779573934199,1779573934269,75,0,34,41,70,145,13.5096
366,227,1779573934198,1779573934199,1779573934217,1779573934272,1779573934272,1779573934269,1779573934273,70,0,55,15,4,74,18.2470
367,229,1779573934273,1779573934273,1779573934291,1779573934306,1779573934306,1779573934305,1779573934338,32,0,15,17,33,65,18.7895
368,230,1779573934305,1779573934305,1779573934323,1779573934345,1779573934345,1779573934338,1779573934370,33,0,22,11,32,65,17.8265
369,232,1779573934370,1779573934370,1779573934388,1779573934402,1779573934402,1779573934403,1779573934436,33,0,14,19,33,66,17.1639
370,233,1779573934403,1779573934403,1779573934421,1779573934436,1779573934436,1779573934436,1779573934468,33,0,15,18,32,65,16.3610
371,234,1779573934435,1779573934435,1779573934454,1779573934475,1779573934475,1779573934468,1779573934501,33,0,21,12,33,66,15.5777
372,236,1779573934500,1779573934500,1779573934519,1779573934533,1779573934533,1779573934534,1779573934566,34,0,14,20,32,66,15.0705
373,237,1779573934533,1779573934533,1779573934551,1779573934567,1779573934567,1779573934566,1779573934599,33,0,16,17,33,66,14.3848
374,238,1779573934566,1779573934566,1779573934584,1779573934607,1779573934607,1779573934599,1779573934632,33,0,23,10,33,66,13.6505
376,240,1779573934632,1779573934632,1779573934650,1779573934663,1779573934700,1779573934709,1779573934714,77,37,13,27,5,82,13.5828
377,242,1779573934713,1779573934713,1779573934732,1779573934740,1779573934740,1779573934748,1779573934789,35,0,8,27,41,76,14.7211
378,243,1779573934748,1779573934748,1779573934766,1779573934796,1779573934796,1779573934788,1779573934820,40,0,30,10,32,72,15.0912
379,244,1779573934788,1779573934788,1779573934806,1779573934828,1779573934828,1779573934820,1779573934857,32,0,22,10,37,69,14.2468
380,245,1779573934820,1779573934820,1779573934838,1779573934866,1779573934866,1779573934857,1779573934893,37,0,28,9,36,73,13.3672
381,247,1779573934893,1779573934893,1779573934911,1779573934922,1779573934922,1779573934925,1779573934958,32,0,11,21,33,65,12.9860
382,248,1779573934925,1779573934925,1779573934943,1779573934953,1779573934953,1779573934958,1779573934991,33,0,10,23,33,66,12.2696
383,249,1779573934958,1779573934958,1779573934976,1779573934992,1779573934993,1779573934991,1779573935023,33,1,16,16,32,65,11.7225
384,251,1779573935023,1779573935023,1779573935041,1779573935048,1779573935048,1779573935056,1779573935089,33,0,7,26,33,66,11.5191
385,252,1779573935056,1779573935056,1779573935074,1779573935080,1779573935080,1779573935089,1779573935122,33,0,6,27,33,66,10.8986
386,253,1779573935089,1779573935089,1779573935107,1779573935121,1779573935121,1779573935121,1779573935155,32,0,14,18,34,66,10.7169
388,255,1779573935154,1779573935154,1779573935173,1779573935182,1779573935217,1779573935227,1779573935232,73,35,9,29,5,78,11.1875
389,257,1779573935231,1779573935231,1779573935250,1779573935257,1779573935257,1779573935264,1779573935306,33,0,7,26,42,75,12.5169
390,258,1779573935264,1779573935264,1779573935282,1779573935316,1779573935316,1779573935306,1779573935337,42,0,34,8,31,73,13.3652
391,259,1779573935306,1779573935306,1779573935324,1779573935353,1779573935353,1779573935369,1779573935401,63,0,29,34,32,95,14.2556
392,261,1779573935368,1779573935368,1779573935387,1779573935395,1779573935395,1779573935401,1779573935434,33,0,8,25,33,66,13.9530
393,262,1779573935401,1779573935401,1779573935419,1779573935452,1779573935452,1779573935467,1779573935499,66,0,33,33,32,98,13.4148
394,264,1779573935467,1779573935467,1779573935485,1779573935485,1779573935485,1779573935499,1779573935532,32,0,0,32,33,65,12.6549
395,265,1779573935499,1779573935499,1779573935517,1779573935524,1779573935524,1779573935532,1779573935565,33,0,7,26,33,66,11.9899
396,266,1779573935532,1779573935532,1779573935550,1779573935581,1779573935581,1779573935598,1779573935630,66,0,31,35,32,98,11.5603
397,268,1779573935597,1779573935597,1779573935616,1779573935616,1779573935616,1779573935630,1779573935663,33,0,0,33,33,66,11.0297
