seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
103,2,1779571597186,1779571597187,1779571597195,1779571597201,1779571597201,1779571597218,1779571597288,31,0,6,25,70,101,20.5143
105,3,1779571597218,1779571597218,1779571597227,1779571597234,1779571597273,1779571597288,1779571597292,70,39,7,24,4,74,23.5266
106,5,1779571597292,1779571597292,1779571597300,1779571597329,1779571597330,1779571597326,1779571597359,34,1,29,4,33,67,22.9114
107,7,1779571597359,1779571597359,1779571597367,1779571597371,1779571597371,1779571597392,1779571597425,33,0,4,29,33,66,22.9718
108,8,1779571597392,1779571597392,1779571597400,1779571597413,1779571597414,1779571597425,1779571597458,33,1,13,19,33,66,22.0990
110,10,1779571597458,1779571597458,1779571597466,1779571597469,1779571597505,1779571597499,1779571597570,41,36,3,2,71,112,22.0916
111,11,1779571597499,1779571597499,1779571597507,1779571597550,1779571597550,1779571597570,1779571597575,71,0,43,28,5,76,23.3864
112,13,1779571597574,1779571597574,1779571597583,1779571597607,1779571597607,1779571597618,1779571597657,44,0,24,20,39,83,23.6498
113,14,1779571597618,1779571597618,1779571597627,1779571597642,1779571597642,1779571597657,1779571597700,39,0,15,24,43,82,22.2996
114,15,1779571597657,1779571597657,1779571597666,1779571597684,1779571597684,1779571597699,1779571597731,42,0,18,24,32,74,21.2224
115,17,1779571597731,1779571597731,1779571597740,1779571597742,1779571597742,1779571597764,1779571597797,33,0,2,31,33,66,20.1272
116,18,1779571597764,1779571597764,1779571597772,1779571597776,1779571597776,1779571597797,1779571597829,33,0,4,29,32,65,18.8868
117,19,1779571597797,1779571597797,1779571597805,1779571597815,1779571597815,1779571597829,1779571597862,32,0,10,22,33,65,17.9017
118,21,1779571597862,1779571597862,1779571597871,1779571597871,1779571597872,1779571597895,1779571597928,33,1,0,32,33,66,17.2605
119,22,1779571597895,1779571597895,1779571597903,1779571597904,1779571597905,1779571597928,1779571597961,33,1,1,31,33,66,16.3921
120,23,1779571597928,1779571597928,1779571597936,1779571597944,1779571597944,1779571597961,1779571597994,33,0,8,25,33,66,15.6250
122,25,1779571597993,1779571597993,1779571598003,1779571598036,1779571598036,1779571598034,1779571598077,41,0,33,8,43,84,15.3205
123,26,1779571598034,1779571598034,1779571598043,1779571598076,1779571598076,1779571598077,1779571598117,43,0,33,10,40,83,14.3908
124,28,1779571598116,1779571598116,1779571598126,1779571598132,1779571598132,1779571598157,1779571598200,41,0,6,35,43,84,15.3515
125,29,1779571598157,1779571598157,1779571598166,1779571598167,1779571598168,1779571598200,1779571598241,43,1,1,41,41,84,14.6759
127,31,1779571598240,1779571598240,1779571598251,1779571598266,1779571598266,1779571598282,1779571598368,42,0,15,27,86,128,14.7412
129,32,1779571598282,1779571598282,1779571598290,1779571598299,1779571598339,1779571598368,1779571598371,86,40,9,37,3,89,18.1155
130,34,1779571598371,1779571598371,1779571598379,1779571598395,1779571598395,1779571598415,1779571598457,44,0,16,28,42,86,18.5917
131,35,1779571598414,1779571598414,1779571598423,1779571598429,1779571598429,1779571598457,1779571598498,43,0,6,37,41,84,18.0686
