timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T21:26:32.8443970Z,3,-1,0,1779571592837,0,0,0,1779571592834000000,1779571592837000000,1779571592837000000,1779571592844000000,N/A,N/A,N/A,7.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:32.9622630Z,4,-1,0,1779571592898,0,0,0,1779571592894000000,1779571592898000000,1779571592921000000,1779571592962000000,N/A,N/A,N/A,41.0000,N/A,3.58,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:32.9986930Z,6,-1,0,1779571592965,0,0,0,1779571592965000000,1779571592965000000,1779571592962000000,1779571592998000000,N/A,N/A,N/A,36.0000,N/A,5.25,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.0690100Z,8,-1,0,1779571593057,0,0,0,1779571593054000000,1779571593057000000,1779571593065000000,1779571593069000000,N/A,N/A,N/A,4.0000,N/A,6.28,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.1322680Z,9,-1,0,1779571593098,0,0,0,1779571593096000000,1779571593098000000,1779571593100000000,1779571593132000000,N/A,N/A,N/A,32.0000,N/A,7.27,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.2004310Z,10,-1,0,1779571593155,0,0,0,1779571593151000000,1779571593155000000,1779571593168000000,1779571593200000000,N/A,N/A,N/A,32.0000,N/A,7.52,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.2319990Z,11,-1,0,1779571593185,0,0,0,1779571593183000000,1779571593185000000,1779571593200000000,1779571593231000000,N/A,N/A,N/A,31.0000,N/A,7.14,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.2637150Z,12,-1,0,1779571593222,0,0,0,1779571593221000000,1779571593222000000,1779571593231000000,1779571593263000000,N/A,N/A,N/A,32.0000,N/A,7.03,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.3274040Z,13,-1,0,1779571593278,0,0,0,1779571593277000000,1779571593278000000,1779571593295000000,1779571593327000000,N/A,N/A,N/A,32.0000,N/A,7.07,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.3588400Z,14,-1,0,1779571593309,0,0,0,1779571593308000000,1779571593309000000,1779571593327000000,1779571593358000000,N/A,N/A,N/A,31.0000,N/A,6.65,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T21:26:33.3911690Z,15,-1,0,1779571593351,0,0,0,1779571593346000000,1779571593351000000,1779571593358000000,1779571593391000000,N/A,N/A,N/A,33.0000,N/A,6.84,T3-T5 on Isaac clock; Network_est approximate
