Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0320,2.9916,2.9916
0.0650,2.9416,2.9416
0.1370,2.8916,2.8916
0.2110,2.7916,2.7916
0.2810,2.6416,2.6416
0.3130,2.5916,2.5916
0.3780,2.4916,2.4916
0.4110,2.4416,2.4416
0.4760,2.3416,2.3416
0.5090,2.2916,2.2916
0.5820,2.1916,2.1916
0.6230,2.1416,2.1416
0.6940,2.0916,2.0916
0.7310,1.9916,1.9916
0.7960,1.9416,1.9416
0.8290,1.8416,1.8416
0.8940,1.7916,1.7916
0.9640,1.6916,1.6916
1.0020,1.6416,1.6416
1.0350,1.5416,1.5416
1.0680,1.4916,1.4916
1.1420,1.3916,1.3916
1.1740,1.3416,1.3416
1.2170,1.2916,1.2916
1.2810,1.1916,1.1916
1.3130,1.1416,1.1416
1.3460,1.0916,1.0916
1.4110,0.9916,0.9916
1.4440,0.9416,0.9416
1.4760,0.8916,0.8916
1.5440,0.7916,0.7916
1.5830,0.7416,0.7416
1.6550,0.6916,0.6916
1.6920,0.5916,0.5916
1.7330,0.5416,0.5416
1.7640,0.4916,0.4916
1.8300,0.3916,0.3916
1.8620,0.3416,0.3416
1.8950,0.2916,0.2916
1.9600,0.1916,0.1916
1.9930,0.1416,0.1416
2.0620,0.0916,0.0916
2.1000,-0.0084,-0.0084
2.1340,-0.0584,-0.0584
2.2060,-0.1084,-0.1084
2.2800,-0.2584,-0.2584
2.3440,-0.3584,-0.3584
2.4100,-0.4084,-0.4084
2.4420,-0.5084,-0.5084
2.4740,-0.5584,-0.5584
2.5400,-0.6584,-0.6584
2.5800,-0.7084,-0.7084
2.6130,-0.7584,-0.7584
2.6880,-0.8584,-0.8584
2.7240,-0.9084,-0.9084
2.7670,-0.9584,-0.9584
2.8310,-1.0584,-1.0584
2.8640,-1.1084,-1.1084
2.8960,-1.1584,-1.1584
2.9610,-1.2584,-1.2584
3.0260,-1.3584,-1.3584
3.1270,-1.4584,-1.4584
3.2030,-1.5584,-1.5584
3.2400,-1.6084,-1.6084
3.2810,-1.7084,-1.7084
3.3440,-1.7584,-1.7584
3.3770,-1.8584,-1.8584
3.4420,-1.9084,-1.9084
3.4740,-2.0084,-2.0084
3.5070,-2.0584,-2.0584
3.5780,-2.1584,-2.1584
3.6130,-2.2084,-2.2084
3.6460,-2.2584,-2.2584
3.7190,-2.3584,-2.3584
3.7890,-2.4084,-2.4084
3.8570,-2.5584,-2.5584
3.8900,-2.6084,-2.6084
3.9220,-2.6584,-2.6584
3.9870,-2.7584,-2.7584
4.0200,-2.8084,-2.8084
4.0850,-2.8584,-2.8584
4.1180,-2.9584,-2.9584
4.2290,-3.0584,-3.0584
4.2660,-3.1584,-3.1584
4.3070,-3.2084,-3.2084
4.3710,-3.3084,-3.3084
4.4370,-3.3584,-3.3584
4.4700,-3.4584,-3.4584
4.5020,-3.5084,-3.5084
4.5670,-3.6084,-3.6084
4.6060,-3.6584,-3.6584
4.6400,-3.7084,-3.7084
4.7490,-3.8084,-3.8084
4.7850,-3.9084,-3.9084
4.8260,-3.9584,-3.9584
4.8580,-4.0084,-4.0084
4.9230,-4.1084,-4.1084
4.9880,-4.2084,-4.2084
5.0210,-4.2584,-4.2584
5.0530,-4.3084,-4.3084
5.1230,-4.3584,-4.3584
5.1590,-4.4584,-4.4584
5.1930,-4.5084,-4.5084
5.2660,-4.6084,-4.6084
5.3060,-4.6584,-4.6584
5.3700,-4.7084,-4.7084
5.4350,-4.8584,-4.8584
5.5000,-4.9584,-4.9584
5.5650,-5.0584,-5.0584
5.5990,-5.1084,-5.1084
5.6390,-5.1584,-5.1584
5.7430,-5.2584,-5.2584
5.7790,-5.3584,-5.3584
5.8510,-5.4584,-5.4584
5.8830,-5.5084,-5.5084
5.9160,-5.5584,-5.5584
5.9820,-5.6584,-5.6584
6.0150,-5.7084,-5.7084
6.0470,-5.7584,-5.7584
6.1130,-5.8584,-5.8584
6.1780,-5.9084,-5.9084
6.2500,-6.0084,-6.0084
6.2860,-6.1084,-6.1084
6.3880,-6.2084,-6.2084
6.3910,-6.2584,-6.2584
6.4580,-6.3584,-6.3584
6.4910,-6.4084,-6.4084
6.5560,-6.5084,-6.5084
6.5890,-6.5584,-6.5584
6.6270,-6.6084,-6.6084
6.6940,-6.7084,-6.7084
6.7320,-6.7584,-6.7584
6.7720,-6.8084,-6.8084
6.8360,-6.9084,-6.9084
6.8760,-6.9584,-6.9584
6.9070,-7.0084,-7.0084
6.9770,-7.1084,-7.1084
7.0130,-7.1584,-7.1584
7.0490,-7.2084,-7.2084
7.1210,-7.3084,-7.3084
7.1600,-7.3584,-7.3584
7.1950,-7.4084,-7.4084
7.2610,-7.5084,-7.5084
7.3010,-7.5584,-7.5584
7.3330,-7.6084,-7.6084
7.4400,-7.7084,-7.7084
7.4770,-7.8084,-7.8084
7.5440,-7.9084,-7.9084
7.5770,-7.9584,-7.9584
7.6100,-8.0084,-8.0084
7.6820,-8.1084,-8.1084
7.7150,-8.1584,-8.1584
7.7490,-8.2084,-8.2084
7.8220,-8.3084,-8.3084
7.8920,-8.3584,-8.3584
7.9600,-8.5084,-8.5084
7.9930,-8.5584,-8.5584
8.0680,-8.6084,-8.6084
8.0990,-8.7084,-8.7084
8.1640,-8.7584,-8.7584
8.1970,-8.8584,-8.8584
8.2630,-8.9084,-8.9084
8.2960,-9.0084,-9.0084
8.3360,-9.0584,-9.0584
8.4080,-9.1584,-9.1584
8.4750,-9.2084,-9.2084
8.5440,-9.3584,-9.3584
8.5780,-9.4084,-9.4084
8.6110,-9.4584,-9.4584
8.6830,-9.5584,-9.5584
8.7200,-9.6084,-9.6084
8.7520,-9.6584,-9.6584
8.8240,-9.7084,-9.7084
8.8590,-9.8084,-9.8084
8.9000,-9.8584,-9.8584
8.9630,-9.9584,-9.9584
8.9960,-10.0084,-10.0084
9.0290,-10.0584,-10.0584
9.0940,-10.1584,-10.1584
9.1270,-10.2084,-10.2084
9.1600,-10.2584,-10.2584
9.2250,-10.3584,-10.3584
9.2570,-10.4084,-10.4084
9.3240,-10.5084,-10.5084
9.3650,-10.5584,-10.5584
9.4340,-10.6084,-10.6084
9.5390,-10.7584,-10.7584
9.6090,-10.8584,-10.8584
9.6830,-11.0084,-11.0084
9.7490,-11.1084,-11.1084
9.8140,-11.1584,-11.1584
9.8560,-11.2584,-11.2584
9.8870,-11.3084,-11.3084
9.9280,-11.3584,-11.3584
9.9920,-11.4084,-11.4084
10.0250,-11.5084,-11.5084
10.0910,-11.6084,-11.6084
10.1230,-11.6584,-11.6584
10.1560,-11.7084,-11.7084
10.2220,-11.8084,-11.8084
10.2540,-11.8584,-11.8584
10.2870,-11.9084,-11.9084
10.3620,-12.0084,-12.0084
10.3930,-12.0584,-12.0584
10.4340,-12.1084,-12.1084
10.4980,-12.2084,-12.2084
10.5310,-12.2584,-12.2584
10.5990,-12.3084,-12.3084
10.6360,-12.4084,-12.4084
10.6700,-12.4584,-12.4584
10.7150,-12.5084,-12.5084
10.7800,-12.6084,-12.6084
10.8130,-12.6584,-12.6584
10.8860,-12.7084,-12.7084
10.9220,-12.8084,-12.8084
10.9940,-12.8584,-12.8584
11.0620,-13.0084,-13.0084
11.0950,-13.0584,-13.0584
11.1270,-13.1084,-13.1084
11.1920,-13.2084,-13.2084
11.2580,-13.2584,-13.2584
11.2910,-13.3584,-13.3584
11.3570,-13.4584,-13.4584
11.3980,-13.5084,-13.5084
11.4670,-13.5584,-13.5584
11.5030,-13.6084,-13.6084
11.5350,-13.7084,-13.7084
11.5680,-13.7584,-13.7584
11.6330,-13.8584,-13.8584
11.6660,-13.9084,-13.9084
11.7010,-13.9584,-13.9584
11.7750,-14.0084,-14.0084
11.8120,-14.1084,-14.1084
11.8460,-14.1584,-14.1584
11.9180,-14.2084,-14.2084
11.9530,-14.3084,-14.3084
11.9940,-14.3584,-14.3584
12.0570,-14.4584,-14.4584
12.0900,-14.5084,-14.5084
12.1230,-14.5584,-14.5584
