timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T22:37:46.7065370Z,2,-1,0,1779575866654,0,0,0,1779575866653000000,1779575866654000000,1779575866673000000,1779575866706000000,N/A,N/A,N/A,33.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:46.7369380Z,3,-1,0,1779575866696,0,0,0,1779575866695000000,1779575866696000000,1779575866706000000,1779575866736000000,N/A,N/A,N/A,30.0000,N/A,0.69,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:46.8387410Z,4,-1,0,1779575866759,0,0,0,1779575866757000000,1779575866759000000,1779575866770000000,1779575866838000000,N/A,N/A,N/A,68.0000,N/A,3.07,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:46.8417680Z,6,-1,0,1779575866837,0,0,0,1779575866835000000,1779575866837000000,1779575866838000000,1779575866841000000,N/A,N/A,N/A,3.0000,N/A,7.56,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:46.9765980Z,7,-1,0,1779575866900,0,0,0,1779575866896000000,1779575866900000000,1779575866905000000,1779575866976000000,N/A,N/A,N/A,71.0000,N/A,11.57,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.0205660Z,8,-1,0,1779575866942,0,0,0,1779575866936000000,1779575866942000000,1779575866976000000,1779575867020000000,N/A,N/A,N/A,44.0000,N/A,10.97,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.0238910Z,9,-1,0,1779575866984,0,0,0,1779575866979000000,1779575866984000000,1779575867020000000,1779575867023000000,N/A,N/A,N/A,3.0000,N/A,12.70,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.0870610Z,10,-1,0,1779575867041,0,0,0,1779575867041000000,1779575867041000000,1779575867055000000,1779575867087000000,N/A,N/A,N/A,32.0000,N/A,12.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.1188350Z,11,-1,0,1779575867078,0,0,0,1779575867076000000,1779575867078000000,1779575867087000000,1779575867118000000,N/A,N/A,N/A,31.0000,N/A,11.85,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.1504120Z,12,-1,0,1779575867120,0,0,0,1779575867119000000,1779575867120000000,1779575867118000000,1779575867150000000,N/A,N/A,N/A,32.0000,N/A,11.76,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.2176240Z,13,-1,0,1779575867183,0,0,0,1779575867181000000,1779575867183000000,1779575867186000000,1779575867217000000,N/A,N/A,N/A,31.0000,N/A,11.29,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.2492660Z,14,-1,0,1779575867219,0,0,0,1779575867217000000,1779575867219000000,1779575867217000000,1779575867249000000,N/A,N/A,N/A,32.0000,N/A,10.85,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.3127730Z,15,-1,0,1779575867261,0,0,0,1779575867260000000,1779575867261000000,1779575867280000000,1779575867312000000,N/A,N/A,N/A,32.0000,N/A,11.52,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.3757260Z,16,-1,0,1779575867324,0,0,0,1779575867322000000,1779575867324000000,1779575867343000000,1779575867375000000,N/A,N/A,N/A,32.0000,N/A,10.80,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.4076590Z,17,-1,0,1779575867360,0,0,0,1779575867357000000,1779575867360000000,1779575867375000000,1779575867407000000,N/A,N/A,N/A,32.0000,N/A,10.38,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:37:47.4787180Z,18,-1,0,1779575867401,0,0,0,1779575867399000000,1779575867401000000,1779575867407000000,1779575867478000000,N/A,N/A,N/A,71.0000,N/A,11.61,T3-T5 on Isaac clock; Network_est approximate
