timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T22:48:25.8716340Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:25.8716340Z,robot_state,open,0,4084,0,22,0,4084,0,22,0.00,32.67,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:26.9634410Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:26.9634410Z,robot_state,open,0,8176,0,44,0,4092,0,22,0.00,32.74,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:28.0794230Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:28.0794230Z,robot_state,open,0,12640,0,68,0,4464,0,24,0.00,35.71,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:29.1550870Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:29.1550870Z,robot_state,open,0,17104,0,92,0,4464,0,24,0.00,35.71,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:30.2295520Z,commands,open,1371,0,20,0,1371,0,20,0,10.97,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:30.2295520Z,robot_state,open,0,22183,0,115,0,5079,0,23,0.00,40.63,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:31.2989810Z,commands,open,3510,0,51,0,2139,0,31,0,17.11,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:31.2989810Z,robot_state,open,0,27849,0,138,0,5666,0,23,0.00,45.33,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:32.3985870Z,commands,open,5718,0,83,0,2208,0,32,0,17.66,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:32.3985870Z,robot_state,open,0,33764,0,162,0,5915,0,24,0.00,47.32,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:33.4715090Z,commands,open,7872,0,114,0,2154,0,31,0,17.23,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:33.4715090Z,robot_state,open,0,39446,0,185,0,5682,0,23,0.00,45.46,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:34.5676760Z,commands,open,10112,0,146,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:34.5676760Z,robot_state,open,0,45129,0,208,0,5683,0,23,0.00,45.46,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:35.6584820Z,commands,open,12282,0,177,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:35.6584820Z,robot_state,open,0,51048,0,232,0,5919,0,24,0.00,47.35,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:36.7556760Z,commands,open,14522,0,209,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:36.7556760Z,robot_state,open,0,57001,0,256,0,5953,0,24,0.00,47.62,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:37.8518450Z,commands,open,16762,0,241,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:37.8518450Z,robot_state,open,0,62706,0,279,0,5705,0,23,0.00,45.64,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:38.9421780Z,commands,open,19002,0,273,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:38.9421780Z,robot_state,open,0,68636,0,303,0,5930,0,24,0.00,47.44,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:40.0384790Z,commands,open,21172,0,304,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:40.0384790Z,robot_state,open,0,74592,0,327,0,5956,0,24,0.00,47.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:41.1401580Z,commands,open,23412,0,336,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:41.1401580Z,robot_state,open,0,80549,0,351,0,5957,0,24,0.00,47.66,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:42.2429300Z,commands,open,25652,0,368,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:42.2429300Z,robot_state,open,0,86478,0,375,0,5929,0,24,0.00,47.43,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:43.3378810Z,commands,open,27892,0,400,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:43.3378810Z,robot_state,open,0,92448,0,399,0,5970,0,24,0.00,47.76,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:44.4290930Z,commands,open,30132,0,432,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:44.4290930Z,robot_state,open,0,98404,0,423,0,5956,0,24,0.00,47.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:45.5088020Z,commands,open,32302,0,463,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:45.5088020Z,robot_state,open,0,104111,0,446,0,5707,0,23,0.00,45.66,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:46.5952430Z,commands,open,34542,0,495,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:46.5952430Z,robot_state,open,0,110067,0,470,0,5956,0,24,0.00,47.65,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:47.6610790Z,commands,open,36712,0,526,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:47.6610790Z,robot_state,open,0,115772,0,493,0,5705,0,23,0.00,45.64,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:48.7450610Z,commands,open,38882,0,557,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:48.7450610Z,robot_state,open,0,121465,0,516,0,5693,0,23,0.00,45.54,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:49.8113230Z,commands,open,40982,0,587,0,2100,0,30,0,16.80,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:49.8113230Z,robot_state,open,0,127672,0,541,0,6207,0,25,0.00,49.66,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:50.8822040Z,commands,open,43152,0,618,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:50.8822040Z,robot_state,open,0,133378,0,564,0,5706,0,23,0.00,45.65,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:51.9802180Z,commands,open,45392,0,650,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:51.9802180Z,robot_state,open,0,139332,0,588,0,5954,0,24,0.00,47.63,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:53.0719590Z,commands,open,47632,0,682,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:53.0719590Z,robot_state,open,0,145279,0,612,0,5947,0,24,0.00,47.58,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:54.1447720Z,commands,open,49802,0,713,0,2170,0,31,0,17.36,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:54.1447720Z,robot_state,open,0,150976,0,635,0,5697,0,23,0.00,45.58,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:55.2377890Z,commands,open,52042,0,745,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:55.2377890Z,robot_state,open,0,156924,0,659,0,5948,0,24,0.00,47.58,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:56.3280850Z,commands,open,54282,0,777,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:56.3280850Z,robot_state,open,0,162886,0,683,0,5962,0,24,0.00,47.70,0,0,N/A,N/A,1.00,0.00
2026-05-23T22:48:57.4236800Z,commands,open,56522,0,809,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:57.4236800Z,robot_state,open,0,168556,0,706,0,5670,0,23,0.00,45.36,0,0,N/A,N/A,0.00,0.00
2026-05-23T22:48:58.5375670Z,commands,open,58762,0,841,0,2240,0,32,0,17.92,0.00,0,0,N/A,N/A,0.00,0.00
