utc_iso,unix_ms,packet_queue_size,queue_bytes
2026-05-23T21:37:21.365724Z,1779572241365,0,0
2026-05-23T21:37:21.398548Z,1779572241398,0,0
2026-05-23T21:37:21.455898Z,1779572241455,0,0
2026-05-23T21:37:21.496798Z,1779572241496,0,0
2026-05-23T21:37:21.533461Z,1779572241533,0,0
2026-05-23T21:37:21.590753Z,1779572241590,0,0
2026-05-23T21:37:21.623382Z,1779572241623,0,0
2026-05-23T21:37:21.661847Z,1779572241661,0,0
2026-05-23T21:37:21.718262Z,1779572241718,0,0
2026-05-23T21:37:21.750654Z,1779572241750,0,0
2026-05-23T21:37:21.789801Z,1779572241789,0,0
2026-05-23T21:37:21.846731Z,1779572241846,0,0
2026-05-23T21:37:21.879183Z,1779572241879,0,0
2026-05-23T21:37:21.917743Z,1779572241917,0,0
2026-05-23T21:37:21.973729Z,1779572241973,0,0
2026-05-23T21:37:22.015036Z,1779572242015,0,0
2026-05-23T21:37:22.057723Z,1779572242057,0,0
2026-05-23T21:37:22.115732Z,1779572242115,0,0
2026-05-23T21:37:22.151051Z,1779572242151,0,0
2026-05-23T21:37:22.189574Z,1779572242189,0,0
2026-05-23T21:37:22.245455Z,1779572242245,0,0
2026-05-23T21:37:22.278268Z,1779572242278,0,0
2026-05-23T21:37:22.316632Z,1779572242316,0,0
2026-05-23T21:37:22.373513Z,1779572242373,0,0
2026-05-23T21:37:22.406509Z,1779572242406,0,0
2026-05-23T21:37:22.444783Z,1779572242444,0,0
2026-05-23T21:37:22.500167Z,1779572242500,0,0
2026-05-23T21:37:22.533433Z,1779572242533,0,0
2026-05-23T21:37:22.573460Z,1779572242573,0,0
2026-05-23T21:37:22.628616Z,1779572242628,0,0
2026-05-23T21:37:22.661007Z,1779572242661,0,0
2026-05-23T21:37:22.700540Z,1779572242700,0,0
2026-05-23T21:37:22.755573Z,1779572242755,0,0
2026-05-23T21:37:22.788038Z,1779572242788,0,0
2026-05-23T21:37:22.827348Z,1779572242827,0,0
2026-05-23T21:37:22.883416Z,1779572242883,0,0
2026-05-23T21:37:22.915687Z,1779572242915,0,0
2026-05-23T21:37:22.955214Z,1779572242955,0,0
2026-05-23T21:37:23.010449Z,1779572243010,0,0
2026-05-23T21:37:23.042779Z,1779572243042,0,0
2026-05-23T21:37:23.082884Z,1779572243082,0,0
2026-05-23T21:37:23.140150Z,1779572243140,0,0
2026-05-23T21:37:23.173826Z,1779572243173,0,0
2026-05-23T21:37:23.213658Z,1779572243213,0,0
2026-05-23T21:37:23.268895Z,1779572243268,0,0
2026-05-23T21:37:23.303411Z,1779572243303,0,0
2026-05-23T21:37:23.345977Z,1779572243345,0,0
2026-05-23T21:37:23.400036Z,1779572243400,0,0
