Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0330,2.9916,2.9916
0.0710,2.9416,2.9416
0.1920,2.7916,2.7916
0.2410,2.7416,2.7416
0.2740,2.6416,2.6416
0.3120,2.5916,2.5916
0.3610,2.5416,2.5416
0.3940,2.4916,2.4916
0.4330,2.4416,2.4416
0.4830,2.3416,2.3416
0.5160,2.2916,2.2916
0.5540,2.2416,2.2416
0.6050,2.1916,2.1916
0.6370,2.1416,2.1416
0.6750,2.0916,2.0916
0.7960,1.8916,1.8916
0.8460,1.8416,1.8416
0.8780,1.7916,1.7916
0.9150,1.7416,1.7416
0.9650,1.6416,1.6416
0.9990,1.5916,1.5916
1.0370,1.5416,1.5416
1.1570,1.3916,1.3916
1.2070,1.2916,1.2916
1.2410,1.2416,1.2416
1.2780,1.1916,1.1916
1.3270,1.0916,1.0916
1.3600,1.0416,1.0416
1.3980,0.9916,0.9916
1.4480,0.9416,0.9416
1.4830,0.8916,0.8916
1.5220,0.7916,0.7916
1.5710,0.7416,0.7416
1.6040,0.6916,0.6916
1.6420,0.6416,0.6416
1.7240,0.5416,0.5416
1.7610,0.4916,0.4916
1.8120,0.3916,0.3916
1.8450,0.3416,0.3416
1.8830,0.2916,0.2916
1.9320,0.1916,0.1916
1.9660,0.1416,0.1416
2.0040,0.0916,0.0916
2.0570,0.0416,0.0416
2.0910,-0.0584,-0.0584
2.1320,-0.1084,-0.1084
2.1810,-0.1584,-0.1584
2.2140,-0.2084,-0.2084
2.2530,-0.2584,-0.2584
2.3030,-0.3584,-0.3584
2.3360,-0.4084,-0.4084
2.3740,-0.4584,-0.4584
2.4250,-0.5084,-0.5084
2.4580,-0.6084,-0.6084
2.4960,-0.6584,-0.6584
2.5460,-0.7084,-0.7084
2.5810,-0.7584,-0.7584
2.6230,-0.8584,-0.8584
2.6710,-0.9084,-0.9084
2.7040,-0.9584,-0.9584
2.7420,-1.0084,-1.0084
2.7920,-1.0584,-1.0584
2.8240,-1.1084,-1.1084
2.8620,-1.1584,-1.1584
2.9120,-1.2584,-1.2584
2.9470,-1.3084,-1.3084
2.9860,-1.3584,-1.3584
3.0360,-1.4584,-1.4584
3.0700,-1.5084,-1.5084
3.1900,-1.6584,-1.6584
3.2280,-1.7084,-1.7084
3.2770,-1.8084,-1.8084
3.3110,-1.8584,-1.8584
3.3490,-1.9084,-1.9084
3.3990,-1.9584,-1.9584
3.4320,-2.0084,-2.0084
3.4690,-2.1084,-2.1084
3.5180,-2.1584,-2.1584
3.5510,-2.2084,-2.2084
3.5890,-2.2584,-2.2584
3.6390,-2.3584,-2.3584
3.6730,-2.4084,-2.4084
3.7110,-2.4584,-2.4584
3.7610,-2.5084,-2.5084
3.7950,-2.5584,-2.5584
3.8330,-2.6084,-2.6084
3.8830,-2.7084,-2.7084
3.9170,-2.7584,-2.7584
3.9550,-2.8084,-2.8084
4.0100,-2.9084,-2.9084
4.0450,-2.9584,-2.9584
4.0800,-3.0084,-3.0084
4.1310,-3.1084,-3.1084
4.2510,-3.2584,-3.2584
4.2840,-3.3084,-3.3084
4.3220,-3.3584,-3.3584
4.3720,-3.4584,-3.4584
4.4040,-3.5084,-3.5084
4.4420,-3.5584,-3.5584
4.4910,-3.6084,-3.6084
4.5240,-3.6584,-3.6584
4.5620,-3.7084,-3.7084
4.6110,-3.8084,-3.8084
4.6450,-3.8584,-3.8584
4.6820,-3.9084,-3.9084
4.8030,-4.0584,-4.0584
4.8530,-4.1584,-4.1584
4.8880,-4.2084,-4.2084
4.9260,-4.2584,-4.2584
4.9770,-4.3584,-4.3584
5.0120,-4.4084,-4.4084
5.0540,-4.4584,-4.4584
5.1010,-4.5584,-4.5584
5.1350,-4.6084,-4.6084
5.1730,-4.6584,-4.6584
5.2220,-4.7084,-4.7084
5.2550,-4.7584,-4.7584
5.2930,-4.8084,-4.8084
5.3420,-4.9084,-4.9084
5.3750,-4.9584,-4.9584
5.4130,-5.0084,-5.0084
5.4620,-5.0584,-5.0584
5.4950,-5.1084,-5.1084
5.5350,-5.2084,-5.2084
5.5840,-5.2584,-5.2584
5.6170,-5.3084,-5.3084
5.6550,-5.3584,-5.3584
5.7760,-5.5084,-5.5084
5.8250,-5.5584,-5.5584
5.8580,-5.6084,-5.6084
5.8950,-5.6584,-5.6584
5.9440,-5.7584,-5.7584
5.9780,-5.8084,-5.8084
6.0160,-5.8584,-5.8584
6.0680,-5.9584,-5.9584
6.1030,-6.0084,-6.0084
6.1410,-6.0584,-6.0584
6.1920,-6.1584,-6.1584
6.2250,-6.2084,-6.2084
6.2630,-6.2584,-6.2584
6.3140,-6.3084,-6.3084
6.3470,-6.3584,-6.3584
6.3840,-6.4084,-6.4084
6.4330,-6.5084,-6.5084
6.4660,-6.5584,-6.5584
6.5030,-6.6084,-6.6084
6.5520,-6.6584,-6.6584
6.5850,-6.7084,-6.7084
6.6230,-6.8084,-6.8084
6.6720,-6.8584,-6.8584
6.7050,-6.9084,-6.9084
6.7430,-6.9584,-6.9584
6.7930,-7.0084,-7.0084
6.8260,-7.0584,-7.0584
6.8630,-7.1084,-7.1084
6.9130,-7.2084,-7.2084
6.9450,-7.2584,-7.2584
6.9830,-7.3084,-7.3084
7.0330,-7.4084,-7.4084
7.0710,-7.4584,-7.4584
7.1090,-7.5084,-7.5084
7.1600,-7.6084,-7.6084
7.1930,-7.6584,-7.6584
7.2310,-7.7084,-7.7084
7.2810,-7.7584,-7.7584
7.3150,-7.8084,-7.8084
7.3530,-7.8584,-7.8584
7.4030,-7.9584,-7.9584
7.4360,-8.0084,-8.0084
7.4730,-8.0584,-8.0584
7.5230,-8.1084,-8.1084
7.5560,-8.1584,-8.1584
7.5930,-8.2584,-8.2584
7.6440,-8.3084,-8.3084
7.6780,-8.3584,-8.3584
7.7160,-8.4084,-8.4084
7.7650,-8.5084,-8.5084
7.8360,-8.6084,-8.6084
7.8860,-8.6584,-8.6584
