Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0370,2.9916,2.9916
0.0910,2.9416,2.9416
0.1240,2.8416,2.8416
0.1620,2.7916,2.7916
0.2160,2.7416,2.7416
0.2500,2.6916,2.6916
0.2880,2.6416,2.6416
0.3420,2.5416,2.5416
0.3770,2.4916,2.4916
0.4150,2.4416,2.4416
0.5410,2.2916,2.2916
0.6670,2.1416,2.1416
0.7220,2.0416,2.0416
0.7550,1.9916,1.9916
0.7940,1.9416,1.9416
0.8480,1.8416,1.8416
0.8810,1.7916,1.7916
0.9190,1.7416,1.7416
1.0440,1.5916,1.5916
1.0980,1.5416,1.5416
1.1320,1.4916,1.4916
1.1700,1.4416,1.4416
1.2240,1.3416,1.3416
1.2570,1.2916,1.2916
1.2990,1.2416,1.2416
1.3850,1.1416,1.1416
1.4230,1.0916,1.0916
1.4800,0.9916,0.9916
1.5160,0.9416,0.9416
1.5540,0.8916,0.8916
1.6100,0.8416,0.8416
1.6440,0.7916,0.7916
1.6810,0.7416,0.7416
1.7370,0.6416,0.6416
1.7700,0.5916,0.5916
1.8080,0.5416,0.5416
1.8620,0.4916,0.4916
1.8960,0.4416,0.4416
1.9340,0.3916,0.3916
1.9880,0.2916,0.2916
2.0220,0.2416,0.2416
2.0620,0.1916,0.1916
2.1170,0.1416,0.1416
2.1500,0.0916,0.0916
2.1870,0.0416,0.0416
2.2410,-0.0584,-0.0584
2.2740,-0.1084,-0.1084
2.3120,-0.1584,-0.1584
2.3660,-0.2084,-0.2084
2.3990,-0.2584,-0.2584
2.4370,-0.3084,-0.3084
2.4910,-0.4084,-0.4084
2.5250,-0.4584,-0.4584
2.5620,-0.5084,-0.5084
2.6870,-0.6584,-0.6584
2.7410,-0.7584,-0.7584
2.7750,-0.8084,-0.8084
2.8150,-0.8584,-0.8584
2.8680,-0.9084,-0.9084
2.9020,-0.9584,-0.9584
2.9410,-1.0084,-1.0084
2.9960,-1.1084,-1.1084
3.0290,-1.1584,-1.1584
3.0680,-1.2084,-1.2084
3.1220,-1.2584,-1.2584
3.1550,-1.3084,-1.3084
3.1930,-1.3584,-1.3584
3.2470,-1.4584,-1.4584
3.2820,-1.5084,-1.5084
3.3200,-1.5584,-1.5584
3.4070,-1.6584,-1.6584
3.4450,-1.7584,-1.7584
3.4980,-1.8084,-1.8084
3.5310,-1.8584,-1.8584
3.5710,-1.9084,-1.9084
3.6250,-2.0084,-2.0084
3.7530,-2.1584,-2.1584
3.7870,-2.2084,-2.2084
3.8260,-2.2584,-2.2584
