timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T22:33:43.3282270Z,3,-1,0,1779575623289,0,0,0,1779575623285000000,1779575623289000000,1779575623296000000,1779575623327000000,N/A,N/A,N/A,31.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.3593180Z,4,-1,0,1779575623321,0,0,0,1779575623319000000,1779575623321000000,1779575623327000000,1779575623359000000,N/A,N/A,N/A,32.0000,N/A,0.03,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.3909360Z,5,-1,0,1779575623362,0,0,0,1779575623361000000,1779575623362000000,1779575623359000000,1779575623390000000,N/A,N/A,N/A,31.0000,N/A,0.61,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.4713860Z,7,-1,0,1779575623460,0,0,0,1779575623456000000,1779575623460000000,1779575623467000000,1779575623471000000,N/A,N/A,N/A,4.0000,N/A,1.67,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.5417190Z,8,-1,0,1779575623502,0,0,0,1779575623497000000,1779575623502000000,1779575623503000000,1779575623541000000,N/A,N/A,N/A,38.0000,N/A,3.34,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.6043070Z,9,-1,0,1779575623559,0,0,0,1779575623558000000,1779575623559000000,1779575623572000000,1779575623604000000,N/A,N/A,N/A,32.0000,N/A,3.48,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.6359500Z,10,-1,0,1779575623595,0,0,0,1779575623592000000,1779575623595000000,1779575623604000000,1779575623635000000,N/A,N/A,N/A,31.0000,N/A,3.53,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.6674520Z,11,-1,0,1779575623636,0,0,0,1779575623634000000,1779575623636000000,1779575623635000000,1779575623667000000,N/A,N/A,N/A,32.0000,N/A,3.90,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.7307900Z,12,-1,0,1779575623699,0,0,0,1779575623695000000,1779575623699000000,1779575623699000000,1779575623730000000,N/A,N/A,N/A,31.0000,N/A,3.68,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.7622790Z,13,-1,0,1779575623730,0,0,0,1779575623730000000,1779575623730000000,1779575623730000000,1779575623762000000,N/A,N/A,N/A,32.0000,N/A,3.48,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.8256040Z,14,-1,0,1779575623776,0,0,0,1779575623772000000,1779575623776000000,1779575623793000000,1779575623825000000,N/A,N/A,N/A,32.0000,N/A,4.35,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.8895530Z,15,-1,0,1779575623834,0,0,0,1779575623832000000,1779575623834000000,1779575623857000000,1779575623889000000,N/A,N/A,N/A,32.0000,N/A,4.44,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.9208850Z,16,-1,0,1779575623871,0,0,0,1779575623867000000,1779575623871000000,1779575623889000000,1779575623920000000,N/A,N/A,N/A,31.0000,N/A,4.52,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:43.9619750Z,17,-1,0,1779575623912,0,0,0,1779575623908000000,1779575623912000000,1779575623920000000,1779575623961000000,N/A,N/A,N/A,41.0000,N/A,4.24,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.0330940Z,18,-1,0,1779575623970,0,0,0,1779575623968000000,1779575623970000000,1779575623992000000,1779575624033000000,N/A,N/A,N/A,41.0000,N/A,4.80,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.0641380Z,19,-1,0,1779575624006,0,0,0,1779575624003000000,1779575624006000000,1779575624033000000,1779575624064000000,N/A,N/A,N/A,31.0000,N/A,4.81,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.0956330Z,20,-1,0,1779575624047,0,0,0,1779575624044000000,1779575624047000000,1779575624064000000,1779575624095000000,N/A,N/A,N/A,31.0000,N/A,5.10,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.1593420Z,21,-1,0,1779575624108,0,0,0,1779575624105000000,1779575624108000000,1779575624127000000,1779575624159000000,N/A,N/A,N/A,32.0000,N/A,4.95,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.1989050Z,22,-1,0,1779575624145,0,0,0,1779575624142000000,1779575624145000000,1779575624159000000,1779575624198000000,N/A,N/A,N/A,39.0000,N/A,4.97,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.2272300Z,23,-1,0,1779575624186,0,0,0,1779575624182000000,1779575624186000000,1779575624193000000,1779575624227000000,N/A,N/A,N/A,34.0000,N/A,5.25,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.3208180Z,24,-1,0,1779575624244,0,0,0,1779575624243000000,1779575624244000000,1779575624254000000,1779575624320000000,N/A,N/A,N/A,66.0000,N/A,7.44,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.3251080Z,26,-1,0,1779575624321,0,0,0,1779575624319000000,1779575624321000000,1779575624320000000,1779575624325000000,N/A,N/A,N/A,5.0000,N/A,11.52,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.4622770Z,27,-1,0,1779575624383,0,0,0,1779575624380000000,1779575624383000000,1779575624390000000,1779575624462000000,N/A,N/A,N/A,72.0000,N/A,15.49,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.4657040Z,29,-1,0,1779575624460,0,0,0,1779575624456000000,1779575624460000000,1779575624462000000,1779575624465000000,N/A,N/A,N/A,3.0000,N/A,19.12,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:33:44.5690730Z,30,-1,0,1779575624518,0,0,0,1779575624516000000,1779575624518000000,1779575624538000000,1779575624569000000,N/A,N/A,N/A,31.0000,N/A,20.76,T3-T5 on Isaac clock; Network_est approximate
