seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
176,2,1779575631241,1779575631241,1779575631246,1779575631262,1779575631262,1779575631273,1779575631305,32,0,16,16,32,64,22.6105
177,4,1779575631305,1779575631305,1779575631310,1779575631324,1779575631324,1779575631339,1779575631371,34,0,14,20,32,66,21.7095
178,5,1779575631339,1779575631339,1779575631345,1779575631359,1779575631359,1779575631371,1779575631403,32,0,14,18,32,64,20.5633
179,6,1779575631371,1779575631371,1779575631377,1779575631399,1779575631400,1779575631403,1779575631436,32,1,22,9,33,65,19.7852
180,8,1779575631436,1779575631436,1779575631442,1779575631461,1779575631461,1779575631469,1779575631502,33,0,19,14,33,66,18.7198
181,9,1779575631468,1779575631468,1779575631474,1779575631495,1779575631496,1779575631502,1779575631534,34,1,21,12,32,66,17.5782
182,10,1779575631501,1779575631501,1779575631507,1779575631536,1779575631536,1779575631534,1779575631568,33,0,29,4,34,67,17.0152
184,12,1779575631567,1779575631567,1779575631573,1779575631597,1779575631631,1779575631643,1779575631647,76,34,24,18,4,80,16.8287
185,14,1779575631647,1779575631647,1779575631653,1779575631678,1779575631678,1779575631680,1779575631752,33,0,25,8,72,105,19.2841
186,15,1779575631680,1779575631680,1779575631685,1779575631738,1779575631739,1779575631752,1779575631758,72,1,53,18,6,78,21.5826
187,17,1779575631757,1779575631757,1779575631763,1779575631773,1779575631773,1779575631789,1779575631822,32,0,10,22,33,65,22.2879
188,18,1779575631789,1779575631789,1779575631795,1779575631814,1779575631814,1779575631822,1779575631855,33,0,19,14,33,66,21.4907
190,20,1779575631855,1779575631855,1779575631860,1779575631876,1779575631913,1779575631925,1779575631930,70,37,16,17,5,75,21.5925
191,22,1779575631929,1779575631930,1779575631935,1779575631953,1779575631954,1779575631963,1779575631997,33,1,18,14,34,67,21.7329
192,24,1779575631996,1779575631996,1779575632002,1779575632016,1779575632016,1779575632030,1779575632062,34,0,14,20,32,66,20.5159
193,25,1779575632029,1779575632029,1779575632036,1779575632050,1779575632050,1779575632062,1779575632098,33,0,14,19,36,69,19.5714
194,26,1779575632062,1779575632062,1779575632067,1779575632091,1779575632091,1779575632098,1779575632135,36,0,24,12,37,73,18.6722
195,28,1779575632135,1779575632135,1779575632140,1779575632158,1779575632158,1779575632176,1779575632247,41,0,18,23,71,112,20.2405
196,29,1779575632176,1779575632176,1779575632181,1779575632224,1779575632224,1779575632247,1779575632251,71,0,43,28,4,75,22.6239
197,31,1779575632251,1779575632251,1779575632257,1779575632266,1779575632267,1779575632283,1779575632316,32,1,9,22,33,65,22.5467
198,33,1779575632316,1779575632316,1779575632324,1779575632332,1779575632332,1779575632349,1779575632381,33,0,8,25,32,65,21.3683
199,34,1779575632349,1779575632349,1779575632354,1779575632367,1779575632367,1779575632381,1779575632414,32,0,13,19,33,65,20.0848
200,35,1779575632381,1779575632381,1779575632387,1779575632408,1779575632409,1779575632414,1779575632447,33,1,21,11,33,66,19.4436
201,37,1779575632447,1779575632447,1779575632453,1779575632472,1779575632472,1779575632480,1779575632522,33,0,19,14,42,75,18.9479
202,38,1779575632480,1779575632480,1779575632486,1779575632506,1779575632507,1779575632522,1779575632553,42,1,20,21,31,73,18.1264
203,39,1779575632521,1779575632521,1779575632527,1779575632547,1779575632547,1779575632553,1779575632586,32,0,20,12,33,65,17.4386
204,41,1779575632585,1779575632586,1779575632591,1779575632609,1779575632609,1779575632622,1779575632660,36,0,18,18,38,74,17.3240
205,42,1779575632620,1779575632620,1779575632625,1779575632643,1779575632643,1779575632660,1779575632692,40,0,18,22,32,72,16.5413
206,43,1779575632660,1779575632660,1779575632666,1779575632684,1779575632684,1779575632692,1779575632732,32,0,18,14,40,72,15.5242
207,45,1779575632732,1779575632732,1779575632738,1779575632748,1779575632748,1779575632764,1779575632797,32,0,10,22,33,65,14.6372
208,46,1779575632764,1779575632764,1779575632770,1779575632783,1779575632783,1779575632797,1779575632829,33,0,13,20,32,65,14.0697
209,47,1779575632796,1779575632796,1779575632802,1779575632825,1779575632825,1779575632829,1779575632863,33,0,23,10,34,67,13.7812
210,49,1779575632861,1779575632861,1779575632867,1779575632887,1779575632887,1779575632894,1779575632927,33,0,20,13,33,66,13.3309
211,50,1779575632894,1779575632894,1779575632900,1779575632922,1779575632922,1779575632927,1779575632961,33,0,22,11,34,67,12.6646
213,52,1779575632960,1779575632960,1779575632966,1779575633024,1779575633024,1779575633029,1779575633033,69,0,58,11,4,73,13.6168
214,54,1779575633032,1779575633032,1779575633038,1779575633059,1779575633059,1779575633066,1779575633101,34,0,21,13,35,69,14.7113
215,55,1779575633066,1779575633066,1779575633071,1779575633100,1779575633100,1779575633101,1779575633183,35,0,29,6,82,117,16.5180
216,56,1779575633100,1779575633101,1779575633106,1779575633163,1779575633163,1779575633183,1779575633188,82,0,57,25,5,87,19.1386
217,58,1779575633188,1779575633188,1779575633193,1779575633199,1779575633199,1779575633223,1779575633261,35,0,6,29,38,73,20.1674
218,59,1779575633221,1779575633221,1779575633229,1779575633241,1779575633241,1779575633261,1779575633292,40,0,12,28,31,71,19.5989
219,61,1779575633292,1779575633292,1779575633298,1779575633303,1779575633303,1779575633325,1779575633358,33,0,5,28,33,66,18.4739
220,62,1779575633325,1779575633325,1779575633330,1779575633337,1779575633338,1779575633358,1779575633391,33,1,7,25,33,66,17.4304
221,63,1779575633358,1779575633358,1779575633363,1779575633379,1779575633379,1779575633391,1779575633423,33,0,16,17,32,65,16.9309
222,65,1779575633423,1779575633423,1779575633429,1779575633440,1779575633440,1779575633456,1779575633489,33,0,11,22,33,66,16.0191
223,66,1779575633456,1779575633456,1779575633461,1779575633474,1779575633475,1779575633489,1779575633521,33,1,13,19,32,65,15.0660
224,67,1779575633488,1779575633488,1779575633494,1779575633516,1779575633516,1779575633521,1779575633554,33,0,22,11,33,66,14.7178
225,69,1779575633554,1779575633554,1779575633560,1779575633578,1779575633578,1779575633586,1779575633620,32,0,18,14,34,66,13.9096
226,70,1779575633586,1779575633586,1779575633592,1779575633612,1779575633613,1779575633620,1779575633692,34,1,20,13,72,106,15.5611
227,71,1779575633620,1779575633620,1779575633625,1779575633653,1779575633653,1779575633692,1779575633697,72,0,28,44,5,77,16.8840
228,73,1779575633696,1779575633696,1779575633702,1779575633714,1779575633714,1779575633729,1779575633770,33,0,12,21,41,74,16.5639
229,74,1779575633729,1779575633729,1779575633734,1779575633752,1779575633752,1779575633770,1779575633801,41,0,18,23,31,72,15.9313
230,75,1779575633770,1779575633770,1779575633776,1779575633792,1779575633792,1779575633801,1779575633833,31,0,16,15,32,63,15.4529
231,77,1779575633833,1779575633833,1779575633839,1779575633853,1779575633853,1779575633866,1779575633900,33,0,14,19,34,67,14.6702
232,78,1779575633866,1779575633866,1779575633872,1779575633887,1779575633888,1779575633900,1779575633932,34,1,15,18,32,66,13.8020
233,79,1779575633899,1779575633899,1779575633905,1779575633928,1779575633928,1779575633932,1779575633965,33,0,23,10,33,66,13.6147
234,81,1779575633964,1779575633964,1779575633970,1779575633990,1779575633990,1779575633997,1779575634030,33,0,20,13,33,66,13.1255
235,82,1779575633997,1779575633997,1779575634002,1779575634024,1779575634024,1779575634030,1779575634062,33,0,22,11,32,65,12.3770
237,84,1779575634062,1779575634062,1779575634068,1779575634126,1779575634126,1779575634143,1779575634146,81,0,58,23,3,84,12.7248
238,86,1779575634146,1779575634146,1779575634152,1779575634160,1779575634160,1779575634181,1779575634222,35,0,8,27,41,76,14.3278
239,87,1779575634181,1779575634181,1779575634186,1779575634201,1779575634201,1779575634222,1779575634253,41,0,15,26,31,72,14.1072
240,89,1779575634253,1779575634253,1779575634258,1779575634262,1779575634262,1779575634286,1779575634319,33,0,4,29,33,66,13.7203
241,90,1779575634285,1779575634285,1779575634291,1779575634296,1779575634296,1779575634319,1779575634351,34,0,5,29,32,66,13.1046
242,91,1779575634319,1779575634319,1779575634324,1779575634337,1779575634337,1779575634351,1779575634384,32,0,13,19,33,65,12.8627
243,93,1779575634383,1779575634384,1779575634390,1779575634398,1779575634398,1779575634416,1779575634449,32,0,8,24,33,65,12.5155
244,94,1779575634416,1779575634416,1779575634421,1779575634435,1779575634435,1779575634449,1779575634482,33,0,14,19,33,66,11.9918
245,95,1779575634449,1779575634449,1779575634454,1779575634477,1779575634478,1779575634482,1779575634514,33,1,23,9,32,65,12.2107
246,97,1779575634514,1779575634514,1779575634520,1779575634539,1779575634539,1779575634547,1779575634580,33,0,19,14,33,66,11.8625
247,98,1779575634547,1779575634547,1779575634552,1779575634574,1779575634574,1779575634580,1779575634612,33,0,22,11,32,65,11.1217
248,99,1779575634580,1779575634580,1779575634585,1779575634615,1779575634616,1779575634645,1779575634679,65,1,30,34,34,99,11.9706
249,101,1779575634645,1779575634645,1779575634651,1779575634676,1779575634676,1779575634679,1779575634719,34,0,25,9,40,74,12.6172
250,102,1779575634678,1779575634679,1779575634684,1779575634711,1779575634711,1779575634718,1779575634789,39,0,27,12,71,110,14.1608
251,103,1779575634718,1779575634718,1779575634724,1779575634753,1779575634753,1779575634789,1779575634792,71,0,29,42,3,74,15.6602
252,105,1779575634792,1779575634792,1779575634798,1779575634814,1779575634814,1779575634825,1779575634857,33,0,16,17,32,65,14.8453
253,106,1779575634825,1779575634825,1779575634830,1779575634848,1779575634849,1779575634857,1779575634890,32,1,18,13,33,65,14.1881
254,107,1779575634857,1779575634857,1779575634862,1779575634889,1779575634889,1779575634890,1779575634922,33,0,27,6,32,65,13.6504
255,109,1779575634922,1779575634922,1779575634928,1779575634949,1779575634950,1779575634956,1779575634989,34,1,21,12,33,67,13.0450
256,110,1779575634955,1779575634955,1779575634961,1779575634984,1779575634984,1779575634989,1779575635020,34,0,23,11,31,65,12.2325
257,111,1779575634988,1779575634988,1779575634994,1779575635024,1779575635025,1779575635053,1779575635085,65,1,30,34,32,97,12.9136
258,113,1779575635052,1779575635052,1779575635058,1779575635085,1779575635085,1779575635085,1779575635118,33,0,27,6,33,66,13.9220
259,114,1779575635085,1779575635085,1779575635091,1779575635119,1779575635119,1779575635118,1779575635156,33,0,28,5,38,71,13.4802
261,116,1779575635156,1779575635156,1779575635162,1779575635220,1779575635220,1779575635240,1779575635244,84,0,58,26,4,88,13.7244
262,118,1779575635244,1779575635244,1779575635249,1779575635254,1779575635254,1779575635278,1779575635319,34,0,5,29,41,75,15.5181
263,119,1779575635278,1779575635278,1779575635284,1779575635294,1779575635294,1779575635319,1779575635350,41,0,10,31,31,72,15.1797
264,120,1779575635319,1779575635319,1779575635325,1779575635355,1779575635355,1779575635383,1779575635416,64,0,30,34,33,97,14.7168
265,122,1779575635383,1779575635383,1779575635388,1779575635389,1779575635389,1779575635416,1779575635449,33,0,1,32,33,66,14.0548
266,123,1779575635416,1779575635416,1779575635421,1779575635429,1779575635430,1779575635449,1779575635481,33,1,8,24,32,65,13.3998
267,125,1779575635481,1779575635481,1779575635486,1779575635491,1779575635491,1779575635514,1779575635546,33,0,5,28,32,65,12.6776
268,126,1779575635513,1779575635513,1779575635519,1779575635526,1779575635526,1779575635546,1779575635579,33,0,7,26,33,66,12.0651
269,127,1779575635546,1779575635546,1779575635551,1779575635568,1779575635568,1779575635579,1779575635612,33,0,17,16,33,66,11.9066
270,129,1779575635611,1779575635611,1779575635617,1779575635629,1779575635629,1779575635644,1779575635677,33,0,12,21,33,66,11.4251
271,130,1779575635644,1779575635644,1779575635650,1779575635663,1779575635663,1779575635677,1779575635710,33,0,13,20,33,66,10.8735
272,131,1779575635677,1779575635677,1779575635682,1779575635703,1779575635704,1779575635710,1779575635750,33,1,21,11,40,73,10.3949
