Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0660,2.9416,2.9416
0.0980,2.8916,2.8916
0.1300,2.8416,2.8416
0.1960,2.7416,2.7416
0.2290,2.6916,2.6916
0.2610,2.6416,2.6416
0.3700,2.5416,2.5416
0.4070,2.4416,2.4416
0.4790,2.3916,2.3916
0.5160,2.2916,2.2916
0.5490,2.2416,2.2416
0.6520,2.1416,2.1416
0.6900,2.0416,2.0416
0.7570,1.9416,1.9416
0.7890,1.8916,1.8916
0.8250,1.8416,1.8416
0.9030,1.7416,1.7416
0.9740,1.6916,1.6916
1.0100,1.5916,1.5916
1.0760,1.4916,1.4916
1.1080,1.4416,1.4416
1.1410,1.3916,1.3916
1.2070,1.2916,1.2916
1.2490,1.2416,1.2416
1.2800,1.1916,1.1916
1.3490,1.0916,1.0916
1.3870,1.0416,1.0416
1.4190,0.9916,0.9916
1.4910,0.8916,0.8916
1.5240,0.8416,0.8416
1.5560,0.7916,0.7916
1.6210,0.6916,0.6916
1.6540,0.6416,0.6416
1.7560,0.5416,0.5416
1.7930,0.4416,0.4416
1.8280,0.3916,0.3916
1.9100,0.3416,0.3416
1.9500,0.2416,0.2416
1.9880,0.1916,0.1916
2.0520,0.0916,0.0916
2.0850,0.0416,0.0416
2.1180,-0.0084,-0.0084
2.1830,-0.1084,-0.1084
2.2160,-0.1584,-0.1584
2.2480,-0.2084,-0.2084
2.3130,-0.3084,-0.3084
2.3470,-0.3584,-0.3584
2.4190,-0.4084,-0.4084
2.4560,-0.5084,-0.5084
2.4970,-0.5584,-0.5584
2.5280,-0.6084,-0.6084
2.5930,-0.7084,-0.7084
2.6270,-0.7584,-0.7584
2.6590,-0.8084,-0.8084
2.7240,-0.9084,-0.9084
2.7570,-0.9584,-0.9584
2.8700,-1.0584,-1.0584
2.9080,-1.1584,-1.1584
2.9490,-1.2084,-1.2084
3.0130,-1.3084,-1.3084
3.0460,-1.3584,-1.3584
3.0780,-1.4084,-1.4084
3.1430,-1.5084,-1.5084
3.1760,-1.5584,-1.5584
3.2090,-1.6084,-1.6084
3.2740,-1.7084,-1.7084
3.3070,-1.7584,-1.7584
3.3720,-1.8084,-1.8084
3.4060,-1.9084,-1.9084
3.4450,-1.9584,-1.9584
