t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779563059338,1779563059357,121,1779563059321,1779563059321,delta,"0,0.05"
1779563059373,1779563059395,122,1779563059355,1779563059355,delta,"0,0.05"
1779563059407,1779563059449,123,1779563059390,1779563059390,delta,"0,0.05"
1779563059441,1779563059449,124,1779563059424,1779563059424,delta,"0,0.05"
1779563059476,1779563059482,125,1779563059459,1779563059459,delta,"0,0.05"
1779563059510,1779563059520,126,1779563059493,1779563059493,delta,"0,0.05"
1779563059544,1779563059574,127,1779563059527,1779563059527,delta,"0,0.05"
1779563059578,1779563059607,128,1779563059561,1779563059561,delta,"0,0.05"
1779563059612,1779563059645,129,1779563059595,1779563059595,delta,"0,0.05"
1779563059647,1779563059699,130,1779563059631,1779563059631,delta,"0,0.05"
1779563059690,1779563059699,131,1779563059673,1779563059673,delta,"0,0.05"
1779563059763,1779563059770,132,1779563059747,1779563059747,delta,"0,0.05"
1779563059767,1779563059770,133,1779563059750,1779563059750,delta,"0,0.05"
1779563059801,1779563059824,134,1779563059784,1779563059784,delta,"0,0.05"
1779563059835,1779563059857,135,1779563059818,1779563059818,delta,"0,0.05"
1779563059869,1779563059896,136,1779563059852,1779563059852,delta,"0,0.05"
1779563059904,1779563059950,137,1779563059887,1779563059887,delta,"0,0.05"
1779563059939,1779563059950,138,1779563059922,1779563059922,delta,"0,0.05"
1779563059981,1779563059984,139,1779563059964,1779563059964,delta,"0,0.05"
1779563060014,1779563060021,140,1779563059997,1779563059997,delta,"0,0.05"
1779563060050,1779563060075,141,1779563060034,1779563060034,delta,"0,0.05"
1779563060082,1779563060110,142,1779563060066,1779563060066,delta,"0,0.05"
1779563060117,1779563060148,143,1779563060101,1779563060101,delta,"0,0.05"
1779563060194,1779563060202,144,1779563060177,1779563060177,delta,"0,0.05"
1779563060197,1779563060202,145,1779563060181,1779563060181,delta,"0,0.05"
1779563060232,1779563060235,146,1779563060215,1779563060215,delta,"0,0.05"
1779563060274,1779563060326,147,1779563060257,1779563060257,delta,"0,0.05"
1779563060306,1779563060326,148,1779563060290,1779563060290,delta,"0,0.05"
1779563060341,1779563060360,149,1779563060324,1779563060324,delta,"0,0.05"
1779563060376,1779563060398,150,1779563060359,1779563060359,delta,"0,0.05"
1779563060410,1779563060452,151,1779563060393,1779563060393,delta,"0,0.05"
1779563060445,1779563060452,152,1779563060427,1779563060427,delta,"0,0.05"
1779563060479,1779563060489,153,1779563060462,1779563060462,delta,"0,0.05"
1779563060513,1779563060526,154,1779563060496,1779563060496,delta,"0,0.05"
1779563060547,1779563060580,155,1779563060531,1779563060531,delta,"0,0.05"
1779563060582,1779563060614,156,1779563060565,1779563060565,delta,"0,0.05"
1779563060616,1779563060651,157,1779563060599,1779563060599,delta,"0,0.05"
1779563060651,1779563060651,158,1779563060634,1779563060634,delta,"0,0.05"
1779563060726,1779563060738,159,1779563060710,1779563060710,delta,"0,0.05"
1779563060732,1779563060738,160,1779563060715,1779563060715,delta,"0,0.05"
1779563060768,1779563060775,161,1779563060751,1779563060751,delta,"0,0.05"
1779563060810,1779563060829,162,1779563060793,1779563060793,delta,"0,0.05"
1779563060843,1779563060862,163,1779563060826,1779563060826,delta,"0,0.05"
1779563060878,1779563060901,164,1779563060860,1779563060860,delta,"0,0.05"
1779563060912,1779563060956,165,1779563060895,1779563060895,delta,"0,0.05"
1779563060952,1779563060956,166,1779563060935,1779563060935,delta,"0,0.05"
1779563060989,1779563060989,167,1779563060972,1779563060972,delta,"0,0.05"
1779563061023,1779563061027,168,1779563061006,1779563061006,delta,"0,0.05"
1779563061057,1779563061081,169,1779563061040,1779563061040,delta,"0,0.05"
1779563061091,1779563061115,170,1779563061075,1779563061075,delta,"0,0.05"
1779563061126,1779563061154,171,1779563061110,1779563061110,delta,"0,0.05"
1779563061162,1779563061208,172,1779563061145,1779563061145,delta,"0,0.05"
1779563061206,1779563061208,173,1779563061190,1779563061190,delta,"0,0.05"
1779563061279,1779563061280,174,1779563061263,1779563061263,delta,"0,0.05"
1779563061283,1779563061334,175,1779563061266,1779563061266,delta,"0,0.05"
1779563061317,1779563061334,176,1779563061301,1779563061301,delta,"0,0.05"
1779563061351,1779563061367,177,1779563061335,1779563061335,delta,"0,0.05"
1779563061387,1779563061405,178,1779563061369,1779563061369,delta,"0,0.05"
1779563061421,1779563061458,179,1779563061404,1779563061404,delta,"0,0.05"
1779563061456,1779563061458,180,1779563061439,1779563061439,delta,"0,0.05"
1779563061489,1779563061492,181,1779563061472,1779563061472,delta,"0,0.05"
1779563061524,1779563061530,182,1779563061507,1779563061507,delta,"0,0.05"
1779563061558,1779563061584,183,1779563061542,1779563061542,delta,"0,0.05"
1779563061593,1779563061617,184,1779563061576,1779563061576,delta,"0,0.05"
1779563061627,1779563061655,185,1779563061610,1779563061610,delta,"0,0.05"
1779563061661,1779563061708,186,1779563061644,1779563061644,delta,"0,0.05"
1779563061697,1779563061708,187,1779563061680,1779563061680,delta,"0,0.05"
1779563061740,1779563061742,188,1779563061723,1779563061723,delta,"0,0.05"
1779563061814,1779563061834,189,1779563061798,1779563061798,delta,"0,0.05"
1779563061818,1779563061834,190,1779563061801,1779563061801,delta,"0,0.05"
1779563061851,1779563061867,191,1779563061835,1779563061835,delta,"0,0.05"
1779563061887,1779563061906,192,1779563061870,1779563061870,delta,"0,0.05"
1779563061920,1779563061961,193,1779563061904,1779563061904,delta,"0,0.05"
1779563061955,1779563061961,194,1779563061938,1779563061938,delta,"0,0.05"
1779563061994,1779563062032,195,1779563061977,1779563061977,delta,"0,0.05"
1779563062034,1779563062085,196,1779563062017,1779563062017,delta,"0,0.05"
1779563062068,1779563062085,197,1779563062051,1779563062051,delta,"0,0.05"
1779563062102,1779563062119,198,1779563062085,1779563062085,delta,"0,0.05"
1779563062137,1779563062157,199,1779563062120,1779563062120,delta,"0,0.05"
1779563062171,1779563062211,200,1779563062154,1779563062154,delta,"0,0.05"
1779563062247,1779563062282,201,1779563062231,1779563062231,delta,"0,0.05"
1779563062251,1779563062282,202,1779563062234,1779563062234,delta,"0,0.05"
1779563062286,1779563062336,203,1779563062270,1779563062270,delta,"0,0.05"
1779563062329,1779563062336,204,1779563062312,1779563062312,delta,"0,0.05"
1779563062362,1779563062368,205,1779563062345,1779563062345,delta,"0,0.05"
1779563062396,1779563062406,206,1779563062379,1779563062379,delta,"0,0.05"
1779563062430,1779563062459,207,1779563062414,1779563062414,delta,"0,0.05"
1779563062465,1779563062492,208,1779563062448,1779563062448,delta,"0,0.05"
1779563062499,1779563062530,209,1779563062482,1779563062482,delta,"0,0.05"
1779563062534,1779563062583,210,1779563062517,1779563062517,delta,"0,0.05"
1779563062568,1779563062583,211,1779563062551,1779563062551,delta,"0,0.05"
1779563062602,1779563062616,212,1779563062585,1779563062585,delta,"0,0.05"
1779563062637,1779563062654,213,1779563062620,1779563062620,delta,"0,0.05"
1779563062670,1779563062707,214,1779563062654,1779563062654,delta,"0,0.05"
1779563062706,1779563062707,215,1779563062689,1779563062689,delta,"0,0.05"
1779563062749,1779563062778,216,1779563062733,1779563062733,delta,"0,0.05"
1779563062783,1779563062831,217,1779563062766,1779563062766,delta,"0,0.05"
1779563062817,1779563062831,218,1779563062800,1779563062800,delta,"0,0.05"
1779563062851,1779563062865,219,1779563062833,1779563062833,delta,"0,0.05"
1779563062884,1779563062905,220,1779563062868,1779563062868,delta,"0,0.05"
1779563062919,1779563062959,221,1779563062902,1779563062902,delta,"0,0.05"
1779563062953,1779563062959,222,1779563062937,1779563062937,delta,"0,0.05"
1779563062989,1779563062993,223,1779563062972,1779563062972,delta,"0,0.05"
1779563063030,1779563063030,224,1779563063014,1779563063014,delta,"0,0.05"
1779563063064,1779563063084,225,1779563063048,1779563063048,delta,"0,0.05"
1779563063103,1779563063118,226,1779563063086,1779563063086,delta,"0,0.05"
1779563063137,1779563063156,227,1779563063120,1779563063120,delta,"0,0.05"
1779563063171,1779563063211,228,1779563063155,1779563063155,delta,"0,0.05"
1779563063206,1779563063211,229,1779563063189,1779563063189,delta,"0,0.05"
1779563063241,1779563063244,230,1779563063224,1779563063224,delta,"0,0.05"
1779563063284,1779563063337,231,1779563063267,1779563063267,delta,"0,0.05"
1779563063318,1779563063337,232,1779563063301,1779563063301,delta,"0,0.05"
1779563063359,1779563063370,233,1779563063343,1779563063343,delta,"0,0.05"
1779563063394,1779563063408,234,1779563063376,1779563063376,delta,"0,0.05"
1779563063427,1779563063461,235,1779563063410,1779563063410,delta,"0,0.05"
1779563063461,1779563063461,236,1779563063444,1779563063444,delta,"0,0.05"
1779563063496,1779563063533,237,1779563063479,1779563063479,delta,"0,0.05"
1779563063532,1779563063533,238,1779563063514,1779563063514,delta,"0,0.05"
1779563063564,1779563063586,239,1779563063547,1779563063547,delta,"0,0.05"
1779563063598,1779563063619,240,1779563063582,1779563063582,delta,"0,0.05"
1779563063633,1779563063657,241,1779563063616,1779563063616,delta,"0,0.05"
1779563063668,1779563063710,242,1779563063650,1779563063650,delta,"0,0.05"
1779563063701,1779563063711,243,1779563063685,1779563063685,delta,"0,0.05"
1779563063736,1779563063744,244,1779563063719,1779563063719,delta,"0,0.05"
1779563063779,1779563063781,245,1779563063762,1779563063762,delta,"0,0.05"
1779563063852,1779563063868,246,1779563063835,1779563063835,delta,"0,0.05"
1779563063856,1779563063868,247,1779563063839,1779563063839,delta,"0,0.05"
1779563063890,1779563063905,248,1779563063874,1779563063874,delta,"0,0.05"
1779563063924,1779563063959,249,1779563063907,1779563063907,delta,"0,0.05"
1779563063961,1779563063994,250,1779563063944,1779563063944,delta,"0,0.05"
1779563064001,1779563064032,251,1779563063984,1779563063984,delta,"0,0.05"
1779563064035,1779563064086,252,1779563064018,1779563064018,delta,"0,0.05"
1779563064070,1779563064086,253,1779563064052,1779563064052,delta,"0,0.05"
1779563064103,1779563064120,254,1779563064086,1779563064086,delta,"0,0.05"
1779563064138,1779563064158,255,1779563064121,1779563064121,delta,"0,0.05"
1779563064172,1779563064211,256,1779563064155,1779563064155,delta,"0,0.05"
1779563064207,1779563064211,257,1779563064190,1779563064190,delta,"0,0.05"
1779563064241,1779563064245,258,1779563064224,1779563064224,delta,"0,0.05"
1779563064277,1779563064283,259,1779563064260,1779563064260,delta,"0,0.05"
1779563064319,1779563064337,260,1779563064302,1779563064302,delta,"0,0.05"
1779563064393,1779563064408,261,1779563064376,1779563064376,delta,"0,0.05"
1779563064396,1779563064408,262,1779563064379,1779563064379,delta,"0,0.05"
1779563064430,1779563064462,263,1779563064413,1779563064413,delta,"0,0.05"
1779563064465,1779563064495,264,1779563064447,1779563064447,delta,"0,0.05"
1779563064498,1779563064534,265,1779563064482,1779563064482,delta,"0,0.05"
1779563064533,1779563064534,266,1779563064516,1779563064516,delta,"0,0.05"
1779563064568,1779563064590,267,1779563064551,1779563064551,delta,"0,0.05"
1779563064601,1779563064625,268,1779563064584,1779563064584,delta,"0,0.05"
1779563064636,1779563064664,269,1779563064619,1779563064619,delta,"0,0.05"
1779563064670,1779563064717,270,1779563064653,1779563064653,delta,"0,0.05"
1779563064704,1779563064717,271,1779563064687,1779563064687,delta,"0,0.05"
1779563064740,1779563064750,272,1779563064723,1779563064723,delta,"0,0.05"
1779563064815,1779563064842,273,1779563064798,1779563064798,delta,"0,0.05"
1779563064819,1779563064842,274,1779563064802,1779563064802,delta,"0,0.05"
1779563064853,1779563064875,275,1779563064837,1779563064837,delta,"0,0.05"
1779563064897,1779563064912,276,1779563064880,1779563064880,delta,"0,0.05"
1779563064930,1779563064966,277,1779563064913,1779563064913,delta,"0,0.05"
1779563064964,1779563064966,278,1779563064947,1779563064947,delta,"0,0.05"
1779563065006,1779563065041,279,1779563064988,1779563064988,delta,"0,0.05"
1779563065041,1779563065041,280,1779563065024,1779563065024,delta,"0,0.05"
1779563065076,1779563065096,281,1779563065059,1779563065059,delta,"0,0.05"
1779563065111,1779563065132,282,1779563065093,1779563065093,delta,"0,0.05"
1779563065144,1779563065170,283,1779563065127,1779563065127,delta,"0,0.05"
1779563065178,1779563065224,284,1779563065162,1779563065162,delta,"0,0.05"
1779563065214,1779563065224,285,1779563065196,1779563065196,delta,"0,0.05"
1779563065249,1779563065258,286,1779563065232,1779563065232,delta,"0,0.05"
1779563065283,1779563065295,287,1779563065266,1779563065266,delta,"0,0.05"
1779563065327,1779563065349,288,1779563065311,1779563065311,delta,"0,0.05"
1779563065360,1779563065382,289,1779563065343,1779563065343,delta,"0,0.05"
1779563065402,1779563065421,290,1779563065386,1779563065386,delta,"0,0.05"
1779563065436,1779563065475,291,1779563065419,1779563065419,delta,"0,0.05"
1779563065470,1779563065475,292,1779563065453,1779563065453,delta,"0,0.05"
1779563065504,1779563065509,293,1779563065488,1779563065488,delta,"0,0.05"
1779563065539,1779563065547,294,1779563065522,1779563065522,delta,"0,0.05"
1779563065573,1779563065600,295,1779563065557,1779563065557,delta,"0,0.05"
1779563065608,1779563065633,296,1779563065591,1779563065591,delta,"0,0.05"
1779563065642,1779563065671,297,1779563065625,1779563065625,delta,"0,0.05"
1779563065677,1779563065724,298,1779563065660,1779563065660,delta,"0,0.05"
1779563065711,1779563065724,299,1779563065694,1779563065694,delta,"0,0.05"
1779563065747,1779563065757,300,1779563065730,1779563065730,delta,"0,0.05"
1779563065781,1779563065794,301,1779563065764,1779563065764,delta,"0,0.05"
1779563065823,1779563065848,302,1779563065807,1779563065807,delta,"0,0.05"
1779563065899,1779563065919,303,1779563065882,1779563065882,delta,"0,0.05"
1779563065902,1779563065919,304,1779563065885,1779563065885,delta,"0,0.05"
1779563065936,1779563065974,305,1779563065919,1779563065919,delta,"0,0.05"
1779563065970,1779563065974,306,1779563065953,1779563065953,delta,"0,0.05"
1779563066014,1779563066045,307,1779563065996,1779563065996,delta,"0,0.05"
1779563066048,1779563066099,308,1779563066031,1779563066031,delta,"0,0.05"
1779563066081,1779563066099,309,1779563066064,1779563066064,delta,"0,0.05"
1779563066116,1779563066132,310,1779563066099,1779563066099,delta,"0,0.05"
1779563066150,1779563066171,311,1779563066133,1779563066133,delta,"0,0.05"
1779563066184,1779563066226,312,1779563066168,1779563066168,delta,"0,0.05"
1779563066226,1779563066226,313,1779563066202,1779563066202,delta,"0,0.05"
1779563066254,1779563066259,314,1779563066237,1779563066237,delta,"0,0.05"
1779563066328,1779563066351,315,1779563066312,1779563066312,delta,"0,0.05"
1779563066332,1779563066351,316,1779563066315,1779563066315,delta,"0,0.05"
1779563066366,1779563066384,317,1779563066350,1779563066350,delta,"0,0.05"
1779563066412,1779563066423,318,1779563066396,1779563066396,delta,"0,0.05"
1779563066450,1779563066476,319,1779563066433,1779563066433,delta,"0,0.05"
1779563066488,1779563066514,320,1779563066472,1779563066472,delta,"0,0.05"
1779563066527,1779563066552,321,1779563066511,1779563066511,delta,"0,0.05"
1779563066566,1779563066605,322,1779563066549,1779563066549,delta,"0,0.05"
1779563066603,1779563066605,323,1779563066587,1779563066587,delta,"0,0.05"
1779563066642,1779563066676,324,1779563066624,1779563066624,delta,"0,0.05"
1779563066675,1779563066676,325,1779563066658,1779563066658,delta,"0,0.05"
1779563066709,1779563066729,326,1779563066692,1779563066692,delta,"0,0.05"
1779563066743,1779563066763,327,1779563066727,1779563066727,delta,"0,0.05"
1779563066778,1779563066800,328,1779563066762,1779563066762,delta,"0,0.05"
1779563066813,1779563066854,329,1779563066797,1779563066797,delta,"0,0.05"
1779563066856,1779563066886,330,1779563066840,1779563066840,delta,"0,0.05"
1779563066889,1779563066926,331,1779563066873,1779563066873,delta,"0,0.05"
1779563066933,1779563066980,332,1779563066916,1779563066916,delta,"0,0.05"
1779563066968,1779563066980,333,1779563066951,1779563066951,delta,"0,0.05"
1779563067001,1779563067013,334,1779563066985,1779563066985,delta,"0,0.05"
1779563067044,1779563067051,335,1779563067027,1779563067027,delta,"0,0.05"
1779563067077,1779563067105,336,1779563067061,1779563067061,delta,"0,0.05"
1779563067112,1779563067139,337,1779563067095,1779563067095,delta,"0,0.05"
1779563067145,1779563067177,338,1779563067129,1779563067129,delta,"0,0.05"
1779563067180,1779563067230,339,1779563067163,1779563067163,delta,"0,0.05"
1779563067214,1779563067231,340,1779563067198,1779563067198,delta,"0,0.05"
1779563067250,1779563067263,341,1779563067233,1779563067233,delta,"0,0.05"
1779563067283,1779563067302,342,1779563067266,1779563067266,delta,"0,0.05"
1779563067318,1779563067356,343,1779563067301,1779563067301,delta,"0,0.05"
1779563067363,1779563067389,344,1779563067346,1779563067346,delta,"0,0.05"
1779563067396,1779563067428,345,1779563067379,1779563067379,delta,"0,0.05"
1779563067430,1779563067482,346,1779563067414,1779563067414,delta,"0,0.05"
1779563067472,1779563067482,347,1779563067456,1779563067456,delta,"0,0.05"
1779563067506,1779563067515,348,1779563067489,1779563067489,delta,"0,0.05"
1779563067540,1779563067553,349,1779563067523,1779563067523,delta,"0,0.05"
1779563067574,1779563067606,350,1779563067557,1779563067557,delta,"0,0.05"
1779563067608,1779563067641,351,1779563067592,1779563067592,delta,"0,0.05"
1779563067643,1779563067679,352,1779563067626,1779563067626,delta,"0,0.05"
1779563067677,1779563067679,353,1779563067660,1779563067660,delta,"0,0.05"
1779563067711,1779563067733,354,1779563067694,1779563067694,delta,"0,0.05"
1779563067745,1779563067767,355,1779563067729,1779563067729,delta,"0,0.05"
1779563067780,1779563067806,356,1779563067763,1779563067763,delta,"0,0.05"
1779563067855,1779563067860,357,1779563067838,1779563067838,delta,"0,0.05"
1779563067858,1779563067860,358,1779563067842,1779563067842,delta,"0,0.05"
1779563067892,1779563067893,359,1779563067875,1779563067875,delta,"0,0.05"
1779563067934,1779563067985,360,1779563067918,1779563067918,delta,"0,0.05"
1779563067968,1779563067985,361,1779563067951,1779563067951,delta,"0,0.05"
1779563068002,1779563068021,362,1779563067986,1779563067986,delta,"0,0.05"
1779563068044,1779563068060,363,1779563068028,1779563068028,delta,"0,0.05"
1779563068079,1779563068114,364,1779563068062,1779563068062,delta,"0,0.05"
1779563068113,1779563068114,365,1779563068096,1779563068096,delta,"0,0.05"
1779563068148,1779563068184,366,1779563068131,1779563068131,delta,"0,0.05"
1779563068182,1779563068184,367,1779563068164,1779563068164,delta,"0,0.05"
1779563068216,1779563068238,368,1779563068199,1779563068199,delta,"0,0.05"
1779563068250,1779563068274,369,1779563068233,1779563068233,delta,"0,0.05"
1779563068284,1779563068315,370,1779563068267,1779563068267,delta,"0,0.05"
1779563068320,1779563068370,371,1779563068303,1779563068303,delta,"0,0.05"
1779563068395,1779563068402,372,1779563068378,1779563068378,delta,"0,0.05"
1779563068399,1779563068402,373,1779563068383,1779563068383,delta,"0,0.05"
1779563068434,1779563068439,374,1779563068417,1779563068417,delta,"0,0.05"
1779563068477,1779563068493,375,1779563068459,1779563068459,delta,"0,0.05"
