seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
193,3,1779575438603,1779575438603,1779575438609,1779575438616,1779575438616,1779575438637,1779575438706,34,0,7,27,69,103,27.6544
195,4,1779575438636,1779575438636,1779575438642,1779575438651,1779575438692,1779575438706,1779575438711,70,41,9,20,5,75,30.5318
196,7,1779575438744,1779575438744,1779575438750,1779575438753,1779575438753,1779575438777,1779575438811,33,0,3,30,34,67,31.2408
197,8,1779575438777,1779575438777,1779575438783,1779575438790,1779575438790,1779575438810,1779575438843,33,0,7,26,33,66,29.5001
198,9,1779575438810,1779575438810,1779575438818,1779575438831,1779575438831,1779575438843,1779575438875,33,0,13,20,32,65,28.3187
199,11,1779575438875,1779575438875,1779575438883,1779575438893,1779575438893,1779575438909,1779575438982,34,0,10,24,73,107,29.2985
201,12,1779575438909,1779575438909,1779575438915,1779575438929,1779575438970,1779575438982,1779575438986,73,41,14,18,4,77,32.0188
202,14,1779575438986,1779575438986,1779575438991,1779575439032,1779575439032,1779575439056,1779575439102,70,0,41,29,46,116,33.4141
203,15,1779575439056,1779575439056,1779575439062,1779575439067,1779575439067,1779575439102,1779575439107,46,0,5,41,5,51,33.3264
204,16,1779575439102,1779575439102,1779575439108,1779575439108,1779575439108,1779575439107,1779575439140,5,0,0,5,33,38,31.4915
205,18,1779575439140,1779575439140,1779575439146,1779575439169,1779575439169,1779575439177,1779575439210,37,0,23,14,33,70,29.9594
206,19,1779575439177,1779575439177,1779575439183,1779575439204,1779575439204,1779575439210,1779575439243,33,0,21,12,33,66,28.1386
207,20,1779575439210,1779575439210,1779575439216,1779575439244,1779575439244,1779575439243,1779575439275,33,0,28,5,32,65,26.9149
208,22,1779575439275,1779575439275,1779575439281,1779575439306,1779575439306,1779575439308,1779575439341,33,0,25,8,33,66,25.3847
209,23,1779575439308,1779575439308,1779575439314,1779575439340,1779575439340,1779575439341,1779575439374,33,0,26,7,33,66,24.0016
210,25,1779575439373,1779575439373,1779575439380,1779575439381,1779575439381,1779575439406,1779575439482,33,0,1,32,76,109,26.7021
212,26,1779575439406,1779575439406,1779575439412,1779575439442,1779575439477,1779575439482,1779575439486,76,35,30,11,4,80,30.6596
213,28,1779575439485,1779575439486,1779575439491,1779575439518,1779575439518,1779575439523,1779575439564,37,0,27,10,41,78,30.9604
215,30,1779575439564,1779575439564,1779575439570,1779575439578,1779575439613,1779575439644,1779575439648,80,35,8,37,4,84,29.4969
216,32,1779575439647,1779575439647,1779575439653,1779575439654,1779575439654,1779575439684,1779575439753,37,0,1,36,69,106,31.4912
218,33,1779575439682,1779575439683,1779575439689,1779575439715,1779575439750,1779575439753,1779575439757,70,35,26,9,4,74,35.1816
219,35,1779575439756,1779575439757,1779575439763,1779575439792,1779575439793,1779575439790,1779575439824,33,1,29,3,34,67,34.4922
220,37,1779575439823,1779575439823,1779575439830,1779575439855,1779575439856,1779575439857,1779575439889,34,1,25,8,32,66,32.4341
221,38,1779575439856,1779575439856,1779575439862,1779575439890,1779575439890,1779575439923,1779575439956,67,0,28,39,33,100,32.2333
222,40,1779575439922,1779575439922,1779575439928,1779575439931,1779575439931,1779575439956,1779575439997,34,0,3,31,41,75,30.5360
223,41,1779575439955,1779575439955,1779575439961,1779575439992,1779575439992,1779575439997,1779575440066,42,0,31,11,69,111,29.0511
225,42,1779575439996,1779575439996,1779575440002,1779575440027,1779575440067,1779575440066,1779575440102,70,40,25,5,36,106,29.6035
226,45,1779575440106,1779575440106,1779575440112,1779575440128,1779575440129,1779575440140,1779575440174,34,1,16,17,34,68,28.2591
227,46,1779575440140,1779575440140,1779575440146,1779575440163,1779575440163,1779575440174,1779575440207,34,0,17,17,33,67,26.5917
228,47,1779575440173,1779575440173,1779575440179,1779575440205,1779575440205,1779575440207,1779575440239,34,0,26,8,32,66,25.5548
229,49,1779575440239,1779575440239,1779575440245,1779575440266,1779575440266,1779575440272,1779575440305,33,0,21,12,33,66,24.1354
230,50,1779575440272,1779575440272,1779575440278,1779575440300,1779575440300,1779575440305,1779575440337,33,0,22,11,32,65,22.7228
231,51,1779575440305,1779575440305,1779575440311,1779575440341,1779575440341,1779575440370,1779575440403,65,0,30,35,33,98,22.8402
232,53,1779575440369,1779575440369,1779575440376,1779575440402,1779575440403,1779575440403,1779575440436,34,1,26,7,33,67,23.2997
233,54,1779575440403,1779575440403,1779575440409,1779575440437,1779575440437,1779575440436,1779575440469,33,0,28,5,33,66,21.9948
234,56,1779575440469,1779575440469,1779575440475,1779575440477,1779575440477,1779575440510,1779575440541,41,0,2,39,31,72,22.4923
235,57,1779575440510,1779575440510,1779575440516,1779575440539,1779575440539,1779575440541,1779575440583,31,0,23,8,42,73,22.3025
236,58,1779575440541,1779575440541,1779575440547,1779575440573,1779575440574,1779575440583,1779575440653,42,1,26,15,70,112,22.9951
237,59,1779575440582,1779575440582,1779575440588,1779575440614,1779575440614,1779575440653,1779575440657,71,0,26,45,4,75,23.6375
238,61,1779575440657,1779575440657,1779575440662,1779575440675,1779575440675,1779575440690,1779575440724,33,0,13,20,34,67,22.3691
239,62,1779575440690,1779575440690,1779575440696,1779575440709,1779575440709,1779575440724,1779575440794,34,0,13,21,70,104,23.1045
240,63,1779575440724,1779575440724,1779575440730,1779575440750,1779575440751,1779575440794,1779575440797,70,1,20,49,3,73,24.0212
241,65,1779575440797,1779575440797,1779575440805,1779575440812,1779575440812,1779575440831,1779575440864,34,0,7,27,33,67,22.9606
