Time_sec,ExpectedPos,ActualPos
0.0000,2.9916,2.9916
0.0690,2.9416,2.9416
0.1400,2.7916,2.7916
0.1730,2.7416,2.7416
0.2060,2.6916,2.6916
0.2720,2.5916,2.5916
0.3450,2.5416,2.5416
0.4190,2.4416,2.4416
0.4650,2.3916,2.3916
0.4700,2.3416,2.3416
0.5400,2.2416,2.2416
0.5730,2.1916,2.1916
0.6060,2.1416,2.1416
0.6710,2.0416,2.0416
0.7040,1.9916,1.9916
0.7690,1.8916,1.8916
0.8450,1.8416,1.8416
0.8860,1.7416,1.7416
1.0070,1.6416,1.6416
1.0470,1.5416,1.5416
1.1160,1.4916,1.4916
1.1530,1.3916,1.3916
1.2200,1.2916,1.2916
1.2860,1.2416,1.2416
1.3190,1.1416,1.1416
1.3600,1.0916,1.0916
1.4290,1.0416,1.0416
1.5030,0.8916,0.8916
1.5370,0.8416,0.8416
1.5700,0.7916,0.7916
1.6350,0.6916,0.6916
1.6680,0.6416,0.6416
1.7330,0.5916,0.5916
1.7660,0.4916,0.4916
1.7990,0.4416,0.4416
1.8730,0.3416,0.3416
1.9040,0.2916,0.2916
1.9460,0.2416,0.2416
2.0160,0.1916,0.1916
2.0530,0.0916,0.0916
2.0870,0.0416,0.0416
2.1570,-0.0084,-0.0084
2.1940,-0.1084,-0.1084
2.2270,-0.1584,-0.1584
2.2600,-0.2084,-0.2084
2.3260,-0.3084,-0.3084
2.3600,-0.3584,-0.3584
2.4010,-0.4084,-0.4084
2.4740,-0.5084,-0.5084
2.5420,-0.5584,-0.5584
2.6150,-0.7084,-0.7084
2.6470,-0.7584,-0.7584
2.6790,-0.8084,-0.8084
2.7450,-0.9084,-0.9084
2.7770,-0.9584,-0.9584
2.8100,-1.0084,-1.0084
2.8840,-1.1084,-1.1084
2.9170,-1.1584,-1.1584
2.9570,-1.2084,-1.2084
3.0610,-1.3084,-1.3084
3.0980,-1.4084,-1.4084
3.1640,-1.5084,-1.5084
3.2330,-1.5584,-1.5584
3.3020,-1.7084,-1.7084
3.3370,-1.7584,-1.7584
3.3690,-1.8084,-1.8084
3.4800,-1.9084,-1.9084
3.5150,-2.0084,-2.0084
3.5820,-2.0584,-2.0584
3.6190,-2.1584,-2.1584
3.6520,-2.2084,-2.2084
3.7180,-2.3084,-2.3084
3.7500,-2.3584,-2.3584
3.8170,-2.4584,-2.4584
3.8490,-2.5084,-2.5084
3.8820,-2.5584,-2.5584
3.9230,-2.6084,-2.6084
3.9960,-2.7084,-2.7084
4.0350,-2.7584,-2.7584
4.1000,-2.8084,-2.8084
4.1380,-2.9084,-2.9084
4.1700,-2.9584,-2.9584
4.2720,-3.0584,-3.0584
4.3100,-3.1584,-3.1584
4.3780,-3.2084,-3.2084
4.4100,-3.3084,-3.3084
4.4540,-3.3584,-3.3584
4.5230,-3.4084,-3.4084
4.5610,-3.5084,-3.5084
4.6270,-3.5584,-3.5584
4.6980,-3.7084,-3.7084
4.7310,-3.7584,-3.7584
4.7630,-3.8084,-3.8084
4.8290,-3.9084,-3.9084
