Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0340,2.9916,2.9916
0.1610,2.8416,2.8416
0.2000,2.7916,2.7916
0.2520,2.6916,2.6916
0.2870,2.6416,2.6416
0.3270,2.5916,2.5916
0.3790,2.5416,2.5416
0.4170,2.4916,2.4916
0.4590,2.3916,2.3916
0.5120,2.3416,2.3416
0.6390,2.1416,2.1416
0.6720,2.0916,2.0916
0.7130,2.0416,2.0416
0.7660,1.9416,1.9416
0.8010,1.8916,1.8916
0.8410,1.8416,1.8416
0.8930,1.7416,1.7416
0.9270,1.6916,1.6916
0.9670,1.6416,1.6416
1.0190,1.5416,1.5416
1.0520,1.4916,1.4916
1.1430,1.3916,1.3916
1.1770,1.3416,1.3416
1.2170,1.2916,1.2916
1.2700,1.1916,1.1916
1.3020,1.1416,1.1416
1.3410,1.0916,1.0916
1.3940,0.9916,0.9916
1.4280,0.9416,0.9416
1.4680,0.8916,0.8916
1.5200,0.7916,0.7916
1.5540,0.7416,0.7416
1.6030,0.6916,0.6916
1.6700,0.5916,0.5916
1.7160,0.5416,0.5416
1.7600,0.4416,0.4416
1.8250,0.3916,0.3916
1.8600,0.2916,0.2916
1.9030,0.2416,0.2416
1.9560,0.1416,0.1416
2.0280,0.0416,0.0416
2.1540,-0.1084,-0.1084
2.2050,-0.2084,-0.2084
2.2370,-0.2584,-0.2584
2.2760,-0.3084,-0.3084
2.3300,-0.4084,-0.4084
2.3620,-0.4584,-0.4584
2.4000,-0.5084,-0.5084
2.4540,-0.5584,-0.5584
2.4870,-0.6084,-0.6084
2.5260,-0.7084,-0.7084
2.6510,-0.8584,-0.8584
2.7030,-0.9084,-0.9084
2.7360,-1.0084,-1.0084
2.7750,-1.0584,-1.0584
2.8260,-1.1084,-1.1084
2.8700,-1.2084,-1.2084
2.9100,-1.2584,-1.2584
2.9640,-1.3584,-1.3584
2.9970,-1.4084,-1.4084
3.0350,-1.4584,-1.4584
3.0870,-1.5084,-1.5084
3.1210,-1.5584,-1.5584
3.1590,-1.6084,-1.6084
3.2110,-1.7084,-1.7084
3.2450,-1.7584,-1.7584
3.2840,-1.8084,-1.8084
3.3360,-1.9084,-1.9084
3.3690,-1.9584,-1.9584
3.4070,-2.0084,-2.0084
3.4590,-2.0584,-2.0584
3.4910,-2.1584,-2.1584
3.5300,-2.2084,-2.2084
3.5870,-2.2584,-2.2584
3.6310,-2.3584,-2.3584
3.6840,-2.4084,-2.4084
3.7470,-2.5084,-2.5084
3.7890,-2.5584,-2.5584
3.8290,-2.6084,-2.6084
3.8800,-2.7084,-2.7084
3.9120,-2.7584,-2.7584
3.9520,-2.8084,-2.8084
4.0060,-2.9084,-2.9084
4.0380,-2.9584,-2.9584
4.0770,-3.0084,-3.0084
4.1290,-3.0584,-3.0584
4.1620,-3.1084,-3.1084
4.2040,-3.2084,-3.2084
4.2630,-3.2584,-3.2584
4.3030,-3.3584,-3.3584
4.3510,-3.4084,-3.4084
4.4100,-3.5084,-3.5084
4.4440,-3.5584,-3.5584
4.4830,-3.6084,-3.6084
4.5350,-3.7084,-3.7084
4.5690,-3.7584,-3.7584
4.6070,-3.8084,-3.8084
4.6610,-3.9084,-3.9084
4.6980,-3.9584,-3.9584
4.7360,-4.0084,-4.0084
4.7900,-4.0584,-4.0584
4.8260,-4.1084,-4.1084
4.8660,-4.1584,-4.1584
4.9180,-4.2584,-4.2584
4.9550,-4.3084,-4.3084
4.9950,-4.3584,-4.3584
5.0520,-4.4584,-4.4584
5.0870,-4.5084,-4.5084
5.1250,-4.5584,-4.5584
5.1790,-4.6584,-4.6584
5.2120,-4.7084,-4.7084
5.2490,-4.7584,-4.7584
5.3000,-4.8084,-4.8084
5.3330,-4.8584,-4.8584
5.3740,-4.9584,-4.9584
5.4270,-5.0084,-5.0084
5.4590,-5.0584,-5.0584
5.4990,-5.1584,-5.1584
5.5590,-5.2084,-5.2084
5.5910,-5.2584,-5.2584
5.6340,-5.3584,-5.3584
5.6850,-5.4084,-5.4084
5.7180,-5.4584,-5.4584
5.7590,-5.5084,-5.5084
5.8100,-5.6084,-5.6084
5.8410,-5.6584,-5.6584
5.8800,-5.7084,-5.7084
5.9330,-5.7584,-5.7584
5.9670,-5.8084,-5.8084
6.0050,-5.9084,-5.9084
6.0570,-5.9584,-5.9584
6.0900,-6.0084,-6.0084
6.2160,-6.2084,-6.2084
6.2560,-6.2584,-6.2584
6.3080,-6.3584,-6.3584
6.3410,-6.4084,-6.4084
6.3790,-6.4584,-6.4584
