seq,cmd_seq_echo,T0_ms,T1_ms,T3_ns,TQ_ms,T4_ns,T6_ms,T7_ms,RTT_ms,Processing_ns,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
129,72,1779559393100,1779559393100,1779559393109,1779559393140,1779559393140,1779559393132,1779559393135,32,0,31,1,3,35,11.5330
130,74,1779559393168,1779559393168,1779559393177,1779559393178,1779559393178,1779559393170,1779559393203,2,0,1,1,33,35,12.7236
131,75,1779559393203,1779559393203,1779559393212,1779559393232,1779559393232,1779559393224,1779559393237,21,0,20,1,13,34,13.1686
132,76,1779559393237,1779559393237,1779559393246,1779559393264,1779559393264,1779559393257,1779559393272,20,0,18,2,15,35,12.4355
133,77,1779559393272,1779559393272,1779559393281,1779559393302,1779559393302,1779559393295,1779559393306,23,0,21,2,11,34,11.8322
134,79,1779559393340,1779559393340,1779559393349,1779559393356,1779559393356,1779559393348,1779559393375,8,0,7,1,27,35,12.0082
135,80,1779559393375,1779559393375,1779559393383,1779559393389,1779559393389,1779559393382,1779559393420,7,0,6,1,38,45,11.9343
137,82,1779559393453,1779559393453,1779559393462,1779559393483,1779559393483,1779559393476,1779559393486,23,0,21,2,10,33,12.1412
138,83,1779559393486,1779559393486,1779559393495,1779559393516,1779559393516,1779559393508,1779559393528,22,0,21,1,20,42,11.9883
139,84,1779559393528,1779559393528,1779559393537,1779559393554,1779559393554,1779559393546,1779559393561,18,0,17,1,15,33,11.5656
140,86,1779559393596,1779559393596,1779559393605,1779559393608,1779559393608,1779559393600,1779559393630,4,0,3,1,30,34,11.7520
141,87,1779559393630,1779559393630,1779559393639,1779559393641,1779559393641,1779559393634,1779559393664,4,0,2,2,30,34,11.1173
142,88,1779559393664,1779559393664,1779559393673,1779559393679,1779559393679,1779559393671,1779559393698,7,0,6,1,27,34,10.6691
143,89,1779559393698,1779559393698,1779559393708,1779559393733,1779559393733,1779559393726,1779559393733,28,0,25,3,7,35,11.2267
144,90,1779559393733,1779559393733,1779559393742,1779559393766,1779559393766,1779559393758,1779559393767,25,0,24,1,9,34,10.5794
145,91,1779559393767,1779559393767,1779559393775,1779559393804,1779559393804,1779559393796,1779559393801,29,0,29,0,5,34,10.1179
