timestamp_utc,channel_label,channel_state,bytesSent,bytesReceived,messagesSent,messagesReceived,delta_bytesSent,delta_bytesReceived,delta_msgsSent,delta_msgsRecv,throughput_send_kbps,throughput_recv_kbps,transport_bytesSent,transport_bytesRecv,transport_throughput_send_kbps,transport_throughput_recv_kbps,ice_rtt_ms,ice_availableOutBitrate_kbps
2026-05-23T21:57:05.5902210Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:57:05.5902210Z,robot_state,open,0,4642,0,25,0,4642,0,25,0.00,37.14,0,0,N/A,N/A,0.00,0.00
2026-05-23T21:57:06.6677190Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:06.6677190Z,robot_state,open,0,9292,0,50,0,4650,0,25,0.00,37.20,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:07.7457810Z,commands,open,0,0,0,0,0,0,0,0,0.00,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:07.7457810Z,robot_state,open,0,14128,0,76,0,4836,0,26,0.00,38.69,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:08.8297430Z,commands,open,340,0,5,0,340,0,5,0,2.72,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:08.8297430Z,robot_state,open,0,18970,0,101,0,4842,0,25,0.00,38.74,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:09.8662780Z,commands,open,2199,0,32,0,1859,0,27,0,14.87,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:09.8662780Z,robot_state,open,0,24873,0,125,0,5903,0,24,0.00,47.22,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:10.9429380Z,commands,open,4062,0,59,0,1863,0,27,0,14.90,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:10.9429380Z,robot_state,open,0,30794,0,149,0,5921,0,24,0.00,47.37,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:12.0358570Z,commands,open,6063,0,88,0,2001,0,29,0,16.01,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:12.0358570Z,robot_state,open,0,36945,0,174,0,6151,0,25,0.00,49.21,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:13.1010790Z,commands,open,8012,0,116,0,1949,0,28,0,15.59,0.00,0,0,N/A,N/A,1.00,0.00
2026-05-23T21:57:13.1010790Z,robot_state,open,0,42894,0,198,0,5949,0,24,0.00,47.59,0,0,N/A,N/A,1.00,0.00
