t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779575633106,1779575633163,56,1779575633100,1779575633101,delta,"0,0.05"
1779575633189,1779575633199,57,1779575633183,1779575633183,delta,"0,0.05"
1779575633193,1779575633199,58,1779575633188,1779575633188,delta,"0,0.05"
1779575633229,1779575633241,59,1779575633221,1779575633221,delta,"0,0.05"
1779575633267,1779575633303,60,1779575633261,1779575633261,delta,"0,0.05"
1779575633298,1779575633303,61,1779575633292,1779575633292,delta,"0,0.05"
1779575633330,1779575633337,62,1779575633325,1779575633325,delta,"0,0.05"
1779575633363,1779575633379,63,1779575633358,1779575633358,delta,"0,0.05"
1779575633396,1779575633440,64,1779575633391,1779575633391,delta,"0,0.05"
1779575633429,1779575633440,65,1779575633423,1779575633423,delta,"0,0.05"
1779575633461,1779575633474,66,1779575633456,1779575633456,delta,"0,0.05"
1779575633494,1779575633516,67,1779575633488,1779575633488,delta,"0,0.05"
1779575633527,1779575633578,68,1779575633521,1779575633521,delta,"0,0.05"
1779575633560,1779575633578,69,1779575633554,1779575633554,delta,"0,0.05"
1779575633592,1779575633612,70,1779575633586,1779575633586,delta,"0,0.05"
1779575633625,1779575633653,71,1779575633620,1779575633620,delta,"0,0.05"
1779575633698,1779575633714,72,1779575633692,1779575633692,delta,"0,0.05"
1779575633702,1779575633714,73,1779575633696,1779575633696,delta,"0,0.05"
1779575633734,1779575633752,74,1779575633729,1779575633729,delta,"0,0.05"
1779575633776,1779575633792,75,1779575633770,1779575633770,delta,"0,0.05"
1779575633806,1779575633853,76,1779575633800,1779575633800,delta,"0,0.05"
1779575633839,1779575633853,77,1779575633833,1779575633833,delta,"0,0.05"
1779575633872,1779575633887,78,1779575633866,1779575633866,delta,"0,0.05"
1779575633905,1779575633928,79,1779575633899,1779575633899,delta,"0,0.05"
1779575633937,1779575633990,80,1779575633932,1779575633932,delta,"0,0.05"
1779575633970,1779575633990,81,1779575633964,1779575633964,delta,"0,0.05"
1779575634002,1779575634024,82,1779575633997,1779575633997,delta,"0,0.05"
1779575634035,1779575634064,83,1779575634030,1779575634030,delta,"0,0.05"
1779575634068,1779575634126,84,1779575634062,1779575634062,delta,"0,0.05"
1779575634149,1779575634160,85,1779575634143,1779575634143,delta,"0,0.05"
1779575634152,1779575634160,86,1779575634146,1779575634146,delta,"0,0.05"
1779575634186,1779575634201,87,1779575634181,1779575634181,delta,"0,0.05"
1779575634227,1779575634262,88,1779575634221,1779575634221,delta,"0,0.05"
1779575634258,1779575634262,89,1779575634253,1779575634253,delta,"0,0.05"
1779575634291,1779575634296,90,1779575634285,1779575634285,delta,"0,0.05"
1779575634324,1779575634337,91,1779575634319,1779575634319,delta,"0,0.05"
1779575634356,1779575634398,92,1779575634351,1779575634351,delta,"0,0.05"
1779575634390,1779575634398,93,1779575634383,1779575634384,delta,"0,0.05"
1779575634421,1779575634435,94,1779575634416,1779575634416,delta,"0,0.05"
1779575634454,1779575634477,95,1779575634449,1779575634449,delta,"0,0.05"
1779575634487,1779575634539,96,1779575634482,1779575634482,delta,"0,0.05"
1779575634520,1779575634539,97,1779575634514,1779575634514,delta,"0,0.05"
1779575634552,1779575634574,98,1779575634547,1779575634547,delta,"0,0.05"
1779575634585,1779575634615,99,1779575634580,1779575634580,delta,"0,0.05"
1779575634617,1779575634676,100,1779575634612,1779575634612,delta,"0,0.05"
1779575634651,1779575634676,101,1779575634645,1779575634645,delta,"0,0.05"
1779575634684,1779575634711,102,1779575634678,1779575634679,delta,"0,0.05"
1779575634724,1779575634753,103,1779575634718,1779575634718,delta,"0,0.05"
1779575634794,1779575634814,104,1779575634788,1779575634789,delta,"0,0.05"
1779575634798,1779575634814,105,1779575634792,1779575634792,delta,"0,0.05"
1779575634830,1779575634848,106,1779575634825,1779575634825,delta,"0,0.05"
1779575634862,1779575634889,107,1779575634857,1779575634857,delta,"0,0.05"
1779575634895,1779575634949,108,1779575634890,1779575634890,delta,"0,0.05"
1779575634928,1779575634949,109,1779575634922,1779575634922,delta,"0,0.05"
1779575634961,1779575634984,110,1779575634955,1779575634955,delta,"0,0.05"
1779575634994,1779575635024,111,1779575634988,1779575634988,delta,"0,0.05"
1779575635026,1779575635085,112,1779575635020,1779575635020,delta,"0,0.05"
1779575635058,1779575635085,113,1779575635052,1779575635052,delta,"0,0.05"
1779575635091,1779575635119,114,1779575635085,1779575635085,delta,"0,0.05"
1779575635124,1779575635159,115,1779575635118,1779575635118,delta,"0,0.05"
1779575635162,1779575635220,116,1779575635156,1779575635156,delta,"0,0.05"
1779575635245,1779575635254,117,1779575635240,1779575635240,delta,"0,0.05"
1779575635249,1779575635254,118,1779575635244,1779575635244,delta,"0,0.05"
1779575635284,1779575635294,119,1779575635278,1779575635278,delta,"0,0.05"
1779575635325,1779575635355,120,1779575635319,1779575635319,delta,"0,0.05"
1779575635356,1779575635389,121,1779575635350,1779575635350,delta,"0,0.05"
1779575635388,1779575635389,122,1779575635383,1779575635383,delta,"0,0.05"
1779575635421,1779575635429,123,1779575635416,1779575635416,delta,"0,0.05"
1779575635454,1779575635491,124,1779575635448,1779575635449,delta,"0,0.05"
1779575635486,1779575635491,125,1779575635481,1779575635481,delta,"0,0.05"
1779575635519,1779575635526,126,1779575635513,1779575635513,delta,"0,0.05"
1779575635551,1779575635568,127,1779575635546,1779575635546,delta,"0,0.05"
1779575635584,1779575635629,128,1779575635579,1779575635579,delta,"0,0.05"
1779575635617,1779575635629,129,1779575635611,1779575635611,delta,"0,0.05"
1779575635650,1779575635663,130,1779575635644,1779575635644,delta,"0,0.05"
1779575635682,1779575635703,131,1779575635677,1779575635677,delta,"0,0.05"
1779575635716,1779575635765,132,1779575635710,1779575635710,delta,"0,0.05"
1779575635755,1779575635765,133,1779575635750,1779575635750,delta,"0,0.05"
1779575635787,1779575635800,134,1779575635782,1779575635782,delta,"0,0.05"
1779575635821,1779575635843,135,1779575635815,1779575635815,delta,"0,0.05"
1779575635853,1779575635906,136,1779575635847,1779575635847,delta,"0,0.05"
1779575635886,1779575635906,137,1779575635880,1779575635880,delta,"0,0.05"
1779575635918,1779575635940,138,1779575635912,1779575635912,delta,"0,0.05"
1779575635950,1779575635981,139,1779575635945,1779575635945,delta,"0,0.05"
1779575635984,1779575636043,140,1779575635978,1779575635978,delta,"0,0.05"
1779575636016,1779575636043,141,1779575636011,1779575636011,delta,"0,0.05"
1779575636049,1779575636077,142,1779575636043,1779575636043,delta,"0,0.05"
1779575636081,1779575636118,143,1779575636076,1779575636076,delta,"0,0.05"
1779575636115,1779575636118,144,1779575636109,1779575636109,delta,"0,0.05"
1779575636147,1779575636181,145,1779575636141,1779575636141,delta,"0,0.05"
1779575636185,1779575636217,146,1779575636180,1779575636180,delta,"0,0.05"
1779575636220,1779575636258,147,1779575636214,1779575636214,delta,"0,0.05"
1779575636261,1779575636319,148,1779575636256,1779575636256,delta,"0,0.05"
1779575636336,1779575636353,149,1779575636330,1779575636330,delta,"0,0.05"
1779575636340,1779575636353,150,1779575636335,1779575636335,delta,"0,0.05"
1779575636373,1779575636395,151,1779575636368,1779575636368,delta,"0,0.05"
1779575636406,1779575636456,152,1779575636401,1779575636401,delta,"0,0.05"
1779575636440,1779575636456,153,1779575636434,1779575636434,delta,"0,0.05"
1779575636472,1779575636491,154,1779575636467,1779575636467,delta,"0,0.05"
1779575636505,1779575636532,155,1779575636499,1779575636500,delta,"0,0.05"
1779575636537,1779575636593,156,1779575636532,1779575636532,delta,"0,0.05"
1779575636570,1779575636593,157,1779575636564,1779575636564,delta,"0,0.05"
1779575636603,1779575636627,158,1779575636597,1779575636597,delta,"0,0.05"
1779575636637,1779575636668,159,1779575636630,1779575636630,delta,"0,0.05"
1779575636668,1779575636729,160,1779575636663,1779575636663,delta,"0,0.05"
1779575636701,1779575636729,161,1779575636696,1779575636696,delta,"0,0.05"
1779575636735,1779575636768,162,1779575636730,1779575636730,delta,"0,0.05"
1779575636775,1779575636809,163,1779575636769,1779575636769,delta,"0,0.05"
1779575636807,1779575636809,164,1779575636801,1779575636801,delta,"0,0.05"
1779575636847,1779575636870,165,1779575636841,1779575636842,delta,"0,0.05"
1779575636879,1779575636904,166,1779575636873,1779575636873,delta,"0,0.05"
1779575636911,1779575636945,167,1779575636905,1779575636905,delta,"0,0.05"
1779575636945,1779575636945,168,1779575636939,1779575636939,delta,"0,0.05"
1779575636977,1779575637006,169,1779575636971,1779575636971,delta,"0,0.05"
1779575637009,1779575637041,170,1779575637004,1779575637004,delta,"0,0.05"
1779575637042,1779575637081,171,1779575637036,1779575637036,delta,"0,0.05"
1779575637076,1779575637081,172,1779575637071,1779575637071,delta,"0,0.05"
1779575637107,1779575637143,173,1779575637102,1779575637102,delta,"0,0.05"
1779575637141,1779575637143,174,1779575637135,1779575637135,delta,"0,0.05"
1779575637181,1779575637219,175,1779575637175,1779575637175,delta,"0,0.05"
1779575637219,1779575637219,176,1779575637212,1779575637213,delta,"0,0.05"
1779575637290,1779575637315,177,1779575637285,1779575637285,delta,"0,0.05"
1779575637295,1779575637315,178,1779575637289,1779575637289,delta,"0,0.05"
1779575637329,1779575637356,179,1779575637323,1779575637323,delta,"0,0.05"
1779575637369,1779575637418,180,1779575637363,1779575637363,delta,"0,0.05"
1779575637436,1779575637452,181,1779575637431,1779575637431,delta,"0,0.05"
1779575637442,1779575637452,182,1779575637436,1779575637436,delta,"0,0.05"
1779575637476,1779575637493,183,1779575637470,1779575637470,delta,"0,0.05"
1779575637508,1779575637555,184,1779575637503,1779575637503,delta,"0,0.05"
1779575637542,1779575637555,185,1779575637536,1779575637536,delta,"0,0.05"
1779575637576,1779575637590,186,1779575637569,1779575637569,delta,"0,0.05"
1779575637607,1779575637632,187,1779575637601,1779575637602,delta,"0,0.05"
1779575637639,1779575637693,188,1779575637634,1779575637634,delta,"0,0.05"
1779575637672,1779575637693,189,1779575637666,1779575637667,delta,"0,0.05"
1779575637705,1779575637729,190,1779575637699,1779575637699,delta,"0,0.05"
1779575637777,1779575637831,191,1779575637772,1779575637772,delta,"0,0.05"
1779575637781,1779575637831,192,1779575637776,1779575637776,delta,"0,0.05"
1779575637815,1779575637831,193,1779575637809,1779575637809,delta,"0,0.05"
1779575637856,1779575637865,194,1779575637851,1779575637851,delta,"0,0.05"
1779575637887,1779575637906,195,1779575637881,1779575637881,delta,"0,0.05"
1779575637920,1779575637967,196,1779575637914,1779575637914,delta,"0,0.05"
1779575637952,1779575637967,197,1779575637947,1779575637947,delta,"0,0.05"
1779575637986,1779575638001,198,1779575637980,1779575637980,delta,"0,0.05"
1779575638018,1779575638042,199,1779575638012,1779575638012,delta,"0,0.05"
1779575638050,1779575638103,200,1779575638045,1779575638045,delta,"0,0.05"
1779575638083,1779575638103,201,1779575638077,1779575638077,delta,"0,0.05"
1779575638115,1779575638138,202,1779575638110,1779575638110,delta,"0,0.05"
1779575638148,1779575638179,203,1779575638142,1779575638142,delta,"0,0.05"
1779575638181,1779575638240,204,1779575638175,1779575638175,delta,"0,0.05"
1779575638221,1779575638240,205,1779575638216,1779575638216,delta,"0,0.05"
1779575638255,1779575638275,206,1779575638249,1779575638249,delta,"0,0.05"
1779575638295,1779575638317,207,1779575638290,1779575638290,delta,"0,0.05"
1779575638365,1779575638378,208,1779575638360,1779575638360,delta,"0,0.05"
1779575638369,1779575638378,209,1779575638363,1779575638364,delta,"0,0.05"
1779575638401,1779575638413,210,1779575638395,1779575638395,delta,"0,0.05"
1779575638435,1779575638453,211,1779575638429,1779575638429,delta,"0,0.05"
1779575638503,1779575638514,212,1779575638497,1779575638497,delta,"0,0.05"
1779575638506,1779575638514,213,1779575638501,1779575638501,delta,"0,0.05"
1779575638540,1779575638549,214,1779575638534,1779575638534,delta,"0,0.05"
1779575638573,1779575638591,215,1779575638568,1779575638568,delta,"0,0.05"
1779575638606,1779575638652,216,1779575638600,1779575638601,delta,"0,0.05"
1779575638639,1779575638652,217,1779575638633,1779575638633,delta,"0,0.05"
1779575638672,1779575638687,218,1779575638667,1779575638667,delta,"0,0.05"
1779575638705,1779575638728,219,1779575638699,1779575638699,delta,"0,0.05"
1779575638737,1779575638790,220,1779575638732,1779575638732,delta,"0,0.05"
1779575638771,1779575638791,221,1779575638765,1779575638765,delta,"0,0.05"
1779575638812,1779575638827,222,1779575638807,1779575638807,delta,"0,0.05"
1779575638844,1779575638868,223,1779575638838,1779575638838,delta,"0,0.05"
1779575638884,1779575638930,224,1779575638879,1779575638879,delta,"0,0.05"
1779575638915,1779575638930,225,1779575638910,1779575638910,delta,"0,0.05"
1779575638948,1779575638964,226,1779575638942,1779575638942,delta,"0,0.05"
1779575638981,1779575639006,227,1779575638975,1779575638975,delta,"0,0.05"
1779575639014,1779575639067,228,1779575639008,1779575639008,delta,"0,0.05"
1779575639046,1779575639067,229,1779575639041,1779575639041,delta,"0,0.05"
1779575639078,1779575639105,230,1779575639073,1779575639073,delta,"0,0.05"
1779575639111,1779575639146,231,1779575639106,1779575639106,delta,"0,0.05"
1779575639145,1779575639146,232,1779575639139,1779575639139,delta,"0,0.05"
1779575639180,1779575639208,233,1779575639174,1779575639174,delta,"0,0.05"
1779575639221,1779575639242,234,1779575639215,1779575639215,delta,"0,0.05"
1779575639254,1779575639284,235,1779575639248,1779575639248,delta,"0,0.05"
1779575639325,1779575639345,236,1779575639320,1779575639320,delta,"0,0.05"
1779575639330,1779575639345,237,1779575639325,1779575639325,delta,"0,0.05"
1779575639364,1779575639380,238,1779575639359,1779575639359,delta,"0,0.05"
1779575639406,1779575639421,239,1779575639401,1779575639401,delta,"0,0.05"
1779575639440,1779575639482,240,1779575639435,1779575639435,delta,"0,0.05"
1779575639477,1779575639482,241,1779575639472,1779575639472,delta,"0,0.05"
1779575639552,1779575639556,242,1779575639547,1779575639547,delta,"0,0.05"
1779575639556,1779575639556,243,1779575639551,1779575639551,delta,"0,0.05"
1779575639593,1779575639618,244,1779575639588,1779575639588,delta,"0,0.05"
1779575639630,1779575639652,245,1779575639624,1779575639624,delta,"0,0.05"
1779575639666,1779575639694,246,1779575639661,1779575639661,delta,"0,0.05"
1779575639698,1779575639755,247,1779575639692,1779575639692,delta,"0,0.05"
1779575639731,1779575639755,248,1779575639725,1779575639725,delta,"0,0.05"
1779575639764,1779575639792,249,1779575639759,1779575639759,delta,"0,0.05"
1779575639836,1779575639893,250,1779575639831,1779575639831,delta,"0,0.05"
1779575639840,1779575639893,251,1779575639835,1779575639835,delta,"0,0.05"
1779575639874,1779575639893,252,1779575639868,1779575639868,delta,"0,0.05"
1779575639915,1779575639927,253,1779575639909,1779575639909,delta,"0,0.05"
1779575639946,1779575639968,254,1779575639940,1779575639940,delta,"0,0.05"
1779575639978,1779575640029,255,1779575639973,1779575639973,delta,"0,0.05"
1779575640012,1779575640029,256,1779575640006,1779575640006,delta,"0,0.05"
1779575640045,1779575640064,257,1779575640039,1779575640039,delta,"0,0.05"
1779575640077,1779575640104,258,1779575640072,1779575640072,delta,"0,0.05"
1779575640110,1779575640167,259,1779575640104,1779575640104,delta,"0,0.05"
1779575640142,1779575640167,260,1779575640137,1779575640137,delta,"0,0.05"
1779575640175,1779575640203,261,1779575640170,1779575640170,delta,"0,0.05"
1779575640208,1779575640244,262,1779575640203,1779575640203,delta,"0,0.05"
1779575640248,1779575640305,263,1779575640243,1779575640243,delta,"0,0.05"
1779575640281,1779575640305,264,1779575640276,1779575640276,delta,"0,0.05"
1779575640314,1779575640340,265,1779575640309,1779575640309,delta,"0,0.05"
1779575640356,1779575640382,266,1779575640351,1779575640351,delta,"0,0.05"
1779575640426,1779575640444,267,1779575640421,1779575640421,delta,"0,0.05"
1779575640430,1779575640444,268,1779575640425,1779575640425,delta,"0,0.05"
1779575640463,1779575640478,269,1779575640457,1779575640457,delta,"0,0.05"
1779575640495,1779575640518,270,1779575640490,1779575640490,delta,"0,0.05"
1779575640528,1779575640580,271,1779575640522,1779575640522,delta,"0,0.05"
1779575640561,1779575640580,272,1779575640555,1779575640555,delta,"0,0.05"
1779575640630,1779575640655,273,1779575640624,1779575640624,delta,"0,0.05"
1779575640634,1779575640655,274,1779575640628,1779575640628,delta,"0,0.05"
1779575640667,1779575640717,275,1779575640661,1779575640662,delta,"0,0.05"
1779575640701,1779575640717,276,1779575640695,1779575640695,delta,"0,0.05"
1779575640733,1779575640751,277,1779575640728,1779575640728,delta,"0,0.05"
1779575640766,1779575640792,278,1779575640761,1779575640761,delta,"0,0.05"
1779575640800,1779575640853,279,1779575640794,1779575640794,delta,"0,0.05"
1779575640840,1779575640853,280,1779575640835,1779575640835,delta,"0,0.05"
1779575640872,1779575640888,281,1779575640866,1779575640867,delta,"0,0.05"
1779575640906,1779575640928,282,1779575640900,1779575640900,delta,"0,0.05"
1779575640946,1779575640989,283,1779575640940,1779575640940,delta,"0,0.05"
1779575640977,1779575640989,284,1779575640972,1779575640972,delta,"0,0.05"
1779575641010,1779575641023,285,1779575641004,1779575641004,delta,"0,0.05"
1779575641043,1779575641064,286,1779575641037,1779575641037,delta,"0,0.05"
1779575641076,1779575641125,287,1779575641070,1779575641070,delta,"0,0.05"
1779575641108,1779575641125,288,1779575641103,1779575641103,delta,"0,0.05"
1779575641141,1779575641160,289,1779575641136,1779575641136,delta,"0,0.05"
1779575641175,1779575641201,290,1779575641169,1779575641169,delta,"0,0.05"
1779575641211,1779575641262,291,1779575641206,1779575641206,delta,"0,0.05"
1779575641250,1779575641262,292,1779575641244,1779575641244,delta,"0,0.05"
1779575641284,1779575641296,293,1779575641278,1779575641278,delta,"0,0.05"
1779575641317,1779575641336,294,1779575641311,1779575641311,delta,"0,0.05"
1779575641350,1779575641398,295,1779575641344,1779575641344,delta,"0,0.05"
1779575641391,1779575641398,296,1779575641386,1779575641386,delta,"0,0.05"
1779575641461,1779575641473,297,1779575641455,1779575641456,delta,"0,0.05"
1779575641465,1779575641473,298,1779575641460,1779575641460,delta,"0,0.05"
1779575641497,1779575641534,299,1779575641492,1779575641492,delta,"0,0.05"
1779575641530,1779575641534,300,1779575641525,1779575641525,delta,"0,0.05"
1779575641563,1779575641568,301,1779575641557,1779575641557,delta,"0,0.05"
1779575641596,1779575641609,302,1779575641590,1779575641590,delta,"0,0.05"
1779575641628,1779575641672,303,1779575641623,1779575641623,delta,"0,0.05"
1779575641661,1779575641672,304,1779575641655,1779575641656,delta,"0,0.05"
1779575641729,1779575641747,305,1779575641724,1779575641724,delta,"0,0.05"
1779575641734,1779575641747,306,1779575641728,1779575641728,delta,"0,0.05"
1779575641767,1779575641809,307,1779575641762,1779575641762,delta,"0,0.05"
1779575641800,1779575641809,308,1779575641795,1779575641795,delta,"0,0.05"
1779575641835,1779575641844,309,1779575641829,1779575641829,delta,"0,0.05"
1779575641876,1779575641885,310,1779575641870,1779575641870,delta,"0,0.05"
1779575641908,1779575641946,311,1779575641902,1779575641902,delta,"0,0.05"
1779575641948,1779575641980,312,1779575641943,1779575641943,delta,"0,0.05"
1779575641980,1779575641980,313,1779575641974,1779575641974,delta,"0,0.05"
1779575642013,1779575642020,314,1779575642007,1779575642007,delta,"0,0.05"
1779575642045,1779575642082,315,1779575642040,1779575642040,delta,"0,0.05"
1779575642078,1779575642082,316,1779575642072,1779575642072,delta,"0,0.05"
1779575642110,1779575642116,317,1779575642105,1779575642105,delta,"0,0.05"
1779575642143,1779575642158,318,1779575642137,1779575642137,delta,"0,0.05"
1779575642175,1779575642218,319,1779575642170,1779575642170,delta,"0,0.05"
1779575642211,1779575642218,320,1779575642203,1779575642203,delta,"0,0.05"
1779575642243,1779575642252,321,1779575642238,1779575642238,delta,"0,0.05"
1779575642290,1779575642293,322,1779575642284,1779575642284,delta,"0,0.05"
1779575642314,1779575642354,323,1779575642308,1779575642308,delta,"0,0.05"
1779575642386,1779575642388,324,1779575642380,1779575642380,delta,"0,0.05"
1779575642389,1779575642429,325,1779575642384,1779575642384,delta,"0,0.05"
1779575642422,1779575642429,326,1779575642417,1779575642417,delta,"0,0.05"
1779575642464,1779575642490,327,1779575642458,1779575642458,delta,"0,0.05"
1779575642494,1779575642524,328,1779575642489,1779575642489,delta,"0,0.05"
1779575642527,1779575642565,329,1779575642522,1779575642522,delta,"0,0.05"
1779575642560,1779575642565,330,1779575642555,1779575642555,delta,"0,0.05"
1779575642593,1779575642626,331,1779575642587,1779575642587,delta,"0,0.05"
1779575642625,1779575642626,332,1779575642619,1779575642619,delta,"0,0.05"
1779575642658,1779575642660,333,1779575642652,1779575642652,delta,"0,0.05"
1779575642690,1779575642702,334,1779575642685,1779575642685,delta,"0,0.05"
1779575642724,1779575642763,335,1779575642719,1779575642719,delta,"0,0.05"
1779575642791,1779575642797,336,1779575642785,1779575642785,delta,"0,0.05"
1779575642794,1779575642797,337,1779575642789,1779575642789,delta,"0,0.05"
1779575642829,1779575642838,338,1779575642823,1779575642823,delta,"0,0.05"
1779575642862,1779575642899,339,1779575642856,1779575642857,delta,"0,0.05"
1779575642906,1779575642934,340,1779575642898,1779575642898,delta,"0,0.05"
1779575642974,1779575642974,341,1779575642968,1779575642968,delta,"0,0.05"
1779575642978,1779575643035,342,1779575642972,1779575642972,delta,"0,0.05"
1779575643009,1779575643035,343,1779575643004,1779575643004,delta,"0,0.05"
1779575643043,1779575643069,344,1779575643037,1779575643037,delta,"0,0.05"
1779575643075,1779575643110,345,1779575643070,1779575643070,delta,"0,0.05"
1779575643107,1779575643110,346,1779575643102,1779575643102,delta,"0,0.05"
1779575643140,1779575643171,347,1779575643134,1779575643134,delta,"0,0.05"
1779575643173,1779575643206,348,1779575643167,1779575643167,delta,"0,0.05"
1779575643206,1779575643206,349,1779575643200,1779575643200,delta,"0,0.05"
1779575643238,1779575643247,350,1779575643233,1779575643233,delta,"0,0.05"
1779575643277,1779575643308,351,1779575643271,1779575643271,delta,"0,0.05"
1779575643310,1779575643342,352,1779575643305,1779575643305,delta,"0,0.05"
1779575643343,1779575643382,353,1779575643337,1779575643337,delta,"0,0.05"
1779575643376,1779575643383,354,1779575643370,1779575643371,delta,"0,0.05"
1779575643419,1779575643444,355,1779575643413,1779575643413,delta,"0,0.05"
1779575643449,1779575643478,356,1779575643444,1779575643444,delta,"0,0.05"
1779575643490,1779575643520,357,1779575643485,1779575643485,delta,"0,0.05"
1779575643522,1779575643581,358,1779575643516,1779575643516,delta,"0,0.05"
1779575643554,1779575643581,359,1779575643548,1779575643548,delta,"0,0.05"
1779575643586,1779575643615,360,1779575643581,1779575643581,delta,"0,0.05"
1779575643619,1779575643656,361,1779575643614,1779575643614,delta,"0,0.05"
1779575643652,1779575643656,362,1779575643646,1779575643646,delta,"0,0.05"
1779575643685,1779575643716,363,1779575643679,1779575643679,delta,"0,0.05"
1779575643717,1779575643751,364,1779575643712,1779575643712,delta,"0,0.05"
1779575643750,1779575643751,365,1779575643744,1779575643744,delta,"0,0.05"
1779575643783,1779575643790,366,1779575643777,1779575643777,delta,"0,0.05"
1779575643816,1779575643854,367,1779575643810,1779575643810,delta,"0,0.05"
1779575643848,1779575643854,368,1779575643842,1779575643842,delta,"0,0.05"
1779575643925,1779575643929,369,1779575643919,1779575643919,delta,"0,0.05"
1779575643929,1779575643929,370,1779575643923,1779575643923,delta,"0,0.05"
1779575643963,1779575643990,371,1779575643957,1779575643957,delta,"0,0.05"
1779575644004,1779575644024,372,1779575643999,1779575643999,delta,"0,0.05"
1779575644035,1779575644065,373,1779575644030,1779575644030,delta,"0,0.05"
1779575644069,1779575644125,374,1779575644063,1779575644063,delta,"0,0.05"
1779575644101,1779575644125,375,1779575644096,1779575644096,delta,"0,0.05"
1779575644134,1779575644159,376,1779575644129,1779575644129,delta,"0,0.05"
