seq,cmd_seq_echo,T0_ms,T1_ms,T3_ms,TQ_ms,T4_ms,T6_ms,T7_ms,RTT_ms,Processing_ms,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
201,2,1779572021370,1779572021370,1779572021382,1779572021413,1779572021413,1779572021415,1779572021455,45,0,31,14,40,85,24.9851
203,4,1779572021455,1779572021455,1779572021466,1779572021470,1779572021504,1779572021498,1779572021539,43,34,4,5,41,84,24.0547
204,5,1779572021498,1779572021498,1779572021509,1779572021544,1779572021544,1779572021539,1779572021581,41,0,35,6,42,83,22.8737
206,7,1779572021581,1779572021581,1779572021592,1779572021602,1779572021637,1779572021659,1779572021664,78,35,10,33,5,83,22.0766
208,9,1779572021664,1779572021664,1779572021675,1779572021678,1779572021735,1779572021735,1779572021739,71,57,3,11,4,75,22.1182
209,11,1779572021739,1779572021739,1779572021751,1779572021770,1779572021770,1779572021773,1779572021806,34,0,19,15,33,67,22.5222
210,12,1779572021773,1779572021773,1779572021784,1779572021808,1779572021809,1779572021806,1779572021838,33,1,24,8,32,65,21.4271
211,14,1779572021837,1779572021837,1779572021849,1779572021865,1779572021865,1779572021870,1779572021902,33,0,16,17,32,65,20.4900
212,15,1779572021869,1779572021869,1779572021881,1779572021899,1779572021899,1779572021902,1779572021935,33,0,18,15,33,66,19.3419
213,16,1779572021902,1779572021902,1779572021914,1779572021941,1779572021942,1779572021935,1779572021967,33,1,27,5,32,65,18.7656
214,18,1779572021967,1779572021967,1779572021978,1779572021999,1779572021999,1779572022000,1779572022038,33,0,21,12,38,71,18.4497
215,19,1779572022000,1779572022000,1779572022011,1779572022035,1779572022035,1779572022038,1779572022080,38,0,24,14,42,80,17.5593
216,20,1779572022038,1779572022038,1779572022049,1779572022076,1779572022076,1779572022080,1779572022122,42,0,27,15,42,84,16.4857
218,22,1779572022121,1779572022121,1779572022133,1779572022135,1779572022170,1779572022172,1779572022206,51,35,2,14,34,85,16.0899
219,23,1779572022171,1779572022171,1779572022183,1779572022210,1779572022210,1779572022206,1779572022251,35,0,27,8,45,80,15.2341
220,25,1779572022250,1779572022250,1779572022262,1779572022268,1779572022268,1779572022289,1779572022376,39,0,6,33,87,126,18.6581
222,26,1779572022289,1779572022289,1779572022301,1779572022302,1779572022342,1779572022376,1779572022379,87,40,1,46,3,90,22.0208
223,28,1779572022379,1779572022379,1779572022391,1779572022404,1779572022404,1779572022421,1779572022464,42,0,13,29,43,85,22.1654
224,29,1779572022420,1779572022420,1779572022432,1779572022438,1779572022438,1779572022464,1779572022505,44,0,6,38,41,85,21.0199
225,30,1779572022463,1779572022463,1779572022475,1779572022478,1779572022478,1779572022504,1779572022547,41,0,3,38,43,84,20.0987
226,31,1779572022504,1779572022504,1779572022516,1779572022535,1779572022535,1779572022547,1779572022585,43,0,19,24,38,81,20.0175
227,32,1779572022547,1779572022547,1779572022558,1779572022573,1779572022573,1779572022585,1779572022626,38,0,15,23,41,79,18.9937
228,33,1779572022585,1779572022585,1779572022596,1779572022614,1779572022614,1779572022626,1779572022666,41,0,18,23,40,81,17.9034
229,34,1779572022625,1779572022625,1779572022637,1779572022672,1779572022672,1779572022666,1779572022697,41,0,35,6,31,72,18.4449
230,35,1779572022666,1779572022666,1779572022677,1779572022706,1779572022706,1779572022738,1779572022769,72,0,29,43,31,103,19.4661
231,36,1779572022697,1779572022697,1779572022709,1779572022746,1779572022746,1779572022769,1779572022802,72,0,37,35,33,105,18.7682
232,38,1779572022769,1779572022769,1779572022780,1779572022806,1779572022806,1779572022802,1779572022835,33,0,26,7,33,66,19.0982
233,39,1779572022802,1779572022802,1779572022813,1779572022841,1779572022841,1779572022835,1779572022867,33,0,28,5,32,65,18.1341
234,41,1779572022867,1779572022867,1779572022879,1779572022880,1779572022881,1779572022900,1779572022933,33,1,1,31,33,66,18.7329
235,42,1779572022900,1779572022900,1779572022911,1779572022937,1779572022938,1779572022933,1779572022966,33,1,26,6,33,66,19.0594
236,43,1779572022933,1779572022933,1779572022944,1779572022971,1779572022972,1779572022966,1779572022998,33,1,27,5,32,65,18.0968
237,45,1779572022998,1779572022998,1779572023010,1779572023012,1779572023012,1779572023031,1779572023073,33,0,2,31,42,75,19.3045
238,46,1779572023031,1779572023031,1779572023043,1779572023070,1779572023070,1779572023073,1779572023114,42,0,27,15,41,83,19.3717
239,47,1779572023073,1779572023073,1779572023084,1779572023105,1779572023105,1779572023114,1779572023195,41,0,21,20,81,122,21.1970
240,48,1779572023114,1779572023114,1779572023126,1779572023148,1779572023148,1779572023195,1779572023200,81,0,22,59,5,86,22.5232
242,50,1779572023199,1779572023199,1779572023211,1779572023238,1779572023239,1779572023239,1779572023281,40,1,27,12,42,82,21.3723
243,51,1779572023239,1779572023239,1779572023250,1779572023278,1779572023278,1779572023281,1779572023319,42,0,28,14,38,80,20.2737
245,53,1779572023318,1779572023319,1779572023330,1779572023335,1779572023369,1779572023362,1779572023401,43,34,5,4,39,82,19.3608
247,55,1779572023401,1779572023401,1779572023412,1779572023467,1779572023467,1779572023487,1779572023492,86,0,55,31,5,91,18.6425
248,56,1779572023487,1779572023487,1779572023499,1779572023502,1779572023502,1779572023533,1779572023573,46,0,3,43,40,86,20.4813
249,57,1779572023492,1779572023492,1779572023503,1779572023541,1779572023542,1779572023573,1779572023617,81,1,38,42,44,125,19.3274
250,59,1779572023573,1779572023573,1779572023586,1779572023603,1779572023603,1779572023617,1779572023693,44,0,17,27,76,120,18.9870
252,60,1779572023617,1779572023617,1779572023629,1779572023637,1779572023677,1779572023693,1779572023697,76,40,8,28,4,80,22.1655
253,62,1779572023697,1779572023697,1779572023708,1779572023734,1779572023734,1779572023730,1779572023771,33,0,26,7,41,74,22.0763
254,63,1779572023729,1779572023730,1779572023741,1779572023767,1779572023768,1779572023771,1779572023802,41,1,26,14,31,72,21.0701
255,64,1779572023771,1779572023771,1779572023782,1779572023808,1779572023808,1779572023802,1779572023835,31,0,26,5,33,64,20.0629
256,66,1779572023835,1779572023835,1779572023846,1779572023865,1779572023865,1779572023867,1779572023900,32,0,19,13,33,65,19.3224
257,67,1779572023867,1779572023867,1779572023879,1779572023899,1779572023899,1779572023900,1779572023933,33,0,20,13,33,66,18.3966
258,68,1779572023900,1779572023900,1779572023912,1779572023939,1779572023939,1779572023933,1779572023966,33,0,27,6,33,66,17.4653
259,70,1779572023966,1779572023966,1779572023978,1779572023995,1779572023995,1779572023998,1779572024031,32,0,17,15,33,65,16.6705
260,71,1779572023998,1779572023998,1779572024010,1779572024028,1779572024028,1779572024031,1779572024068,33,0,18,15,37,70,16.0600
261,72,1779572024031,1779572024031,1779572024043,1779572024069,1779572024069,1779572024068,1779572024111,37,0,26,11,43,80,15.1025
263,74,1779572024110,1779572024111,1779572024122,1779572024128,1779572024162,1779572024153,1779572024191,42,34,6,2,38,80,14.8468
264,75,1779572024152,1779572024152,1779572024164,1779572024202,1779572024202,1779572024232,1779572024310,80,0,38,42,78,158,18.7481
266,77,1779572024231,1779572024231,1779572024243,1779572024259,1779572024296,1779572024310,1779572024315,79,37,16,26,5,84,23.1032
267,79,1779572024314,1779572024314,1779572024326,1779572024335,1779572024335,1779572024354,1779572024397,40,0,9,31,43,83,24.4197
268,80,1779572024353,1779572024354,1779572024365,1779572024392,1779572024392,1779572024397,1779572024437,43,0,27,16,40,83,24.2265
269,81,1779572024396,1779572024397,1779572024408,1779572024427,1779572024427,1779572024436,1779572024486,39,0,19,20,50,89,23.7839
270,82,1779572024436,1779572024436,1779572024448,1779572024466,1779572024467,1779572024486,1779572024519,50,1,18,31,33,83,22.8421
271,83,1779572024485,1779572024485,1779572024497,1779572024524,1779572024524,1779572024519,1779572024604,34,0,27,7,85,119,23.1972
273,84,1779572024519,1779572024519,1779572024530,1779572024558,1779572024599,1779572024604,1779572024608,85,41,28,16,4,89,26.0076
274,87,1779572024644,1779572024644,1779572024656,1779572024657,1779572024657,1779572024678,1779572024720,34,0,1,33,42,76,27.6487
275,88,1779572024678,1779572024678,1779572024689,1779572024696,1779572024696,1779572024720,1779572024791,42,0,7,35,71,113,28.0082
277,89,1779572024719,1779572024719,1779572024731,1779572024736,1779572024793,1779572024791,1779572024795,72,57,5,10,4,76,32.0981
278,91,1779572024795,1779572024795,1779572024807,1779572024827,1779572024827,1779572024827,1779572024860,32,0,20,12,33,65,31.8255
279,92,1779572024827,1779572024827,1779572024838,1779572024867,1779572024867,1779572024860,1779572024892,33,0,29,4,32,65,30.1265
280,94,1779572024892,1779572024892,1779572024904,1779572024925,1779572024925,1779572024925,1779572024958,33,0,21,12,33,66,28.7613
281,95,1779572024925,1779572024925,1779572024937,1779572024959,1779572024959,1779572024958,1779572024991,33,0,22,11,33,66,27.2210
282,96,1779572024958,1779572024958,1779572024969,1779572025000,1779572025000,1779572024991,1779572025023,33,0,31,2,32,65,25.7952
283,98,1779572025023,1779572025023,1779572025035,1779572025057,1779572025057,1779572025057,1779572025098,34,0,22,12,41,75,25.2082
284,99,1779572025057,1779572025057,1779572025068,1779572025095,1779572025095,1779572025098,1779572025137,41,0,27,14,39,80,23.8026
285,100,1779572025097,1779572025097,1779572025109,1779572025134,1779572025134,1779572025137,1779572025181,40,0,25,15,44,84,22.7000
287,102,1779572025180,1779572025180,1779572025192,1779572025225,1779572025225,1779572025256,1779572025260,76,0,33,43,4,80,21.8794
289,105,1779572025298,1779572025298,1779572025310,1779572025323,1779572025323,1779572025340,1779572025379,42,0,13,29,39,81,20.9555
290,106,1779572025340,1779572025340,1779572025352,1779572025363,1779572025363,1779572025379,1779572025419,39,0,11,28,40,79,19.8017
291,107,1779572025379,1779572025379,1779572025390,1779572025403,1779572025403,1779572025418,1779572025462,39,0,13,26,44,83,18.6362
292,108,1779572025418,1779572025418,1779572025430,1779572025460,1779572025460,1779572025462,1779572025501,44,0,30,14,39,83,18.5871
293,109,1779572025461,1779572025461,1779572025473,1779572025497,1779572025497,1779572025501,1779572025544,40,0,24,16,43,83,17.7932
294,110,1779572025501,1779572025501,1779572025512,1779572025539,1779572025539,1779572025544,1779572025583,43,0,27,16,39,82,16.8051
296,112,1779572025582,1779572025582,1779572025594,1779572025597,1779572025632,1779572025625,1779572025661,43,35,3,5,36,79,16.7356
298,114,1779572025661,1779572025661,1779572025672,1779572025729,1779572025729,1779572025733,1779572025737,72,0,57,15,4,76,17.0789
299,116,1779572025737,1779572025737,1779572025749,1779572025763,1779572025763,1779572025769,1779572025847,32,0,14,18,78,110,20.8763
