Time_sec,ExpectedPos,ActualPos
0.0000,3.0916,3.0916
0.0380,2.9916,2.9916
0.0720,2.9416,2.9416
0.1040,2.8916,2.8916
0.1700,2.8416,2.8416
0.2050,2.7416,2.7416
0.2750,2.6916,2.6916
0.3510,2.5916,2.5916
0.3880,2.4916,2.4916
0.4220,2.4416,2.4416
0.4540,2.3916,2.3916
0.4940,2.3416,2.3416
0.5260,2.2916,2.2916
0.5590,2.2416,2.2416
0.6240,2.1416,2.1416
0.6570,2.0916,2.0916
0.6940,2.0416,2.0416
0.7600,1.9416,1.9416
0.8000,1.8916,1.8916
0.8710,1.8416,1.8416
0.9080,1.7416,1.7416
0.9410,1.6916,1.6916
1.0160,1.5916,1.5916
1.0830,1.5416,1.5416
1.1210,1.4416,1.4416
1.1540,1.3916,1.3916
1.1870,1.3416,1.3416
1.2530,1.2416,1.2416
1.2960,1.1916,1.1916
1.3270,1.1416,1.1416
1.3680,1.0916,1.0916
1.4320,1.0416,1.0416
1.4670,0.9416,0.9416
1.5050,0.8916,0.8916
1.5380,0.8416,0.8416
1.5740,0.7916,0.7916
1.6400,0.6916,0.6916
1.6720,0.6416,0.6416
1.7050,0.5916,0.5916
1.7710,0.4916,0.4916
1.8460,0.3916,0.3916
1.8780,0.3416,0.3416
1.9200,0.2916,0.2916
1.9510,0.2416,0.2416
2.0170,0.1416,0.1416
2.0500,0.0916,0.0916
2.0820,0.0416,0.0416
2.1470,-0.0084,-0.0084
2.1800,-0.0584,-0.0584
2.2130,-0.1584,-0.1584
2.2450,-0.2084,-0.2084
2.2780,-0.2584,-0.2584
2.3570,-0.3084,-0.3084
2.3950,-0.4084,-0.4084
2.4350,-0.4584,-0.4584
2.5070,-0.5584,-0.5584
2.5400,-0.6084,-0.6084
2.5730,-0.6584,-0.6584
2.6380,-0.7584,-0.7584
2.6710,-0.8084,-0.8084
2.7030,-0.8584,-0.8584
2.7690,-0.9584,-0.9584
2.8420,-1.0584,-1.0584
2.8730,-1.1084,-1.1084
2.9170,-1.1584,-1.1584
2.9530,-1.2084,-1.2084
2.9880,-1.2584,-1.2584
3.0260,-1.3084,-1.3084
3.0630,-1.3584,-1.3584
3.1360,-1.4584,-1.4584
3.1690,-1.5084,-1.5084
3.2370,-1.5584,-1.5584
3.2740,-1.6584,-1.6584
3.3420,-1.7084,-1.7084
3.3820,-1.8084,-1.8084
3.4130,-1.8584,-1.8584
3.4540,-1.9084,-1.9084
3.5260,-2.0084,-2.0084
3.5590,-2.0584,-2.0584
3.5910,-2.1084,-2.1084
3.6570,-2.2084,-2.2084
3.6940,-2.2584,-2.2584
3.7260,-2.3084,-2.3084
3.7580,-2.3584,-2.3584
3.7910,-2.4084,-2.4084
3.8660,-2.5084,-2.5084
3.9360,-2.5584,-2.5584
3.9730,-2.6084,-2.6084
4.0180,-2.7084,-2.7084
4.0490,-2.7584,-2.7584
4.1150,-2.8084,-2.8084
4.1480,-2.9084,-2.9084
4.1800,-2.9584,-2.9584
4.2460,-3.0584,-3.0584
4.2780,-3.1084,-3.1084
4.3560,-3.1584,-3.1584
4.4360,-3.3084,-3.3084
4.5090,-3.3584,-3.3584
4.5400,-3.4584,-3.4584
4.5740,-3.5084,-3.5084
4.6050,-3.5584,-3.5584
4.6710,-3.6584,-3.6584
4.7040,-3.7084,-3.7084
4.7360,-3.7584,-3.7584
4.8020,-3.8584,-3.8584
4.8350,-3.9084,-3.9084
4.8680,-3.9584,-3.9584
4.9090,-4.0084,-4.0084
4.9800,-4.0584,-4.0584
5.0490,-4.2084,-4.2084
5.0810,-4.2584,-4.2584
5.1130,-4.3084,-4.3084
5.1790,-4.4084,-4.4084
5.2450,-4.5084,-4.5084
5.2770,-4.5584,-4.5584
5.3110,-4.6084,-4.6084
5.3780,-4.6584,-4.6584
5.4190,-4.7584,-4.7584
5.5030,-4.8084,-4.8084
5.5440,-4.9084,-4.9084
5.5760,-4.9584,-4.9584
5.6100,-5.0084,-5.0084
5.6750,-5.1084,-5.1084
5.7080,-5.1584,-5.1584
5.7400,-5.2084,-5.2084
5.8060,-5.3084,-5.3084
5.8720,-5.4084,-5.4084
5.9130,-5.4584,-5.4584
5.9450,-5.5084,-5.5084
5.9860,-5.5584,-5.5584
6.0500,-5.6584,-5.6584
6.0830,-5.7084,-5.7084
6.1150,-5.7584,-5.7584
6.1810,-5.8584,-5.8584
6.2130,-5.9084,-5.9084
6.2450,-5.9584,-5.9584
6.3110,-6.0084,-6.0084
6.3440,-6.1084,-6.1084
6.3770,-6.1584,-6.1584
6.4180,-6.2084,-6.2084
6.4490,-6.2584,-6.2584
6.4820,-6.3084,-6.3084
6.5980,-6.4084,-6.4084
6.6340,-6.5084,-6.5084
6.6720,-6.5584,-6.5584
6.7060,-6.6084,-6.6084
6.7380,-6.6584,-6.6584
6.8030,-6.7584,-6.7584
6.8360,-6.8084,-6.8084
6.8690,-6.8584,-6.8584
6.9430,-6.9584,-6.9584
6.9740,-7.0084,-7.0084
7.0080,-7.0584,-7.0584
7.0790,-7.1084,-7.1084
7.1120,-7.1584,-7.1584
7.1440,-7.2584,-7.2584
7.1770,-7.3084,-7.3084
7.2420,-7.3584,-7.3584
7.2750,-7.4584,-7.4584
7.3080,-7.5084,-7.5084
7.3400,-7.5584,-7.5584
7.4070,-7.6084,-7.6084
7.4470,-7.7084,-7.7084
7.4780,-7.7584,-7.7584
7.5120,-7.8084,-7.8084
7.5890,-7.9084,-7.9084
7.6580,-7.9584,-7.9584
7.6940,-8.0584,-8.0584
7.7280,-8.1084,-8.1084
7.7630,-8.1584,-8.1584
7.8260,-8.2584,-8.2584
7.8590,-8.3084,-8.3084
7.8920,-8.3584,-8.3584
7.9650,-8.4584,-8.4584
8.0350,-8.5084,-8.5084
8.0710,-8.6084,-8.6084
8.1030,-8.6584,-8.6584
8.1360,-8.7084,-8.7084
8.2020,-8.8084,-8.8084
8.2340,-8.8584,-8.8584
8.2660,-8.9084,-8.9084
8.3320,-9.0084,-9.0084
8.3640,-9.0584,-9.0584
8.3970,-9.1084,-9.1084
8.4710,-9.2084,-9.2084
8.5440,-9.2584,-9.2584
8.5820,-9.3584,-9.3584
8.6140,-9.4084,-9.4084
8.6460,-9.4584,-9.4584
8.7500,-9.5584,-9.5584
8.8200,-9.7084,-9.7084
8.8540,-9.7584,-9.7584
8.8860,-9.8084,-9.8084
8.9530,-9.9084,-9.9084
8.9950,-9.9584,-9.9584
9.0650,-10.0084,-10.0084
9.1020,-10.1084,-10.1084
9.1340,-10.1584,-10.1584
9.1990,-10.2584,-10.2584
9.2320,-10.3084,-10.3084
9.2660,-10.3584,-10.3584
9.3300,-10.4584,-10.4584
9.3630,-10.5084,-10.5084
9.3960,-10.5584,-10.5584
9.4640,-10.6584,-10.6584
9.5030,-10.7084,-10.7084
9.5350,-10.7584,-10.7584
9.5770,-10.8084,-10.8084
9.6140,-10.8584,-10.8584
9.6460,-10.9084,-10.9084
9.7110,-11.0084,-11.0084
9.7450,-11.0584,-11.0584
9.8130,-11.1084,-11.1084
9.8520,-11.2084,-11.2084
9.9170,-11.3084,-11.3084
9.9500,-11.3584,-11.3584
10.0230,-11.4084,-11.4084
10.1020,-11.5584,-11.5584
10.1640,-11.6584,-11.6584
10.1970,-11.7084,-11.7084
10.2310,-11.7584,-11.7584
10.2620,-11.8084,-11.8084
10.3280,-11.9084,-11.9084
10.3600,-11.9584,-11.9584
10.3940,-12.0084,-12.0084
10.4590,-12.1084,-12.1084
10.5320,-12.1584,-12.1584
10.5700,-12.2584,-12.2584
10.6150,-12.3084,-12.3084
10.6460,-12.3584,-12.3584
10.7160,-12.4084,-12.4084
10.7490,-12.4584,-12.4584
10.7810,-12.5584,-12.5584
10.8140,-12.6084,-12.6084
10.8460,-12.6584,-12.6584
10.9150,-12.7084,-12.7084
10.9540,-12.8084,-12.8084
10.9880,-12.8584,-12.8584
11.0300,-12.9084,-12.9084
11.0620,-12.9584,-12.9584
11.0940,-13.0084,-13.0084
11.1360,-13.0584,-13.0584
11.1990,-13.1584,-13.1584
11.2320,-13.2084,-13.2084
11.2650,-13.2584,-13.2584
11.3300,-13.3584,-13.3584
11.3620,-13.4084,-13.4084
11.3950,-13.4584,-13.4584
11.4600,-13.5584,-13.5584
11.4940,-13.6084,-13.6084
11.5270,-13.6584,-13.6584
11.5680,-13.7084,-13.7084
11.6050,-13.7584,-13.7584
11.6470,-13.8084,-13.8084
11.7100,-13.8584,-13.8584
11.7440,-13.9084,-13.9084
11.7760,-14.0084,-14.0084
11.8100,-14.0584,-14.0584
11.8420,-14.1084,-14.1084
11.8740,-14.1584,-14.1584
11.9400,-14.2584,-14.2584
12.0080,-14.3084,-14.3084
12.0540,-14.4084,-14.4084
12.0870,-14.4584,-14.4584
12.1270,-14.5084,-14.5084
12.1920,-14.6084,-14.6084
12.2250,-14.6584,-14.6584
12.2570,-14.7084,-14.7084
12.3230,-14.8084,-14.8084
12.3550,-14.8584,-14.8584
12.3880,-14.9084,-14.9084
12.4530,-15.0084,-15.0084
12.4860,-15.0584,-15.0584
12.5260,-15.1085,-15.1084
12.5610,-15.1585,-15.1584
12.5970,-15.2085,-15.2084
12.6380,-15.2585,-15.2584
12.7050,-15.3585,-15.3584
12.7380,-15.4085,-15.4084
12.7700,-15.4585,-15.4584
12.8040,-15.5085,-15.5084
12.8360,-15.5585,-15.5584
12.9020,-15.6085,-15.6084
12.9380,-15.7085,-15.7084
12.9750,-15.7585,-15.7584
13.0110,-15.8085,-15.8084
13.0950,-15.8585,-15.8584
