timestamp_utc,seq,cmd_seq_echo,has_cmd,server_ts_ms,T0_input_ns,T1_send_ns,T3_isaac_recv_ns,T4_physics_ns,T5_isaac_send_ns,T6_unity_recv_ns,T7_rendered_ns,RTT_ms,Processing_ms,Network_est_ms,RenderDelay_ms,MTP_ms,Jitter_ms,NOTE_clocks
2026-05-23T22:11:31.0387800Z,2,-1,0,1779574291014,0,0,0,1779574291010000000,1779574291014000000,1779574291006000000,1779574291038000000,N/A,N/A,N/A,32.0000,N/A,0.00,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.0697920Z,3,-1,0,1779574291045,0,0,0,1779574291043000000,1779574291045000000,1779574291038000000,1779574291069000000,N/A,N/A,N/A,31.0000,N/A,0.02,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.1427350Z,4,-1,0,1779574291081,0,0,0,1779574291080000000,1779574291081000000,1779574291101000000,1779574291142000000,N/A,N/A,N/A,41.0000,N/A,2.33,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.2233690Z,5,-1,0,1779574291138,0,0,0,1779574291134000000,1779574291138000000,1779574291142000000,1779574291223000000,N/A,N/A,N/A,81.0000,N/A,3.67,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.2294280Z,7,-1,0,1779574291204,0,0,0,1779574291203000000,1779574291204000000,1779574291223000000,1779574291229000000,N/A,N/A,N/A,6.0000,N/A,7.18,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.2951880Z,8,-1,0,1779574291261,0,0,0,1779574291257000000,1779574291261000000,1779574291264000000,1779574291295000000,N/A,N/A,N/A,31.0000,N/A,7.28,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.3270260Z,9,-1,0,1779574291291,0,0,0,1779574291288000000,1779574291291000000,1779574291295000000,1779574291327000000,N/A,N/A,N/A,32.0000,N/A,6.94,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.3584180Z,10,-1,0,1779574291328,0,0,0,1779574291325000000,1779574291328000000,1779574291326000000,1779574291358000000,N/A,N/A,N/A,32.0000,N/A,6.85,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.4284850Z,12,-1,0,1779574291410,0,0,0,1779574291410000000,1779574291410000000,1779574291425000000,1779574291428000000,N/A,N/A,N/A,3.0000,N/A,7.17,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.4917770Z,13,-1,0,1779574291451,0,0,0,1779574291447000000,1779574291451000000,1779574291459000000,1779574291491000000,N/A,N/A,N/A,32.0000,N/A,8.12,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.5553830Z,15,-1,0,1779574291534,0,0,0,1779574291533000000,1779574291534000000,1779574291523000000,1779574291555000000,N/A,N/A,N/A,32.0000,N/A,8.82,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.6188780Z,16,-1,0,1779574291571,0,0,0,1779574291570000000,1779574291571000000,1779574291586000000,1779574291618000000,N/A,N/A,N/A,32.0000,N/A,9.92,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.6513300Z,17,-1,0,1779574291628,0,0,0,1779574291625000000,1779574291628000000,1779574291618000000,1779574291651000000,N/A,N/A,N/A,33.0000,N/A,10.83,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.6921710Z,18,-1,0,1779574291659,0,0,0,1779574291656000000,1779574291659000000,1779574291651000000,1779574291692000000,N/A,N/A,N/A,41.0000,N/A,10.77,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.7232720Z,19,-1,0,1779574291695,0,0,0,1779574291694000000,1779574291695000000,1779574291692000000,1779574291723000000,N/A,N/A,N/A,31.0000,N/A,10.40,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.7946590Z,20,-1,0,1779574291756,0,0,0,1779574291752000000,1779574291756000000,1779574291763000000,1779574291794000000,N/A,N/A,N/A,31.0000,N/A,10.40,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.8261350Z,21,-1,0,1779574291787,0,0,0,1779574291783000000,1779574291787000000,1779574291794000000,1779574291826000000,N/A,N/A,N/A,32.0000,N/A,9.78,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.8579430Z,22,-1,0,1779574291823,0,0,0,1779574291822000000,1779574291823000000,1779574291826000000,1779574291857000000,N/A,N/A,N/A,31.0000,N/A,9.43,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.9213350Z,23,-1,0,1779574291880,0,0,0,1779574291878000000,1779574291880000000,1779574291889000000,1779574291921000000,N/A,N/A,N/A,32.0000,N/A,9.24,T3-T5 on Isaac clock; Network_est approximate
2026-05-23T22:11:31.9527680Z,24,-1,0,1779574291911,0,0,0,1779574291910000000,1779574291911000000,1779574291921000000,1779574291952000000,N/A,N/A,N/A,31.0000,N/A,8.69,T3-T5 on Isaac clock; Network_est approximate
