Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0320,2.9916,2.9916
0.0700,2.9416,2.9416
0.1210,2.8916,2.8916
0.1530,2.7916,2.7916
0.1910,2.7416,2.7416
0.2410,2.6916,2.6916
0.2740,2.6416,2.6416
0.3120,2.5916,2.5916
0.3620,2.4916,2.4916
0.3960,2.4416,2.4416
0.4330,2.3916,2.3916
0.4850,2.3416,2.3416
0.5180,2.2916,2.2916
0.5560,2.1916,2.1916
0.6070,2.1416,2.1416
0.6400,2.0916,2.0916
0.6780,2.0416,2.0416
0.7290,1.9916,1.9916
0.8540,1.7916,1.7916
0.8890,1.7416,1.7416
0.9280,1.6916,1.6916
0.9800,1.5916,1.5916
1.0170,1.5416,1.5416
1.0560,1.4916,1.4916
1.1060,1.3916,1.3916
1.1390,1.3416,1.3416
1.1780,1.2916,1.2916
1.2290,1.1916,1.1916
1.3510,1.0416,1.0416
1.3870,0.9916,0.9916
1.4240,0.9416,0.9416
1.4740,0.8916,0.8916
1.5120,0.8416,0.8416
1.5490,0.7916,0.7916
1.6020,0.6916,0.6916
1.6350,0.6416,0.6416
1.6730,0.5916,0.5916
1.7240,0.5416,0.5416
1.7570,0.4916,0.4916
1.7950,0.4416,0.4416
1.8470,0.3916,0.3916
1.8810,0.3416,0.3416
1.9200,0.2916,0.2916
1.9710,0.1916,0.1916
2.0050,0.1416,0.1416
2.0430,0.0916,0.0916
2.0940,-0.0084,-0.0084
2.1280,-0.0584,-0.0584
2.1680,-0.1084,-0.1084
2.2200,-0.2084,-0.2084
2.2530,-0.2584,-0.2584
2.2920,-0.3084,-0.3084
2.3440,-0.3584,-0.3584
2.3780,-0.4084,-0.4084
2.4170,-0.4584,-0.4584
2.4680,-0.5584,-0.5584
2.5000,-0.6084,-0.6084
2.5390,-0.6584,-0.6584
2.5890,-0.7084,-0.7084
2.6220,-0.7584,-0.7584
2.6590,-0.8084,-0.8084
2.7100,-0.9084,-0.9084
2.7430,-0.9584,-0.9584
2.7800,-1.0084,-1.0084
2.8310,-1.0584,-1.0584
2.8650,-1.1084,-1.1084
2.9030,-1.1584,-1.1584
2.9540,-1.2584,-1.2584
2.9860,-1.3084,-1.3084
3.0240,-1.3584,-1.3584
3.0740,-1.4084,-1.4084
3.1060,-1.4584,-1.4584
3.1450,-1.5584,-1.5584
3.1950,-1.6084,-1.6084
3.2290,-1.6584,-1.6584
3.2670,-1.7084,-1.7084
3.3180,-1.8084,-1.8084
3.3520,-1.8584,-1.8584
3.3910,-1.9084,-1.9084
3.4430,-1.9584,-1.9584
3.4750,-2.0084,-2.0084
3.5150,-2.0584,-2.0584
3.5650,-2.1084,-2.1084
3.5980,-2.1584,-2.1584
3.6360,-2.2084,-2.2084
3.6870,-2.3084,-2.3084
3.7580,-2.4084,-2.4084
3.8090,-2.4584,-2.4584
3.8420,-2.5084,-2.5084
3.8810,-2.5584,-2.5584
3.9310,-2.6084,-2.6084
3.9650,-2.6584,-2.6584
4.0020,-2.7084,-2.7084
4.0530,-2.8084,-2.8084
4.0860,-2.8584,-2.8584
4.1240,-2.9084,-2.9084
4.1740,-3.0084,-3.0084
4.2080,-3.0584,-3.0584
4.2460,-3.1084,-3.1084
4.2960,-3.1584,-3.1584
4.3290,-3.2084,-3.2084
4.3670,-3.2584,-3.2584
4.4180,-3.3584,-3.3584
4.4510,-3.4084,-3.4084
4.4890,-3.4584,-3.4584
4.5410,-3.5084,-3.5084
4.5750,-3.6084,-3.6084
4.6130,-3.6584,-3.6584
4.6640,-3.7084,-3.7084
4.6980,-3.7584,-3.7584
4.7360,-3.8584,-3.8584
4.7870,-3.9084,-3.9084
4.8210,-3.9584,-3.9584
4.8590,-4.0084,-4.0084
5.0640,-4.3084,-4.3084
5.1020,-4.3584,-4.3584
5.1530,-4.4584,-4.4584
5.1860,-4.5084,-4.5084
5.2240,-4.5584,-4.5584
5.2740,-4.6084,-4.6084
5.4670,-4.9084,-4.9084
5.5170,-4.9584,-4.9584
5.5510,-5.0084,-5.0084
5.5900,-5.0584,-5.0584
5.6400,-5.1584,-5.1584
5.6740,-5.2084,-5.2084
5.7130,-5.2584,-5.2584
5.7650,-5.3584,-5.3584
5.7990,-5.4084,-5.4084
5.8370,-5.4584,-5.4584
5.9620,-5.6084,-5.6084
6.1700,-5.9084,-5.9084
6.2080,-5.9584,-5.9584
6.2580,-6.0584,-6.0584
6.2910,-6.1084,-6.1084
6.3300,-6.1584,-6.1584
6.3800,-6.2084,-6.2084
6.4120,-6.2584,-6.2584
6.4510,-6.3584,-6.3584
6.5020,-6.4084,-6.4084
6.5340,-6.4584,-6.4584
6.5720,-6.5084,-6.5084
6.6220,-6.6084,-6.6084
6.6550,-6.6584,-6.6584
6.6930,-6.7084,-6.7084
6.7430,-6.7584,-6.7584
6.7760,-6.8084,-6.8084
6.8130,-6.9084,-6.9084
6.8630,-6.9584,-6.9584
6.8960,-7.0084,-7.0084
6.9330,-7.0584,-7.0584
6.9830,-7.1084,-7.1084
7.0170,-7.1584,-7.1584
7.0570,-7.2084,-7.2084
7.1080,-7.3084,-7.3084
7.1440,-7.3584,-7.3584
7.1840,-7.4084,-7.4084
7.2360,-7.5084,-7.5084
7.2710,-7.5584,-7.5584
7.3090,-7.6084,-7.6084
7.3610,-7.7084,-7.7084
7.3950,-7.7584,-7.7584
7.5200,-7.9084,-7.9084
7.5580,-7.9584,-7.9584
7.6100,-8.0084,-8.0084
7.6420,-8.0584,-8.0584
7.6810,-8.1084,-8.1084
7.7340,-8.2084,-8.2084
7.7670,-8.2584,-8.2584
7.8050,-8.3084,-8.3084
7.8550,-8.3584,-8.3584
7.8880,-8.4084,-8.4084
7.9260,-8.4584,-8.4584
7.9770,-8.5584,-8.5584
8.0100,-8.6084,-8.6084
8.0490,-8.6584,-8.6584
8.1000,-8.7084,-8.7084
8.1350,-8.7584,-8.7584
8.1740,-8.8084,-8.8084
8.2250,-8.9084,-8.9084
8.2590,-8.9584,-8.9584
8.2970,-9.0084,-9.0084
8.3480,-9.1084,-9.1084
8.3820,-9.1584,-9.1584
8.4210,-9.2084,-9.2084
8.4730,-9.2584,-9.2584
8.5060,-9.3084,-9.3084
8.5430,-9.3584,-9.3584
8.5940,-9.4584,-9.4584
8.7170,-9.6084,-9.6084
8.7500,-9.6584,-9.6584
8.7880,-9.7584,-9.7584
8.8390,-9.8084,-9.8084
8.8720,-9.8584,-9.8584
8.9090,-9.9084,-9.9084
8.9600,-10.0084,-10.0084
8.9940,-10.0584,-10.0584
9.0320,-10.1084,-10.1084
9.0830,-10.1584,-10.1584
9.1160,-10.2084,-10.2084
9.1540,-10.2584,-10.2584
9.2040,-10.3584,-10.3584
9.2370,-10.4084,-10.4084
9.2760,-10.4584,-10.4584
9.3260,-10.5584,-10.5584
9.3590,-10.6084,-10.6084
9.4810,-10.7584,-10.7584
9.5190,-10.8084,-10.8084
9.5700,-10.9084,-10.9084
9.6020,-10.9584,-10.9584
9.6400,-11.0084,-11.0084
9.7290,-11.1084,-11.1084
9.7660,-11.2084,-11.2084
9.8170,-11.2584,-11.2584
9.8500,-11.3084,-11.3084
9.8890,-11.3584,-11.3584
9.9400,-11.4584,-11.4584
9.9730,-11.5084,-11.5084
10.0150,-11.5584,-11.5584
10.1040,-11.6584,-11.6584
10.1420,-11.7584,-11.7584
10.1930,-11.8084,-11.8084
10.2260,-11.8584,-11.8584
10.2650,-11.9584,-11.9584
10.3150,-12.0084,-12.0084
10.3480,-12.0584,-12.0584
10.3870,-12.1084,-12.1084
10.4370,-12.2084,-12.2084
10.4700,-12.2584,-12.2584
10.5080,-12.3084,-12.3084
10.5580,-12.3584,-12.3584
10.5910,-12.4084,-12.4084
10.6290,-12.4584,-12.4584
10.6790,-12.5584,-12.5584
10.7130,-12.6084,-12.6084
10.7510,-12.6584,-12.6584
10.8010,-12.7584,-12.7584
10.8340,-12.8084,-12.8084
10.8720,-12.8584,-12.8584
10.9230,-12.9584,-12.9584
