Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0320,2.9916,2.9916
0.0970,2.8916,2.8916
0.1300,2.8416,2.8416
0.1630,2.7916,2.7916
0.2290,2.6916,2.6916
0.2710,2.6416,2.6416
0.3420,2.5916,2.5916
0.3780,2.4916,2.4916
0.4110,2.4416,2.4416
0.4760,2.3916,2.3916
0.5090,2.2916,2.2916
0.6080,2.1916,2.1916
0.6400,2.0916,2.0916
0.7050,1.9916,1.9916
0.7800,1.9416,1.9416
0.8590,1.7916,1.7916
0.8980,1.7416,1.7416
0.9310,1.6916,1.6916
0.9970,1.5916,1.5916
1.0300,1.5416,1.5416
1.0620,1.4916,1.4916
1.1280,1.3916,1.3916
1.1610,1.3416,1.3416
1.1940,1.2916,1.2916
1.2590,1.1916,1.1916
1.3020,1.1416,1.1416
1.3330,1.0916,1.0916
1.4070,0.9916,0.9916
1.4390,0.9416,0.9416
1.4720,0.8916,0.8916
1.5370,0.7916,0.7916
1.5700,0.7416,0.7416
1.6390,0.6916,0.6916
1.6720,0.5916,0.5916
1.7050,0.5416,0.5416
1.8100,0.4416,0.4416
1.8580,0.3916,0.3916
1.8990,0.2916,0.2916
1.9640,0.1916,0.1916
1.9970,0.1416,0.1416
2.0300,0.0916,0.0916
2.0960,-0.0084,-0.0084
2.1280,-0.0584,-0.0584
2.1930,-0.1084,-0.1084
2.2590,-0.2084,-0.2084
2.3310,-0.3084,-0.3084
2.3680,-0.4084,-0.4084
2.4090,-0.4584,-0.4584
2.4720,-0.5584,-0.5584
2.5390,-0.6084,-0.6084
2.5700,-0.7084,-0.7084
2.6030,-0.7584,-0.7584
2.6680,-0.8584,-0.8584
2.7010,-0.9084,-0.9084
2.7340,-0.9584,-0.9584
2.8390,-1.0584,-1.0584
2.8800,-1.1584,-1.1584
2.9980,-1.2584,-1.2584
3.0370,-1.3084,-1.3084
3.0690,-1.4084,-1.4084
3.1340,-1.4584,-1.4584
3.1670,-1.5584,-1.5584
3.2320,-1.6584,-1.6584
3.2650,-1.7084,-1.7084
3.3380,-1.7584,-1.7584
3.3760,-1.8584,-1.8584
3.4160,-1.9084,-1.9084
3.4470,-1.9584,-1.9584
3.5120,-2.0584,-2.0584
3.5450,-2.1084,-2.1084
3.5770,-2.1584,-2.1584
3.6430,-2.2584,-2.2584
3.6760,-2.3084,-2.3084
3.7410,-2.3584,-2.3584
3.7730,-2.4584,-2.4584
3.8470,-2.5084,-2.5084
3.8800,-2.5584,-2.5584
3.9210,-2.6584,-2.6584
3.9570,-2.7084,-2.7084
3.9970,-2.7584,-2.7584
4.0650,-2.8084,-2.8084
4.1030,-2.9084,-2.9084
4.1360,-2.9584,-2.9584
4.2010,-3.0584,-3.0584
4.2340,-3.1084,-3.1084
4.2670,-3.1584,-3.1584
4.3330,-3.2584,-3.2584
4.3740,-3.3084,-3.3084
4.4450,-3.3584,-3.3584
4.4820,-3.4584,-3.4584
4.5140,-3.5084,-3.5084
4.5790,-3.5584,-3.5584
4.6120,-3.6584,-3.6584
4.6490,-3.7084,-3.7084
4.7140,-3.8084,-3.8084
4.7800,-3.8584,-3.8584
4.8120,-3.9584,-3.9584
4.8460,-4.0084,-4.0084
4.8920,-4.0584,-4.0584
4.9320,-4.1084,-4.1084
4.9720,-4.1584,-4.1584
5.0430,-4.2584,-4.2584
5.0810,-4.3084,-4.3084
5.1170,-4.3584,-4.3584
5.1850,-4.4084,-4.4084
5.2230,-4.5084,-4.5084
5.2560,-4.5584,-4.5584
5.3220,-4.6584,-4.6584
5.3950,-4.7084,-4.7084
5.4650,-4.8584,-4.8584
5.4980,-4.9084,-4.9084
5.5630,-4.9584,-4.9584
5.5970,-5.0584,-5.0584
5.6290,-5.1084,-5.1084
5.6940,-5.2084,-5.2084
5.7590,-5.3084,-5.3084
5.7920,-5.3584,-5.3584
5.8250,-5.4084,-5.4084
5.8920,-5.5084,-5.5084
5.9330,-5.5584,-5.5584
6.0090,-5.6084,-5.6084
6.0450,-5.7084,-5.7084
6.0780,-5.7584,-5.7584
6.1100,-5.8084,-5.8084
6.1760,-5.9084,-5.9084
6.2090,-5.9584,-5.9584
6.2780,-6.0084,-6.0084
6.3150,-6.1084,-6.1084
6.3480,-6.1584,-6.1584
6.4240,-6.2084,-6.2084
6.4550,-6.3084,-6.3084
6.4960,-6.3584,-6.3584
6.5270,-6.4084,-6.4084
6.5920,-6.5084,-6.5084
6.6610,-6.5584,-6.5584
6.6940,-6.6584,-6.6584
6.7260,-6.7084,-6.7084
6.7920,-6.8084,-6.8084
6.8240,-6.8584,-6.8584
6.8900,-6.9584,-6.9584
6.9310,-7.0084,-7.0084
6.9690,-7.0584,-7.0584
7.0100,-7.1084,-7.1084
7.0730,-7.1584,-7.1584
7.1060,-7.2584,-7.2584
7.1710,-7.3584,-7.3584
7.2040,-7.4084,-7.4084
7.2370,-7.4584,-7.4584
7.3020,-7.5584,-7.5584
7.3710,-7.6084,-7.6084
7.4480,-7.7084,-7.7084
7.4870,-7.8084,-7.8084
7.5260,-7.8584,-7.8584
7.5910,-7.9584,-7.9584
7.6240,-8.0084,-8.0084
7.6570,-8.0584,-8.0584
7.7220,-8.1584,-8.1584
7.7540,-8.2084,-8.2084
7.7870,-8.2584,-8.2584
7.8520,-8.3584,-8.3584
7.8840,-8.4084,-8.4084
7.9560,-8.4584,-8.4584
7.9970,-8.5584,-8.5584
8.0380,-8.6084,-8.6084
8.0700,-8.6584,-8.6584
8.1350,-8.7584,-8.7584
8.1680,-8.8084,-8.8084
8.2330,-8.9084,-8.9084
8.2980,-8.9584,-8.9584
8.3310,-9.0584,-9.0584
8.3630,-9.1084,-9.1084
8.4750,-9.2084,-9.2084
8.5130,-9.3084,-9.3084
8.5550,-9.3584,-9.3584
8.5860,-9.4084,-9.4084
8.6560,-9.5084,-9.5084
8.6890,-9.5584,-9.5584
8.7540,-9.6084,-9.6084
8.7860,-9.7084,-9.7084
8.8520,-9.8084,-9.8084
8.8840,-9.8584,-9.8584
8.9170,-9.9084,-9.9084
8.9900,-9.9584,-9.9584
9.0310,-10.0584,-10.0584
9.0720,-10.1084,-10.1084
9.1360,-10.2084,-10.2084
9.1680,-10.2584,-10.2584
9.2010,-10.3084,-10.3084
9.2660,-10.4084,-10.4084
9.2990,-10.4584,-10.4584
9.3320,-10.5084,-10.5084
9.3970,-10.6084,-10.6084
9.4290,-10.6584,-10.6584
9.5020,-10.7084,-10.7084
9.5470,-10.7584,-10.7584
9.5850,-10.8584,-10.8584
9.6180,-10.9084,-10.9084
9.6830,-11.0084,-11.0084
9.7170,-11.0584,-11.0584
9.7500,-11.1084,-11.1084
9.8150,-11.2084,-11.2084
9.8470,-11.2584,-11.2584
9.9130,-11.3084,-11.3084
10.0180,-11.4584,-11.4584
10.1010,-11.6084,-11.6084
10.1320,-11.6584,-11.6584
10.1650,-11.7084,-11.7084
10.2310,-11.8084,-11.8084
10.2630,-11.8584,-11.8584
10.3290,-11.9584,-11.9584
10.3950,-12.0084,-12.0084
10.4270,-12.1084,-12.1084
10.4610,-12.1584,-12.1584
10.5330,-12.2084,-12.2084
10.5660,-12.3084,-12.3084
10.6060,-12.3584,-12.3584
10.6770,-12.4084,-12.4084
10.7470,-12.5584,-12.5584
10.8130,-12.6084,-12.6084
10.8460,-12.7084,-12.7084
10.8790,-12.7584,-12.7584
10.9440,-12.8584,-12.8584
11.0160,-12.9084,-12.9084
11.0990,-13.0584,-13.0584
11.1630,-13.1584,-13.1584
11.2280,-13.2584,-13.2584
11.2610,-13.3084,-13.3084
11.2930,-13.3584,-13.3584
11.3580,-13.4584,-13.4584
11.3920,-13.5084,-13.5084
11.4240,-13.5584,-13.5584
11.4900,-13.6584,-13.6584
11.5230,-13.7084,-13.7084
11.5640,-13.7584,-13.7584
11.6340,-13.8084,-13.8084
11.6700,-13.9084,-13.9084
11.7390,-13.9584,-13.9584
11.7760,-14.0584,-14.0584
11.8090,-14.1084,-14.1084
