utc_iso,unix_ms,packet_queue_size,queue_bytes
2026-05-23T19:19:59.410295Z,1779563999410,0,0
2026-05-23T19:19:59.459156Z,1779563999459,0,0
2026-05-23T19:19:59.492233Z,1779563999492,0,0
2026-05-23T19:19:59.538193Z,1779563999538,0,0
2026-05-23T19:19:59.593280Z,1779563999593,0,0
2026-05-23T19:19:59.626499Z,1779563999626,0,0
2026-05-23T19:19:59.665187Z,1779563999665,0,0
2026-05-23T19:19:59.718044Z,1779563999718,0,0
2026-05-23T19:19:59.750950Z,1779563999750,0,0
2026-05-23T19:19:59.790124Z,1779563999790,0,0
2026-05-23T19:19:59.842220Z,1779563999842,0,0
2026-05-23T19:19:59.875025Z,1779563999875,0,0
2026-05-23T19:19:59.913843Z,1779563999913,0,0
2026-05-23T19:19:59.966446Z,1779563999966,0,0
2026-05-23T19:19:59.999716Z,1779563999999,0,0
2026-05-23T19:20:00.038639Z,1779564000038,0,0
2026-05-23T19:20:00.090535Z,1779564000090,0,0
2026-05-23T19:20:00.123501Z,1779564000123,0,0
2026-05-23T19:20:00.162690Z,1779564000162,0,0
2026-05-23T19:20:00.214890Z,1779564000214,0,0
2026-05-23T19:20:00.248186Z,1779564000248,0,0
2026-05-23T19:20:00.287080Z,1779564000287,0,0
2026-05-23T19:20:00.339133Z,1779564000339,0,0
2026-05-23T19:20:00.372476Z,1779564000372,0,0
2026-05-23T19:20:00.411681Z,1779564000411,0,0
2026-05-23T19:20:00.466450Z,1779564000466,0,0
2026-05-23T19:20:00.499782Z,1779564000499,0,0
2026-05-23T19:20:00.539422Z,1779564000539,0,0
2026-05-23T19:20:00.592052Z,1779564000592,0,0
2026-05-23T19:20:00.625230Z,1779564000625,0,0
2026-05-23T19:20:00.664852Z,1779564000664,0,0
2026-05-23T19:20:00.717208Z,1779564000717,0,0
2026-05-23T19:20:00.750765Z,1779564000750,0,0
2026-05-23T19:20:00.789614Z,1779564000789,0,0
2026-05-23T19:20:00.842692Z,1779564000842,0,0
2026-05-23T19:20:00.875891Z,1779564000875,0,0
2026-05-23T19:20:00.915714Z,1779564000915,0,0
2026-05-23T19:20:00.967190Z,1779564000967,0,0
2026-05-23T19:20:01.000394Z,1779564001000,0,0
2026-05-23T19:20:01.039031Z,1779564001039,0,0
2026-05-23T19:20:01.091285Z,1779564001091,0,0
2026-05-23T19:20:01.126782Z,1779564001126,0,0
2026-05-23T19:20:01.167899Z,1779564001167,0,0
2026-05-23T19:20:01.219277Z,1779564001219,0,0
2026-05-23T19:20:01.252928Z,1779564001252,0,0
2026-05-23T19:20:01.293506Z,1779564001293,0,0
2026-05-23T19:20:01.346678Z,1779564001346,0,0
2026-05-23T19:20:01.381259Z,1779564001381,0,0
2026-05-23T19:20:01.423830Z,1779564001423,0,0
2026-05-23T19:20:01.477118Z,1779564001477,0,0
2026-05-23T19:20:01.513346Z,1779564001513,0,0
2026-05-23T19:20:01.552576Z,1779564001552,0,0
2026-05-23T19:20:01.603652Z,1779564001603,0,0
2026-05-23T19:20:01.636447Z,1779564001636,0,0
2026-05-23T19:20:01.675781Z,1779564001675,0,0
2026-05-23T19:20:01.728321Z,1779564001728,0,0
2026-05-23T19:20:01.761412Z,1779564001761,0,0
2026-05-23T19:20:01.810741Z,1779564001810,0,0
2026-05-23T19:20:01.860537Z,1779564001860,0,0
2026-05-23T19:20:01.894675Z,1779564001894,0,0
2026-05-23T19:20:01.936460Z,1779564001936,0,0
2026-05-23T19:20:01.991103Z,1779564001991,0,0
2026-05-23T19:20:02.023856Z,1779564002023,0,0
2026-05-23T19:20:02.062862Z,1779564002062,0,0
2026-05-23T19:20:02.114840Z,1779564002114,0,0
2026-05-23T19:20:02.147348Z,1779564002147,0,0
2026-05-23T19:20:02.187222Z,1779564002187,0,0
2026-05-23T19:20:02.239073Z,1779564002239,0,0
