Time_sec,ExpectedPos,ActualPos
0.0000,3.0416,3.0416
0.0510,2.9916,2.9916
0.2470,2.6916,2.6916
0.2970,2.6416,2.6416
0.3310,2.5916,2.5916
0.3680,2.5416,2.5416
0.4190,2.4416,2.4416
0.4550,2.3916,2.3916
0.4940,2.3416,2.3416
0.6160,2.1916,2.1916
0.6650,2.0916,2.0916
0.6990,2.0416,2.0416
0.7370,1.9916,1.9916
0.7860,1.8916,1.8916
0.8200,1.8416,1.8416
0.8600,1.7916,1.7916
0.9100,1.7416,1.7416
0.9440,1.6416,1.6416
0.9830,1.5916,1.5916
1.0340,1.5416,1.5416
1.0680,1.4916,1.4916
1.1080,1.4416,1.4416
1.1600,1.3916,1.3916
1.1930,1.3416,1.3416
1.2310,1.2416,1.2416
1.2810,1.1916,1.1916
1.3140,1.1416,1.1416
1.3520,1.0916,1.0916
1.4040,0.9916,0.9916
1.4380,0.9416,0.9416
1.4760,0.8916,0.8916
1.5270,0.7916,0.7916
1.5620,0.7416,0.7416
1.6000,0.6916,0.6916
1.6510,0.6416,0.6416
1.6840,0.5916,0.5916
1.7210,0.5416,0.5416
1.7710,0.4416,0.4416
1.8060,0.3916,0.3916
1.8520,0.3416,0.3416
1.9090,0.2416,0.2416
1.9510,0.1916,0.1916
1.9930,0.0916,0.0916
2.0450,0.0416,0.0416
2.0810,-0.0084,-0.0084
2.1190,-0.0584,-0.0584
2.1700,-0.1584,-0.1584
2.2030,-0.2084,-0.2084
2.2420,-0.2584,-0.2584
2.2920,-0.3084,-0.3084
2.3260,-0.3584,-0.3584
2.3630,-0.4084,-0.4084
2.4120,-0.5084,-0.5084
2.4450,-0.5584,-0.5584
2.4840,-0.6084,-0.6084
2.5340,-0.6584,-0.6584
2.5680,-0.7084,-0.7084
2.6060,-0.7584,-0.7584
2.6560,-0.8084,-0.8084
2.6920,-0.9084,-0.9084
2.7300,-0.9584,-0.9584
2.7810,-1.0084,-1.0084
2.8160,-1.0584,-1.0584
2.8540,-1.1584,-1.1584
2.9040,-1.2084,-1.2084
2.9370,-1.2584,-1.2584
2.9750,-1.3084,-1.3084
3.0260,-1.4084,-1.4084
3.0590,-1.4584,-1.4584
3.0980,-1.5084,-1.5084
3.2170,-1.7084,-1.7084
3.2680,-1.7584,-1.7584
3.3020,-1.8084,-1.8084
3.3400,-1.8584,-1.8584
3.3900,-1.9584,-1.9584
3.4230,-2.0084,-2.0084
3.4610,-2.0584,-2.0584
3.5110,-2.1084,-2.1084
3.5440,-2.1584,-2.1584
3.5820,-2.2084,-2.2084
3.7030,-2.4084,-2.4084
3.7530,-2.4584,-2.4584
3.7860,-2.5084,-2.5084
3.8250,-2.6084,-2.6084
3.8750,-2.6584,-2.6584
3.9090,-2.7084,-2.7084
3.9480,-2.7584,-2.7584
3.9990,-2.8584,-2.8584
4.0340,-2.9084,-2.9084
4.0720,-2.9584,-2.9584
4.1930,-3.1584,-3.1584
4.2430,-3.2084,-3.2084
4.2760,-3.2584,-3.2584
4.3160,-3.3084,-3.3084
4.3660,-3.4084,-3.4084
4.3990,-3.4584,-3.4584
4.4380,-3.5084,-3.5084
4.4880,-3.5584,-3.5584
4.5260,-3.6584,-3.6584
4.5630,-3.7084,-3.7084
4.6150,-3.7584,-3.7584
4.6480,-3.8084,-3.8084
4.6850,-3.9084,-3.9084
4.7350,-3.9584,-3.9584
4.7690,-4.0084,-4.0084
4.8060,-4.0584,-4.0584
4.8570,-4.1084,-4.1084
4.8900,-4.1584,-4.1584
4.9270,-4.2584,-4.2584
4.9770,-4.3084,-4.3084
5.0110,-4.3584,-4.3584
5.0500,-4.4084,-4.4084
5.1000,-4.5084,-4.5084
5.1340,-4.5584,-4.5584
5.1720,-4.6084,-4.6084
5.2220,-4.6584,-4.6584
5.2930,-4.7584,-4.7584
5.3440,-4.8584,-4.8584
5.3770,-4.9084,-4.9084
5.4160,-4.9584,-4.9584
5.4640,-5.0584,-5.0584
5.4970,-5.1084,-5.1084
5.5350,-5.1584,-5.1584
5.5860,-5.2084,-5.2084
5.6180,-5.2584,-5.2584
5.6560,-5.3084,-5.3084
5.7070,-5.3584,-5.3584
5.7410,-5.4584,-5.4584
5.7790,-5.5084,-5.5084
5.8310,-5.5584,-5.5584
5.8640,-5.6084,-5.6084
5.9020,-5.7084,-5.7084
5.9530,-5.7584,-5.7584
5.9850,-5.8084,-5.8084
6.0240,-5.8584,-5.8584
6.0750,-5.9584,-5.9584
6.1080,-6.0084,-6.0084
6.1470,-6.0584,-6.0584
6.1980,-6.1584,-6.1584
6.2310,-6.2084,-6.2084
6.3540,-6.3584,-6.3584
6.3920,-6.4084,-6.4084
6.4420,-6.4584,-6.4584
6.4750,-6.5584,-6.5584
6.5140,-6.6084,-6.6084
6.5640,-6.6584,-6.6584
6.6020,-6.7084,-6.7084
6.6370,-6.8084,-6.8084
6.6890,-6.8584,-6.8584
6.7220,-6.9084,-6.9084
6.7600,-6.9584,-6.9584
6.8440,-7.0584,-7.0584
6.8830,-7.1584,-7.1584
6.9330,-7.2084,-7.2084
6.9660,-7.2584,-7.2584
7.0040,-7.3084,-7.3084
7.0550,-7.4084,-7.4084
7.0890,-7.4584,-7.4584
7.1270,-7.5084,-7.5084
7.1790,-7.6084,-7.6084
7.2100,-7.6584,-7.6584
7.2480,-7.7084,-7.7084
7.2980,-7.7584,-7.7584
7.3320,-7.8084,-7.8084
7.3690,-7.8584,-7.8584
7.4200,-7.9584,-7.9584
7.4530,-8.0084,-8.0084
7.4910,-8.0584,-8.0584
7.5420,-8.1084,-8.1084
7.5750,-8.1584,-8.1584
7.6130,-8.2584,-8.2584
7.6640,-8.3084,-8.3084
7.6980,-8.3584,-8.3584
7.7360,-8.4084,-8.4084
7.7860,-8.5084,-8.5084
7.8200,-8.5584,-8.5584
7.8580,-8.6084,-8.6084
7.9090,-8.6584,-8.6584
7.9420,-8.7084,-8.7084
7.9810,-8.8084,-8.8084
8.0320,-8.8584,-8.8584
8.0660,-8.9084,-8.9084
8.1040,-8.9584,-8.9584
8.1540,-9.0584,-9.0584
8.1890,-9.1084,-9.1084
8.2250,-9.1584,-9.1584
8.2750,-9.2584,-9.2584
8.3450,-9.3584,-9.3584
8.3950,-9.4084,-9.4084
8.4280,-9.4584,-9.4584
8.4660,-9.5084,-9.5084
8.5170,-9.6084,-9.6084
8.5510,-9.6584,-9.6584
8.5880,-9.7084,-9.7084
8.6390,-9.7584,-9.7584
8.6720,-9.8084,-9.8084
8.7100,-9.9084,-9.9084
8.7600,-9.9584,-9.9584
8.7930,-10.0084,-10.0084
8.8310,-10.0584,-10.0584
8.8810,-10.1084,-10.1084
8.9160,-10.1584,-10.1584
8.9550,-10.2584,-10.2584
9.0100,-10.3084,-10.3084
9.0450,-10.3584,-10.3584
9.0830,-10.4584,-10.4584
9.1330,-10.5084,-10.5084
9.1670,-10.5584,-10.5584
9.2050,-10.6084,-10.6084
9.2560,-10.7084,-10.7084
9.2890,-10.7584,-10.7584
9.3260,-10.8084,-10.8084
9.3770,-10.8584,-10.8584
9.4100,-10.9084,-10.9084
9.4480,-10.9584,-10.9584
9.4990,-11.0584,-11.0584
9.5320,-11.1084,-11.1084
9.5700,-11.1584,-11.1584
9.6200,-11.2584,-11.2584
9.6560,-11.3084,-11.3084
9.6940,-11.3584,-11.3584
9.7460,-11.4584,-11.4584
9.8670,-11.6084,-11.6084
9.9010,-11.6584,-11.6584
9.9390,-11.7084,-11.7084
9.9890,-11.8084,-11.8084
10.0220,-11.8584,-11.8584
10.0620,-11.9084,-11.9084
10.1120,-12.0084,-12.0084
10.1460,-12.0584,-12.0584
10.1830,-12.1084,-12.1084
10.2330,-12.1584,-12.1584
10.2660,-12.2084,-12.2084
10.3030,-12.2584,-12.2584
10.3530,-12.3584,-12.3584
10.3860,-12.4084,-12.4084
10.4250,-12.4584,-12.4584
10.4750,-12.5084,-12.5084
10.5090,-12.5584,-12.5584
10.5460,-12.6084,-12.6084
10.5970,-12.7084,-12.7084
10.6300,-12.7584,-12.7584
10.6700,-12.8084,-12.8084
10.7200,-12.9084,-12.9084
10.7520,-12.9584,-12.9584
10.7890,-13.0084,-13.0084
10.8390,-13.0584,-13.0584
10.9610,-13.2584,-13.2584
10.9940,-13.3084,-13.3084
11.0320,-13.3584,-13.3584
11.0830,-13.4084,-13.4084
11.1170,-13.4584,-13.4584
11.1550,-13.5584,-13.5584
11.2060,-13.6084,-13.6084
11.2390,-13.6584,-13.6584
11.2780,-13.7084,-13.7084
11.3300,-13.8084,-13.8084
11.3630,-13.8584,-13.8584
11.4010,-13.9084,-13.9084
11.4510,-13.9584,-13.9584
11.4840,-14.0084,-14.0084
11.5220,-14.0584,-14.0584
11.5730,-14.1584,-14.1584
11.6050,-14.2084,-14.2084
11.6430,-14.2584,-14.2584
11.6930,-14.3584,-14.3584
11.7260,-14.4084,-14.4084
11.7650,-14.4584,-14.4584
11.8190,-14.5584,-14.5584
11.8500,-14.6084,-14.6084
11.8900,-14.6584,-14.6584
11.9410,-14.7084,-14.7084
11.9740,-14.7584,-14.7584
12.0120,-14.8084,-14.8084
12.0630,-14.9084,-14.9084
12.0960,-14.9584,-14.9584
12.1340,-15.0084,-15.0084
12.1850,-15.1085,-15.1084
12.2180,-15.1585,-15.1584
12.2560,-15.2085,-15.2084
12.3060,-15.2585,-15.2584
12.3390,-15.3085,-15.3084
12.3770,-15.3585,-15.3584
12.4290,-15.4585,-15.4584
12.5500,-15.6085,-15.6084
12.5840,-15.6585,-15.6584
12.6220,-15.7085,-15.7084
12.6720,-15.7585,-15.7584
12.7050,-15.8085,-15.8084
12.7430,-15.9085,-15.9084
12.7930,-15.9585,-15.9584
12.8250,-16.0085,-16.0084
12.8630,-16.0585,-16.0584
12.9140,-16.1585,-16.1584
13.0390,-16.3084,-16.3084
13.0730,-16.3584,-16.3584
13.1110,-16.4084,-16.4084
13.1630,-16.5084,-16.5084
13.1960,-16.5584,-16.5584
13.2350,-16.6084,-16.6084
13.2860,-16.7084,-16.7084
13.3190,-16.7584,-16.7584
13.3570,-16.8084,-16.8084
13.4080,-16.8584,-16.8584
13.5290,-17.0584,-17.0584
13.5610,-17.1084,-17.1084
13.5990,-17.1584,-17.1584
13.6490,-17.2084,-17.2084
13.6840,-17.2584,-17.2584
13.7210,-17.3584,-17.3584
13.7710,-17.4084,-17.4084
13.8070,-17.4584,-17.4584
13.8460,-17.5584,-17.5584
13.8970,-17.6084,-17.6084
13.9310,-17.6584,-17.6584
13.9710,-17.7084,-17.7084
14.0260,-17.8084,-17.8084
14.0610,-17.8584,-17.8584
14.1000,-17.9084,-17.9084
14.1500,-18.0084,-18.0084
14.1830,-18.0584,-18.0584
14.2220,-18.1084,-18.1084
14.2720,-18.1584,-18.1584
14.3050,-18.2084,-18.2084
14.3420,-18.2584,-18.2584
14.3950,-18.3584,-18.3584
14.4250,-18.4084,-18.4084
14.4630,-18.4584,-18.4584
14.5130,-18.5084,-18.5084
14.5460,-18.5584,-18.5584
14.5860,-18.6084,-18.6084
14.6330,-18.7084,-18.7084
14.6670,-18.7584,-18.7584
14.7050,-18.8084,-18.8084
14.7550,-18.9084,-18.9084
14.7900,-18.9584,-18.9584
14.8280,-19.0084,-19.0084
14.8780,-19.1084,-19.1084
14.9140,-19.1584,-19.1584
14.9520,-19.2084,-19.2084
15.0020,-19.2584,-19.2584
15.0380,-19.3084,-19.3084
15.0760,-19.3584,-19.3584
15.1280,-19.4584,-19.4584
15.1610,-19.5084,-19.5084
15.2000,-19.5584,-19.5584
15.2500,-19.6584,-19.6584
15.2840,-19.7084,-19.7084
15.3220,-19.7584,-19.7584
15.3720,-19.8084,-19.8084
15.4050,-19.8584,-19.8584
15.4430,-19.9084,-19.9084
15.4940,-20.0084,-20.0084
15.5270,-20.0584,-20.0584
15.5650,-20.1084,-20.1084
15.6160,-20.1584,-20.1584
15.6500,-20.2084,-20.2084
15.6870,-20.2584,-20.2584
15.7380,-20.3584,-20.3584
15.7710,-20.4084,-20.4084
15.8110,-20.4584,-20.4584
15.8610,-20.5584,-20.5584
15.8950,-20.6084,-20.6084
15.9340,-20.6584,-20.6584
16.0170,-20.7584,-20.7584
16.0540,-20.8084,-20.8084
16.1040,-20.9084,-20.9084
16.1370,-20.9584,-20.9584
16.1760,-21.0084,-21.0084
16.2260,-21.1084,-21.1084
16.2600,-21.1584,-21.1584
16.2980,-21.2084,-21.2084
16.3480,-21.2584,-21.2584
16.3800,-21.3084,-21.3084
16.4180,-21.4084,-21.4084
16.4680,-21.4584,-21.4584
16.5900,-21.6084,-21.6084
16.6250,-21.6584,-21.6584
16.6630,-21.7584,-21.7584
16.7150,-21.8084,-21.8084
16.7470,-21.8584,-21.8584
16.7860,-21.9084,-21.9084
16.8360,-22.0084,-22.0084
16.8700,-22.0584,-22.0584
16.9080,-22.1084,-22.1084
16.9580,-22.2084,-22.2084
16.9930,-22.2584,-22.2584
17.0320,-22.3084,-22.3084
17.0840,-22.3584,-22.3584
17.1180,-22.4084,-22.4084
17.1560,-22.4584,-22.4584
17.2060,-22.5584,-22.5584
17.2390,-22.6084,-22.6084
17.2760,-22.6584,-22.6584
17.3270,-22.7583,-22.7584
17.3620,-22.8083,-22.8084
17.4010,-22.8583,-22.8584
17.5220,-23.0083,-23.0084
17.5720,-23.1083,-23.1084
17.6050,-23.1583,-23.1584
17.6430,-23.2083,-23.2084
17.6940,-23.2583,-23.2584
17.7270,-23.3083,-23.3084
17.7660,-23.4083,-23.4084
17.8170,-23.4583,-23.4584
17.8530,-23.5083,-23.5084
17.8900,-23.6083,-23.6084
17.9400,-23.6583,-23.6584
18.1350,-23.9583,-23.9584
18.1850,-24.0083,-24.0084
18.2210,-24.0583,-24.0584
18.2590,-24.1083,-24.1084
18.3100,-24.2083,-24.2084
18.3430,-24.2583,-24.2584
18.3810,-24.3083,-24.3084
18.4320,-24.4083,-24.4084
18.5530,-24.5583,-24.5584
18.5870,-24.6083,-24.6084
18.6250,-24.6583,-24.6584
18.6750,-24.7583,-24.7584
18.7100,-24.8083,-24.8084
18.7480,-24.8583,-24.8584
18.7990,-24.9583,-24.9584
18.8320,-25.0083,-25.0084
18.8730,-25.0583,-25.0584
18.9230,-25.1083,-25.1084
18.9960,-25.2083,-25.2084
19.0520,-25.3083,-25.3084
19.0840,-25.3583,-25.3584
19.1220,-25.4083,-25.4084
19.1720,-25.5083,-25.5084
19.2050,-25.5583,-25.5584
19.2420,-25.6083,-25.6084
19.2930,-25.6583,-25.6584
19.3260,-25.7083,-25.7084
19.3640,-25.8083,-25.8084
19.4140,-25.8583,-25.8584
19.4470,-25.9083,-25.9084
19.4850,-25.9583,-25.9584
19.5340,-26.0583,-26.0584
19.6560,-26.2083,-26.2084
19.6890,-26.2583,-26.2584
19.7280,-26.3083,-26.3084
19.7780,-26.4083,-26.4084
19.8150,-26.4583,-26.4584
19.8520,-26.5083,-26.5084
19.9020,-26.6083,-26.6084
19.9360,-26.6583,-26.6584
19.9750,-26.7083,-26.7084
20.0590,-26.8083,-26.8084
20.0980,-26.9083,-26.9084
20.1490,-26.9583,-26.9584
20.1820,-27.0083,-27.0084
20.2200,-27.0583,-27.0584
20.2710,-27.1583,-27.1584
20.3030,-27.2083,-27.2084
20.3410,-27.2583,-27.2584
20.3920,-27.3083,-27.3084
20.4250,-27.4083,-27.4084
20.4630,-27.4583,-27.4584
20.5150,-27.5083,-27.5084
20.7080,-27.8083,-27.8084
20.7580,-27.8583,-27.8584
20.7960,-27.9083,-27.9084
20.8330,-27.9583,-27.9584
20.8830,-28.0583,-28.0584
20.9170,-28.1083,-28.1084
20.9560,-28.1583,-28.1584
21.0070,-28.2583,-28.2584
21.0410,-28.3083,-28.3084
21.0810,-28.3583,-28.3584
21.1300,-28.4083,-28.4084
21.1640,-28.4583,-28.4584
21.2020,-28.5083,-28.5084
21.2520,-28.6083,-28.6084
21.2880,-28.6583,-28.6584
21.3270,-28.7083,-28.7084
21.3770,-28.8083,-28.8084
21.4100,-28.8583,-28.8584
21.4480,-28.9083,-28.9084
21.4980,-29.0083,-29.0084
21.5310,-29.0583,-29.0584
21.5750,-29.1083,-29.1084
21.6990,-29.2583,-29.2584
21.7500,-29.3582,-29.3584
21.7830,-29.4082,-29.4084
21.8210,-29.4582,-29.4584
21.8710,-29.5082,-29.5084
21.9040,-29.5582,-29.5584
21.9420,-29.6582,-29.6584
21.9920,-29.7082,-29.7084
22.0260,-29.7582,-29.7584
22.0650,-29.8082,-29.8084
22.1150,-29.8582,-29.8584
22.1470,-29.9082,-29.9084
22.1860,-30.0082,-30.0084
22.2370,-30.0582,-30.0584
22.2720,-30.1082,-30.1084
22.3090,-30.1582,-30.1584
22.3620,-30.2582,-30.2584
22.3960,-30.3082,-30.3084
22.4350,-30.3582,-30.3584
22.4850,-30.4082,-30.4084
22.5190,-30.4582,-30.4584
22.5570,-30.5082,-30.5084
22.6070,-30.5582,-30.5584
22.6410,-30.6082,-30.6084
22.6780,-30.6582,-30.6584
22.7280,-30.7582,-30.7584
22.7610,-30.8082,-30.8084
22.7990,-30.8582,-30.8584
22.8490,-30.9082,-30.9084
22.8820,-30.9582,-30.9584
22.9190,-31.0582,-31.0584
22.9690,-31.1082,-31.1084
23.0020,-31.1582,-31.1584
23.0390,-31.2082,-31.2084
23.0900,-31.3082,-31.3084
23.1230,-31.3582,-31.3584
23.1600,-31.4082,-31.4084
23.2100,-31.4582,-31.4584
23.2430,-31.5082,-31.5084
23.2810,-31.5582,-31.5584
23.3310,-31.6582,-31.6584
