seq,cmd_seq_echo,T0_ms,T1_ms,T3_ns,TQ_ms,T4_ns,T6_ms,T7_ms,RTT_ms,Processing_ns,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
174,2,1779565036469,1779565036473,1779565036479,1779565036483,1779565036483,1779565036478,1779565036506,5,0,4,1,28,33,8.7628
175,3,1779565036469,1779565036505,1779565036511,1779565036534,1779565036534,1779565036529,1779565036546,24,0,23,1,17,41,8.8378
180,9,1779565036469,1779565036722,1779565036728,1779565036730,1779565036730,1779565036725,1779565036760,3,0,2,1,35,38,9.8915
181,10,1779565036469,1779565036760,1779565036766,1779565036780,1779565036780,1779565036775,1779565036794,15,0,14,1,19,34,10.2412
182,11,1779565036469,1779565036794,1779565036800,1779565036814,1779565036814,1779565036809,1779565036827,15,0,14,1,18,33,9.7147
183,12,1779565036469,1779565036826,1779565036832,1779565036851,1779565036851,1779565036846,1779565036858,20,0,19,1,12,32,9.4294
184,14,1779565036469,1779565036890,1779565036896,1779565036903,1779565036903,1779565036897,1779565036923,7,0,7,0,26,33,9.5937
185,15,1779565036469,1779565036922,1779565036928,1779565036938,1779565036938,1779565036933,1779565036955,11,0,10,1,22,33,9.1723
186,16,1779565036469,1779565036954,1779565036960,1779565036977,1779565036977,1779565036972,1779565036987,18,0,17,1,15,33,9.0187
189,19,1779565036469,1779565037089,1779565037095,1779565037099,1779565037099,1779565037094,1779565037126,5,0,4,1,32,37,9.0689
190,21,1779565036469,1779565037126,1779565037131,1779565037148,1779565037148,1779565037143,1779565037165,17,0,17,0,22,39,9.1744
191,22,1779565036469,1779565037165,1779565037171,1779565037182,1779565037182,1779565037177,1779565037196,12,0,11,1,19,31,8.7473
192,23,1779565036469,1779565037196,1779565037201,1779565037220,1779565037220,1779565037215,1779565037228,19,0,19,0,13,32,8.5256
193,25,1779565036469,1779565037260,1779565037266,1779565037269,1779565037269,1779565037264,1779565037292,4,0,3,1,28,32,8.9185
194,26,1779565036469,1779565037292,1779565037298,1779565037303,1779565037303,1779565037298,1779565037324,6,0,5,1,26,32,8.4948
195,27,1779565036469,1779565037324,1779565037330,1779565037343,1779565037343,1779565037338,1779565037363,14,0,13,1,25,39,8.0456
196,28,1779565036469,1779565037356,1779565037362,1779565037393,1779565037393,1779565037388,1779565037389,32,0,31,1,1,33,9.1032
197,30,1779565036469,1779565037420,1779565037426,1779565037427,1779565037427,1779565037422,1779565037453,2,0,1,1,31,33,10.3972
198,31,1779565036469,1779565037453,1779565037458,1779565037466,1779565037466,1779565037461,1779565037485,8,0,8,0,24,32,10.0740
199,32,1779565036469,1779565037485,1779565037491,1779565037517,1779565037517,1779565037512,1779565037525,27,0,26,1,13,40,10.1383
200,33,1779565036469,1779565037525,1779565037531,1779565037551,1779565037551,1779565037546,1779565037556,21,0,20,1,10,31,9.7542
201,34,1779565036469,1779565037556,1779565037562,1779565037590,1779565037590,1779565037586,1779565037600,30,0,28,2,14,44,9.4048
202,35,1779565036469,1779565037599,1779565037605,1779565037643,1779565037643,1779565037638,1779565037668,39,0,38,1,30,69,9.8646
203,36,1779565036469,1779565037668,1779565037674,1779565037676,1779565037676,1779565037671,1779565037672,3,0,2,1,1,4,11.0942
204,38,1779565036469,1779565037703,1779565037709,1779565037714,1779565037714,1779565037709,1779565037736,6,0,5,1,27,33,11.9729
205,39,1779565036469,1779565037736,1779565037742,1779565037764,1779565037764,1779565037759,1779565037776,23,0,22,1,17,40,11.8396
206,40,1779565036469,1779565037776,1779565037782,1779565037797,1779565037797,1779565037792,1779565037808,16,0,15,1,16,32,11.1673
207,41,1779565036469,1779565037808,1779565037814,1779565037835,1779565037835,1779565037830,1779565037840,22,0,21,1,10,32,10.8566
208,43,1779565036469,1779565037872,1779565037878,1779565037887,1779565037887,1779565037882,1779565037904,10,0,9,1,22,32,11.0016
209,44,1779565036469,1779565037904,1779565037910,1779565037921,1779565037921,1779565037916,1779565037936,12,0,11,1,20,32,10.4335
210,45,1779565036469,1779565037936,1779565037942,1779565037959,1779565037959,1779565037954,1779565037969,18,0,17,1,15,33,10.1193
211,47,1779565036469,1779565038000,1779565038006,1779565038010,1779565038010,1779565038005,1779565038033,5,0,4,1,28,33,10.2903
212,48,1779565036469,1779565038032,1779565038038,1779565038045,1779565038045,1779565038040,1779565038066,8,0,7,1,26,34,9.7557
213,49,1779565036469,1779565038066,1779565038071,1779565038083,1779565038083,1779565038078,1779565038106,12,0,12,0,28,40,9.3088
214,50,1779565036469,1779565038106,1779565038112,1779565038134,1779565038134,1779565038129,1779565038137,23,0,22,1,8,31,9.9778
215,51,1779565036469,1779565038137,1779565038143,1779565038167,1779565038167,1779565038162,1779565038177,25,0,24,1,15,40,9.7510
216,52,1779565036469,1779565038177,1779565038183,1779565038204,1779565038204,1779565038199,1779565038208,22,0,21,1,9,31,9.5053
217,54,1779565036469,1779565038240,1779565038245,1779565038254,1779565038254,1779565038249,1779565038272,9,0,9,0,23,32,9.7828
218,55,1779565036469,1779565038272,1779565038278,1779565038289,1779565038289,1779565038284,1779565038304,12,0,11,1,20,32,9.3525
219,56,1779565036469,1779565038304,1779565038310,1779565038335,1779565038335,1779565038330,1779565038336,26,0,25,1,6,32,9.6284
220,58,1779565036469,1779565038368,1779565038374,1779565038392,1779565038392,1779565038387,1779565038400,19,0,18,1,13,32,9.4644
221,59,1779565036469,1779565038400,1779565038406,1779565038434,1779565038434,1779565038429,1779565038432,29,0,28,1,3,32,9.4868
222,61,1779565036469,1779565038464,1779565038470,1779565038476,1779565038476,1779565038471,1779565038497,7,0,6,1,26,33,10.3033
223,62,1779565036469,1779565038497,1779565038503,1779565038528,1779565038528,1779565038523,1779565038529,26,0,25,1,6,32,10.9797
224,63,1779565036469,1779565038529,1779565038535,1779565038564,1779565038564,1779565038559,1779565038561,30,0,29,1,2,32,10.4433
225,64,1779565036469,1779565038561,1779565038567,1779565038601,1779565038602,1779565038597,1779565038632,36,1,34,1,35,71,11.8434
226,66,1779565036469,1779565038636,1779565038641,1779565038653,1779565038653,1779565038648,1779565038668,12,0,12,0,20,32,12.0538
227,67,1779565036469,1779565038668,1779565038674,1779565038686,1779565038686,1779565038681,1779565038710,13,0,12,1,29,42,11.8295
228,68,1779565036469,1779565038709,1779565038716,1779565038725,1779565038725,1779565038720,1779565038740,11,0,9,2,20,31,11.6160
229,69,1779565036469,1779565038740,1779565038746,1779565038775,1779565038775,1779565038770,1779565038776,30,0,29,1,6,36,11.8166
230,70,1779565036469,1779565038776,1779565038782,1779565038809,1779565038809,1779565038804,1779565038812,28,0,27,1,8,36,11.2697
231,71,1779565036469,1779565038812,1779565038818,1779565038846,1779565038846,1779565038841,1779565038846,29,0,28,1,5,34,10.7772
232,73,1779565036469,1779565038883,1779565038890,1779565038895,1779565038895,1779565038890,1779565038919,7,0,5,2,29,36,11.5379
233,74,1779565036469,1779565038919,1779565038925,1779565038928,1779565038928,1779565038923,1779565038956,4,0,3,1,33,37,11.0558
234,75,1779565036469,1779565038956,1779565038961,1779565038967,1779565038967,1779565038962,1779565038992,6,0,6,0,30,36,10.4655
235,76,1779565036469,1779565038992,1779565038998,1779565039017,1779565039017,1779565039012,1779565039028,20,0,19,1,16,36,10.6841
236,77,1779565036469,1779565039028,1779565039034,1779565039051,1779565039051,1779565039046,1779565039064,18,0,17,1,18,36,10.1238
237,78,1779565036469,1779565039064,1779565039070,1779565039089,1779565039089,1779565039084,1779565039098,20,0,19,1,14,34,9.7266
238,79,1779565036469,1779565039098,1779565039104,1779565039139,1779565039139,1779565039134,1779565039138,36,0,35,1,4,40,9.8242
239,81,1779565036469,1779565039168,1779565039174,1779565039175,1779565039175,1779565039170,1779565039201,2,0,1,1,31,33,10.9555
240,82,1779565036469,1779565039200,1779565039207,1779565039213,1779565039213,1779565039208,1779565039233,8,0,6,2,25,33,10.6532
241,83,1779565036469,1779565039232,1779565039238,1779565039264,1779565039264,1779565039259,1779565039265,27,0,26,1,6,33,11.1619
242,84,1779565036469,1779565039265,1779565039271,1779565039299,1779565039299,1779565039294,1779565039297,29,0,28,1,3,32,10.7069
243,86,1779565036469,1779565039329,1779565039335,1779565039337,1779565039337,1779565039332,1779565039361,3,0,2,1,29,32,11.6582
244,87,1779565036469,1779565039361,1779565039367,1779565039387,1779565039387,1779565039382,1779565039393,21,0,20,1,11,32,11.9625
245,88,1779565036469,1779565039393,1779565039399,1779565039420,1779565039420,1779565039415,1779565039425,22,0,21,1,10,32,11.2960
246,89,1779565036469,1779565039425,1779565039431,1779565039458,1779565039458,1779565039453,1779565039457,28,0,27,1,4,32,10.9428
247,91,1779565036469,1779565039489,1779565039495,1779565039509,1779565039509,1779565039504,1779565039522,15,0,14,1,18,33,11.0791
248,92,1779565036469,1779565039521,1779565039527,1779565039542,1779565039542,1779565039537,1779565039553,16,0,15,1,16,32,10.4588
249,93,1779565036469,1779565039553,1779565039559,1779565039580,1779565039580,1779565039576,1779565039586,23,0,21,2,10,33,10.1531
252,97,1779565036469,1779565039691,1779565039697,1779565039700,1779565039700,1779565039695,1779565039732,4,0,3,1,37,41,11.4939
